,41306,,,,,,,41306,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
058789日盛HY,436090,201000,20,2.17,2.31,2.03,3.16,41311,1.86,41327,
058790日盛HZ,806100,677000,57,1.19,1.23,1.29,1.71,41328,0.98,41323,
058791日盛JA,684010,991000,49,0.69,0.7,0.64,0.8,41324,0.62,41306,
058792日盛JB,4152660,1096000,99,3.79,3.76,3.71,4.71,41327,3.2,41323,
058793日盛JC,7632890,3777000,130,2.02,1.98,2.32,2.43,41327,1.65,41310,
058794大華83,424980,872000,19,0.49,0.47,0.4,0.58,41310,0.4,41332,
058795大華84,181410,371000,23,0.49,0.47,0.47,0.51,41324,0.44,41311,
058796D4兆豐,696010,529000,21,1.32,1.3,1.28,1.5,41310,1.16,41309,
058797亞東CC,170370,106000,4,1.61,1.61,1.57,1.75,41311,1.52,41326,
058798亞東CD,263100,313000,8,0.84,0.82,0.84,0.88,41311,0.77,41323,
058799亞東CE,2512990,943000,44,2.66,2.61,2.57,2.92,41325,2.05,41306,
058800亞東CF,1050440,1008000,57,1.04,1.03,0.98,1.18,41323,0.91,41331,
058801亞東CG,785170,703000,20,1.12,1.07,1.12,1.26,41325,0.82,41306,
058802亞東CH,437770,1067000,54,0.41,0.4,0.38,0.49,41330,0.3,41328,
058803亞東CJ,9100,10000,1,0.91,0.91,0.91,0.91,41326,0.91,41326,
058804永昌NY,17300,26000,5,0.67,0.66,0.71,0.71,41332,0.64,41330,
058805永昌NZ,4411260,6536000,169,0.67,0.63,0.64,0.77,41325,0.47,41323,
058807永昌02,261160,409000,23,0.64,0.63,0.57,0.71,41306,0.55,41331,
058808永昌03,348190,525000,13,0.66,0.66,0.61,0.7,41328,0.61,41332,
058809永昌04,82460,121000,4,0.68,0.66,0.69,0.71,41331,0.62,41326,
058810永昌05,5147300,4416000,70,1.17,1.14,1.06,1.37,41328,0.94,41326,
058811永昌06,710510,386000,7,1.84,1.84,1.88,1.9,41325,1.77,41324,
058812永昌07,4994740,3976000,114,1.26,1.25,1.28,1.48,41311,0.78,41306,
058813永昌08,457350,1160000,33,0.39,0.41,0.32,0.51,41309,0.32,41332,
058814永昌09,402010,400000,8,1.01,1.01,1.01,1.02,41324,1,41324,
058815永昌10,93100,145000,6,0.64,0.62,0.65,0.68,41324,0.55,41310,
058816永昌11,5960490,5170000,132,1.15,1.08,1.35,1.73,41328,0.75,41306,
058817永昌12,115700,317000,9,0.36,0.35,0.33,0.4,41325,0.32,41310,
058818永昌13,172720,457000,31,0.38,0.37,0.33,0.43,41325,0.33,41332,
058820元大LM,239790,477000,44,0.5,0.5,0.44,0.55,41309,0.44,41331,
058821元大LN,14675090,12156000,355,1.21,1.14,1.27,1.48,41311,0.89,41309,
058822元大LP,232450,284000,28,0.82,0.79,0.81,0.92,41330,0.71,41324,
058823AK凱基,551020,1041000,17,0.53,0.56,0.41,0.69,41306,0.41,41330,
058824AL凱基,43300,50000,3,0.87,0.94,0.82,1.07,41309,0.81,41325,
058825康和12,850450,884000,32,0.96,0.94,1.06,1.15,41324,0.8,41330,
058826康和14,813890,401000,5,2.03,1.96,2.2,2.2,41332,1.72,41306,
058827日盛JD,3347680,3757000,84,0.89,0.85,0.74,1.23,41306,0.7,41331,
058828日盛JE,3875180,3732000,200,1.04,1.01,1,1.24,41310,0.64,41306,
058829大華85,330950,340000,11,0.97,0.97,1.13,1.19,41332,0.9,41328,
058830大華86,920090,1571000,42,0.59,0.54,0.75,0.75,41332,0.34,41323,
058831大華87,1027910,697000,11,1.47,1.5,1.4,1.66,41326,1.4,41332,
058832統一4F,159200,110000,4,1.45,1.45,1.45,1.51,41309,1.39,41310,
058833統一4G,24160,52000,6,0.46,0.42,0.36,0.51,41309,0.36,41332,
058834統一4H,1323940,773000,48,1.71,1.55,1.57,1.82,41324,1.21,41309,
058835統一4J,143400,80000,8,1.79,1.88,1.95,1.95,41325,1.62,41323,
058836統一4K,280160,235000,7,1.19,1.17,1.18,1.24,41325,1.07,41324,
058837統一4P,1685560,1309000,33,1.29,1.28,1.1,1.4,41309,1.1,41332,
058838統一4Q,313480,115000,20,2.73,2.87,2.77,3.21,41311,2.4,41306,
058839統一4R,5139310,3541000,135,1.45,1.51,1.5,1.71,41328,1.05,41306,
058840統一4S,583410,397000,23,1.47,1.49,1.18,1.97,41309,1.18,41332,
058841統一4T,576820,183000,11,3.15,3.14,2.91,3.42,41325,2.87,41306,
058842永豐DF,3106120,1295000,91,2.4,2.41,2.21,3.16,41311,2.03,41327,
0588434V群益,61160,97000,6,0.63,0.59,0.6,0.64,41309,0.54,41306,
0588444W群益,745080,778000,15,0.96,0.92,0.97,1.01,41326,0.78,41306,
0588454X群益,604680,694000,26,0.87,0.82,0.59,1.1,41311,0.59,41332,
0588464Y群益,2127810,2003000,99,1.06,1.03,1.05,1.41,41328,0.83,41323,
0588474Z群益,9028060,7128000,136,1.27,1.22,1.3,1.45,41306,1.13,41331,
0588485A群益,932450,1127000,59,0.83,0.82,0.93,1.01,41311,0.69,41309,
058849國泰7H,4916410,4650000,109,1.06,1.09,0.97,1.3,41325,0.86,41306,
058850國泰7J,2575910,1807000,113,1.43,1.42,1.39,1.9,41327,1.12,41323,
058851工銀EP,311720,1054000,41,0.3,0.28,0.21,0.37,41306,0.21,41332,
058852工銀EV,1610,1000,1,1.61,1.61,1.61,1.61,41309,1.61,41309,
058853工銀EW,4620120,4564000,149,1.01,0.97,1.04,1.33,41325,0.83,41324,
058854工銀EX,6279770,2946000,126,2.13,2.19,2.02,2.52,41310,1.93,41306,
058855工銀EY,121800,240000,4,0.51,0.5,0.5,0.51,41327,0.5,41327,
058856工銀EZ,1922580,1584000,16,1.21,1.22,1.22,1.28,41325,1.11,41324,
058857工銀FA,114200,141000,31,0.81,0.82,0.71,0.92,41325,0.71,41332,
058858GM富邦,472360,499000,14,0.95,0.97,1,1.04,41306,0.89,41311,
058859GN富邦,87590,60000,14,1.46,1.44,1.39,1.56,41325,1.33,41327,
058860GP富邦,7218430,6974000,127,1.04,1.12,1.08,1.45,41325,0.92,41323,
058861GQ富邦,1229190,2336000,61,0.53,0.58,0.45,0.95,41310,0.38,41327,
058862GR富邦,2150940,2077000,88,1.04,1.01,0.91,1.2,41325,0.91,41331,
058863GS富邦,370150,935000,51,0.4,0.39,0.35,0.44,41310,0.34,41327,
058864亞東CQ,254510,642000,27,0.4,0.38,0.31,0.45,41324,0.31,41331,
058865亞東CR,13426380,4186000,214,3.21,2.95,3.71,3.86,41332,2.35,41323,
058866國泰7K,3411860,4570000,86,0.75,0.72,0.69,0.88,41330,0.67,41326,
058867國泰7L,1624280,2195000,64,0.74,0.64,0.47,0.96,41306,0.47,41331,
058869EV元富,7623410,4145000,119,1.84,1.74,1.86,2.11,41324,1.35,41306,
058870EW元富,220080,113000,6,1.95,1.9,1.75,2.11,41325,1.73,41327,
058871EY元富,471530,442000,23,1.07,1.1,1.03,1.5,41306,0.72,41310,
058872AD凱基,10872020,2348000,183,4.63,4.6,4.09,5.2,41325,3.97,41332,
058873AF凱基,21910,12000,3,1.83,1.9,1.98,1.98,41311,1.81,41306,
058874AM凱基,2219410,2852000,32,0.78,0.76,0.74,0.82,41328,0.74,41330,
058875AQ凱基,6877250,6297000,131,1.09,1.04,1,1.47,41306,0.7,41310,
058876國票3E,583120,1184000,12,0.49,0.48,0.43,0.52,41328,0.43,41330,
058877國票4E,2201410,1612000,81,1.37,1.4,1.45,1.68,41306,1,41323,
058878國票5E,354470,282000,19,1.26,1.22,1.11,1.36,41325,1.1,41306,
058879日盛JF,188420,241000,35,0.78,0.79,0.75,1.04,41306,0.7,41310,
058880日盛JG,112850,365000,6,0.31,0.3,0.24,0.38,41309,0.24,41328,
058881日盛JH,3355180,1861000,60,1.8,1.77,1.7,2.29,41325,1.43,41309,
058882日盛JJ,5045150,5733000,104,0.88,0.84,0.85,0.98,41330,0.73,41327,
058883日盛JK,2211170,3300000,58,0.67,0.62,0.56,0.79,41328,0.55,41332,
058884大華88,445720,677000,35,0.66,0.66,0.64,0.75,41325,0.61,41331,
058885D5兆豐,450230,286000,20,1.57,1.55,1.35,1.75,41325,1.35,41332,
058886D6兆豐,140110,113000,13,1.24,1.33,1.13,1.48,41325,1.13,41331,
058887D8兆豐,312690,1449000,36,0.22,0.21,0.15,0.32,41311,0.14,41330,
058888D9兆豐,104320,121000,12,0.86,0.88,0.95,1.05,41325,0.66,41310,
058889E1兆豐,449560,453000,33,0.99,1,1.06,1.09,41330,0.93,41328,
058890E2兆豐,917980,1973000,81,0.47,0.46,0.27,0.68,41309,0.27,41332,
058891E3兆豐,30610,94000,14,0.33,0.29,0.21,0.43,41306,0.2,41324,
058892E5兆豐,40800,60000,31,0.68,0.68,0.67,0.69,41311,0.67,41324,
058893E6兆豐,19500,30000,1,0.65,0.65,0.65,0.65,41332,0.65,41332,
058894E7兆豐,1002550,2627000,86,0.38,0.36,0.29,0.46,41325,0.29,41332,
058895E8兆豐,1003240,2510000,85,0.4,0.4,0.36,0.48,41325,0.35,41332,
058896E9兆豐,4400,40000,3,0.11,0.11,0.11,0.11,41331,0.11,41331,
058897元大LT,771620,878000,24,0.88,0.82,0.83,0.93,41328,0.79,41324,
058899永豐DG,7529960,11462000,354,0.66,0.65,0.64,0.9,41306,0.41,41310,
058900永豐DH,1452820,2618000,58,0.55,0.54,0.5,0.64,41328,0.48,41331,
058901永豐DI,1387260,2459000,45,0.56,0.55,0.46,0.64,41325,0.46,41332,
058902永豐DJ,569750,680000,46,0.84,0.84,0.83,0.93,41330,0.75,41324,
058903永豐DK,484930,1146000,24,0.42,0.42,0.35,0.49,41311,0.35,41332,
058904永豐DL,4049800,3851000,106,1.05,1.07,1.01,1.19,41309,0.95,41324,
058905永豐DM,331650,450000,28,0.74,0.72,0.56,0.85,41309,0.56,41332,
0589065C群益,3338220,1731000,114,1.93,1.93,1.74,2.18,41325,1.08,41328,
0589075D群益,286020,144000,19,1.99,1.98,1.75,2.1,41326,1.74,41332,
0589085E群益,8340830,7909000,248,1.05,1.07,0.89,1.23,41325,0.85,41332,
0589095J群益,699730,992000,40,0.71,0.72,0.61,1.09,41306,0.61,41332,
058910GT富邦,439300,558000,8,0.79,0.81,0.69,0.94,41309,0.69,41331,
058911GU富邦,2974970,1862000,45,1.6,1.53,1.66,1.74,41306,1.29,41323,
058912GV富邦,5833910,5145000,241,1.13,1.11,0.98,1.45,41311,0.85,41306,
058913GX富邦,30050,70000,4,0.43,0.44,0.39,0.49,41310,0.39,41324,
058914元大LV,1973030,3174000,84,0.62,0.6,0.54,0.68,41330,0.54,41332,
058915元大LW,137080,167000,8,0.82,0.79,0.79,0.85,41324,0.74,41310,
058916元大LX,3779090,2412000,78,1.57,1.77,2.04,2.1,41331,1.27,41306,
058917元大LY,10109920,5820000,402,1.74,1.68,1.37,2.22,41311,1.32,41327,
058918元大LZ,2501610,1538000,168,1.63,1.63,1.48,2.41,41306,1.1,41310,
058920FA元富,980440,1030000,25,0.95,0.92,0.75,1.12,41311,0.75,41327,
058921AR凱基,441300,880000,26,0.5,0.48,0.41,0.59,41306,0.4,41331,
058922AS凱基,3677550,2278000,96,1.61,1.54,1.62,2,41328,1.23,41323,
058923AT凱基,3878200,1339000,51,2.9,2.96,2.93,3.6,41306,2.65,41325,
058924AV凱基,123960,363000,10,0.34,0.38,0.29,0.5,41306,0.28,41332,
058925統一4V,529760,460000,31,1.15,1.15,1.08,1.4,41325,0.92,41306,
058927統一4Z,89030,62000,12,1.44,1.44,1.47,1.77,41311,1.26,41309,
058928統一5A,1264570,1040000,15,1.22,1.05,0.72,1.3,41309,0.72,41326,
058929統一5B,1712560,1531000,44,1.12,0.95,0.63,1.24,41309,0.63,41332,
058930統一5C,911020,413000,41,2.21,2.31,2.56,2.82,41330,1.39,41309,
058931統一5D,25200,35000,1,0.72,0.72,0.72,0.72,41311,0.72,41311,
058933統一5F,182080,164000,22,1.11,1.03,0.95,1.16,41327,0.84,41310,
058934統一5G,1919960,870000,36,2.21,2.06,2.26,2.34,41323,1.58,41309,
058935統一5H,450020,346000,29,1.3,1.25,1.25,1.41,41325,1.1,41311,
058936F3兆豐,153830,136000,16,1.13,1.12,1.11,1.21,41327,1.06,41327,
058937F4兆豐,2968840,1055000,85,2.81,2.73,2.24,3.55,41311,2.12,41331,
058938F5兆豐,244170,476000,27,0.51,0.52,0.39,0.68,41310,0.39,41332,
058939F6兆豐,26760,97000,4,0.28,0.31,0.27,0.38,41326,0.27,41331,
058940F7兆豐,268860,354000,20,0.76,0.69,0.55,0.84,41311,0.55,41331,
058941F8兆豐,1529960,1186000,155,1.29,1.21,1.12,1.53,41328,1.1,41309,
058942F9兆豐,3718560,3801000,96,0.98,1.11,0.92,1.53,41325,0.73,41332,
058943G1兆豐,10511670,9154000,203,1.15,1.06,1.06,1.45,41325,0.87,41306,
058944日盛JL,5100,3000,1,1.7,1.7,1.7,1.7,41309,1.7,41309,
058945大華89,23800,40000,3,0.6,0.6,0.57,0.62,41328,0.57,41330,
058946大華90,3763950,5209000,89,0.72,0.72,0.55,0.93,41306,0.55,41332,
058947大華91,25200,40000,3,0.63,0.62,0.63,0.66,41306,0.6,41306,
058948中信EY,2034440,650000,37,3.13,3.13,3.2,3.39,41325,2.82,41327,
058949中信EZ,127330,100000,9,1.27,1.17,1.35,1.38,41332,1.08,41306,
058950永豐DN,230230,203000,33,1.13,1.02,0.93,1.49,41306,0.65,41310,
058951GY富邦,1214710,1374000,59,0.88,0.85,0.8,0.92,41311,0.79,41328,
058952GZ富邦,12370,28000,6,0.44,0.44,0.37,0.55,41324,0.37,41332,
058953HB富邦,593210,298000,8,1.99,1.92,2.04,2.05,41330,1.67,41310,
058954HC富邦,507980,219000,18,2.32,2.32,2.46,2.61,41330,2.16,41328,
058955HE富邦,9319150,4277000,238,2.18,2.09,2.02,3.09,41306,1.29,41310,
058957HG富邦,1680980,2031000,52,0.83,0.84,0.81,0.98,41306,0.75,41325,
058958HH富邦,274450,351000,13,0.78,0.77,0.64,1.07,41306,0.57,41323,
058959亞東CS,989530,702000,33,1.41,1.31,1.37,1.74,41325,1.01,41306,
058960FB元富,19119350,10532000,162,1.82,1.78,1.52,2.33,41325,1.22,41332,
058961FE元富,777500,596000,18,1.3,1.26,1.32,1.44,41325,1.18,41306,
058962FG元富,590270,788000,41,0.75,0.73,0.57,0.87,41306,0.57,41331,
058963AX凱基,9722360,2202000,190,4.42,4.34,4.23,6.7,41311,3,41310,
058964AY凱基,523890,1011000,13,0.52,0.52,0.51,0.53,41328,0.51,41330,
058965AZ凱基,1235640,2157000,82,0.57,0.57,0.51,0.7,41309,0.5,41331,
058966BA凱基,409050,679000,55,0.6,0.61,0.59,0.7,41309,0.57,41331,
058967元大MC,1120280,1377000,26,0.81,0.77,0.55,0.91,41323,0.55,41332,
058968元大MD,2573180,2602000,60,0.99,0.9,0.92,1.05,41330,0.84,41323,
058969元大ME,4769360,4174000,156,1.14,1.11,1.15,1.26,41330,1.03,41324,
058970元大MF,7242650,6317000,233,1.15,1.1,1.04,1.58,41306,0.58,41311,
058971國泰7M,2992920,1707000,63,1.75,1.99,1.58,2.47,41311,1.57,41331,
058972統一5J,151320,215000,6,0.7,0.76,0.68,0.89,41309,0.68,41325,
058973統一5K,284020,136000,4,2.09,2.14,2.06,2.22,41328,2.01,41328,
058974統一5L,7040110,7695000,106,0.91,0.93,0.9,1.05,41309,0.83,41330,
058977國票6E,3548890,1195000,67,2.97,2.91,3.33,3.77,41311,2.43,41309,
058978國票7E,2794160,1308000,110,2.14,2.11,1.96,2.47,41311,1.83,41306,
058979國票8E,856070,871000,25,0.98,0.97,0.98,1.06,41311,0.8,41306,
058980日盛JN,4879990,4411000,144,1.11,1.15,1.12,1.38,41311,0.89,41330,
058981日盛JP,113100,150000,9,0.75,0.76,0.69,0.83,41311,0.69,41325,
058982大華93,278650,87000,14,3.2,3.17,3.16,3.53,41325,2.67,41306,
058983永豐DP,1453220,2088000,57,0.7,0.7,0.79,0.79,41332,0.62,41331,
058984永豐DQ,820,2000,1,0.41,0.41,0.41,0.41,41332,0.41,41332,
058985永豐DR,1374890,2243000,76,0.61,0.63,0.56,0.73,41325,0.5,41310,
058986永豐DS,4167630,2092000,88,1.99,1.94,1.8,2.26,41311,1.67,41306,
058987永豐DT,5467070,7089000,120,0.77,0.8,0.7,0.97,41311,0.68,41327,
058988永豐DU,524770,441000,28,1.19,1.34,1.09,1.8,41311,1.08,41331,
058989永豐DV,1030610,688000,29,1.5,1.52,1.39,1.76,41325,1.26,41306,
058990永豐DW,2417260,1677000,92,1.44,1.49,1.71,1.9,41330,0.81,41306,
058991永豐DX,2356340,2655000,49,0.89,0.85,0.82,1.25,41325,0.69,41306,
058992永豐DY,155630,300000,17,0.52,0.5,0.54,0.54,41332,0.4,41325,
0589955M群益,591600,557000,30,1.06,1.06,0.78,1.43,41306,0.78,41332,
0589965N群益,3108840,2462000,102,1.26,1.22,1.19,1.34,41330,1.1,41323,
0589975P群益,1257750,494000,43,2.55,2.65,2.62,3.04,41309,2.11,41311,
0589985Q群益,1552740,1374000,38,1.13,1.09,1.08,1.27,41330,0.88,41306,
058999HK富邦,1867650,1731000,49,1.08,1.05,1.04,1.21,41328,0.99,41326,
059000HL富邦,2253100,2112000,72,1.07,1.02,0.98,1.18,41328,0.96,41327,
059001HP富邦,430390,220000,20,1.96,1.97,1.78,2.37,41311,1.75,41327,
059002HR富邦,974010,1228000,30,0.79,0.78,0.73,0.84,41328,0.73,41332,
059003FJ元富,4182080,3088000,77,1.35,1.37,1.39,1.57,41328,0.91,41306,
059004FK元富,53680,92000,6,0.58,0.6,0.65,0.65,41332,0.55,41325,
059005FL元富,1255510,1958000,67,0.64,0.64,0.47,0.84,41306,0.45,41332,
059006元大MH,10003510,9078000,259,1.1,1.02,1.07,1.36,41325,0.72,41306,
059007元大MI,8867400,4253000,191,2.08,2.08,2.18,2.44,41326,1.88,41306,
059008元大MJ,1735510,2363000,56,0.73,0.74,0.63,0.95,41311,0.63,41332,
059009元大MK,940370,1235000,203,0.76,0.78,0.74,0.86,41309,0.65,41306,
059010BC凱基,731920,716000,39,1.02,1.03,1.06,1.07,41328,0.96,41326,
059011BD凱基,5696870,2943000,94,1.94,1.92,1.76,2.31,41311,1.67,41306,
059012BE凱基,1860620,1370000,59,1.36,1.27,1.25,1.43,41328,1.1,41310,
059013BF凱基,1307170,1178000,28,1.11,1.1,1.06,1.19,41325,0.97,41327,
059014統一5Q,1406330,1158000,33,1.21,1.14,1.31,1.43,41325,0.83,41306,
059015統一5R,999740,658000,17,1.52,1.76,1.37,2.2,41311,1.37,41331,
059016統一5S,1077200,1313000,34,0.82,0.8,0.81,0.88,41327,0.73,41309,
059017G6兆豐,32731750,51680000,1514,0.63,0.62,0.53,0.85,41309,0.38,41306,
059018中信FD,1492390,1390000,49,1.07,1.1,1.05,1.22,41311,0.98,41330,
059019中信FE,1611450,669000,56,2.41,2.58,2.16,3.32,41311,2.12,41327,
059020永豐DZ,6414300,7522000,202,0.85,0.82,0.84,1.08,41325,0.61,41309,
059021日盛JR,2003070,802000,23,2.5,2.35,2.51,2.74,41330,2.15,41324,
059022日盛JS,4501330,3399000,89,1.32,1.27,1.3,1.42,41330,1.14,41324,
059023日盛JT,195570,127000,9,1.54,1.38,1.34,1.58,41309,1.18,41327,
059024日盛JU,409710,425000,17,0.96,0.96,0.96,1.11,41325,0.8,41310,
059025日盛JV,2445650,983000,102,2.49,2.62,2.21,3.27,41309,2.1,41331,
059026日盛JW,13212200,2756000,144,4.79,4.86,5.7,6.1,41330,2.86,41306,
059027大華96,128050,170000,8,0.75,0.73,0.72,0.79,41330,0.66,41323,
059028大華97,103050,90000,8,1.14,1.12,1.18,1.31,41306,0.87,41323,
059030大華99,117130,119000,3,0.98,1.03,1.05,1.06,41309,0.97,41306,
059031HS富邦,985500,1235000,37,0.8,0.8,0.63,0.95,41306,0.63,41332,
059032HU富邦,278460,244000,16,1.14,1.03,0.86,1.32,41306,0.84,41331,
059033HV富邦,2239950,1550000,79,1.45,1.49,1.54,1.73,41309,1.18,41323,
059034亞東CT,8289480,6649000,154,1.25,1.24,1.28,1.72,41328,0.96,41323,
059035亞東CU,8529890,6550000,162,1.3,1.31,1.05,1.88,41325,0.76,41332,
059036亞東CV,2063290,2327000,72,0.89,0.91,0.89,1.25,41325,0.71,41306,
059037亞東CW,580080,684000,123,0.85,0.84,0.86,0.96,41330,0.78,41328,
059038亞東CX,9601820,8207000,176,1.17,1.11,1.13,1.59,41328,0.78,41324,
059039亞東CY,9493010,12899000,224,0.74,0.73,0.83,1.03,41325,0.59,41306,
059040亞東CZ,1012080,558000,21,1.81,1.79,1.49,2.02,41309,1.41,41331,
059041亞東DA,831030,805000,52,1.03,1.03,1.02,1.24,41328,0.64,41306,
059042亞東DB,1589650,1134000,29,1.4,1.34,0.98,1.88,41309,0.98,41331,
059043亞東DC,148050,322000,19,0.46,0.47,0.34,0.63,41306,0.34,41331,
059044亞東DD,11920,13000,3,0.92,1.05,1.12,1.18,41323,0.85,41306,
059045永昌15,2590630,1760000,34,1.47,1.5,1.23,1.82,41309,1.23,41332,
059046永昌16,784130,620000,15,1.26,1.2,1.22,1.52,41328,1.1,41309,
059047永昌17,760030,606000,11,1.25,1.31,1.17,1.6,41330,1.17,41332,
059048永昌18,45690,58000,8,0.79,0.76,0.79,0.88,41306,0.69,41311,
059049永昌19,196840,106000,14,1.86,1.87,1.62,2.37,41310,1.55,41331,
059051永昌21,36386700,32642000,529,1.11,1.09,0.97,1.32,41311,0.95,41327,
059052永昌22,23200,13000,2,1.78,1.81,1.78,1.84,41330,1.78,41332,
059053永昌23,860860,1039000,24,0.83,0.9,1.09,1.11,41332,0.72,41309,
059054永昌24,72050,85000,5,0.85,0.83,0.86,0.86,41324,0.79,41310,
059055永昌25,263180,582000,40,0.45,0.46,0.43,0.63,41323,0.38,41327,
059056FN元富,1675820,1420000,114,1.18,1.29,1.26,1.79,41306,0.84,41310,
059057國泰7N,487960,1608000,50,0.3,0.3,0.25,0.38,41311,0.25,41332,
059058元大MP,45442070,31006000,529,1.47,1.48,1.48,1.8,41330,1.23,41328,
059059元大MQ,1685560,1003000,78,1.68,1.63,1.62,1.9,41330,1.28,41328,
059060元大MR,288630,621000,32,0.46,0.46,0.39,0.54,41306,0.39,41332,
059061元大MS,62600,114000,8,0.55,0.54,0.49,0.58,41326,0.49,41332,
059062元大MT,7357430,4161000,247,1.77,1.68,1.44,2.06,41311,1.44,41332,
059063元大MU,706460,875000,47,0.81,0.78,0.8,0.88,41330,0.69,41310,
059064元大MV,8464340,4876000,201,1.74,1.74,1.75,2.18,41325,1.36,41306,
059065元大MW,20922270,19336000,545,1.08,1.06,0.95,1.32,41327,0.79,41310,
059066元大MX,7953490,12846000,397,0.62,0.62,0.56,0.94,41306,0.31,41310,
059067元大MY,2777650,3134000,89,0.89,0.86,0.72,1.01,41309,0.72,41332,
059068元大MZ,5908520,5850000,246,1.01,1.03,0.9,1.16,41325,0.89,41332,
059069元大NA,11157360,6552000,294,1.7,1.63,1.46,2.03,41325,1.27,41306,
059070永豐EA,3929120,5653000,105,0.7,0.7,0.58,0.92,41311,0.56,41330,
059071永豐EB,285580,1011000,16,0.28,0.3,0.24,0.34,41309,0.24,41331,
059072永豐EC,1700440,1752000,44,0.97,1.02,0.92,1.14,41325,0.89,41331,
059073永豐ED,2874770,2536000,70,1.13,1.14,1.12,1.23,41324,1.02,41331,
059074永豐EE,3254770,2767000,62,1.18,1.16,1.07,1.32,41309,1.07,41332,
059075永豐EF,12074950,14623000,302,0.83,0.86,0.76,1.19,41309,0.65,41327,
059076永豐EG,1230610,960000,28,1.28,1.18,1.27,1.36,41330,1.09,41324,
059077永豐EH,18090,12000,7,1.51,1.51,1.62,1.62,41326,1.36,41306,
059078永豐EI,268530,564000,40,0.48,0.49,0.37,0.61,41306,0.37,41332,
059080日盛KA,1318540,687000,119,1.92,1.94,1.89,2.23,41325,1.7,41306,
059081日盛KB,750400,1455000,37,0.52,0.5,0.49,0.57,41309,0.46,41323,
059082日盛KC,127580,223000,4,0.57,0.6,0.59,0.68,41306,0.53,41328,
059083大華A2,1211480,629000,12,1.93,2.02,2.02,2.11,41330,1.74,41323,
059084大華A3,635160,966000,28,0.66,0.73,0.46,1.14,41306,0.46,41332,
059085工銀FB,48100,74000,1,0.65,0.65,0.65,0.65,41323,0.65,41323,
059086HW富邦,134090,440000,15,0.3,0.31,0.34,0.34,41332,0.28,41326,
059087HX富邦,2687460,1970000,67,1.36,1.36,1.17,1.5,41309,1.16,41332,
059088永昌26,5490,4000,3,1.37,1.36,1.4,1.42,41311,1.27,41306,
059090永昌28,7420,12000,2,0.62,0.62,0.61,0.62,41325,0.61,41326,
059092永昌30,2317990,5010000,76,0.46,0.55,0.6,0.75,41328,0.41,41326,
059093永昌31,2802480,2339000,187,1.2,1.15,1.01,1.45,41309,0.96,41331,
059094永昌32,4688430,4280000,79,1.1,1.08,1.08,1.2,41330,0.98,41327,
059095永昌33,242020,297000,5,0.81,0.8,0.79,0.84,41325,0.78,41306,
059096永昌34,207900,180000,5,1.16,1.15,1.26,1.26,41328,1.03,41324,
059097永昌35,2066300,729000,73,2.83,2.74,2.37,3.43,41311,2.19,41331,
059098永昌36,264840,443000,20,0.6,0.61,0.58,0.75,41306,0.56,41331,
059099國泰7P,32300,44000,3,0.73,0.7,0.61,0.74,41309,0.61,41332,
059100統一5T,406280,186000,20,2.18,2.14,1.98,2.49,41311,1.98,41331,
059101統一5U,459730,603000,25,0.76,0.78,0.65,0.98,41309,0.65,41332,
059102統一5V,3572480,1671000,54,2.14,2.19,2.16,2.67,41328,1.67,41324,
059103統一5W,393910,360000,32,1.09,1.07,0.99,1.19,41325,0.99,41332,
059104統一5X,261330,192000,6,1.36,1.58,1.33,1.92,41311,1.33,41332,
059105統一5Y,185550,83000,2,2.24,2.2,2.01,2.4,41306,2.01,41323,
059106統一6A,1234770,1177000,27,1.05,1,1.01,1.1,41330,0.92,41306,
059107統一6B,4256930,4585000,116,0.93,0.99,0.74,1.25,41309,0.74,41332,
059108統一6C,981270,1351000,42,0.73,0.71,0.68,0.8,41306,0.65,41325,
059109統一6D,2053180,1554000,31,1.32,1.34,1.34,1.5,41311,1.1,41306,
059110統一6E,359510,191000,20,1.88,1.92,1.95,2.07,41311,1.49,41306,
059111統一6F,2129780,2340000,159,0.91,0.9,0.9,1.13,41306,0.6,41311,
059112統一6G,29980,46000,7,0.65,0.65,0.65,0.73,41330,0.6,41326,
059113統一6H,234930,379000,5,0.62,0.62,0.59,0.66,41310,0.57,41327,
0591145S群益,3010600,1826000,85,1.65,1.52,1.77,1.95,41330,0.86,41306,
0591155T群益,386160,145000,4,2.66,2.68,2.62,2.78,41330,2.38,41330,
0591165U群益,260340,278000,25,0.94,0.93,0.67,1.16,41306,0.67,41331,
0591175V群益,658450,1008000,41,0.65,0.64,0.64,0.8,41325,0.52,41323,
0591185Z群益,217990,61000,25,3.57,3.46,3.48,4.18,41306,2.96,41311,
0591196C群益,3045500,3323000,66,0.92,0.9,0.75,1.04,41309,0.75,41332,
0591206D群益,885910,687000,34,1.29,1.21,0.92,1.53,41309,0.89,41332,
