櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,,
"102年1月  Jan., 13",,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 295,799,422,390元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,506,985筆",,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,878,106,691股",,,,,,4. 成交量週轉率： 13.17%（以上櫃股數計算）,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,
"代 號
 Code",股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading Value　　　　　　　（NTD）,"總  成  交  量
（ 股 ）　　　Total Trading Volume　　　　　（Share）","總 成 交 筆 數
（ 筆 ）　　
Total Transactions",       成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比      P/E 　　
Ratio",平均殖利率（%）　　Average Yield, 週轉率（%）　 　Turnover Rate, 淨值比（%）　　PBR,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,
5514,三豐建設,18914377,841588,536,22.47,23.5,21,22.44,22.35,9.55,7.61,0.63,1.57
5516,雙喜    ,5868476,459442,260,12.77,13.3,12.25,12.7,12.65,4.23,7.91,1.2,0.8
5519,隆大營建,318317188,10136528,4617,31.4,33,28.7,31.29,31.5,8.85,14.98,8.45,2.14
5520,力泰建設,3396462,122551,69,27.71,28.3,26.9,27.62,27.4,13.98,4.93,0.17,1.06
5523,宏都建設,28001860,3303938,1087,8.47,9.3,7.9,8.19,8.57,N/A,0,1.87,0.97
5529,志嘉建設,117670505,4638547,1354,25.36,26.85,24.1,24.84,24.75,N/A,0,8.7,2.75
6177,達麗建設,925295092,26850984,13069,34.46,36.8,30,33.75,33.2,10.31,4.52,21.11,2.05
6212,理銘科技,4130855,334521,160,12.34,12.75,11.7,12.5,12.1,55,0,0.33,1.3
6219,富旺    ,197886957,9288688,3241,21.3,24.85,16.7,20.48,17.2,35.83,0,5.93,1.71
6264,德士通  ,66591765,5356354,1855,12.43,13.3,11.55,12.18,12.45,N/A,0,3.89,1.69
8424,惠普    ,155012501,4589768,2697,33.77,35,32,33.48,33,8.19,6.06,15.4,1.67
9946,三發地產,347294716,17886566,6103,19.41,20.3,18.3,19.18,19.2,7.33,0,8.92,1.22
2636,台驊國際,61019725,3164355,1541,19.28,20.05,18.5,19.27,19.55,18.62,10.08,4.35,1.17
5601,台聯貨櫃,4941827,233543,211,21.16,22.9,19.75,20.88,20.8,39.25,1.25,0.32,1.04
5603,陸海交通,60287648,5624298,1545,10.71,11.2,9.91,10.29,9.98,N/A,6.31,8.94,0.74
5604,中連貨運,9418713,362156,231,26,26.4,25.9,26.05,26,25.24,5.38,0.33,1.08
5609,中菲行  ,36520075,1957722,1338,18.65,19.1,18.1,18.6,18.8,19.79,5.43,1.45,1.46
