櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
99年02月 Feb. 10,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 239,928,422,738元",,,,,,"3. 櫃檯買賣月總成交筆數： 2,492,700筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 6,416,941,179股",,,,,,4. 成交量週轉率： 8.85%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
5457,宣德    ,141712743,14454476,3446,9.8,10.8,8.47,9.55,10.25,NA,0,6.02,1.33,,,,
5460,同協電子,156309865,10318640,4107,15.14,16.05,13.8,14.98,15.45,23.41,4.85,14.33,1.22,,,,
5464,霖宏科技,96457177,3074954,1926,31.36,33.75,27.2,30.67,32.05,10.68,6.24,5.12,2.01,,,,
5475,德宏工業,268414884,27751682,7004,9.67,10.8,7.92,9.24,10.15,NA,0,13.57,0.9,,,,
5480,統盟電子,244534747,7372004,3354,33.17,35.2,30,32.7,33.8,32.5,0,5.45,2.65,,,,
5481,華韡電子,43500961,3402584,1075,12.78,13.95,11.45,13.04,13.1,NA,5.72,3.33,0.7,,,,
5488,松普科技,203905583,12727369,3913,16.02,17.3,14.75,16,16.75,NA,1.79,13.9,1.04,,,,
5491,連展科技,984359958,43365536,16101,22.69,24,20.35,22.38,22.05,11.79,2.35,24.64,1.15,,,,
6101,弘捷    ,9132012,2238655,270,4.07,4.65,3.6,4.1,4.2,NA,0,2.15,1.27,,,,
6107,華美電子,46822090,4693642,1317,9.97,10.9,8.64,9.84,10.4,130,0,13.4,1.84,,,,
6114,翔昇電子,722478,153570,44,4.7,5.2,4.2,4.85,5.2,NA,0,0.43,1.44,,,,
6124,業強科技,115538415,3431316,1613,33.67,37,30.8,34.01,34.2,NA,2.92,1.78,2.44,,,,
6126,信音企業,612770993,14800051,6162,41.4,44.3,37,41.58,43.3,16.65,1.8,18.53,2.54,,,,
6127,九豪精密,123403053,8708164,2914,14.17,15.2,12.6,14.11,14.2,NA,3.16,10.73,1.13,,,,
6134,萬旭電業,406886789,5529975,3652,73.57,79,67.3,73.52,73.1,12.33,2.05,8.02,2.8,,,,
6158,禾昌興業,940804606,15191229,8402,61.93,64.5,57,61.82,61.8,13.18,3.31,13.25,2.14,,,,
6173,信昌電陶,350871617,14520107,5452,24.16,25.95,21.5,23.63,23.4,156,0.85,8.89,1.64,,,,
6174,安碁科技,22142292,2082349,704,10.63,11.8,9.5,10.39,10.2,NA,0,2.9,1.5,,,,
6175,立敦科技,21426156,3077078,692,6.96,7.48,6.5,7.08,7.28,NA,0,3.28,0.71,,,,
6185,幃翔精密,168193597,5769177,2848,29.15,32.5,26.05,29.04,31.4,25.53,2.22,6.39,1.88,,,,
6194,育富電子,245290740,6292673,3020,38.98,41.2,36.5,38.89,38.9,13.99,5.65,5.58,1.4,,,,
6203,海韻電子,181603656,2733106,1918,66.44,71.2,61,66.36,67.4,11.58,7.55,4.59,3.95,,,,
6204,台灣艾華,32986886,1206707,782,27.33,29.3,26.05,27.27,27.55,12.87,4.9,3.29,1.45,,,,
6207,雷科    ,361650155,11574580,5527,31.24,34.1,27.6,31.03,31.8,30.58,1.63,16.17,2.03,,,,
6208,日揚科技,107836509,9010078,2842,11.96,13.2,11.4,12.02,11.5,NA,0,7.7,0.89,,,,
6210,慶生電子,67888231,3751510,1325,18.09,19.3,16.65,17.63,19,45.24,3.68,10.7,1.58,,,,
6211,福登    ,26808577,1444062,724,18.56,19.6,17.15,18.57,18.7,13.96,0,3.09,0.67,,,,
6217,中國探針,170395477,6982847,2802,24.4,27.6,20.9,23.87,26.3,375.71,0,17.69,2.79,,,,
6220,岳豐科技,355826778,17251629,4391,20.62,22.3,16.5,19.2,22.3,NA,2.24,16.91,1.33,,,,
6242,聯豪科技,1648759,465395,132,3.54,3.99,3.05,3.61,3.53,NA,0,1.38,0.81,,,,
6248,沛波電子,810369184,39996069,12411,20.26,24.5,16.45,19.74,20.8,NA,0.48,79.25,1.95,,,,
6250,宇加科技,759412,46566,34,16.3,16.95,15.35,16.58,16,NA,0,0.58,2.96,,,,
6266,泰詠電子,20433823,2394240,552,8.53,9.37,7.8,8.57,8.73,NA,12.71,3.5,0.59,,,,
6274,台燿科技,809369030,55637156,13606,14.54,15.45,13.45,14.33,14.75,NA,1.35,23.89,0.83,,,,
6279,胡連精密,578562196,9057439,5327,63.87,68.5,54.3,61.8,66.8,28.07,2.99,12.29,3.73,,,,
6284,佳邦科技,74011200,2964818,1582,24.96,27.1,23,24.99,24.4,NA,1.96,2.88,0.85,,,,
6290,良維科技,650722484,13520836,6737,48.12,50.8,43.5,48,47.75,16.87,1.57,11.02,2.15,,,,
6292,迅德興業,29363318,1205465,578,24.35,25.2,23.3,24.46,24.4,NA,1.68,2.36,1.42,,,,
8042,金山電子,1305248826,27738548,12501,47.05,49.85,43.05,46.26,49.05,11.15,2.83,31.6,2.3,,,,
8043,蜜望實  ,113459094,5414689,2122,20.95,22.4,18.4,20.05,20.85,14.28,0.95,5.9,1.07,,,,
8074,鉅橡    ,115786288,6391794,2278,18.11,18.9,17.1,17.84,17.85,17,2.12,13.42,1.25,,,,
8080,奧斯特  ,65560489,4604936,1966,14.23,15.5,13,14.23,14.35,NA,6.27,9.22,1.11,,,,
8091,翔名科技,39133049,1264950,664,30.93,32.8,28.6,31.17,31.8,33.13,5.81,3.42,2.4,,,,
8093,保銳科技,40510078,2661513,1249,15.22,16.45,13.75,15.15,15.45,14.31,2.58,4.15,1.21,,,,
8109,博大科技,25647258,754865,440,33.97,35.5,32.7,34.22,34.8,10.77,7.12,1.69,2.4,,,,
8121,越峰電子,682520954,18441377,9965,37.01,40.5,32.5,36.75,38.5,NA,2.15,16,2.75,,,,
8182,加高電子,73677034,3123049,1343,23.59,24.9,21.35,23.56,24.85,27.92,2.81,3.81,1.07,,,,
8287,英格爾  ,1061100361,24591031,11031,43.14,47.45,37.85,43.21,44.7,144.19,1.74,51.8,2.71,,,,
8289,泰藝電子,60210510,4033986,1323,14.92,15.75,13.5,14.84,15.2,101.33,5.92,5.54,0.83,,,,
3224,三顧    ,29277863,3923026,1400,7.46,8.5,6.09,7.21,7.18,NA,9.47,9.06,0.89,,,,
3232,昱捷    ,3475789,322888,148,10.76,11.55,10.15,10.92,11.5,NA,1.73,1.02,1.42,,,,
3312,弘憶股  ,174663684,7449154,3084,23.44,25.3,21.05,23.41,23,12.11,3.47,10.32,1.85,,,,
3360,尚立    ,599424104,25013649,10710,23.96,26.8,19.1,22.96,22.75,108.33,3.51,63.17,1.5,,,,
3389,志遠    ,1100011309,38315343,15670,28.7,31.9,25,27.07,26.6,12.04,3.75,55.49,2.02,,,,
3444,利機企業,99362149,3237710,1571,30.68,32.6,27.35,30.3,30.65,28.38,6.52,10.52,2.02,,,,
5467,聯福生  ,664875,126552,70,5.25,5.67,5.04,5.39,5.35,28.16,0,0.11,1.43,,,,
5498,凱崴    ,100753197,11714113,3150,8.6,9.4,7.5,8.4,8.38,NA,0,7.36,0.85,,,,
6113,亞矽科技,65106116,5251572,1675,12.39,13.35,10.6,12.43,12.8,11.53,0,9.44,1.23,,,,
6118,建達國際,429901620,18598719,8300,23.11,25.25,19.85,22.48,23.45,33.03,1.7,21.08,2.1,,,,
6135,佳營電子,20294524,2498376,685,8.12,8.6,7.6,8.08,8.49,NA,0,3.28,1,,,,
6154,順發電腦,56055958,2194729,1343,25.54,27,24.05,25.52,25.4,20,5.9,2.74,1.79,,,,
6171,亞銳士  ,5726985,480004,222,11.93,12.55,11.3,11.91,11.8,168.57,2.54,1.75,1.01,,,,
6177,達麗建設,62039621,2612143,1312,23.75,25.35,21.9,23.59,24.9,NA,3.57,4.25,2.22,,,,
6195,旭展電子,17058903,681954,393,25.01,26.2,23.95,25.12,24.8,NA,2.01,2.97,2.62,,,,
6227,茂綸    ,161381133,9547982,1868,16.9,17.05,16.85,16.89,16.9,17.42,5.91,12.54,1.12,,,,
6259,百徽    ,63778927,4250642,1512,15,16.55,12.9,14.32,14.4,NA,0,6.88,2.34,,,,
6265,方土昶  ,101103564,7967536,2396,12.68,13.45,11.55,12.45,12.45,NA,12.36,6.55,0.94,,,,
6270,倍微科技,317993242,11639897,5031,27.31,28.9,24.5,26.99,27.35,14.63,7.27,15.63,0.89,,,,
8032,光菱電子,74924108,4184197,1890,17.9,19.1,15.8,17.9,18.4,17.52,2.71,8.08,1.07,,,,
8067,志旭國際,37456509,2924068,1110,12.8,14,10.85,12.13,12.3,16.4,4.87,6.53,1.25,,,,
8068,全達國際,28047904,571031,497,49.11,53.5,45,49.17,48.1,NA,0,1.86,6.4,,,,
8096,擎亞國際,259799650,11580949,4580,22.43,24.5,19.2,21.65,24,20.17,3.2,12.39,1.53,,,,
3083,中華網龍,7163118943,21920948,18443,326.77,351,297.5,325.21,305,24.24,2.08,24.95,11.63,,,,
3085,久大資訊,439901981,22453524,7664,19.59,24.95,15,18.77,22.1,NA,0.54,51.72,2.19,,,,
3086,華義國際,751591755,33107911,15700,22.7,26.5,20.1,22.37,22,NA,0,47.1,2.61,,,,
3293,鈊象電子,1150269593,5190455,4709,221.61,235,209,219.46,210,12.75,5.22,7.76,5.47,,,,
3546,宇峻奧汀,5103144138,18193957,14633,280.48,304.5,240,274.64,290.5,31,1.6,60.37,9.77,,,,
3570,大塚資訊,138213774,4211090,2506,32.82,36.35,29.05,31.91,31.45,31.45,4.7,25.54,1.46,,,,
5201,凱衛資訊,8160275,544444,325,14.98,16,13.9,15.07,15.8,32.24,0,2.12,2.46,,,,
5202,力新國際,85351586,9448922,2796,9.03,9.6,7.8,8.62,9.09,227.25,0,15.57,0.92,,,,
5206,經緯科技,929740,446311,92,2.08,2.47,1.95,2.19,2,NA,0,0.98,0.71,,,,
5209,新鼎系統,1087476189,14770972,8111,73.62,84.4,64.1,74.38,79.4,50.57,1.25,68.92,4.9,,,,
5210,寶碩    ,93971912,8674510,2818,10.83,12.5,9.5,10.49,10.3,NA,8.25,13.03,0.84,,,,
5211,蒙恬科技,89615274,2316118,1551,38.69,43.4,34.85,38.62,38.5,18.6,4.96,7.23,2.39,,,,
5212,凌網科技,24275707,1282294,471,18.93,19.5,18.2,18.83,19.05,14.54,4.46,3.77,1.9,,,,
5310,天剛資訊,64439012,1197774,874,53.79,60.4,47.9,52.64,53.4,17.45,0,10.85,4.41,,,,
5403,中菲    ,366104808,14714813,6545,24.88,26.8,22.15,24.4,24.4,14.7,4.91,26.7,1.85,,,,
5410,國眾電腦,2314092931,53713261,22575,43.08,46.7,36.5,42.5,42.35,NA,0,65.36,4.3,,,,
5478,智冠    ,5166150094,33199565,24415,155.6,164,143,154.21,148.5,18.36,4.17,26.16,4.06,,,,
6111,大宇資訊,17831683,464300,190,38.4,40.2,34.35,37.67,39,62.9,0,1.81,13,,,,
6140,訊達電腦,15990530,1175612,526,13.6,14.6,12.9,13.57,13.55,NA,4.79,3.3,1.21,,,,
6148,驊宏資通,42901071,6783894,2081,6.32,7.2,5.61,6.23,6.1,NA,0,7.71,0.69,,,,
6169,昱泉國際,3008189964,19032952,14740,158.05,186,138,152.82,140,6.09,2.82,67.9,4.35,,,,
6180,橘子    ,2305007077,45990663,27582,50.11,54.5,46,49.3,47.55,24.9,2.1,28.44,2.8,,,,
6183,關貿網路,168419895,8988935,2758,18.73,19.9,17.2,18.28,18.8,17.25,4.14,5.99,1.56,,,,
6214,精誠資訊,698197981,17203252,8469,40.58,42.65,36.65,40.46,39.2,27.61,2.55,6.48,0.74,,,,
6221,晉泰科技,20160285,1666605,651,12.09,12.6,11.3,12.02,12.3,NA,5.69,5.26,0.95,,,,
6231,系微    ,685785711,5691584,4390,120.49,137,108,120.28,116.5,17.92,1.7,17.18,6.73,,,,
6240,松崗    ,692520,296230,77,2.33,2.7,2.13,2.35,2.39,NA,0,0.18,3.03,,,,
8044,網路家庭,176720187,2698460,1688,65.48,69.7,58.5,65.65,65.2,33.96,0.81,4.82,5.54,,,,
8099,大世科  ,517740946,13489164,7936,38.38,44.3,32.4,37.35,35.2,16.07,6.67,20.07,2.59,,,,
1785,光洋科技,3209126478,45239524,23107,70.93,76.8,65.1,71.25,69.5,95.21,3.16,18.11,2.47,,,,
3064,泰偉電子,970153590,14097299,9185,68.81,73.7,63.5,67.06,66,330,0,21.21,3.7,,,,
3067,全域    ,8457325,412827,257,20.48,22.85,19,20.96,22.3,NA,6.95,1.42,1.98,,,,
3093,台灣港建,49751142,966256,779,51.48,56,47.5,51.98,51.9,47.61,11.56,2.66,2.53,,,,
3289,宜特科技,111654787,4373661,2008,25.52,27.2,23.55,25.53,26.3,NA,8.36,6.37,1.38,,,,
3303,岱稜    ,299677452,10402188,4785,28.8,30.95,26,28.75,28.5,23.75,4.28,13.45,1.15,,,,
3324,雙鴻科技,118462896,5802999,2344,20.41,22.35,18.45,20.31,20,NA,0,11.95,2.05,,,,
3373,熱映光電,16771547,596074,403,28.13,29.5,26.5,28.43,28.75,16.91,5.21,2.11,1.86,,,,
3402,漢科    ,240911368,8719454,3791,27.62,29.8,24.1,26.8,26.8,NA,15.44,18.62,1.75,,,,
3466,致振企業,133907123,2934214,1752,45.63,49.5,42.2,44.45,44,22.56,2.27,4.7,1.69,,,,
3498,陽程    ,116985933,3963298,2035,29.51,30.9,26.8,29.45,29.7,9.34,6.49,6.03,1.17,,,,
3508,位速    ,445307037,6235380,3836,71.41,76,65.6,71.45,73.7,171.4,2.03,6.72,2.57,,,,
3541,西柏科技,46106927,1291968,826,35.68,37.4,34,35.37,34,16.04,8.23,3.92,2.75,,,,
3551,世禾科技,100145404,2408660,1342,41.57,43.7,39,41.52,42.5,19.5,5.81,5.05,1.28,,,,
3552,同致電子,138172310,1222077,823,113.06,121,105,111.57,114,34.23,0.87,2.51,5.28,,,,
3587,閎康科技,24832335,1015246,697,24.45,25.7,22.35,24.08,24.7,NA,3.68,2.58,1.47,,,,
4415,美嘉生電,81921831,1622373,1197,50.49,57.7,44.25,50,57.7,91.59,0,9.16,8.1,,,,
5205,漢康科技,269146547,3944096,2240,68.24,75.7,63,68.79,72.2,34.06,0,16.46,6.34,,,,
5383,金利    ,117425065,7065920,2028,16.61,17.7,14.7,16.24,17.4,NA,8.62,10.19,1.36,,,,
5452,佶優科技,1637104959,82280838,26068,19.89,21.2,17.3,19.5,19.85,124.06,1.25,64.86,1.54,,,,
5489,彩富電子,41402304,1169691,658,35.39,38.2,32.8,35.49,36.5,20.74,4,1.17,2.6,,,,
5493,三聯科技,25189740,1282684,640,19.63,21.1,18.45,19.82,21,38.18,3.33,3.35,1.31,,,,
6144,得利影視,5662997,826551,322,6.85,7.67,6.54,6.9,7.3,NA,0,1.32,1.46,,,,
6146,耕興    ,146305371,2464075,1630,59.37,62.2,57.2,59.16,60.9,12.18,5.74,3.16,3.05,,,,
6151,晉倫科技,396172292,12364459,4769,32.04,34.95,25.7,29.98,33.5,34.18,2,27.74,2.52,,,,
6179,世仰科技,66824276,4674275,2126,14.29,16.3,12,14.08,15.15,NA,3.3,6.86,1.79,,,,
6187,萬潤    ,577844306,16404004,7446,35.22,37.95,31,34.44,37.05,28.5,3.37,26.64,2.15,,,,
6212,理銘科技,23314408,1903130,750,12.25,13.5,11.25,12.36,12.4,8.49,0,1.87,1.71,,,,
6238,勝麗國際,275333,24003,23,11.5,12.75,10.2,11.77,12,21.05,0,0.07,7.5,,,,
6275,元山科技,68958087,5029844,1648,13.7,15.05,11.25,13.25,14.5,NA,6.89,13.18,1.35,,,,
6276,名鐘科技,6809889,1020807,316,6.67,7.2,6.11,6.67,6.55,NA,0,2.32,0.76,,,,
8047,星雲電腦,2971479,289951,175,10.24,10.9,9.22,10.28,10.4,NA,3.84,0.58,0.98,,,,
8085,福華電子,107040811,10001162,2853,10.7,11.85,9.5,10.67,10.35,NA,6.76,6.36,0.69,,,,
8092,建暐精密,34605670,2869845,1154,12.05,12.75,11.05,11.93,12.75,NA,0,10.13,1.07,,,,
8183,台灣精星,330859708,28445592,7599,11.63,12.85,9.9,11.33,11.95,NA,2.34,24.71,0.87,,,,
8383,千附實業,103743091,3582739,2144,28.95,30.45,27.5,29.03,28.65,NA,2.68,3.83,1.55,,,,
1107,建台水泥,5422028,4943840,448,1.09,1.34,0.86,1.01,1.26,NA,0,1.57,-0.39,,,,
2381,華宇光能,6703892,2598588,523,2.57,2.96,2.35,2.57,2.35,NA,0,0.5,0.38,,,,
2396,精碟科技,5592823,9540031,576,0.58,0.64,0.55,0.59,0.59,NA,0,0.75,0.74,,,,
4801,碼斯特  ,55080,6670,10,8.25,9,7.5,8.36,9,NA,0,0.02,2.2,,,,
5204,得捷    ,519888,57414,30,9.05,9.9,8.4,9.03,9.5,2.01,0,0.15,6.83,,,,
5318,佳鼎科技,1026796,91939,119,11.16,12.6,10.1,11.31,10.3,NA,0,0.8,-22.89,,,,
