櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年11月 Nov. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 435,557,747,218元",,,,,,"3. 櫃檯買賣月總成交筆數： 4,288,778筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 11,835,527,797股",,,,,,4. 成交量週轉率： 16.27%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
8931,大園汽電,146267155,10661944,3712,13.71,14.65,12.25,13.53,13.35,21.19,2.24,10,0.97,,,,
3073,普格    ,708227298,15079166,7443,46.96,51.9,42.9,46.7,44.35,NA,1.19,33.75,3.21,,,,
3087,翔準    ,287096634,26397112,7110,10.87,11.6,9.86,10.75,11.5,34.85,1.04,9.26,0.88,,,,
3169,亞信電子,428439186,8728378,5099,49.08,51,45.6,49.08,50,24.51,3.5,16.47,4.16,,,,
3188,安茂    ,204003052,11628911,4891,17.54,19,15.4,17.31,17.4,NA,8.73,24.3,1.46,,,,
3219,倚強科技,67105874,4123282,2403,16.27,18.25,15.3,16.36,15.7,NA,6.36,10.38,1.81,,,,
3227,原相科技,14800569446,60069557,44161,246.39,263,231,244.14,240,35.56,2.51,46.26,5.54,,,,
3228,金麗科  ,232034311,4316725,3206,53.75,57.9,49.5,53.04,52,NA,4.57,7.6,3.93,,,,
3252,海灣科技,2304135,238626,242,9.65,11.5,6.7,9.65,6.79,NA,0,0.46,97,,,,
3259,鑫創科技,245756251,7068790,3476,34.76,36.5,31.9,34.62,33.4,NA,0,11.5,1.95,,,,
3260,威剛科技,10481522935,131045533,64737,79.98,84.2,73,79.37,76.1,36.76,0.34,58.15,2.54,,,,
3264,欣銓科技,1533443996,85470963,22596,17.94,18.95,16.8,17.63,17.5,43.75,6.85,19.32,1.15,,,,
3265,台星科  ,283770766,27153260,6239,10.45,10.85,9.96,10.36,10.45,NA,5.26,9.96,0.8,,,,
3268,海德威  ,126223159,3993660,2747,31.6,33.45,29.6,31.31,30.85,NA,3.76,13.02,3.06,,,,
3291,遠翔科技,284782846,5929736,3592,48.02,50.5,44.05,47.23,46.7,54.94,2.52,18.19,3.51,,,,
3317,尼克森  ,1627698260,31390418,18005,51.85,56.5,44.1,49.64,54,28.88,2.77,51.28,2.03,,,,
3372,典範    ,1144660716,91980894,21353,12.44,13.4,11.2,12.04,12.1,NA,10.9,30.41,1.04,,,,
3438,類比科  ,3298646980,39460836,22942,83.59,94.5,70.8,80.47,91.3,31.92,5.47,99.08,3.93,,,,
3527,聚積    ,3953189201,28478676,18516,138.81,154,117,133.66,137.5,26.86,4.34,86.85,3.29,,,,
3553,力積電子,1369781913,17958196,9571,76.27,82.2,70.2,75.81,74.1,20.87,2.02,38.54,4.54,,,,
3556,禾瑞亞  ,3808017056,50114325,28571,75.98,86,61.9,71.32,82.5,42.31,2.06,114.06,4.22,,,,
5302,太欣半導,108009162,6383332,3060,16.92,18.4,16.05,16.57,17.4,NA,0,3.93,1.95,,,,
5314,世紀民生,422877249,31484474,10180,13.43,14.75,10.6,12.77,13.25,NA,0,28.22,1.55,,,,
5324,德豐    ,14087263,531054,458,26.52,31.15,22.05,24.43,28.2,NA,0,1.12,3.26,,,,
5326,漢磊科技,217797415,24226187,6843,8.99,9.4,8.4,8.86,9.35,NA,10.69,7.42,1.08,,,,
5344,立衛科技,22724363,1321265,809,17.19,18.55,16.7,17.32,17.05,11.76,4.92,1.66,1.53,,,,
5346,力晶    ,1835766372,481414631,34517,3.81,4.21,3.36,3.77,3.36,NA,0,5.48,1.11,,,,
5347,世界先進,1568313706,118718989,30665,13.21,13.85,12.6,13.05,13.35,NA,2.99,7.08,1.13,,,,
5351,鈺創科技,6331398672,309807613,78812,20.43,23.55,14.95,20.03,21.6,NA,9.21,74.11,1.62,,,,
5387,茂德科技,522040289,244065796,11122,2.13,2.46,1.87,2.1,1.92,NA,0,3.36,0.52,,,,
5425,台半    ,3571133055,130070067,40195,27.45,29.7,24,26.79,27.7,42.62,2.52,53.31,1.58,,,,
5455,訊利電業,257018895,17161517,7471,14.97,17.2,13.5,14.63,14.4,NA,10.76,47.02,1.77,,,,
5466,泰林科技,158169301,15510926,4099,10.19,10.7,9.22,10.06,9.94,NA,13.17,6.35,0.64,,,,
5468,凱鈺科技,23204491,2316208,968,10.01,11,8.94,9.93,9.66,NA,0,2.97,1.35,,,,
5483,中美晶  ,14508058264,183382780,99385,79.11,84.5,70.2,76.99,76.7,51.48,5.86,61.24,2.38,,,,
5487,通泰    ,91489762,4783501,1869,19.12,20.35,17.35,18.97,20.35,16.02,4.91,10.58,1.27,,,,
6103,合邦電子,3711743,610913,435,6.07,7.08,5.55,6.35,6.4,NA,0,2.61,1.16,,,,
6104,創惟科技,821001347,21209031,11194,38.7,41.5,34.2,38.16,37.45,NA,4.37,25.06,2.17,,,,
6129,普誠科技,4679127087,222216261,61897,21.05,24.95,17.05,20.7,22.8,55.61,2.63,124.17,1.83,,,,
6138,茂達電子,7194468030,171516748,65510,41.94,48.9,30,37.61,47.9,92.12,1.46,135.69,2.97,,,,
6147,頎邦科技,2776394783,111352780,35446,24.93,27.35,22.05,24.72,27,NA,9.25,34.85,1.44,,,,
6182,合晶科技,10138348048,178420801,94858,56.82,60.3,49,55.12,58,NA,3.96,65.23,2.43,,,,
6186,晶磊興業,79559375,4125949,1826,19.28,24.65,3.83,16.36,22.35,NA,0,20.45,2.09,,,,
6198,凌泰科技,33995433,3261222,1413,10.42,11.2,9.5,10.13,9.81,NA,0,9.4,1.12,,,,
6223,旺矽科技,3111258487,53006192,24650,58.69,77,38,57.06,71,197.22,0.84,72.3,2.75,,,,
6229,研通科技,51001064,3228840,1465,15.79,16.45,14.65,15.65,16.1,50.31,3.72,9.14,1.34,,,,
6233,旺玖科技,1036689316,31193339,15290,33.23,35.8,29,31.93,33.1,472.86,2.11,35.88,2.22,,,,
6236,凌越科技,110511,11970,15,9.23,10.05,8.83,9.61,9.9,NA,0,0.09,4.18,,,,
6237,驊訊電子,1843949599,28668522,16472,64.31,72.9,54,59.48,72.9,NA,0.34,44.62,4.12,,,,
6243,迅杰科技,2700104915,38582528,24834,69.98,73.8,64.6,68.52,70.7,55.23,1.79,51.75,3.9,,,,
6261,久元電子,1910462908,25718781,14069,74.28,78.7,69.2,73.55,74.9,20.98,4.13,27.36,2.37,,,,
6287,元隆電子,15180209,2673636,562,5.67,5.95,5.4,5.7,5.55,NA,0,1.04,1.4,,,,
6291,沛亨半導,53354972,4929248,2040,10.82,11.5,9.45,10.78,10.4,NA,8.36,9.99,1.24,,,,
8024,佑華微電,198260436,8832008,3767,22.44,23.8,20.4,21.94,23.15,21.05,7.17,15.66,1.47,,,,
8040,九暘    ,450095142,16220834,8043,27.74,29.8,25,26.95,27.3,NA,4.02,19.27,2.08,,,,
8054,安國國際,3136244557,46956220,24997,66.79,70.8,59,64.94,68.8,26.46,1.45,62.36,3.02,,,,
8066,福陞科技,1116546,589426,122,1.89,2.2,1.64,1.93,1.68,NA,0,0.53,0.77,,,,
8079,誠遠科技,576759755,29674572,9165,19.43,21,17.4,18.84,19,15.57,5.26,47.52,1.34,,,,
8084,巨虹電子,50950702,4069226,1584,12.52,13.7,11.7,12.23,13.7,NA,0,10.05,1.45,,,,
8086,宏捷科技,1430448949,40689346,15448,35.15,38.55,28.4,33.74,37.55,288.85,1.17,32.65,3.22,,,,
8088,品安科技,404086621,24369152,8438,16.58,18,13.8,16.15,15.55,NA,0,58.33,1.13,,,,
8261,富鼎先進,6216902548,171562885,64161,36.23,41.2,29.8,33.02,39.5,27.05,2.27,125.98,2.53,,,,
8277,商丞科技,1263492644,23389434,12637,54.01,60.5,26.2,46.04,51.5,NA,0,52.18,3.6,,,,
1569,濱川企業,260861504,6621535,4125,39.39,42.5,35.35,38.83,36.1,15.76,1.63,10.88,1.76,,,,
3069,寶晟科技,23227336,2554073,1156,9.09,9.81,8.3,8.86,8.7,NA,0,9.56,0.98,,,,
3071,協禧電機,298061751,21257854,5793,14.02,14.85,13.05,13.84,14,17.95,0,10.56,1.93,,,,
3088,艾訊    ,714576194,26886652,11283,26.57,28.8,23,25.99,26,16.99,7.69,34.11,1.75,,,,
3126,信億科技,79815988,3379697,2004,23.61,25.6,18.05,22.62,21.65,NA,0,9.78,3.68,,,,
3171,天馳科技,41379604,4415797,1257,9.37,9.79,8.3,9.14,9.21,70.85,3.25,13.66,0.72,,,,
3211,順達科技,3805813268,37045833,22419,102.73,108,97.1,102.22,101,13.47,6.92,28.82,3.12,,,,
3213,茂訊電腦,340489915,3793881,2869,89.74,95,80,86.45,88.7,12.44,5.63,8.46,4.49,,,,
3217,優群科技,567101240,22298396,8417,25.43,26.8,23.4,25.02,24.7,NA,4.89,29.53,1.63,,,,
3287,廣寰科  ,110566356,4453452,2657,24.82,26.45,22.35,24.09,24.6,20.16,2.6,10.55,1.94,,,,
3323,加百裕  ,945975479,18974380,10424,49.85,52.2,47.5,49.3,48.05,14.88,5.18,20.87,1.94,,,,
3325,旭品    ,733289463,23343291,10001,31.41,33.1,29.65,31.14,30.8,19.87,3.89,37.15,1.46,,,,
3416,融程電  ,293120390,4646002,3226,63.09,66.3,59,62.14,63.1,14.41,8.36,11.01,2.76,,,,
3483,力致科技,1701937228,19133868,12872,88.94,93.1,81.2,88.06,85.4,16.42,3.51,47.62,2.09,,,,
3489,筌寶    ,38979358,2148220,1044,18.14,19.05,17.2,17.93,17.7,13.11,6.15,5.17,1.1,,,,
3521,鴻翊    ,25303661,1099399,648,23.01,24.75,21.5,22.51,21.55,NA,10.67,3.52,1.29,,,,
3540,曜越    ,208551814,4829420,3269,43.18,45.7,42,42.89,42.45,48.79,5.88,9.3,1.83,,,,
3577,泓格科技,137571217,4853151,2295,28.34,30.6,25.4,27.01,30.6,30.6,4.9,11.52,2.12,,,,
3611,鼎翰科技,256631939,3890391,2503,65.96,68.8,62.5,65.39,64.5,10.61,4.65,14.86,3,,,,
3625,西勝    ,494618070,13166409,7156,37.56,41.5,33.5,37.14,36.75,14.08,2.72,37.8,3.04,,,,
3652,精聯電子,38128661,1157198,739,32.94,34.15,32.1,32.87,32.7,69.57,7.95,2.43,1.3,,,,
5371,中強光電,5530659429,137796041,54344,40.13,42.05,35.5,39.05,41,20,5.43,19.03,1.59,,,,
5384,捷元    ,270827984,25804755,6082,10.49,11.35,9.71,10.2,10.15,NA,14.18,27.95,0.73,,,,
5386,青雲國際,221070,27233,27,8.11,8.5,7.79,8.24,8.5,NA,0,0.08,15.45,,,,
5426,振發實業,649325705,35312510,10214,18.38,19.5,17,18.3,18.6,9.79,8.87,24.56,1.21,,,,
5438,東友    ,187090256,6923142,3283,27.02,28.8,25.1,26.93,26.3,12.96,2.28,6.15,1.74,,,,
5450,寶聯電腦,56420631,3272697,1115,17.23,17.75,16.55,17.15,16.95,NA,0,6.49,1.3,,,,
5465,富驊企業,11996201,1939174,527,6.18,6.65,5.9,6.24,6,NA,0,0.82,0.98,,,,
5474,聰泰科技,44968874,2182837,1363,20.6,21.4,19.5,20.6,19.6,37.69,7.65,6.47,1.42,,,,
5490,同亨科技,85364919,4751374,1961,17.96,18.55,16.9,17.93,17.55,12.81,3.58,5.01,1.25,,,,
6105,瑞傳科技,765956281,24168164,11055,31.69,33.3,30.25,31.31,31.75,11.63,3.77,21.98,1.45,,,,
6121,新普科技,6417012543,36819708,23400,174.28,180.5,166,173.88,171.5,16.73,3.49,15.9,3.7,,,,
6123,上奇科技,185324885,8411816,3468,22.03,23.5,19,21.41,22,16.54,6.31,19.77,1.75,,,,
6150,撼訊科技,3083633678,98218213,37066,31.39,35.7,28.05,31.46,31.1,16.9,1.6,152.8,2.52,,,,
6160,欣技資訊,161087079,4004506,2399,40.22,42.2,38.7,39.82,40.35,18.18,9.41,5.64,3,,,,
6161,捷波資訊,206629259,13258993,5050,15.58,16.35,14.6,15.47,14.95,NA,5.21,13.11,0.98,,,,
6188,廣明光電,5254222728,89201543,40080,58.9,63,55,59.11,55.8,11.09,5.55,31.29,1.99,,,,
6199,精威科技,15359713,1172452,514,13.1,14.1,12.3,13,12.55,NA,0,1.85,1.17,,,,
6219,富旺    ,13962159,1204264,668,11.59,12.9,8.2,10.95,10.95,NA,0,6.14,1.85,,,,
6222,上揚科技,5354479,867133,339,6.17,7.26,5.6,6.2,5.9,NA,0,2.98,0.76,,,,
6228,全譜科技,61867068,5816149,1821,10.63,11.4,8.15,9.93,10.1,NA,0,14.15,0.95,,,,
6230,超眾科技,882886085,18466977,9932,47.8,50.3,44.55,47.59,46.85,12.59,4.69,21.39,2.03,,,,
6247,淇譽電子,49198600,2499788,1329,19.68,20,19.35,19.68,19.7,24.94,1.01,4.14,1.29,,,,
6298,崴強科技,155135691,7937098,3767,19.54,20.5,18.25,19.22,19.9,94.76,3.51,4.78,1.41,,,,
8050,廣積    ,1069191612,18770182,11716,56.96,61.6,50.1,54.5,56.5,22.24,4.31,29.04,2.73,,,,
8076,伍豐科技,2988904947,41101054,26021,72.72,77.3,66,70.64,73.2,NA,2.07,26.67,4.31,,,,
8114,振樺電  ,384879374,7040695,3725,54.66,59.8,46.9,50.17,58,19.08,7.74,12.81,3.75,,,,
8210,勤誠興業,1198638556,50740966,15602,23.62,26.6,19.75,23.03,26.6,16.84,1.87,45.5,1.83,,,,
8234,新漢    ,126050493,5596052,2424,22.52,23.8,21.1,22.51,22.35,15,8.94,6.92,1.57,,,,
8299,群聯電子,12841355753,54701273,41383,234.75,250.5,215,232.69,227.5,22.13,1.63,37.28,4.62,,,,
3066,李洲科技,177145885,11563109,4744,15.31,16.5,14,15.01,14.95,NA,0,8.16,1.64,,,,
3128,昇銳電子,984099101,33573777,15146,29.31,34.45,21.35,26.87,31.2,24.76,3.2,79.94,1.86,,,,
3230,錦明實業,116478345,8742701,2179,13.32,13.9,12.2,13.03,12.95,NA,4.63,9.33,0.58,,,,
3297,杭特電子,59209579,2159178,1073,27.42,28.9,25.2,26.97,26.3,13.84,3.8,6.28,1.21,,,,
3339,泰谷光電,2953494778,80343686,33449,36.76,39.8,31,36.18,37.5,NA,0,51.59,2.66,,,,
3362,先進光  ,250058112,6429414,2595,38.89,40.8,34,38.45,38.2,382,0,8.31,3.73,,,,
3434,哲固資訊,90273323,5279372,1970,17.09,18.35,14.2,16.7,16.1,NA,1.55,16.1,1.3,,,,
3452,益通光能,12082796247,154962490,84606,77.97,88.2,62.1,73.5,82,NA,4.87,75.72,1.24,,,,
3455,由田新技,125743283,6519902,2741,19.28,20.8,17.8,18.82,19,NA,10.52,12.73,0.78,,,,
3490,單井    ,151379665,5153099,2808,29.37,31.4,27.1,29.18,29.2,NA,8.56,17.08,1.87,,,,
3516,亞帝歐  ,332679890,18405173,6225,18.07,19.6,14.9,17.24,17.7,NA,12.99,23.98,0.52,,,,
3520,振維    ,203659101,13993133,4972,14.55,16.2,12.85,14.33,13.4,NA,3.73,26.97,0.8,,,,
3522,宏森    ,124762856,7009210,3099,17.79,19,16,17.42,17.9,NA,2.23,19.77,0.98,,,,
3523,迎輝科技,2269077817,42486923,17678,53.4,61.5,43.2,49.38,61.5,NA,3.13,41.99,2.12,,,,
3531,先益電子,173926689,5373360,2480,32.36,34.8,29.6,32.15,32,21.05,4.68,8.97,1.13,,,,
3562,頂晶科技,479272343,10687739,6807,44.84,50.6,33.8,40.88,43.4,NA,2.3,20.41,2.63,,,,
3615,安可光電,204226437,4027909,2880,50.7,53.5,48.7,50.62,50.4,420,0,13.16,2.35,,,,
4729,熒茂光學,260920809,9742729,4969,26.78,28.7,24.2,26.09,27.3,NA,1.83,15.34,1.32,,,,
5315,光聯科技,63554735,11750849,3228,5.4,5.87,5,5.33,5.25,NA,0,5,0.75,,,,
5392,應華精密,2226924401,13898882,10601,160.22,167.5,151.5,158.59,156,20.58,1.28,18.88,4.14,,,,
5395,普揚科技,497539,149582,44,3.32,3.7,2.77,3.24,3.4,NA,0,0.15,1.6,,,,
5432,達威光電,2000700,330236,289,6.05,8.1,4.72,6.22,7.57,NA,0,2.97,15.14,,,,
5443,均豪精密,2472057757,136951275,34948,18.05,20.55,14.7,17.59,19.05,NA,0,60.26,1.55,,,,
6125,廣運機械,554494932,20571996,8294,26.95,28.5,25.7,26.8,26.75,27.86,9.23,11.92,1.07,,,,
6156,科橋電子,9105247,1665661,595,5.46,6.7,5.01,5.62,5.22,NA,0,1.27,0.72,,,,
6167,久正光電,35359144,8486406,2179,4.16,4.38,3.99,4.15,4.02,NA,9.95,5.23,0.75,,,,
6234,高僑    ,179276848,10024671,3746,17.88,19.4,16,17.5,17.55,NA,0.45,13.95,0.5,,,,
6244,茂迪    ,18336980182,170189759,91363,107.74,119.5,84.5,105.56,118,203.45,4.23,56.52,2.88,,,,
6246,臺龍電子,193197777,10801606,3017,17.88,18.9,17,17.85,17.3,NA,0,8.1,2.77,,,,
6278,台表科  ,4993366161,69461820,31787,71.88,78.6,67.4,71,76.4,14.95,2.86,38.85,2.39,,,,
6294,智基科技,4073033,3738827,365,1.08,1.43,0.93,1.11,1.01,NA,0,2.22,8.42,,,,
8049,晶采光電,416623132,34124629,9504,12.2,13.65,9.9,11.8,12.55,83.67,0,38.91,1.29,,,,
8053,巨擘科技,47087307,6488598,1842,7.25,7.75,6.5,7.23,6.9,NA,0,1.58,0.39,,,,
8064,東捷科技,930809188,42146009,14994,22.08,25.1,19.55,21.79,21.6,NA,1.85,32.1,1.07,,,,
8069,元太科技,14590580682,234502733,99553,62.21,71.1,53,60.71,71.1,NA,0,27.32,6.37,,,,
8071,豐聲科技,58465639,2389057,1323,24.47,26.35,20.45,23.21,25.7,102.8,0,7.07,2.44,,,,
8077,冠華科技,105656685,4832276,1966,21.86,23.5,19.5,21.61,20.4,NA,0,25.42,3.72,,,,
8087,華鎂鑫  ,12071017,1336123,129,9.03,9.77,8.7,9.12,9.09,NA,0,3.79,0.75,,,,
8107,大億科技,1200323188,64717966,20617,18.54,19.8,15.8,17.64,18.5,97.37,5.4,37.7,1.06,,,,
8111,立碁電子,391044636,22232117,7785,17.58,18.95,15,16.67,18.95,NA,5.32,26.6,1.63,,,,
8240,華宏新技,863616424,14650123,9142,58.94,63,53.5,57.65,60.1,32.84,0.81,19.25,1.63,,,,
8266,中日新  ,466275145,17485302,5843,26.66,28.6,23.1,25.34,25.3,NA,7.86,24.91,1.71,,,,
3068,美磊科技,1052766857,15077509,7277,69.82,72.6,66.5,69.41,67.2,21.47,1.33,21.75,3.59,,,,
3095,及成    ,2528727298,92895998,33601,27.22,29.4,23.5,26.83,27.5,NA,7.27,43.84,1.38,,,,
3152,璟德電子,1905363046,14507257,8958,131.33,143,108.5,128.66,142.5,27.72,2.1,23.12,4.21,,,,
3221,台灣嘉碩,249739580,9661814,4019,25.84,27.5,24,25.74,25.15,NA,3.26,13.69,1.47,,,,
3290,東浦    ,191946276,20984794,3441,9.14,9.5,8.5,9.06,8.53,53.31,5.86,28.24,0.77,,,,
3306,鼎天國際,1758060481,32597412,16886,53.93,58,48.85,53.38,53.4,267,0.93,45.6,2.16,,,,
3431,長天科技,300792597,19180778,6833,15.68,17,14.1,15.67,16.3,NA,5.95,39.97,2.13,,,,
3454,晶睿通訊,869321966,22340061,9868,38.91,43,34.2,38.49,39.25,41.76,3.92,38.57,2.42,,,,
3491,昇達科技,1072069037,13700963,6706,78.24,83.4,70.7,74.57,83,21.28,5.42,34.03,4.01,,,,
3499,環天科技,143207279,7361554,3281,19.45,21.3,18.05,19.18,19.6,NA,6.12,15.24,1.16,,,,
4903,聯光通信,225563949,22100930,6360,10.2,11.2,9.04,9.92,10.05,33.5,0,30.28,0.93,,,,
4905,台聯電訊,83641426,4650405,1755,17.98,19.75,14.6,18.02,18.2,NA,2.19,8.25,1.24,,,,
4907,正華通訊,3905820,587473,200,6.64,7.5,5.42,6.54,6.04,NA,0,2.03,1.86,,,,
4908,前鼎光電,1399261648,32254469,17016,43.38,47.4,36.5,42.16,43.6,21.37,4.81,48.31,3.31,,,,
4909,新復興  ,1323951263,31021466,14747,42.67,47.2,36.5,41.38,44.2,15.09,2.37,38.24,2.1,,,,
5304,鼎創達  ,2631153,1046202,624,2.51,3.2,2.18,2.49,2.31,NA,0,0.56,0.69,,,,
5306,訊康科技,18957093,3716171,1290,5.1,5.53,4.66,5,4.9,NA,0,5.48,0.85,,,,
5348,系通科技,14059807,973168,556,14.44,15.3,13.05,14.41,13.55,NA,0,4.47,1.36,,,,
5353,台林通信,107998845,9876893,3402,10.93,11.5,9.8,10.85,10.9,32.06,1.28,9.78,0.77,,,,
6109,亞元科技,76701826,5613866,1522,13.66,16,12.65,13.86,15.95,NA,0,13.19,1.54,,,,
6143,振曜科技,6312941454,66992588,34857,94.23,117.5,72.4,86.92,117.5,42.88,0.83,98.05,7.26,,,,
6152,百一電子,1174911314,32206053,12342,36.48,38.5,33.1,35.84,35.4,16.39,4.2,23.06,2.15,,,,
6163,華電聯網,848244137,36354494,14981,23.33,24.85,21.05,22.56,23.5,17.67,10.93,39.43,1.77,,,,
6170,統振    ,1678383242,45458049,20742,36.92,38.8,32.1,36.22,38.5,74.04,4.41,50.63,2.61,,,,
6190,萬泰科技,172105622,11121312,3057,15.47,16,15.05,15.46,15.45,NA,8.99,9.87,1.31,,,,
6218,豪勉科技,116935108,5216248,2310,22.41,23.4,21.5,22.35,21.7,14.47,6.91,10.27,1.33,,,,
6241,易通展  ,6128809,306225,205,20.01,21.5,18.75,19.91,19.7,53.24,0,1.02,2.83,,,,
6245,立端科技,572067155,23364385,7933,24.48,28.55,17.3,22.26,28.55,NA,2.13,36.31,2,,,,
6263,普萊德  ,184186166,5570976,3653,33.06,34.95,30.5,32.61,32.45,15.6,7.08,9.87,2.25,,,,
6264,德士通  ,170930844,15403767,3030,11.09,13.2,7.5,9.49,13.2,NA,0,26.09,1.64,,,,
8034,榮群電訊,104031969,8528655,1493,12.19,12.6,11.25,12.06,11.9,NA,1.68,13.38,1.12,,,,
8048,德勝科技,80517300,3540342,1592,22.74,25,20.05,21.62,25,19.23,4.4,8.13,2,,,,
8082,捷超通訊,215096494,18996657,2629,11.32,12.3,9.86,11.16,12.25,NA,0,28.78,1.91,,,,
8097,鴻松精密,57344892,9507131,2727,6.03,7,5.2,5.97,5.51,NA,0,23.56,0.94,,,,
1333,恩得利  ,695230744,47693266,12403,14.57,15.7,12.9,14.34,15.7,NA,1.59,46.52,1.82,,,,
1336,台翰    ,35380384,1978058,905,17.88,19,16.8,17.51,18.2,NA,4.5,2.99,0.7,,,,
1582,信錦    ,3895109723,56337440,26687,69.13,72.4,60,66.45,72.4,13.82,4.14,41.62,2.67,,,,
1815,富喬    ,233818869,17708496,5681,13.2,14.2,12.5,13.15,12.8,NA,1.87,7.15,1.1,,,,
3078,僑威科技,2129167456,85717492,24212,24.83,27.45,19.8,23.49,25.2,19.69,3.33,46.09,1.73,,,,
3089,展成科技,18105206,2206318,734,8.2,8.7,7.82,8.16,8,NA,0,4.23,0.72,,,,
3114,好德科技,165038246,11888967,1866,13.88,14.4,12.2,12.86,12.55,627.5,8.12,24.46,0.82,,,,
3115,寶島極光,52976173,3841564,1040,13.79,15.65,12.6,13.3,12.85,NA,0,10.19,1.37,,,,
3144,新揚科  ,83859534,6176620,1619,13.57,14.95,12.45,13.38,13,NA,0,8.94,2.27,,,,
3191,和進電子,39404991,3883604,1281,10.14,11.1,9.2,9.95,10.3,NA,4.85,7.17,0.79,,,,
3202,樺晟電子,154634831,6919300,3072,22.34,23.3,21.4,22.35,22.5,13.98,3.6,10.15,1.19,,,,
3206,志豐電子,42051097,2552534,1315,16.47,17.3,14.8,16.32,15.7,NA,2.22,6.59,1.08,,,,
3207,耀勝電子,70278880,5072752,1996,13.85,14.7,12.5,13.68,13.75,105.77,3.63,14.07,1.01,,,,
3226,至寶電腦,46183924,4346234,1693,10.62,11.4,9.99,10.49,10.15,NA,9.85,11.68,1.45,,,,
3229,晟鈦    ,312135115,22446508,8552,13.9,15.1,12.7,13.54,13.3,120.91,4.66,37.12,1.09,,,,
3236,千如電機,257380642,17343278,4783,14.84,16,12.05,14.15,14.2,NA,6.19,39.91,1.02,,,,
3276,宇環科技,25052914,3604811,1213,6.94,7.43,6.55,6.96,6.89,NA,0,4.59,0.76,,,,
3288,點晶科技,133354052,5151266,3069,25.88,27.8,23.3,25.22,25.8,NA,0.85,10.35,2.41,,,,
3294,英濟    ,171699150,9369297,3493,18.32,19.65,16.5,18.29,17.85,NA,2.24,6.9,0.83,,,,
3299,帛漢    ,65269037,2632039,1561,24.79,25.9,22.85,24.73,24.6,14.14,3.69,5.71,1.28,,,,
3310,佳穎精密,22889388,1889290,829,12.11,14.1,10.9,11.62,11.3,NA,12.38,5.54,1.12,,,,
3313,斐成企業,144118990,10295445,3142,13.99,14.75,13,13.81,13.9,NA,0,17.02,0.89,,,,
3322,建舜電子,206836952,9422087,4218,21.95,23.2,20.1,21.57,21.45,39,5.59,13.02,1.47,,,,
3332,幸康電子,28074591,895790,613,31.34,32.95,30,30.96,30.9,12.17,12.94,1.86,1.3,,,,
3354,律勝    ,21832394,1416867,709,15.4,16.25,14.1,15.11,14.65,NA,4.3,1.91,0.87,,,,
3390,旭軟電子,168438457,5486771,2736,30.69,32.9,28,30.66,30.8,13.39,2.59,12.51,2.03,,,,
3465,祥業科技,25687140,2729595,924,9.41,9.95,8.66,9.27,9.04,NA,8.18,9.48,1.29,,,,
3484,崧騰    ,543150956,12689299,6703,42.8,44.9,38.7,42.09,40.65,13.28,5.41,31.43,1.96,,,,
3511,矽瑪科技,293289606,4562148,3162,64.28,68.5,57.3,62.72,62.1,13.68,3.38,14.68,2.39,,,,
3512,能緹    ,140569000,5429862,2475,25.88,30.45,20.2,23.14,28.35,NA,4.23,16.97,1.69,,,,
3526,凡甲科技,1471657984,17306107,11640,85.03,90.5,82,85.47,84.8,10.43,4.77,33.09,3.44,,,,
3548,兆利科技,360480834,7826753,4618,46.05,51.5,41.05,43.9,48.9,16.98,2.04,15.64,1.19,,,,
5301,祥裕電子,17872282,2527697,776,7.07,7.7,6.1,6.51,6.81,NA,0,5.59,0.87,,,,
5309,系統電子,550129047,43686122,9956,12.59,13.4,11.9,12.36,12.45,NA,0,33.47,1.56,,,,
5317,凱美電機,178732101,24652563,4391,7.25,7.78,6.7,7.05,7.08,NA,4.23,18.08,0.6,,,,
5321,友銓電子,100160793,14619503,3132,6.85,8,5.19,6.11,7.37,NA,0,9.74,0.78,,,,
5328,華容    ,151190175,17862756,3801,8.46,9.3,7.5,8.31,8.64,NA,0,10.66,0.86,,,,
5340,建榮工業,57842181,8700703,2308,6.64,7.08,6.2,6.62,6.35,NA,0,5.24,0.73,,,,
5345,天揚    ,58633068,8582909,2354,6.83,7.22,6.25,6.73,6.7,NA,0,17.17,0.49,,,,
