櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
100年09月 Sep. 11,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 247,911,835,357元",,,,,,"3. 櫃檯買賣月總成交筆數： 2,769,136筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 6,399,491,231股",,,,,,4. 成交量週轉率： 9.57%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
6185,幃翔精密,18267880,1102008,611,16.57,17.3,15.5,16.58,16.5,8.46,16.3,1.11,0.95
6194,育富電子,40400885,2074504,1083,19.47,20.55,18.75,19.53,19.3,11.7,10.36,1.86,0.81
6203,海韻電子,67425404,1946792,1428,34.63,40,29.35,33.3,30.35,10.76,11.53,2.56,2.22
6204,台灣艾華,11147978,475354,306,23.45,25.05,22.15,23.71,23.4,8.33,9.4,1.3,1.18
6207,雷科    ,471602938,11688379,4373,40.34,45.85,36.5,40.42,37.3,10.22,7.9,13.89,1.95
6208,日揚科技,1423385120,74716935,27132,19.05,21.2,15.4,18.12,15.9,8.11,3.14,64.91,1.12
6210,慶生電子,30667264,902055,627,33.99,36.6,32,33.86,33.4,7.71,11.97,2.57,2.22
6211,福登    ,2707914,162004,123,16.71,18.15,15.4,16.84,15.85,N/A,0,0.39,0.59
6217,中國探針,382292601,11596873,6293,32.96,36.7,27.45,31.95,29,30.21,1.37,25.79,2.2
6220,岳豐科技,470910019,25620703,9636,18.38,20.4,15,18.23,16.1,23,1.55,22.32,1
6242,亨豐科技,1693263,565281,108,2.99,3.29,2.58,3.05,3.21,N/A,0,0.82,2.65
6248,沛波國際,15998498,2128450,767,7.51,8.59,6.81,7.5,7.49,N/A,0,4.39,0.82
6250,宇加科技,5397330,223281,144,24.17,25.9,22,24.41,24.45,16.52,0,1.22,4.47
6266,泰詠電子,18172810,1994447,780,9.11,9.6,8.02,8.88,9.26,13.04,13.6,2.68,0.59
6274,台燿科技,66083598,5652141,1743,11.69,12.2,11,11.65,11.25,10.92,7.11,2.42,0.62
6279,胡連精密,176895208,3965935,2853,44.6,48,40,44.25,42.8,9.75,9.32,4.59,1.74
6284,佳邦科技,89254030,3893941,1785,22.92,24.45,21.35,23.09,21.8,14.06,7.33,3.92,0.8
6290,良維科技,947526419,26522997,11167,35.72,39.1,30,35.92,30.6,11.95,8.16,21.4,1.45
6292,迅德興業,15805330,658453,424,24,26.2,21.5,23.88,22.05,5.6,13.15,1.37,1.25
8042,金山電子,207757711,5965201,2758,34.82,39.65,30.75,35.19,32.5,6.55,12.3,6.45,1.4
8043,蜜望實  ,48347061,3113249,1381,15.52,16.25,14.8,15.42,15.4,10.41,5.51,3.39,0.74
8074,鉅橡    ,14062563,1329786,560,10.57,11,10,10.54,10.15,14.3,9.85,2.49,0.79
8080,奧斯特  ,20990145,1806997,725,11.61,12.7,10.7,11.53,11.7,195,0,3.62,1
8091,翔名科技,222810123,3985968,2039,55.89,59,50.8,55.58,55,8.69,9.76,9.58,2.82
8093,保銳科技,4687633,619636,287,7.56,8.37,7.05,7.5,7.45,N/A,9.39,0.97,0.66
8109,博大科技,130060994,3149655,2166,41.29,44.25,39.5,41.22,40,8.77,8.7,5.25,2.36
8121,越峰電子,4712682786,85355574,50557,55.21,60.7,48.1,53.58,57.1,6.15,8.63,52,2.45
8182,加高電子,28166458,1897897,839,14.84,15.8,14.05,14.88,14.5,11.79,8.27,1.77,0.62
8287,英格爾  ,2550144104,32611428,20581,78.19,89.5,65.9,77.66,81.5,22.09,4.78,35.55,2.67
8289,泰藝電子,22955332,1607188,718,14.28,15.9,12.7,14.17,13.4,9.31,11.19,2.11,0.71
8358,金居    ,66535777,5206102,2001,12.78,13.8,11,12.57,11.15,8.45,12.55,2.46,0.92
3224,三顧    ,2969254,443396,229,6.69,7.22,5.88,6.78,6.13,N/A,0,1.06,0.73
3232,昱捷    ,18056324,1596087,699,11.31,12.25,10.9,11.15,11.3,13.14,0,3.84,1.08
3360,尚立    ,30618023,2954108,1213,10.36,11.2,9.16,10.21,9.22,32.93,5.31,5.87,0.63
3389,志遠    ,105581477,4631694,2328,22.79,25.8,19.3,22.56,20.1,7.58,13.43,6.26,1.32
3444,利機企業,24725141,958331,598,25.8,27.5,21.65,25.05,22.85,8.62,8.75,2.57,1.44
3528,安馳    ,28994036,847047,758,34.22,37.2,30.05,33.95,30.85,7.28,8.65,1.81,1.48
5467,聯福生  ,285026,84679,65,3.36,3.62,3.17,3.44,3.59,N/A,0,0.08,0.94
6113,亞矽科技,30358930,2410793,965,12.59,13.75,11.25,12.42,11.5,9.58,0,4.34,0.84
6118,建達國際,185117659,12239838,5549,15.12,16.9,12.8,14.25,13.2,94.29,1.89,13.47,1.19
6135,佳營電子,24013588,3029575,1142,7.92,8.7,6.75,7.74,7.33,N/A,0,3.98,0.78
6154,順發電腦,66288047,2746657,1447,24.13,25,23.05,24.14,23.5,8.48,8.51,3.43,1.57
6171,亞銳士  ,68806782,5484239,1677,12.54,13.3,11.2,12.24,12.1,N/A,0,20.05,1.04
6227,茂綸    ,27282325,2206450,820,12.36,13.25,11.35,12.25,11.7,13.76,6.83,2.9,0.76
6259,百徽    ,3148162,446776,181,7.04,7.59,6.46,7.1,7.08,28.32,0,0.64,1
6265,方土昶  ,12004240,1708151,673,7.02,7.39,6.67,7.06,7.01,N/A,0,1.4,0.57
6270,倍微科技,37498442,2411527,952,15.54,16.3,14.55,15.55,15.2,9.16,13.15,3.21,0.5
8032,光菱電子,627007617,17949716,5567,34.93,37.8,30.35,34.25,33.5,10.18,3.58,34.65,1.64
8067,志旭國際,14079971,1468573,691,9.58,10.6,8.3,9,8.57,N/A,0,3.28,1.03
8068,全達國際,95936035,2877100,1756,33.34,36.3,27.1,31.76,28.8,N/A,0,9.38,4.63
8096,擎亞國際,2267923337,48866561,27964,46.41,51.3,39.8,46.01,47.15,9.39,0,49.12,2.29
3083,中華網龍,1116870879,12910657,10340,86.5,108,69.1,87.94,73.2,9.42,12.77,14.6,3.2
3085,久大資訊,127950278,8327136,3738,15.36,16.45,14.4,15.24,15.25,43.57,0,11.69,1.52
3086,華義國際,188070034,9478681,4823,19.84,22,17.45,19.4,18.4,8.56,0,13.49,1.67
3293,鈊象電子,1333864215,9405425,6824,141.81,150.5,128.5,141.66,141,12.86,6.73,13.35,3.49
3546,宇峻奧汀,472508547,8303327,6782,56.9,70.9,47.2,58.25,51.6,12.06,16.45,24.21,1.78
3570,大塚資訊,241490159,4959541,3217,48.69,58,37.3,47.98,43,9.82,4.6,29.35,1.79
3662,樂陞    ,117920437,2219267,1528,53.13,57.9,47.9,53.76,54.1,N/A,2.21,9.39,2.63
3664,KY安瑞  ,75783378,3782121,1538,20.03,22.6,18.85,20.26,19.4,13.96,0,5.45,1.1
3687,歐買尬  ,1266324140,5385297,4507,235.14,265,188,232.66,230,31.81,1.08,21.51,5.62
4946,紅心辣椒,170770261,2637190,2167,64.75,77.8,56,64.39,60.3,30.92,4.97,12.91,1.7
4965,商店街  ,98113625,690495,540,142.09,155,130,139.9,131,34.66,1.34,4.88,5.34
5201,凱衛資訊,23217040,1999069,850,11.61,12.5,10.35,11.14,11.2,21.13,0,6.52,1.14
5202,力新國際,22485111,3040886,1087,7.39,7.89,6.63,7.31,7.01,22.61,0,5.01,0.67
5206,坤悅開發,16887790,1499972,284,11.25,12.3,10.45,11.21,11.1,N/A,0,1.5,12.61
5209,新鼎系統,192239684,2880041,1935,66.74,73.1,56.2,64.01,59.8,9.39,6.63,13.19,2.99
5210,寶碩    ,26304743,2867387,1184,9.17,10.15,8.52,9.14,8.98,14.72,5.56,4.16,0.76
5211,蒙恬科技,99666066,2922386,2122,34.1,37.15,31.7,33.83,33.3,13.54,8.85,9.13,2.06
5212,凌網科技,27253940,1489639,742,18.29,20.1,15.3,17.31,15.3,10.77,1.83,4.3,1.44
5310,天剛資訊,11139685,415311,307,26.82,30.3,24.05,27.19,26.25,15.17,5.71,1.86,1.07
5403,中菲    ,27093193,1403959,753,19.29,20.5,18.5,19.22,18.9,11.74,10.52,2.5,1.59
5410,國眾電腦,239216023,18319334,7135,13.05,14,11.6,12.5,12.15,8.68,9.62,20.42,1.05
5478,智冠    ,714185561,9483633,7588,75.3,85.5,70.6,76.22,74.4,9.55,8.33,7.44,1.97
6111,大宇資訊,925738,46045,49,20.1,21,18.3,20.24,19.5,N/A,0,0.13,4.96
6140,訊達電腦,64484793,4940471,2522,13.05,14.35,11.5,12.68,12,11.01,4.16,13.33,0.97
6148,驊宏資通,15073624,2848234,1054,5.29,5.75,4.88,5.24,4.98,N/A,0,3.24,0.57
6169,昱泉國際,113182299,3225149,2493,35.09,38.15,30,34.55,33.95,25.92,26.21,11.41,1.43
6180,橘子    ,281175860,8540851,5787,32.92,37.6,26.6,33.4,29.5,19.41,4.06,5.46,1.7
6183,關貿網路,40315564,2363959,1184,17.05,17.6,16.65,17.04,16.8,14.24,6.01,1.58,1.39
6221,晉泰科技,52699425,3117580,1549,16.9,18.5,15.55,16.81,16.1,6.97,4.9,9.36,1.1
6231,系微    ,1770370636,14937517,11263,118.51,131.5,103,115.21,128.5,14.82,4.28,39.54,6.67
6240,松崗    ,2495261,159125,115,15.68,25.6,7.41,14.34,7.5,N/A,0,1.25,3.13
8044,網路家庭,4802722789,23655127,13090,203.03,227,161,197.8,180,24.79,3,34.28,9.83
8099,大世科  ,87370664,4247700,2187,20.56,22.8,18.1,20.21,18.85,9.38,5.3,6.32,1.34
1785,光洋科技,1306469649,31615907,17755,41.32,45.6,36.7,41.09,39,7.86,11.48,8.44,1.35
3064,泰偉電子,182659360,3666033,2280,49.82,53.3,46.4,49.59,49,N/A,0,5.52,3.58
3067,全域    ,1361550,60000,59,22.69,24.35,20.5,23.27,23.4,10.73,8.97,0.21,1.86
3093,台灣港建,8387604,180423,171,46.48,49.5,44,46.61,46,8.06,13.04,0.5,2.16
3131,弘塑科技,131601156,2352912,1610,55.93,63.9,49.5,55.33,52.6,5.24,16.15,10.7,2.48
3289,宜特科技,431608929,14703198,6417,29.35,30.8,25.6,28.67,26.8,14.64,1.67,21,1.39
3303,岱稜    ,93645366,6861015,1828,13.64,14.1,12.25,13.46,13.9,N/A,5.89,8.55,0.77
3324,雙鴻科技,1788532822,59121899,28104,30.25,32.4,28,29.83,29.3,19.28,0,94.51,2.35
3373,熱映光電,11165530,613967,350,18.18,19.7,16.45,18.14,17.4,13.92,8.44,2.02,1.2
3402,漢科    ,59969956,3592135,1331,16.69,18,15.8,16.67,16.15,5.37,16.84,4.88,0.87
3466,致振企業,20287363,862156,434,23.53,24.4,22.5,23.53,24,21.82,4.16,1.38,0.94
3498,陽程    ,35376379,2609559,1074,13.55,15.85,11.7,13.96,13.2,N/A,5.68,3.82,0.62
3508,位速    ,3497899312,42320018,25915,82.65,92,72,81.08,85.2,32.27,0.85,45.58,2.76
3541,西柏科技,14680006,614000,332,23.9,25.1,22.95,23.92,23.9,8.36,13.17,1.69,1.55
3551,世禾科技,671990282,16458411,9343,40.82,43.95,35.6,39.52,36.8,7.81,5.43,34.37,0.98
3552,同致電子,166631326,2887836,2021,57.7,64.8,48.1,57.44,51.7,10.64,6.88,4.03,1.81
3563,牧德科技,454073530,9602275,6653,47.28,58.9,38.8,48.36,41.2,9.58,5.7,31.31,2.17
3580,友威科  ,19975940,1502222,762,13.29,14.5,12,13.21,12.6,N/A,2.38,3.36,0.62
3587,閎康科技,58754558,2318752,1157,25.33,26.85,23.5,25.23,24.6,9.76,7.88,5.38,1.27
3628,盈正    ,406888452,5491207,4472,74.09,83.8,63.3,72.26,67.6,5.56,17.75,12.2,1.98
3642,駿熠電  ,157313851,4623296,2340,34.02,35.1,32.8,33.67,33,7.48,4.54,13.7,1.18
4415,美嘉生電,99908630,7768846,3761,12.86,26.5,9,14.72,9,N/A,0,28.04,0.89
5205,漢康科技,970132407,13245079,5295,73.24,77,68.1,73.33,73.5,N/A,0.36,53.52,4.47
5383,金利    ,47847655,3917346,1469,12.21,13,11,12.33,11.35,14.74,8.81,5.49,0.9
5452,佶優科技,309555087,22355819,6319,13.84,14.75,13.15,13.71,13.65,11.1,7.32,16.25,0.97
5489,彩富電子,32077091,1308022,505,24.52,25.5,22.8,24.33,23.75,13.81,9.81,1.26,1.87
5493,三聯科技,209715517,6095078,3381,34.4,37.85,29.5,33.3,30.25,7.72,9.91,15.91,1.53
5536,聖暉    ,710649862,5855090,4679,121.37,145,100,123.83,110,6.23,9.09,14.1,2.57
6144,得利影視,2686275,289073,216,9.29,10.85,8.42,9.39,9.98,N/A,0,0.59,1.54
6146,耕興    ,88948593,1415045,1201,62.85,65,60,63.11,63.7,11.35,7.83,1.77,3.03
6151,晉倫科技,270827873,9636913,4815,28.1,30.4,24.1,27.24,25.5,14.25,7.84,19.74,1.59
6179,世仰科技,12412772,1252666,522,9.9,10.4,9.07,9.83,9.8,N/A,0,2.24,1.11
6187,萬潤    ,717677214,38312218,9893,18.73,22.95,13.9,19.04,14.15,N/A,6.99,59.67,0.81
6238,勝麗國際,28190,3000,3,9.39,9.78,9.11,9.44,9.35,N/A,0,0.01,2.42
6275,元山科技,152272175,10099520,3278,15.07,16.75,13.1,14.61,13.5,29.35,3.7,21.2,1.13
6276,名鐘科技,67143511,7041455,1622,9.53,10.5,7.85,9.28,8.32,N/A,0,16.01,1.54
8047,星雲電腦,5278245,531510,265,9.93,10.5,9.3,10.13,9.65,35.74,0,1.05,0.91
8085,福華電子,32670219,6300250,1837,5.18,5.56,4.66,5.09,4.85,N/A,0,4.01,0.4
8092,建暐精密,45232278,3513089,1167,12.87,14.5,10.5,11.89,12,44.44,0,12.39,1
8183,台灣精星,16610732,2689337,1096,6.17,6.48,5.75,6.17,5.93,N/A,0,2.32,0.44
8383,千附實業,157834286,7485021,3763,21.08,23.2,19.5,20.94,20.2,11.04,5.94,6.33,0.96
1107,建台水泥,5894256,2884089,361,2.04,2.17,1.91,2.04,2.1,N/A,0,0.92,-0.39
2341,英群    ,20153808,5703200,1001,3.53,4.53,2.4,3.31,2.93,5.98,0,2.74,-14.65
2381,華宇光能,2775278,1763043,493,1.57,1.85,1.42,1.56,1.57,0.86,0,0.34,0.35
4801,高盛電子,347550,7000,5,49.65,59.7,33.65,45.63,33.65,N/A,0,0.03,3.98
5318,佳鼎科技,3039796,566744,244,5.36,6.55,3.85,5.34,5.51,0.58,0,4.92,-0.91
,,,,,,,,,,,,,
