櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年12月 Dec. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 785,413,954,352元",,,,,,"3. 櫃檯買賣月總成交筆數： 7,151,894筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 20,215,382,941股",,,,,,4. 成交量週轉率： 28.10%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
5340,建榮工業,278686726,36137524,7150,7.71,8.95,5.99,7.01,8.37,NA,0,21.78,0.97,,,,
5345,天揚    ,213521843,20092107,6072,10.62,14.45,6.65,9.3,14.45,NA,0,40.18,1.06,,,,
5349,先豐通訊,2659259229,139182955,36233,19.1,21.35,13.85,17.91,20.15,34.15,0,69.15,1.56,,,,
5355,佳總興業,368840381,21017579,6726,17.54,20.1,14.1,15.72,19.6,NA,0,15.23,2.32,,,,
5356,協益電子,500236756,40910306,8608,12.22,13.2,11.05,12.14,12.8,20,0.78,29.22,0.65,,,,
5364,浩騰    ,1887482724,108960847,24268,17.32,20.9,14.8,16.48,19.5,NA,7.79,56.16,2.25,,,,
5381,合正科技,1771414388,242775632,39476,7.29,8.27,6.3,7,8.19,NA,0,90.47,0.76,,,,
5398,力瑋實業,239695571,17876498,5562,13.4,14.8,10.45,12.66,14.15,202.14,0,42.82,1.35,,,,
5439,高技企業,209131763,12106662,4657,17.27,20,15.1,16.84,19,47.5,4.21,15.99,1.46,,,,
5457,宣德    ,735888851,57990692,14720,12.68,13.7,11.6,12.35,12.9,NA,0,24.16,1.68,,,,
5460,同協電子,533195648,35660228,11008,14.95,16.5,13.65,14.54,15.7,23.79,4.77,49.51,1.24,,,,
5464,霖宏科技,1186336352,27161416,12653,43.67,48,39,41.96,39.9,13.3,5.01,45.27,2.5,,,,
5475,德宏工業,998730112,99901403,20500,9.99,11.4,8.45,9.3,10.8,NA,0,48.86,0.96,,,,
5480,統盟電子,1626326993,48268592,18021,33.69,40.5,26.8,33,36.95,35.53,0,35.7,2.9,,,,
5481,華韡電子,365738025,24228804,7377,15.09,16.3,14.1,14.85,14.9,NA,5.03,23.69,0.79,,,,
5488,松普科技,180384490,12760552,3762,14.13,14.8,13.5,14.03,14.7,NA,2.04,13.93,0.91,,,,
5491,連展科技,5231734217,225287846,62450,23.22,28.4,18.5,21.12,26.55,14.2,1.95,129.62,1.38,,,,
6101,弘捷    ,13663412,5402394,555,2.52,3.29,1.87,2.45,2.56,NA,0,5.18,0.77,,,,
6107,華美電子,71893266,7253577,3461,9.91,11.1,9.13,9.69,9.35,116.88,0,20.71,1.65,,,,
6114,翔昇電子,21415243,3753073,448,5.7,7,4.97,5.77,5.6,NA,0,10.58,1.55,,,,
6124,業強科技,582757595,17704310,5387,32.91,37,30,32.2,37,NA,2.7,9.2,2.64,,,,
6126,信音企業,2364108713,54163103,20668,43.64,47.8,38.35,43.18,47,18.08,1.65,67.8,2.76,,,,
6127,九豪精密,1074963887,65775064,17303,16.34,18.95,13.7,15.47,18.25,NA,2.46,81.06,1.45,,,,
6134,萬旭電業,2505275835,31658764,14930,79.13,89.3,72.7,78.3,89.3,15.06,1.67,45.89,3.42,,,,
6158,禾昌興業,6403938425,95056188,43515,67.37,73.5,59.8,66.93,67.5,14.39,3.03,82.91,2.34,,,,
6173,信昌電陶,3133918545,131276011,36412,23.87,27.8,18.1,22.91,26.7,178,0.74,80.33,1.87,,,,
6174,安碁科技,53490831,5382947,1662,9.93,10.8,8.55,9.45,10.1,NA,0,7.51,1.49,,,,
6175,立敦科技,184133088,22711674,4315,8.1,8.93,6.51,7.55,8.54,NA,0,24.24,0.83,,,,
6185,幃翔精密,575550657,19155863,7601,30.04,32.2,27.45,29.62,30.95,25.16,2.26,21.22,1.85,,,,
6194,育富電子,1325714158,32124045,14097,41.26,44.6,37.4,40.19,44.05,15.85,4.99,28.48,1.58,,,,
6203,海韻電子,409533192,5989298,3868,68.37,71.2,64.7,67.51,70,12.03,7.27,10.05,4.11,,,,
6204,台灣艾華,347753015,11156493,4724,31.17,34.75,26.15,29.02,31.6,14.77,4.27,30.4,1.66,,,,
6207,雷科    ,976766475,37127913,13851,26.3,29.5,22.5,25.27,28.3,27.21,1.83,51.86,1.81,,,,
6208,日揚科技,676165756,47191369,11502,14.32,15.6,12.7,14.23,14.9,NA,2.08,48.66,1.15,,,,
6210,慶生電子,338878291,17941635,6903,18.88,20.75,17,18.69,19.5,46.43,3.58,51.19,1.62,,,,
6211,福登    ,232600447,11213530,4920,20.74,23.3,17.8,20.16,21.15,15.78,0,23.99,0.76,,,,
6217,中國探針,261041240,12279884,4551,21.25,23,18.9,20.88,22.7,324.29,0,31.11,2.4,,,,
6220,岳豐科技,1472097703,67585358,21415,21.78,24.2,17.9,21.49,22,NA,2.27,66.26,1.31,,,,
6242,聯豪科技,2708377,773295,221,3.5,4.1,2.91,3.53,4.1,NA,0,2.29,0.94,,,,
6248,沛波電子,764334810,50562425,9108,15.11,21.4,11.3,14.56,21.4,NA,0.46,100.19,2.01,,,,
6250,宇加科技,4105308,308343,236,13.31,16.55,9.1,13.2,15.5,NA,0,3.85,2.87,,,,
6266,泰詠電子,117553170,12464654,3003,9.43,10.4,8.05,9.01,10.35,NA,10.72,18.23,0.7,,,,
6274,台燿科技,789222893,58807642,14331,13.42,14.45,12.3,13.14,14.05,NA,1.42,25.26,0.79,,,,
6279,胡連精密,1852106714,26296984,15072,70.43,74,67,69.53,69.8,29.33,2.86,35.69,3.9,,,,
6284,佳邦科技,613214183,20231943,7272,30.3,31.9,27.9,29.8,30.7,NA,1.56,19.64,1.07,,,,
6290,良維科技,4287138955,80671543,34693,53.14,55.7,50.1,52.51,53.5,18.9,1.4,66.54,2.41,,,,
6292,迅德興業,129550239,5359280,2322,24.17,26.4,20.6,23.49,25.5,NA,1.6,10.47,1.48,,,,
8039,台虹科技,4126268718,71115807,24850,58.02,64.9,47.2,58.8,57.2,36.49,1.95,43.49,2.82,,,,
8042,金山電子,2943187090,52856814,21254,55.68,58.5,48.8,55.19,0,13,2.43,60.22,2.68,,,,
8043,蜜望實  ,515313975,24315126,8757,21.19,24,18.75,20.47,22.55,15.45,0.88,26.47,1.16,,,,
8074,鉅橡    ,540169095,28100172,9237,19.22,20.25,17.95,18.91,19.4,18.48,1.95,58.99,1.36,,,,
8080,奧斯特  ,248680954,15936016,6172,15.6,17.3,13.5,14.95,16.85,NA,5.34,31.9,1.3,,,,
8091,翔名科技,227030984,7404126,3418,30.66,34,25.3,30.33,31.5,32.81,5.87,20.01,2.38,,,,
8093,保銳科技,182589176,10980120,4048,16.62,17.75,15,16.32,17.45,16.16,2.29,17.1,1.37,,,,
8109,博大科技,237926545,6397132,3420,37.19,38.6,35,36.77,37.7,11.67,6.57,14.35,2.6,,,,
8121,越峰電子,4347897879,103695670,41010,41.92,48.65,30.45,39.48,44.85,NA,1.85,90.2,3.21,,,,
8182,加高電子,367157728,14617762,5575,25.11,27.05,21.05,24.55,26.2,29.44,2.67,17.82,1.13,,,,
8287,英格爾  ,443088522,17333339,6054,25.56,28.75,20.7,24.77,28.65,92.42,2.72,36.52,1.74,,,,
8289,泰藝電子,226925197,13803850,4078,16.43,18.25,13.6,15.49,16.85,112.33,5.34,18.97,0.92,,,,
3224,三顧    ,32076512,4158493,1501,7.71,9,6.3,7.4,8.99,NA,7.56,9.6,1.12,,,,
3232,昱捷    ,17998121,1770857,594,10.16,11.1,9.71,10.21,10.55,NA,1.89,5.61,1.3,,,,
3312,弘憶股  ,754762293,29916779,11183,25.22,27,22.4,24.46,26.8,14.11,2.98,41.46,2.15,,,,
3360,尚立    ,593441936,31301701,11257,18.95,20.75,17.6,18.31,17.8,84.76,4.49,79.04,1.18,,,,
3389,志遠    ,1150094029,42225979,14585,27.23,29.2,23.5,26.1,26.85,12.15,3.72,61.16,2.04,,,,
3444,利機企業,265861730,8617326,4281,30.85,33.5,28.6,29.76,29.15,26.99,6.86,27.99,1.93,,,,
5467,聯福生  ,1855713,353614,162,5.24,5.99,4.99,5.38,5.39,28.37,0,0.32,1.44,,,,
5498,凱崴    ,722042852,77894989,14818,9.26,10.7,7.35,8.97,10.2,NA,0,48.97,1.04,,,,
6113,亞矽科技,648835291,44344579,10150,14.63,16,12.15,14.5,15.3,13.78,0,79.75,1.47,,,,
6118,建達國際,949434300,48223760,16092,19.68,26.8,15.15,18.85,26.8,37.75,1.49,54.66,2.4,,,,
6135,佳營電子,205165889,23440821,5033,8.75,9.65,7.4,8.14,9.11,NA,0,30.77,1.08,,,,
6154,順發電腦,232403786,8764532,4260,26.51,30.6,23.05,24.62,30.6,24.09,4.9,10.94,2.16,,,,
6171,亞銳士  ,32346443,2757505,730,11.73,12.7,11,11.59,12.15,173.57,2.46,10.08,1.04,,,,
6177,達麗建設,43464767,2014741,1065,21.57,22.6,19.95,21.31,21.9,NA,4.06,3.57,1.95,,,,
6195,旭展電子,46219129,2319039,1065,19.93,21.6,18,19.48,20.8,NA,2.4,10.1,2.2,,,,
6227,茂綸    ,456702084,26758060,8482,17.06,18.15,14,16.38,17,17.53,5.88,35.16,1.13,,,,
6259,百徽    ,59170964,4502513,1326,13.14,14.8,10.9,12.68,13.9,NA,0,7.48,2.26,,,,
6265,方土昶  ,509301189,34949936,10341,14.57,15.85,13.25,14.23,15.15,NA,10.16,31.52,1.15,,,,
6270,倍微科技,463783273,16435940,7732,28.21,31,25.55,27.45,30.9,16.52,6.44,22.07,1.01,,,,
8032,光菱電子,315110285,16180275,6232,19.47,21.5,17.6,18.77,19.8,18.86,2.52,31.23,1.15,,,,
8067,志旭國際,54394456,4375804,1852,12.43,13.6,11.15,12.04,13.6,18.13,4.41,9.78,1.38,,,,
8068,全達國際,236611717,3844352,2889,61.54,67.3,55.2,58.93,67.3,NA,0,12.54,8.95,,,,
8096,擎亞國際,2660418526,95486192,27686,27.86,31.35,23.25,27.3,28.4,23.87,2.71,102.35,1.81,,,,
3083,中華網龍,11989976222,28324860,23653,423.3,446,398,420.52,424,33.7,1.49,32.28,16.16,,,,
3085,久大資訊,349643079,16522837,6646,21.16,23,18.65,20.35,22.8,NA,0.52,38.06,2.26,,,,
3086,華義國際,466464685,27271335,10825,17.1,19.4,14.4,16.47,19.4,NA,0,38.8,2.3,,,,
3293,鈊象電子,4632750652,18088421,14840,256.11,275,240.5,249.41,274.5,16.67,3.99,27.06,7.16,,,,
3546,宇峻奧汀,6110144581,24631220,19679,248.06,298,213,242.43,292.5,31.22,1.59,82.07,9.84,,,,
3570,大塚資訊,140994647,4438424,2567,31.76,35.45,27,29.64,32.15,32.15,4.6,26.92,1.5,,,,
5201,凱衛資訊,46041348,2920980,1487,15.76,17.8,14.05,15.41,17.8,36.33,0,11.38,2.78,,,,
5202,力新國際,69097579,8361884,2690,8.26,9.53,7.07,8.23,9,225,0,13.78,0.91,,,,
5206,經緯科技,786039,442525,120,1.77,2,1.58,1.78,1.98,NA,0,0.97,0.71,,,,
5209,新鼎系統,107094166,3003826,1794,35.65,38.5,28.9,34.36,38,24.2,2.63,14.07,2.35,,,,
5210,寶碩    ,529495852,46561381,11460,11.37,12.85,9.54,11.06,11.6,NA,7.32,70.11,0.94,,,,
5211,蒙恬科技,858342550,19111004,7622,44.91,59.2,31.25,42.3,54.6,26.38,3.49,59.68,3.38,,,,
5212,凌網科技,129693531,6149650,2637,21.08,22.1,19.8,20.61,21,16.03,4.04,18.17,2.09,,,,
5310,天剛資訊,392512159,5632583,3725,69.68,73.7,64.9,68.31,68.6,22.42,0,51.02,5.66,,,,
5403,中菲    ,1270148371,53967800,19291,23.53,26.05,19.35,22.91,25,15.06,4.8,97.94,1.89,,,,
5410,國眾電腦,1026758594,49025369,11635,20.94,35.85,9.6,19.55,35.85,NA,0,59.66,3.64,,,,
5478,智冠    ,15626811386,83513354,55774,187.11,203.5,169,183.84,203.5,25.15,3.04,65.81,5.57,,,,
6111,大宇資訊,32246936,897155,430,35.94,39.5,32.05,35.32,39,62.9,0,3.5,13,,,,
6140,訊達電腦,223705214,16084788,5816,13.9,16.2,10,13.2,15.15,NA,4.29,45.13,1.35,,,,
6148,驊宏資通,102764613,15649440,4355,6.56,7.43,5.52,6.41,6.65,NA,0,17.78,0.76,,,,
6169,昱泉國際,1589133592,12651650,9527,125.6,131,120.5,123.95,128.5,5.59,3.07,45.28,3.99,,,,
6180,橘子    ,4891262857,97749011,49435,50.03,54.7,45.75,48.7,54.7,28.64,1.82,60.9,3.22,,,,
6183,關貿網路,383538474,18789931,4888,20.41,21.6,19.15,20.13,20,18.35,3.9,12.53,1.66,,,,
6214,精誠資訊,4491416585,91973207,38714,48.83,53,41,47,50.9,35.85,1.96,34.68,0.96,,,,
6221,晉泰科技,138204075,12699269,3971,10.88,12,9.3,10.71,11.4,NA,6.14,40.06,0.88,,,,
6231,系微    ,1445472654,9943816,7476,145.36,157.5,137,143.78,150.5,23.15,1.32,30.01,8.7,,,,
6240,松崗    ,4080486,2162882,317,1.88,2.67,1.54,1.92,2.38,NA,0,1.3,3.01,,,,
8044,網路家庭,1683517711,20697165,12261,81.34,88.2,75.3,79.14,79.3,41.3,0.66,36.97,6.74,,,,
8099,大世科  ,1647462200,41267308,19349,39.92,44.2,30.8,38.67,40.2,18.36,5.84,61.41,2.96,,,,
1785,光洋科技,11962528797,149519581,72239,80,84.4,74.2,78.94,82.3,112.74,2.67,59.91,2.93,,,,
3064,泰偉電子,2455687246,33274236,19717,73.8,77.8,70.5,72.83,74,370,0,50.07,4.15,,,,
3067,全域    ,14721151,817213,535,18.01,19.6,16.8,17.91,18.2,NA,8.51,2.82,1.61,,,,
3093,台灣港建,97883569,1871605,1515,52.29,55,48.4,51.84,53,48.62,11.32,5.16,2.58,,,,
3289,宜特科技,933742945,31016763,13206,30.1,32.7,26.6,29.27,32,NA,6.87,45.19,1.68,,,,
3303,岱稜    ,1622076359,50296173,19389,32.25,34.85,29.2,31.6,34,28.33,3.58,67.59,1.38,,,,
3324,雙鴻科技,488238251,25290536,8661,19.3,23.35,16.6,18.72,23.35,NA,0,51.45,2.39,,,,
3373,熱映光電,180652294,5862292,3438,30.81,32.9,28,30.41,32.2,18.94,4.65,20.78,2.09,,,,
3402,漢科    ,1211522867,41373742,14255,29.28,34.8,22.3,27.4,31.1,NA,13.31,88.33,2.03,,,,
3466,致振企業,361825053,7197976,4139,50.26,52.5,45.8,49.03,50.1,25.69,1.99,11.54,1.92,,,,
3498,陽程    ,740076697,18396459,9175,40.22,42.5,38.25,39.64,40.05,12.59,4.81,27.98,1.58,,,,
3508,位速    ,2609232176,32158639,17320,81.13,87.2,69.5,79.21,84.3,196.05,1.77,34.64,2.94,,,,
3541,西柏科技,466916702,11596693,6247,40.26,47,33.9,40.71,43.7,20.61,6.4,35.17,3.54,,,,
3551,世禾科技,497703560,10872102,5969,45.77,49.55,41.85,45.35,47.5,21.79,5.2,23.1,1.43,,,,
3552,同致電子,433485680,3466878,2515,125.03,131.5,117.5,123.65,130.5,39.19,0.76,7.12,6.04,,,,
3587,閎康科技,143900492,5635701,2901,25.53,27,22.5,24.54,26.4,NA,3.44,14.31,1.58,,,,
4415,美嘉生電,215697576,3499182,2766,61.64,65.8,58.5,60.84,59.2,93.97,0,19.76,8.31,,,,
5205,漢康科技,1359063960,18234463,8835,74.53,87.6,57.4,74.77,83,39.15,1.28,86.97,7.29,,,,
5383,金利    ,720945234,40561175,12520,17.77,19,16.25,17.53,18,NA,8.33,58.5,1.41,,,,
5452,佶優科技,2607396179,159561201,40603,16.34,18.9,10.6,15.35,17.5,109.38,1.42,125.78,1.36,,,,
5489,彩富電子,201921507,5692470,2816,35.47,39.85,31.8,34.9,39.35,22.36,3.71,5.67,2.8,,,,
5493,三聯科技,153862758,7741637,3500,19.87,21.5,17.85,19.36,21.2,38.55,3.3,20.21,1.32,,,,
6144,得利影視,6020771,819785,376,7.34,8.7,6.63,7.34,7.74,NA,0,1.31,1.54,,,,
6146,耕興    ,886337977,13582024,7854,65.25,67.5,62.8,65,66.1,13.22,5.29,17.44,3.31,,,,
6151,晉倫科技,709728717,25630959,9542,27.69,30.65,23.9,27.15,30.65,31.28,2.18,57.51,2.31,,,,
6179,世仰科技,238605754,16489511,6539,14.47,16,12,14.07,15.4,NA,3.24,22.62,1.82,,,,
6187,萬潤    ,1473574130,32288040,14677,45.63,47.6,43.2,45.24,47,36.15,2.65,52.89,2.72,,,,
6212,理銘科技,332118050,20381928,6550,16.29,17.4,14.5,15.61,15.85,10.86,0,19.98,2.18,,,,
6238,勝麗國際,676015,54034,49,12.52,13.6,11.7,12.61,11.7,20.53,0,0.16,7.31,,,,
6275,元山科技,125602331,8617753,2782,14.57,16.35,12.5,13.51,16.35,NA,6.11,23.53,1.52,,,,
6276,名鐘科技,27068825,4182750,1224,6.47,7.37,5.6,6.13,7.12,NA,0,9.51,0.82,,,,
8047,星雲電腦,52436395,4442222,1643,11.8,12.5,10.8,11.59,12.2,NA,3.27,8.95,1.15,,,,
8085,福華電子,836332836,65752651,16154,12.71,13.5,12,12.52,12.7,NA,5.51,41.81,0.84,,,,
8092,建暐精密,141098237,10326535,2913,13.66,16.9,9.1,11.1,16.9,NA,0,36.43,1.42,,,,
8183,台灣精星,850517359,74257506,12668,11.45,12.7,10.2,11.23,12.7,NA,2.2,64.5,0.93,,,,
8383,千附實業,959443440,29128893,14989,32.93,36.1,29.7,31.96,32.85,NA,2.34,31.11,1.77,,,,
1107,建台水泥,1973609,2135582,585,0.92,0.99,0.86,0.94,0.93,NA,0,0.68,-0.29,,,,
2381,華宇光能,25952904,9524782,2053,2.72,3.09,2.36,2.66,2.99,NA,0,1.84,0.48,,,,
2396,精碟科技,9228032,15936190,1356,0.57,0.64,0.52,0.57,0.62,NA,0,1.25,0.77,,,,
4801,碼斯特  ,0,0,0,0,0,0,0,9.3,NA,0,0,2.27,,,,
5204,得捷    ,922343,165904,94,5.55,6.58,4.48,5.43,5.1,1.08,0,0.91,3.67,,,,
5318,佳鼎科技,5465544,5768178,667,0.94,24.8,0.59,7.12,20,NA,0,50.06,-44.44
