櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,
06月 Jun. 08,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 274,436,547,515元",,,,,4. 加權平均本益比：16.20   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 43.97,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,202,318,182股",,,,,5. 加權平均殖利率： 7.31%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,567,524筆",,,,,6. 成交量週轉率： 10.84%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
8705,東隆五金,54472910,1345092,787,40.49,42.8,38.5,40.79,39.3,6.89,12.72,1.68,1.87
8905,裕國    ,6253657,409004,204,15.28,16.7,14.3,15.33,14.4,16.18,4.72,0.34,1.14
8906,花王企業,13320837,2192856,607,6.07,6.69,5.46,6,5.85,NA,1.7,4.27,0.6
8913,華夏資融,19235765,1683208,851,11.42,13.5,9.01,11.46,9.2,4.24,0,4.79,0.87
8916,光隆    ,2302374,216535,80,10.63,11.6,9.62,10.7,10,10,4,0.26,0.53
8921,沈氏印刷,1446086,112650,88,12.83,14.45,11,12.55,11.55,19.91,6.14,0.24,0.7
8923,時報出版,7083331,557573,234,12.7,14.4,10.5,12.7,10.5,11.93,6.66,1.84,0.77
8924,大田精密,656096400,9726369,5368,67.45,71.5,56.5,65.08,56.7,9.09,10.75,7.88,2.37
8925,偉盟工業,1302277534,39709535,14449,32.79,35.5,28.5,32.08,28.5,13.26,4.52,22,1.95
8928,鉅明    ,11205916,873256,461,12.83,14.3,11.6,13.14,11.6,11.15,5.17,1.34,0.93
8929,富堡工業,3256301,247741,197,13.14,14.3,11.6,13.12,12.8,20,0,1.29,1.76
8932,宏大    ,295382016,10849701,2650,27.22,29.2,19.1,25.45,20.15,NA,3.62,28.7,2.55
8933,愛地雅  ,1033391326,45574156,19313,22.67,25.3,17.6,21.19,18.8,NA,1.59,40.66,1.42
8934,世?  ,0,0,0,,,,,8.91,NA,0,0,6.75
8935,邦泰    ,40758085,6205360,1823,6.56,7.65,5.47,6.76,5.8,NA,20.68,4.34,0.48
8936,國統國際,363839622,15851507,6639,22.95,28.9,18.7,23.23,18.7,11.13,3.52,23.71,1.39
8937,合騏    ,122660501,9357626,3622,13.1,14.5,11.25,12.69,11.35,NA,2.2,11.99,0.93
8938,明安國際,216152350,3937529,2274,54.89,58.9,47.75,56.32,47.75,9.71,9.9,3.41,1.82
8942,森鉅科技,106021676,3536200,1945,29.98,34.4,25.3,30.24,26.35,10.98,7.93,4.64,1.39
