櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
100年02月 Feb. 11,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 302,787,585,616元",,,,,,"3. 櫃檯買賣月總成交筆數： 2,812,595筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,293,877,701股",,,,,,4. 成交量週轉率： 11.05%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,週轉率（%）　　Turnover Rate,淨值比  （%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
6173,信昌電陶,573775740,19359496,8981,29.63,31,28,28.96,28.9,15.54,2.42,11.57,1.87
6174,安碁科技,40895196,2598372,1296,15.73,16.55,14.65,15.67,15.6,24.76,0,5.2,1.51
6175,立敦科技,182466827,7679463,2826,23.76,25.9,22,23.91,23.8,28.67,0,8.2,2.15
6185,幃翔精密,55872394,1959440,870,28.51,30.1,26.55,28.31,27,7.65,5.62,2.11,1.44
6194,育富電子,57241840,2261135,1142,25.31,26.3,24,25.29,24.45,11.32,12.26,2,0.94
6203,海韻電子,49382242,922463,680,53.53,54.8,50,53.67,52,10.32,11.84,1.2,3.31
6204,台灣艾華,55650792,1628533,905,34.17,35.5,33.05,33.71,34,8.21,5.88,4.44,1.61
6207,雷科    ,278900190,5612080,2814,49.69,52.7,47.35,49.29,47.7,11.66,3.45,7.41,2.5
6208,日揚科技,570065267,37040447,8226,15.39,16.35,14.45,15.14,16.35,19.01,0,33.08,1.24
6210,慶生電子,835521258,14768156,7449,56.57,61.3,46,56.89,56.5,11.19,1.76,42.14,3.51
6211,福登    ,59823651,2506187,973,23.87,25.4,22.65,23.76,24.75,10.67,0,5.36,0.85
6217,中國探針,563784559,12754495,6328,44.2,48.5,36.4,42.46,44.4,22.77,0,29.24,3.58
6220,岳豐科技,33719235,1944102,1049,17.34,18.5,16.25,17.56,16.35,9.08,9.05,1.7,0.97
6242,聯豪科技,64292,22711,8,2.83,3.02,2.68,2.83,2.82,N/A,0,0.03,1.93
6248,沛波國際,16263261,1362991,683,11.93,12.5,11,12.03,11.4,N/A,0,2.81,1.13
6250,宇加科技,5036225,165719,76,30.38,38,25.95,31.16,35,N/A,0,0.91,8.93
6266,泰詠電子,48257055,3333531,1025,14.47,15.2,13.7,14.35,14.7,8.60,0,4.8,0.89
6274,台燿科技,655266462,38932421,9880,16.83,17.5,15.8,16.55,15.85,11.57,1.26,16.66,0.84
6279,胡連精密,871413340,12056655,7223,72.27,74.9,68.5,71.64,70.6,13.05,4.95,14.69,2.76
6284,佳邦科技,78195373,2644065,1124,29.57,30.4,28.75,29.38,29,13.88,1.75,2.57,0.98
6290,良維科技,521269312,12707159,6329,41.02,44.8,38.9,40.93,39.8,8.75,7.48,10.35,1.7
6292,迅德興業,39996878,1194181,567,33.49,34.95,32.65,33.53,33.2,10.81,4.81,2.45,1.8
8042,金山電子,521904127,9972853,4719,52.33,54.9,49.8,52.2,50.5,8.44,5.94,10.57,2.07
8043,蜜望實  ,60694136,2922399,1175,20.76,21.35,20.1,20.67,20.35,8.81,3.45,3.18,0.96
8074,鉅橡    ,95901988,5534356,1445,17.32,17.8,16.6,17.16,16.95,10.40,8.79,11.09,1.2
8080,奧斯特  ,18096022,1677267,642,10.78,12,10.1,10.93,10.3,N/A,0,3.36,0.89
8091,翔名科技,316571143,4883294,2474,64.82,67,62,64.67,65,10.67,3.41,12.17,3.49
8093,保銳科技,90447389,7170034,2487,12.61,13.45,10.7,11.39,12.05,N/A,5.8,11.17,1.01
8109,博大科技,1500605393,26669463,12671,56.26,60.7,44.4,50.5,60.7,17.85,5.65,52.33,3.87
8121,越峰電子,7407456741,53175687,33159,139.3,152.5,128,139.64,132.5,44.31,0,45.89,8.03
8182,加高電子,144503559,5694930,2257,25.37,26.85,24.05,25.3,25.65,12.45,4.07,5.32,1.03
8287,英格爾  ,4714558109,20027004,13326,235.41,257,217.5,235.82,247,70.37,0.8,29.49,8.24
8289,泰藝電子,87020810,3905011,1252,22.28,23.5,21.45,22.35,21.75,8.77,3.86,5.24,1.1
8358,金居    ,1099668126,39761615,14588,27.65,29.2,24.6,27.01,25.55,8.96,1.95,18.78,1.97
3224,三顧    ,12631179,1244329,593,10.15,10.75,9.95,10.26,10.15,9.49,0,2.87,1.1
3232,昱捷    ,423780072,17795695,8118,23.81,25.25,21.1,22.91,24.1,10.95,0,56.37,2.35
3360,尚立    ,36783578,2225212,1079,16.53,17.2,15.35,16.52,15.75,15.59,3.17,4.43,1.01
3389,志遠    ,825128798,26789091,10150,30.8,36.45,28.45,30.99,29.55,7.48,7.1,36.95,1.85
3444,利機企業,93726971,2942944,1999,31.84,34.3,29,31.08,31.9,14.37,6.26,8.69,2.12
5467,聯福生  ,1247031,236083,123,5.28,5.48,5.1,5.33,5.2,19.26,0,0.21,1.36
6113,亞矽科技,43238059,1958360,971,22.07,24.3,19.8,22.09,20.95,7.35,0,3.52,1.59
6118,建達國際,34700563,1890285,1247,18.35,19.45,17.6,18.33,18.45,41.00,3.25,2.08,1.66
6135,佳營電子,65176774,4520077,1810,14.41,15.7,13.55,14.3,14,8.70,0,5.93,1.4
6154,順發電腦,26638309,1114793,602,23.89,24.55,23.2,23.8,23.35,9.81,6.42,1.39,1.56
6171,亞銳士  ,5943169,598546,299,9.92,10.5,9.4,10.06,9.94,497.00,0,2.19,0.85
6195,詩肯    ,225823564,5868336,2980,38.48,41.75,34,37.44,38.4,24.30,0,15.46,2.99
6227,茂綸    ,19189364,1123575,593,17.07,17.7,16.55,17.12,16.8,8.48,5.95,1.48,1.05
6259,百徽    ,15762174,1244245,379,12.66,13.2,12.2,12.68,12.3,26.74,0,1.8,1.75
6265,方土昶  ,35639834,3501813,1215,10.17,10.65,9.92,10.15,10.15,14.93,0,2.88,0.75
6270,倍微科技,38749062,1596546,849,24.27,25.1,23.4,24.24,23.75,10.24,8.37,2.12,0.85
8032,光菱電子,116200120,3640978,1701,31.91,34,30,31.68,30.6,8.48,3.26,7.03,1.54
8067,志旭國際,3404134,312890,197,10.87,11.35,10.4,10.94,11.15,N/A,0,0.7,1.23
8068,全達國際,47944367,873611,726,54.88,56.4,53.2,54.53,54.3,N/A,0,2.85,7.72
8096,擎亞國際,6156075501,102860310,48186,59.84,70.5,46.6,55.3,67.6,19.10,2.51,110.04,3.8
3083,中華網龍,2203659288,12339412,10644,178.58,227.5,152,180.67,165,16.55,6.42,13.95,6.15
3085,久大資訊,45115053,3307095,1240,13.64,14.9,12.2,13.86,12.3,N/A,0,6.72,1.18
3086,華義國際,372795509,13323005,7550,27.98,32.3,24.5,27.63,26.7,17.01,0,18.96,2.71
3293,鈊象電子,520240242,3820727,3380,136.16,157,122,137.92,134,9.06,8.56,5.43,3.25
3546,宇峻奧汀,1159453715,6863801,6190,168.92,212,144.5,170.1,160.5,12.17,4.71,21.48,4.58
3570,大塚資訊,11461249,346058,174,33.11,33.9,32.1,33.15,33.6,13.13,4.16,2.08,1.47
3664,KY安瑞  ,62924852,1568339,890,40.12,41.95,38,39.75,39.85,21.66,0,2.32,2.15
3687,歐買尬  ,679347335,4806115,2941,141.35,155.5,125.5,141.57,150,34.48,4.33,23.04,7.25
5201,凱衛資訊,11598394,751030,410,15.44,16.45,14.6,15.36,14.8,11.65,0,2.45,1.54
5202,力新國際,81108335,6508982,2780,12.46,13.35,11.35,12.16,12.05,21.91,0,10.72,1.12
5206,經緯科技,195135,127934,68,1.52,1.68,1.43,1.54,1.53,N/A,0,0.28,1.02
5209,新鼎系統,141788746,2141903,1240,66.19,72.5,60,66.67,61.7,11.77,4.82,9.83,3.31
5210,寶碩    ,46671670,4053245,1731,11.51,12,10.9,11.38,11.05,25.11,4.52,5.98,0.93
5211,蒙恬科技,1162523277,14263383,9143,81.5,85.3,76,79.75,79,24.38,2.53,44.54,4.54
5212,凌網科技,10623032,539461,210,19.69,20.25,19.05,19.74,19.7,N/A,0,1.56,2.1
5310,天剛資訊,14279669,334887,295,42.64,45.9,39.5,42.88,40.4,106.32,3.71,1.72,1.77
5403,中菲    ,72571685,2944083,918,24.65,25.4,23.8,24.5,23.85,11.81,7.42,5.34,1.75
5410,國眾電腦,131271380,7332075,3558,17.9,20.2,16.5,17.86,17,9.04,1.76,8.66,1.44
5478,智冠    ,1781400137,15565149,11793,114.44,140.5,100,116.21,108,11.54,5.74,12.21,2.69
6111,大宇資訊,2174565,83720,96,25.99,27.2,25.25,26.15,25.65,N/A,0,0.23,3.98
6140,訊達電腦,40912244,2802904,1340,14.59,15.2,12.9,13.9,13.65,22.38,0,7.86,1.16
6148,驊宏資通,47250934,5933952,1848,7.96,8.23,7.5,7.82,7.91,98.88,0,6.74,0.88
6169,昱泉國際,166271755,2780700,2302,59.79,68.2,54,58.67,58.5,N/A,15.21,9.9,2.53
6180,橘子    ,547522628,12863644,8206,42.56,47.25,40.5,42.25,41.75,35.38,3.11,7.73,2.42
6183,關貿網路,60274623,3078628,827,19.57,20,18.85,19.57,19.45,19.07,3.8,2.05,1.58
6221,晉泰科技,13276258,852042,456,15.58,16.6,14.75,15.47,15.4,19.01,0,2.65,1.13
6231,系微    ,1676556775,12450728,8392,134.65,147,112.5,130.92,137,24.20,4.22,32.98,7.76
6240,松崗    ,25813692,1385293,484,18.63,49.2,2.06,30.49,49.2,N/A,0,10.91,8.35
8044,網路家庭,880632682,5194263,3840,169.53,181,154,168.07,166.5,34.12,1.23,8.89,11.17
8099,大世科  ,75914962,3047013,1467,24.91,26.25,23.65,24.84,25.7,11.47,6.69,4.53,1.86
1785,光洋科技,2445489872,35758275,19224,68.38,73.8,66,67.99,67.8,12.26,5.87,11.93,2.48
3064,泰偉電子,461004697,8007647,4370,57.57,60.9,52.1,55.4,57,N/A,0,12.05,3.65
3067,全域    ,2006429,71321,63,28.13,29.3,27.1,28.24,29.3,12.06,0,0.25,2.13
3093,台灣港建,27452051,396433,300,69.24,70.5,68.1,69.15,68.5,8.70,4.37,1.09,2.72
3131,弘塑科技,465050680,4976598,3679,93.44,102.5,86,93.05,87.2,10.73,2.86,22.62,4.58
3289,宜特科技,53958279,1989650,1067,27.11,28.4,26.1,26.99,26.5,N/A,0,2.9,1.43
3303,岱稜    ,52349041,2518543,1344,20.78,21.75,19.8,20.72,20,N/A,4.1,3.13,0.94
3324,雙鴻科技,520759966,17951402,7722,29,30.7,26.85,28.2,28,29.79,0,32.31,2.41
3373,熱映光電,12930980,516979,379,25.01,25.45,24.3,25.03,24.35,10.50,7.8,1.7,1.57
3402,漢科    ,48998704,1989862,885,24.62,25.5,23.5,24.6,24.05,22.90,2.61,3.06,1.38
3466,致振企業,19671193,731023,494,26.9,28.3,25.5,26.85,26.2,11.15,7.63,1.17,1
3498,陽程    ,393525989,14443521,6552,27.24,30,22.65,26.61,26,N/A,2.88,21.23,1.14
3508,位速    ,666016197,10523917,5646,63.28,66.2,56.6,61.29,66.2,127.31,0,11.34,2.25
3541,西柏科技,62978787,1617566,648,38.93,40.35,38.1,38.85,38.3,10.08,4.56,4.91,2.41
3551,世禾科技,36203193,931613,540,38.86,40,38.3,38.81,38.65,10.12,5.17,1.95,1.1
3552,同致電子,267105773,2347403,1597,113.78,124,106,114.32,110,16.62,2.18,3.89,4.45
3563,牧德科技,154726770,3747797,2221,41.28,43.5,39.5,41.05,40.7,15.13,1.22,14.66,2.82
3580,友威科  ,110265908,5131862,2473,21.48,25.55,18.85,21.03,19.6,49.00,3.06,11.5,0.87
3587,閎康科技,32934662,1126893,572,29.22,30.5,27.7,29.14,28.4,14.13,0,2.84,1.51
3628,盈正    ,1117165966,4536760,4069,246.24,275,231,244.53,233.5,14.76,1.28,10.08,5.54
4415,美嘉生電,266047213,4996691,3451,53.24,60.8,46,52.26,52.1,16.33,0,18.04,5.05
5205,漢康科技,904732924,14415110,5846,62.76,70.9,51.6,63.57,69.8,36.17,1.57,58.25,3.88
5383,金利    ,352163942,17776875,5690,19.81,20.95,17.55,19.38,17.9,12.88,2.79,25.64,1.35
5452,佶優科技,177500944,10768955,4526,16.48,17.15,14.9,16.25,15.3,11.09,3.59,8.34,1.1
5489,彩富電子,26323608,841105,498,31.29,32.15,30.4,31.36,31.9,11.31,6.2,0.8,2.17
5493,三聯科技,171625293,5080015,2352,33.78,34.9,31.35,32.83,33.4,7.34,3.59,13.26,1.73
5536,聖暉    ,577483772,3959604,3247,145.84,163.5,136.5,145.14,139,8.68,3.59,9.53,3.75
6144,得利影視,5011141,418757,253,11.96,12.95,11.3,12.07,12.95,N/A,0,0.86,1.9
6146,耕興    ,105348442,1551061,1258,67.92,69.7,66.1,67.71,67.2,10.98,6.25,1.95,3.06
6151,晉倫科技,725208038,10642025,6278,68.14,73,65.1,67.34,67.7,20.77,2.83,21.36,4.64
6179,世仰科技,29077772,2491451,1084,11.67,12.7,10.05,10.8,12.2,N/A,0,4.46,1.21
6187,萬潤    ,301246855,8489121,3939,35.48,37.9,33.1,35.69,35,9.07,2.82,13.34,1.74
6238,勝麗國際,209517,16000,21,13.14,14.35,11.55,13.11,14,7.78,0,0.08,3.13
6275,元山科技,571311827,22929106,8031,24.91,26.2,22.6,23.91,24.05,24.05,0,48.42,2.03
6276,名鐘科技,6601366,1066985,308,6.18,6.66,6,6.2,6.21,N/A,0,2.43,0.9
8047,星雲電腦,10912118,818134,455,13.33,14.05,12.6,13.36,13.2,24.91,0,1.61,1.2
8085,福華電子,191982901,18258528,5114,10.51,11,9.9,10.37,10,N/A,0,11.61,0.71
8092,建暐精密,14984632,1219388,453,12.28,13.05,11.8,12.28,12.1,63.68,0,4.3,1.02
8183,台灣精星,31611877,3821127,1337,8.27,8.94,7.83,8.28,7.9,20.26,0,3.29,0.57
8383,千附實業,1362219197,44022828,15480,30.94,32.4,28.4,30.71,31.5,17.03,1.62,38.74,1.52
1107,建台水泥,7536162,3217518,509,2.34,2.5,2.23,2.34,2.36,N/A,0,1.02,-0.55
2381,華宇光能,4150568,2614336,570,1.58,1.68,1.47,1.59,1.47,N/A,0,0.5,0.68
2396,精碟科技,5095933,12349584,628,0.41,0.48,0.36,0.41,0.36,N/A,0,0.97,-0.21
4801,碼斯特  ,0,0,0,0,0,0,0,5.3,N/A,0,0,2.69
5204,得捷    ,1116187,121725,59,9.16,9.8,8.51,9.32,9,15.52,0,0.32,1.51
5318,佳鼎科技,585307,90380,105,6.48,7.29,5.61,6.49,7.25,N/A,0,0.78,-0.85
,,,,,,,,,,,,,
