櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
97年09月 Sep.08,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 182,139,795,461元",,,,,4. 加權平均本益比：11.89   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 40.90,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,382,932,625股",,,,,5. 加權平均殖利率： 10.60%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,294,838筆",,,,,6. 成交量週轉率： 12.55%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
5213,力昕建設,12583488,1272969,446,9.88,12.8,7.98,10.39,9.12,2.46,27.41,1.62,0.54
5505,和旺建設,28099122,3785945,472,7.42,8.49,6.04,7.38,8,NA,0,9.46,0.69
5506,長鴻營造,165246907,32860404,7453,5.02,7.3,3.83,5.03,4.11,NA,24.33,25.83,0.33
5508,永信建設,52838139,1258357,903,41.98,51.2,34.9,43.51,37.2,3.36,20.16,0.96,1.64
5511,德昌營造,18282777,1538669,623,11.88,13.85,10.45,12.22,10.65,5.58,14.08,1.87,0.71
5512,力麒建設,1179994994,156847381,24741,7.52,10.75,5.48,7.45,6.04,7.46,0,32.82,0.34
5514,三豐建設,44380915,4872016,1430,9.1,10.7,7.74,9.29,8.65,7.27,11.56,4.94,0.66
5516,雙喜    ,793138,81129,62,9.77,11.5,8.65,10.07,9.3,16.32,8.06,0.21,0.86
5519,隆大營造,21246479,960797,324,22.11,26,18,22.3,18.1,6.78,13.03,1.58,1.26
5520,力泰建設,3331316,194001,113,17.17,21,15.5,17.93,17.3,4.42,10.4,0.27,0.79
5521,工信    ,671021050,79353813,17297,8.45,10.15,6.82,8.28,7.63,NA,10.48,18.56,0.61
5523,宏都建設,181062051,16504578,5691,10.97,16.1,8,11.33,8.1,7.3,18.88,15.1,0.6
5529,志嘉建設,48137723,4237098,974,11.36,22.3,8.18,13.47,8.35,7.32,11.97,9.59,0.56
5530,大漢建設,48803153,8128555,1732,6,9.65,4.13,6.19,4.83,NA,31.05,7.58,0.41
6402,基泰營造,26450281,3423977,1008,7.72,9.5,6.8,7.99,7.31,14.06,6.56,5.04,0.65
5601,台聯貨櫃,1880880,128532,114,14.63,15.75,13.45,14.84,14.25,54.81,1.89,0.18,0.73
5603,陸海交通,49031960,4734876,1801,10.35,12.6,9.22,10.34,9.75,NA,8.2,7.67,0.75
5604,中連貨運,46420782,2092746,1132,22.18,25.2,19.45,22.26,19.85,4.06,25.18,1.92,0.98
5609,中菲行  ,343195396,17121713,5621,20.04,30.9,16.5,21.78,17.2,6.83,11.56,14.76,1.29
5701,劍湖山  ,2091798437,195965183,44264,10.67,12.85,8.75,10.63,10.15,NA,0,47.14,0.79
5703,亞都麗緻,9491319,456031,312,20.81,26.9,18.05,21.84,19.5,NA,2.56,0.65,1.52
5704,老爺知  ,5645982,283468,274,19.91,24.6,17.95,20.04,18.8,NA,1.59,0.47,1.63
5706,鳳凰國際,750740012,10772985,7510,69.68,80.5,58,69.47,64.6,24.19,3.08,30.67,3.95
8940,新天地  ,66808236,3624512,1723,18.43,22.6,16.2,18.56,17.9,17.05,0,5.9,1.14
5820,日盛金控,226171810,52810949,8133,4.28,5.74,3.41,4.5,3.82,NA,0,2.43,0.43
6008,凱基證券,6193124055,507859172,74396,12.19,15.65,10.4,12.32,12,6.32,8.33,20.01,0.88
6015,宏遠證券,491830576,60058851,13101,8.18,10.25,6.77,8.11,6.79,NA,0,13.97,0.68
6016,康和證券,956939981,104081120,18197,9.19,10.85,7.93,9.2,7.93,17.24,5.04,16.94,0.62
6020,大展證券,66365246,4963744,1352,13.36,15.2,12.1,13.53,12.35,NA,9.79,2.13,0.9
6021,大慶證券,201811245,18093693,3464,11.15,13.85,9.14,11.18,10.4,1040,6.25,6.81,0.73
6022,大眾證  ,378738970,42437669,8858,8.92,10.5,7.59,8.82,8.1,19.29,14.56,14.15,0.63
6023,寶來期  ,257223301,6105960,3695,42.12,49,37.2,43.01,41.5,8.33,6.91,4.65,1.8
2916,滿心企業,4734781,324529,158,14.58,15.85,12.85,14.4,13,7.93,9.23,0.77,0.83
2921,特力和樂,39681610,2010153,953,19.74,24.5,16.05,19.54,16.05,5.84,13.64,4.77,1.01
5902,德記洋行,5748160,1175859,380,4.88,5.74,3.96,4.84,4.12,NA,0,0.71,0.5
