櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
01月Jan. 08,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 339,872,575,306元",,,,,,4. 加權平均本益比：12.89,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Weighted Average P/E Ratio,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,981,240,714股",,,,,,5. 加權平均殖利率： 7.13%,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Weighted Average Yield,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,927,065筆",,,,,,6. 成交量週轉率： 13.40%（以上櫃股數計算）,,,,,,,
     Number of Transactions,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
5480,統盟電子,30818230,5848129,1380,5.26,6.78,4.23,5.65,4.4,NA,0,3.81,0.41
5481,華韡電子,56732666,3959500,1350,14.32,15.85,13.35,14.57,14,9.86,12.14,3.87,0.62
5488,松普科技,80460824,6478601,1990,12.41,13.6,11,12.21,11.25,5.95,13.33,7.29,0.67
5491,連展科技,186215090,12127469,4192,15.35,18.5,13.1,15.53,13.65,13.25,11.79,9.46,0.75
6101,弘捷    ,47091334,4230572,1492,11.13,14.2,8.78,11.37,9.8,10.43,10.2,4.05,1.05
6107,華美電子,2785714,340231,60,8.18,8.5,7.27,7.85,7.27,NA,0,0.97,1.23
6108,競國實業,245124724,12800152,5204,19.15,22,16.1,19.46,19.2,7.65,7.81,10.43,1.19
6114,翔昇電子,913863,133360,41,6.85,8.2,6.03,7.1,8.2,NA,5.73,0.23,1.69
6124,業強科技,693218714,28853153,5773,24.02,27.45,22.3,24.33,23,16.55,8.73,16.67,1.32
6126,信音企業,212799115,7674378,3021,27.72,36.7,22.3,29.23,22.8,7.43,11.18,11.06,1.31
6127,九豪精密,66759735,5946301,1918,11.22,12.75,9.3,11.04,9.95,15.55,3.51,7.33,0.77
6134,萬旭電業,138783069,2822382,1515,49.17,54,45,49.28,47.7,9.77,4.19,4.7,2.09
6153,嘉聯益  ,159789724,9611232,3205,16.62,18.15,15.55,16.36,,13.36,9.2,3.06,0.95
6158,禾昌興業,770580558,23088479,11541,33.37,40.8,27.15,33.21,27.8,8.45,6.47,21.31,1.18
6173,信昌電陶,228998599,12478252,4858,18.35,19.85,16,18.16,16.4,11.97,2.01,9.77,1.27
6174,安碁科技,2594033,383792,139,6.75,8.7,5.51,6.63,5.51,NA,0,0.54,2.55
6175,立敦科技,19254992,2709068,755,7.1,7.78,6.33,7.13,6.85,NA,11.67,2.87,0.59
6185,幃翔精密,67050999,3747179,1419,17.89,19.95,16.6,18.32,16.9,7.28,5.91,4.21,1.06
6194,育富電子,360970871,9213940,4649,39.17,45.95,34,38.86,34.8,6.39,9.48,7.69,1.43
6203,海韻電子,558317021,2550480,664,218.9,229,196,217.11,209,22.62,1.83,4.28,10.86
6204,台灣艾華,129420540,4413492,2374,29.32,31.05,26,28.11,28.2,9.79,7.09,12.65,1.52
6205,詮欣    ,152663340,2663776,1548,57.31,61.3,53,56.95,,10.14,4.37,3.7,2.93
6207,雷科    ,1560333730,32686188,10614,47.73,50.8,39.9,46.5,40,7.5,7.5,47.92,2.1
6208,日揚科技,64346357,3630664,1566,17.72,20.45,15.8,17.84,15.95,13.07,12.53,4.51,1.08
6210,慶生電子,9423560,474709,232,19.85,21,18.25,19.99,19.3,20.32,2.59,1.35,1.87
6211,福登    ,23994715,1760779,813,13.62,16.05,11,13.38,12.15,8.15,6.83,3.77,0.48
6213,聯茂    ,824083318,25954079,9975,31.75,37.3,28.55,31.6,,8.83,8.35,9.41,1.92
6217,中國探針,9876881,1370043,531,7.2,8.19,6.02,6.98,6.04,NA,33.11,3.39,0.67
6220,岳豐科技,54808450,3650572,1350,15.01,16.95,13.4,15.28,14.2,15.11,7.04,3.55,0.8
6224,聚鼎科技,127891860,3936405,1937,32.48,37.7,27.65,32.95,30.7,10.37,7.03,5.75,2.23
6242,聯豪科技,176700085,7004518,1955,25.22,27.55,22.35,24.83,23.3,31.07,2.14,17.16,2.67
6248,沛波電子,23998698,1912064,744,12.55,13.85,11.3,12.99,12,300,4,3.72,0.98
6250,宇加科技,4068362,522803,234,7.78,9,7.1,7.97,7.5,NA,0,2.11,1
6266,泰詠電子,80614728,5290796,1968,15.23,17.1,13.35,15.26,13.9,8.13,6.4,8.05,0.9
6274,台燿科技,146082716,10791344,3086,13.53,15.35,12.1,13.6,12.7,8.58,11.02,4.7,0.73
6279,胡連精密,34654980,973282,566,35.6,37.5,34.1,35.85,35.9,11.4,7.24,1.46,2.11
6284,佳邦科技,523498329,11701956,6113,44.73,54,37.1,43.9,38.7,7.26,10.62,15.6,1.33
6290,良維科技,36377046,3299451,1203,11.02,13.4,10.1,11.02,10.3,NA,7.76,3.11,0.6
6292,迅德興業,9789814,493684,305,19.83,21.3,19,20.05,19.3,8.21,5.18,0.98,1.1
8039,台虹科技,770140529,26336184,9303,29.24,33.3,26.25,29,29.4,12.15,5.03,17.54,1.4
8042,金山電子,119742675,7341960,3179,16.3,20.55,12.95,16.13,13.7,8.9,10.94,9.42,0.74
8043,蜜望實  ,155718611,6872722,3549,22.65,25.8,20,22.35,21.6,7.22,10.18,8.45,1.22
8074,鉅橡    ,13890060,1282050,537,10.83,12.5,9.6,10.92,10,NA,10.8,2.84,0.77
8080,奧斯特  ,74156985,2913828,1666,25.45,29.55,21.2,25.47,22.4,7.57,7.58,6.37,1.61
8091,翔名科技,28024473,952745,495,29.41,31.6,27.05,29.41,27.85,9.22,7.18,2.72,1.93
8093,保銳科技,29108856,1339901,661,21.72,24.9,19.5,21.92,19.75,7.63,15.18,2.19,1.43
8103,瀚荃    ,257807992,6034006,2791,42.72,52.7,37.4,45.35,40.6,9.02,7.75,11.21,1.88
8109,博大科技,33495072,990992,565,33.79,37.3,30.6,34.09,31.7,8.39,9.36,2.46,2.36
8121,越峰電子,147706992,5789254,2578,25.51,31.6,20.2,25.42,20.55,57.08,2.91,5.45,1.3
8182,加高電子,79704089,3116710,1691,25.57,28.95,22.5,26.12,23.6,8.05,7.62,3.86,1.12
8287,英格爾  ,354317986,8673002,3584,40.85,45.3,33.7,38.44,34,14.59,4.41,22.46,1.81
3209,全科科技,43700024,2612600,1131,16.72,18.45,14.45,16.8,15.2,8.54,10,4.68,1.05
3224,三顧    ,17774753,1470535,694,12.08,14.35,9.57,12.43,9.99,8.61,20.02,3.48,0.82
3232,昱捷    ,44325264,3309864,419,13.39,14,12.55,13.36,13.1,25.19,1.37,10.59,1.05
3312,弘憶股  ,39996505,3045197,1088,13.13,14.7,11.1,13.07,11.6,17.58,4.31,5.33,0.93
3360,尚立    ,10008299,852204,464,11.74,14.2,9.95,12.21,10.6,8.91,9.43,2.15,0.71
5467,聯福生  ,1247573,179526,95,6.94,7.37,6.55,7.13,7.37,8.77,0,0.16,2.52
5498,凱崴    ,89662429,9283880,2640,9.65,10.8,8.2,9.3,8.53,11.53,11.72,6.48,0.66
6113,亞矽科技,7931864,1386545,318,5.72,6.38,5.1,5.89,5.3,NA,15.09,2.13,0.48
6118,建達國際,219394856,12272143,5220,17.87,22.85,12.8,17.85,13.3,88.67,3.75,14.61,1.18
6135,佳營電子,9578129,1550361,473,6.17,6.83,5.85,6.26,6.19,38.69,0,2.03,0.65
6154,順發電腦,419869958,9730570,5353,43.14,46.2,40.6,43.19,41.1,7.46,8.51,13.9,2.47
6159,詮鼎科技,693023171,37141833,11853,18.65,20.45,17,18.44,19.4,9.33,4.58,15.28,1.19
6171,亞銳士  ,4389640,615673,239,7.12,7.5,6.76,7.19,6.76,42.25,3.69,2.03,0.61
6177,十全企業,82219009,3453962,948,23.8,25.15,20,22.66,24.6,NA,2.92,7.01,2.32
6195,旭展電子,5081275,458561,269,11.08,12.5,9.3,11.38,9.98,NA,0,2,1.51
6227,茂綸    ,49832353,3277775,1245,15.2,16.4,14,15.21,14.3,6.88,11.18,4.35,0.93
6259,百徽    ,12757698,1409301,425,9.05,9.8,7.9,8.85,8,NA,25,2.61,1.47
6265,方土昶  ,183135925,8584263,2067,21.33,22.45,20.1,21.35,21,37.5,1.9,9.68,1.51
6270,倍微科技,137345664,4611614,2521,29.78,32.95,27.55,29.76,28.3,6.77,9.54,5.27,1.03
8032,光菱電子,21029882,1386106,571,15.17,17.35,13.8,15.4,14.3,7.73,4.89,2.68,0.83
8067,志旭國際,11483827,1005871,633,11.41,13,9.21,11.08,9.79,13.41,5.51,2.53,0.92
8068,全達國際,84632750,1509000,1287,56.08,74,40.35,55.31,43.5,20.23,2,4.92,4.26
8096,擎亞國際,320385958,17299595,6104,18.51,21.4,14.05,17.21,14.1,6.95,7.65,19.65,0.9
3083,中華網龍,1816179058,17194970,10271,105.62,139,79.8,107.71,83.4,8.71,4.55,21.11,3.57
3085,久大資訊,181497897,6384603,3636,28.42,35.3,20.05,28.1,20.1,9.9,8,15.82,1.56
3086,華義國際,36276862,3429133,1454,10.57,12.2,8.5,10.28,9.1,NA,0,5.65,0.98
3293,鈊象電子,1428100330,6849979,5538,208.48,264,178,213.15,193,12.65,5.18,12.53,5.35
5201,凱衛資訊,112157942,3160025,1477,35.49,43,26.65,34.69,39.5,79,0,12.31,6.43
5202,力新國際,30079661,4601662,1294,6.53,7.29,6,6.6,6.19,NA,6.46,7.34,0.58
5205,漢康科技,4417035,199716,148,22.11,25,18.45,21.85,19.75,NA,0,0.99,3.44
5206,經緯科技,3812072,761133,393,5,5.64,3.78,4.89,3.82,NA,0,1.67,0.45
5209,新鼎系統,12714996,533975,366,23.81,24.85,22.1,23.77,22.7,11.07,10.57,2.56,1.47
5210,寶碩    ,36727006,3681066,988,9.97,10.3,9.3,9.92,9.9,23.02,6.06,5.12,0.77
5211,蒙恬科技,172145771,5069711,2322,33.95,42.7,29,34.01,30.5,15.25,4.45,16.39,2.06
5212,凌網科技,36658230,1805358,638,20.3,21.6,18.7,20.13,19,16.52,8.94,5.32,2
5213,捷鴻開發,88251980,4548079,1999,19.4,21.9,16.1,18.53,17.1,13.46,0,7.74,1.15
5310,天剛資訊,751563,599960,167,1.25,1.56,1.08,1.37,1.35,NA,0,1.04,0.94
5403,中菲    ,46970506,3629633,861,12.94,13.25,12.6,12.97,13,9.63,8.61,6.48,0.99
5410,國眾電腦,29956231,2757023,1315,10.86,14.3,7.9,11.13,7.9,19.75,0,3.3,0.76
5478,智冠    ,1935263871,25593342,15116,75.61,88,67.5,76.64,75.6,10.96,3.92,20.84,2.24
6110,艾群科技,3952149,1129051,173,3.5,4.13,2.68,3.55,3,NA,0,2.25,0.91
6111,大宇資訊,11222916,652325,352,17.2,19.9,15,17.49,16.5,NA,0,2.52,5.36
6140,訊達電腦,4765109,485280,277,9.81,11.7,8.3,9.96,8.72,5.13,8.6,1.43,0.7
6148,和平資訊,13916779,2797385,881,4.97,5.46,4.45,4.89,4.46,148.67,51.56,1.86,0.7
6149,禾鴻科技,19179352,1333551,669,14.38,17.25,11.8,14.65,12.4,NA,0,4.7,1.52
6169,昱泉國際,78757857,4906543,2266,16.05,21.9,12.8,16.52,13.8,19.44,10.86,17.62,1.09
6180,橘子    ,473747976,17253796,8158,27.45,31.9,23.05,27.78,24.3,7.13,5.63,11.27,1.5
6183,關貿網路,253049939,15858831,2396,15.95,17.35,14.7,15.76,15.05,17.92,4.98,8.02,1.34
6214,精誠資訊,541208188,18128222,7967,29.85,32.35,26.6,29.97,28.9,8.87,3.46,5.66,0.62
6221,晉泰科技,44167620,3402324,763,12.98,13.9,10.6,12.38,11,7.38,5.72,9.99,0.8
6231,系微    ,450741619,6734333,3518,66.93,87,57.2,68.9,69.4,65.47,0.72,21.53,6.82
6240,統一元氣,321610,58000,19,5.54,5.82,4.96,5.38,4.96,NA,10.08,0.05,2.06
8044,網路家庭,42259633,1722090,916,24.53,26.7,22.5,24.77,24,NA,1.54,3.08,2.71
8099,大世科  ,103444847,4111140,2150,25.16,28.65,22.1,24.74,22.7,9.62,10.57,6.4,1.69
1785,光洋科技,11547068681,114494425,60154,100.85,118,84.4,98.98,99,10.42,3.92,75.01,2.52
3064,泰偉電子,4616857458,38135790,24586,121.06,141,81.8,115.08,81.8,40.1,3.45,68.12,7.02
3067,全域    ,1237477,75576,74,16.37,17.8,14.9,16.61,16.95,0,8.84,0.26,1.35
3093,台灣港建,16712629,390716,289,42.77,46.9,37.3,43.45,38,8.7,17.1,1.13,1.96
3289,宜特科技,186306850,3946454,2571,47.2,57,40.1,47.04,40.75,8.82,8.46,7.8,1.78
3305,昇貿科技,438699004,8710838,4913,50.36,58.5,41.3,48.64,42.3,7.75,8.25,12.45,1.68
3324,雙鴻科技,20601734,1360051,711,15.14,18.2,11.85,15.05,12.2,NA,20.49,3.11,0.78
3373,熱映光電,51243740,1633295,1008,31.37,34.1,28.9,30.29,30.45,10.25,12.47,8.09,2.04
3402,漢科    ,148209033,3582059,2217,41.37,45.15,36.05,40.35,36.3,6.97,9.28,8.64,2.09
3466,致振企業,137691686,2505604,1680,54.95,64.9,45.95,54.31,46.5,10.81,9.24,4.25,1.67
3498,陽程    ,279885320,4150378,2291,67.43,72.5,58,66.21,61.4,8.58,6.51,8.4,2.35
3508,位速    ,521342427,3635957,2457,143.38,170,115,135.9,119,40.2,3.21,8.65,8.51
5383,金利    ,67487846,4897856,1417,13.77,16.8,12.3,14.36,12.5,8.68,7.84,7.77,0.92
5452,佶優科技,146221123,12185927,4296,11.99,13.95,10.25,11.98,11.25,20.83,6.04,9.18,0.92
5489,彩富電子,195866195,4430711,1642,44.2,56,35,47.15,38.5,10.72,6.44,5.04,2.68
5492,亞智科技,539748471,18438694,5620,29.27,35.4,23.5,26.92,34.45,12.95,6.38,29.95,2.47
5493,三聯科技,11882374,706355,350,16.82,19.1,15.7,17.14,16.1,10.81,3.72,1.85,1.05
6144,得利影視,1647578,126087,49,13.06,14.85,12.2,13.24,13.4,0,12.68,0.15,1.82
6146,耕興    ,264182200,6321093,2998,41.79,45.8,39.5,41.93,41.4,10.95,7.17,8.31,2.3
6151,晉倫科技,18371123,1273966,516,14.42,15.75,13.6,14.87,13.75,11.18,12,2.95,1.11
6179,世仰科技,21615610,1689580,679,12.79,16.05,11.1,13.97,11.75,NA,5.1,2.32,0.95
6187,萬潤    ,242529288,9678214,2237,25.05,26.5,22.9,24.77,23.95,18.28,3.38,18.35,1.56
6212,理銘科技,2332185,328375,61,7.1,8.88,6.9,7.36,7.1,NA,21.12,0.24,1.82
6238,巨圖    ,199503,61515,34,3.24,3.5,2.88,3.22,3.16,NA,0,0.07,7.52
6275,元山科技,146260786,7483760,3549,19.54,22.85,16.2,18.88,17,15.32,4.7,21.27,1.4
6276,名鐘科技,126366231,7933873,1584,15.92,17.35,14.5,15.84,14.9,NA,2.81,16.73,1.36
6283,淳安電子,99924099,3619834,1431,27.6,29.25,26,27.62,0,9.6,5.61,4.79,1.36
8021,尖點科技,382256298,6305817,3370,60.61,79.2,52,64.83,0,11.49,6.5,6.61,2.25
8047,星雲電腦,5114765,390193,249,13.1,14,12.05,13.2,12.95,20.56,1.54,0.91,1.13
8085,福華電子,591143921,34012552,11782,17.38,23.8,13.1,17.42,13.25,21.72,9.96,21.28,0.73
8092,建暐精密,9872089,847007,332,11.65,13,10,11.63,10.25,NA,3.9,2.99,0.74
8183,台灣精星,94002389,8645814,1850,10.87,12,9.9,10.94,10.3,19.43,3.2,7.13,0.59
8383,千附實業,154980509,4406235,2444,35.17,41.15,30,35.56,31,8.07,3.64,5.19,1.57
1107,建台水泥,14887256,9812275,613,1.51,1.75,1.3,1.51,1.39,NA,0,3.12,-2.73
1807,羅馬磁磚,467550,625146,94,0.74,0.87,0.63,0.76,0.66,2.13,0,0.46,4.71
2326,亞瑟科技,643046,724839,229,0.88,1.11,0.71,0.89,0.8,NA,0,1.21,-0.07
2410,鼎大科技,1090109,919622,116,1.18,1.28,1.02,1.16,1.14,NA,0,0.38,-0.44
2479,和立聯合,5038,1065,2,4.73,4.61,4.61,4.61,4.61,NA,0,0,-0.54
3053,鼎營科技,20790,9000,3,2.31,2.31,2.31,2.31,2.31,NA,0,0.03,-3.21
3142,遠茂光電,3728076,4817160,243,0.77,1.04,0.65,0.78,0.68,NA,0,2.06,-0.16
4801,碼斯特  ,,,,,,,,,NA,0,0,2.5
5207,飛雅    ,1169383,1068277,65,1.09,1.25,0.91,1.11,1.23,NA,0,0.45,-13.67
5414,磐英科技,860672,988924,104,0.87,1.38,0.71,0.91,0.75,NA,0,1.44,-0.23
5501,金腦科技,1478167,831379,81,1.77,2.13,1.36,1.68,1.36,NA,0,1.57,-0.21
