櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
98年04月 Apr.09,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 467,013,165,023元",,,,,4. 加權平均本益比：80.36,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 20,906,964,578股",,,,,5. 加權平均殖利率： 9.53%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 5,296,482筆",,,,,6. 成交量週轉率： 30.15%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
8925,偉盟工業,875979822,45979553,13646,19.05,21.3,17.1,18.57,18.5,16.82,7.83,23.32,1.26
8928,鉅明    ,48969973,4024768,1341,12.16,13.2,11,12.09,12.85,9.96,8.56,6.33,1.01
8929,富堡工業,19752452,1386296,704,14.24,16.4,12,13.45,14.2,5.36,0,7.22,1.19
8932,宏大    ,18491181,1877783,592,9.84,11.2,8.9,9.89,9.2,153.33,0,4.97,1.13
8933,愛地雅  ,3705113905,182061155,47831,20.35,25.7,14.85,19.27,23.75,13.57,2.1,159.23,1.77
8934,世一旦  ,2080,1127,2,1.86,1.86,1.86,1.86,1.99,NA,0,0,2.37
8935,邦泰    ,103744521,25027960,4896,4.14,4.7,3.46,4.06,3.79,NA,13.19,16.67,0.53
8936,國統國際,353436906,19258650,6811,18.35,20.55,15.95,17.98,16.95,NA,5.89,27.43,1.43
8937,合騏    ,13852255,1556529,597,8.89,9.99,8.02,8.86,8.51,35.46,1.76,2.07,0.68
8938,明安國際,335003969,8343081,4043,40.15,44,38.5,40.05,44,6.88,10.61,7.02,1.54
8942,森鉅科技,115798703,7806306,3341,14.83,16.5,13.4,14.52,14.8,10.14,16.28,8.57,0.88
9946,金革科技,13171271,1371969,480,9.6,11.75,7.23,8.97,11.75,NA,0,3.29,1.36
9949,琉園    ,55356575,2105819,1247,26.28,29.35,24,25.97,28,133.33,5.07,4.66,1.86
1742,台蠟    ,242265465,6317118,3723,38.35,42.8,32.95,37.74,39.5,9.08,9.56,18.75,2.06
1787,福盈科技,15759605,2040692,720,7.72,8.2,7.25,7.71,7.69,45.24,11.7,3.38,0.53
4702,中美聯合,22474519,5089781,1488,4.41,5.03,3.75,4.21,4.9,NA,0,8.34,0.74
4703,金美克能,49357211,7105454,1642,6.94,8.32,4.7,6.47,8.32,43.79,0,10.39,1.29
4706,大恭化學,6647841,726626,266,9.14,9.38,8.62,9.11,9.1,12.64,6.59,0.92,0.6
4707,磐亞    ,111699140,9618429,3049,11.61,13,10.35,11.33,12.6,8.18,15.63,4.63,0.72
4711,永純    ,22759183,1666434,566,13.65,14.4,12.75,13.6,14.15,10.64,9.89,2.73,0.83
4712,南璋    ,8057136,1601657,592,5.03,5.45,4.53,4.96,4.94,NA,6.07,2.5,0.4
4714,永捷    ,32870753,3831736,930,8.57,9.2,7.5,8.29,8.35,16.7,5.98,9.03,0.53
4716,大立    ,381366062,20133045,6641,18.94,23.5,15.55,18.35,16.3,56.21,0.61,38.25,1.33
4720,德淵企業,167659668,12568929,4368,13.33,14.8,11.55,12.78,12.35,28.72,8.09,19.41,0.91
4721,美琪瑪  ,207198492,10178150,4905,20.35,22.2,17.8,20.11,19.2,19.39,9.89,15.08,1.36
4722,國精化學,7803141,1067147,438,7.31,8.05,6.86,7.43,7.54,11.09,6.63,1.76,0.49
4733,上緯企業,943439869,14497062,7408,65.07,74.2,53,61.96,72.3,13.59,3.18,27.03,3.44
6509,聚和國際,3221891739,151808853,48032,21.22,23.5,17.3,20.75,18.5,1850,3.72,104.38,1.17
1565,精華光學,537978331,4367834,3248,123.16,130.5,115,123.27,120.5,10.6,6.22,8.68,2.97
