櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年06月 Jun. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 458,968,837,849元",,,,,4. 加權平均本益比：89.24,,,,,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 13,150,151,771股",,,,,5. 加權平均殖利率： 6.24%,,,,,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 4,210,789筆",,,,,6. 成交量週轉率： 18.92%（以上櫃股數計算）,,,,,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
2596,綠意開發,440670525,14474550,8492,30.44,39.3,22.1,27.16,25.8,6.06,9.68,25.51,1.58,,,,
4416,三圓建設,8025786,117571,112,68.26,73.7,60.3,68.9,72,36.18,3.81,0.2,2.98,,,,
5213,力昕建設,252194377,13598559,4210,18.54,22.75,12.55,15.73,21.3,12.31,11.73,17.34,1.43,,,,
5505,和旺建設,181223910,10934704,2544,16.57,22.05,14.45,17.03,16.8,27.1,0,27.34,1.4,,,,
5506,長鴻營造,5325478,1706551,371,3.12,3.55,2.69,3.06,2.85,NA,0,1.34,0.28,,,,
5508,永信建設,469027294,8295812,5231,56.53,60,51,55.17,55.1,9.5,13.61,6.33,2.2,,,,
5511,德昌營造,52684449,3321303,1196,15.86,17,14.8,15.75,16.4,10.72,9.14,4.04,1.03,,,,
5512,力麒建設,3620698018,245430701,44734,14.75,16.5,13.1,14.49,15.25,25,6.42,60.77,0.89,,,,
5514,三豐建設,151183317,11054666,2249,13.67,15,12.2,13.25,14.8,14.23,6.75,11.2,1.07,,,,
5516,雙喜    ,35431945,2985230,1143,11.86,14.9,7.3,10.06,11.5,28.05,6.52,7.8,1.03,,,,
5519,隆大營造,26168374,954845,524,27.4,30,25.3,27.75,28.2,22.03,8.36,1.57,2.15,,,,
5520,力泰建設,5124539,211628,136,24.21,26.1,22.4,24.14,23.65,7.68,7.61,0.3,0.98,,,,
5521,工信    ,2903693138,220779458,44061,13.15,15,10.95,12.55,12.05,NA,6.63,63.53,1.09,,,,
5523,宏都建設,427679815,29831336,9937,14.33,17.15,11.9,14.18,13.45,NA,11.37,27.29,1.16,,,,
5529,志嘉建設,106960140,10258324,3135,10.42,12.7,8.58,9.99,9.42,4.53,0,23.22,0.6,,,,
5530,大漢建設,166902295,13997150,3475,11.92,13.25,10.65,11.81,12.2,NA,0,4.56,1.87,,,,
2636,台驊國際,64945523,3487349,1383,18.62,19.25,18,18.65,18.55,9.51,6.46,7.12,1.08,,,,
5601,台聯貨櫃,10648541,651796,308,16.33,17.65,14,16.4,17.2,68.8,1.27,0.91,0.87,,,,
5603,陸海交通,32636908,3771016,1094,8.65,9.8,7.4,8.18,8.18,19.02,6.11,5.99,0.63,,,,
5604,中連貨運,73073573,3454083,1476,21.15,22.4,20.1,20.93,20.55,14.47,24.33,3.18,0.99,,,,
5609,中菲行  ,453011693,18619054,7952,24.33,28,20.6,23.27,22.8,12.39,8.72,16.05,1.63,,,,
5701,劍湖山  ,8722130063,605577422,117029,14.4,15.65,12.8,14.16,14.35,NA,0,145.68,1.29,,,,
5703,亞都麗緻,33882865,1103091,770,30.71,34.7,27.1,29.72,28.2,NA,0,1.57,2.62,,,,
5704,老爺知  ,19437414,905111,397,21.47,23.3,19.5,21.08,20.7,NA,1.44,1.51,1.82,,,,
5706,鳳凰國際,1284482256,16501159,10410,77.84,83.2,72,76.87,75.8,27.97,2.62,46.97,3.84,,,,
5820,日盛金控,3644160721,622197065,75256,5.85,7.29,4.95,5.59,5.34,NA,0,13.76,0.6,,,,
6008,凱基證券,12429280508,798113339,143259,15.57,18.3,12.55,15.13,15,NA,6.66,31.45,1.16,,,,
6015,宏遠證券,577058893,66772010,14734,8.64,9.8,7.03,8.18,7.93,NA,0,15.53,0.93,,,,
6016,康和證券,1542056718,147323463,27953,10.46,12.3,8.9,10.14,10.25,NA,6.53,22.48,0.89,,,,
6020,大展證券,80174769,4953028,1704,16.18,17.7,13.95,15.33,14.3,NA,8.46,2.13,1.05,,,,
6021,大慶證券,405628739,29529082,7813,13.73,15.35,11.3,13.08,12.6,NA,5.15,11.12,1.1,,,,
6022,大眾證  ,2576300353,148860635,30891,17.3,20,14.8,16.68,15.7,NA,7.51,49.64,1.32,,,,
6023,寶來期  ,256393957,5787667,3626,44.3,47.2,41.8,43.83,43.5,9.31,6.59,4.41,1.88,,,,
6024,群益期  ,281362126,7684548,3997,36.61,40.6,32.5,35.78,35,6.97,6.05,11.36,1.79,,,,
2916,滿心企業,15246384,1271860,448,11.98,13,11.05,11.96,12.2,71.76,9.83,3.01,0.76,,,,
2921,特力和樂,130154172,5577062,2111,23.33,26.3,21,22.65,24.55,21.35,8.92,13.23,1.51,,,,
5902,德記洋行,7553655,3428190,321,2.2,2.4,2,2.18,2.16,NA,0,1.49,0.93,,,,
5903,全家    ,57581717,982862,420,58.58,61,53,57.44,54.3,16.5,4.23,0.44,3.19,,,,
5904,寶雅國際,77684654,2713571,1362,28.62,29.25,27.9,28.6,28.7,9.29,6.62,4.09,1.54,,,,
5905,南仁湖  ,1336556498,112673877,25266,11.86,14.7,10.2,11.73,11.8,NA,0,64.46,0.95,,,,
8941,關中    ,26779558,2578260,992,10.38,11.9,8.77,10.05,9.94,NA,9.05,2.8,0.64,,,,
9960,邁達康  ,9012962,613679,308,14.68,15.4,13.85,14.67,14.75,10.31,13.69,2.62,0.99,,,,
1584,精剛精密,17454411,1197942,561,14.57,15.8,12.55,14.04,14.1,NA,10.63,2.81,0.72,,,,
2221,大甲    ,18334525,1720053,580,10.65,11.55,8.32,9.61,8.89,NA,16.87,4.05,0.53,,,,
3284,太普高  ,12210823,1355286,415,9,9.5,8.3,9.01,8.93,111.63,0,3.27,0.85,,,,
3388,崇越電通,280989979,5190069,3279,54.13,59.5,48,52.34,51.1,12.34,9.78,9.32,1.32,,,,
5312,寶島科  ,858600059,17184681,7822,49.96,57.1,41.5,48.07,45.1,17.76,4.65,28.61,2.74,,,,
8390,金益鼎  ,232854602,5573928,3281,41.77,47.4,35,39.4,36.4,32.79,6.18,10.38,1.99,,,,
8705,東隆五金,22115204,899922,661,24.57,25.65,23.35,24.42,23.95,6.9,14.82,1.08,1.78,,,,
8905,裕國    ,15999239,1105666,468,14.47,16.1,13.2,14.24,14.1,NA,4.96,0.93,1.15,,,,
8906,花王企業,4537494,1076024,334,4.21,4.6,3.92,4.2,4.18,NA,0,2.1,0.46,,,,
8913,華夏資融,40217032,3743577,1302,10.74,11.85,9.69,10.44,10.9,NA,0,10.65,1.08,,,,
8916,光隆    ,3506777,351770,139,9.96,10.9,9.4,9.92,10.6,20,4.71,0.43,0.52,,,,
8921,沈氏印刷,329475,34800,32,9.46,9.84,9.01,9.53,9.4,29.38,7.44,0.07,0.57,,,,
8923,時報出版,657363,47544,40,13.82,14.3,13.5,13.83,13.8,13.27,5.07,0.16,0.98,,,,
8924,大田精密,548385945,12546425,7355,43.7,48,36.05,41.07,36.05,10.3,9.7,10.35,1.64,,,,
8925,偉盟工業,464885347,26778451,8155,17.36,18.8,16.2,17.11,17.45,15.86,8.3,13.58,1.19,,,,
8928,鉅明    ,82375655,6442468,2234,12.78,13.85,11.3,12.34,11.65,9.03,9.44,10.13,0.92,,,,
8929,富堡工業,5569817,328886,227,16.93,18.45,15.55,16.78,16.45,6.21,0,1.71,1.38,,,,
8932,宏大    ,16983150,1636397,567,10.37,11.7,9.3,10.12,9.5,158.33,0,4.33,1.17,,,,
8933,愛地雅  ,2076011638,84878792,32273,24.45,29.8,20,23.51,22.2,12.69,2.25,74.23,1.65,,,,
8934,世一旦  ,54002,19216,11,2.81,3.34,2.26,2.76,2.92,NA,0,0.03,3.48,,,,
8935,邦泰    ,74265032,15230942,3302,4.87,5.55,4.18,4.74,4.77,NA,10.48,10.15,0.67,,,,
8936,國統國際,213464024,12375230,4769,17.24,19,15.05,16.29,15.2,NA,6.57,17.63,1.28,,,,
8937,合騏    ,9014307,1003189,336,8.98,9.56,8.51,8.9,8.6,35.83,1.74,1.37,0.69,,,,
8938,明安國際,2422905019,40006107,19945,60.56,69.1,50.8,57.79,54.8,8.56,8.52,33.63,1.91,,,,
8942,森鉅科技,45184520,2834656,1315,15.94,18,14.8,15.72,15.05,10.31,16.01,3.11,0.9,,,,
9946,金革科技,2432701,206211,137,11.79,13.25,10.8,12.28,11.35,NA,0,0.49,1.32,,,,
9949,琉園    ,181487368,4748668,2324,38.21,43,33.15,37.54,37.8,180,3.75,10.51,2.52,,,,
1742,台蠟    ,68075846,1691879,1132,40.23,42.25,38.6,39.7,39.7,9.13,9.52,5.02,2.07,,,,
1787,福盈科技,25333787,2920384,1255,8.67,9.3,7.51,8.27,8.25,48.53,10.9,4.84,0.57,,,,
4702,中美聯合,12185313,2818626,913,4.32,4.83,3.85,4.2,4.01,NA,0,4.62,0.61,,,,
4703,金美克能,14707803,2301389,776,6.39,7.1,5.8,6.25,6.06,31.89,0,3.36,0.94,,,,
4706,大恭化學,9296785,1009001,241,9.21,9.5,8.8,9.2,8.91,12.38,5.61,1.28,0.58,,,,
4707,磐亞    ,55872206,4598494,1667,12.15,13.05,11,11.66,11.8,7.66,16.69,2.21,0.68,,,,
4711,永純    ,10854455,730363,325,14.86,15.6,14.3,14.98,15.1,11.35,9.27,1.2,0.88,,,,
4712,南璋    ,29653244,5226589,1210,5.67,6.32,4.63,5.07,6.23,NA,4.81,8.16,0.51,,,,
4714,永捷    ,10600940,1217586,408,8.7,9.1,8.35,8.77,8.5,17,5.88,2.87,0.54,,,,
4716,大立    ,146834998,8841915,3569,16.6,19.5,13.2,15.74,14.6,50.34,0.68,16.8,1.2,,,,
4720,德淵企業,292300143,18978500,7143,15.4,17.8,12.65,14.52,12.9,30,7.75,29.3,0.95,,,,
4721,美琪瑪  ,142729363,6811425,2978,20.95,23.35,18.7,20.03,19.7,19.9,9.64,10.09,1.39,,,,
4722,國精化學,11040344,1317489,371,8.37,9.09,7.51,7.94,9.09,13.37,5.5,2.17,0.59,,,,
4733,上緯企業,603816086,9091410,5317,66.41,73.2,61.4,65.55,61.8,11.62,3.72,16.95,2.94,,,,
6509,聚和國際,930192302,48839412,16249,19.04,22.2,15.7,17.71,16.6,1660,4.15,32.94,1.05,,,,
1565,精華光學,368463910,2904457,2225,126.86,133,121,125.97,125.5,11.04,5.97,5.77,3.09,,,,
1777,生泰合成,60139092,1611040,876,37.32,39.3,34.8,36.76,36.5,14.96,4.16,7.46,1.96,,,,
1781,合世生醫,38879129,2738857,1516,14.19,17.4,11.95,14.01,12.7,NA,0,7.81,1.62,,,,
1784,訊聯    ,1340784665,17685640,11969,75.81,84.6,65.4,72.69,69.9,40.88,2.21,45.81,3.48,,,,
1799,紅電醫  ,111062877,4475647,2536,24.81,27.25,20.8,24.05,23.5,17.94,8.34,20.9,1.48,,,,
3118,進階    ,59429544,1782177,1141,33.34,35.95,29.25,31.8,29.95,16.64,6.01,5.77,1.96,,,,
3164,景岳科技,77152197,3228975,1821,23.89,26.5,20.55,23.16,23.5,24.74,2.55,6.42,1.93,,,,
3205,天騵生科,1978998,303201,112,6.52,7.48,5.36,6.52,6.45,NA,0,1.02,2,,,,
3218,大學光學,75884887,2320128,1272,32.7,36.85,28.95,31.9,30.1,NA,3.32,5.77,2.16,,,,
3266,弘如洋  ,28624750,1933486,998,14.8,16.9,13.2,14.46,14.2,NA,0,8.35,1.2,,,,
4102,永日化工,247184022,8706849,4696,28.38,32.4,25.8,28.06,29,103.57,1.72,26.34,2.16,,,,
4103,百略    ,171978878,4671522,2904,36.81,39.2,34,36.33,35.45,NA,7.89,3.94,1.77,,,,
4105,東洋藥品,6593380764,77627000,41919,84.93,92.3,73,82.58,82.7,33.48,4.11,70.79,4.6,,,,
4107,邦特生技,805195685,26791200,11129,30.05,33.3,26.4,28.87,28.8,15.48,5.2,35.25,1.79,,,,
4109,加捷    ,116280551,6576088,3143,17.68,19.3,15,17,17.75,36.98,6.19,14.97,1.28,,,,
4111,濟生    ,78043991,5054834,2067,15.43,17,13.8,15.11,15.25,19.3,2.62,10.56,0.92,,,,
4113,聯上生技,45451440,2834336,1498,16.03,18.75,13.2,15.38,16.6,NA,0,6.27,1.94,,,,
4114,健喬信元,1138863742,31656699,13215,35.97,39.8,29.5,33.94,37.7,NA,2.09,51.78,3.21,,,,
4120,友華生技,966042611,16880136,9888,57.22,63.2,52.1,56.12,56.4,14,2.83,28.47,2.39,,,,
4121,優盛醫學,66854965,5388845,2462,12.4,13.7,10.6,11.96,11.9,NA,10.58,8.43,0.79,,,,
4123,晟德    ,357068671,8965111,5066,39.82,45,35,37.97,37.45,58.52,5.34,23.73,2.2,,,,
4126,太平洋醫,1678629512,34248531,15276,49.01,54,43.6,48.86,51.4,25.96,3.92,69.06,3.33,,,,
4127,天良    ,103792881,6709129,3448,15.47,18.1,13.2,14.86,14.7,25.34,3.4,14.66,0.89,,,,
4128,中天生技,1082574648,34946345,15896,30.97,34.5,27.85,30.33,30.5,108.93,0,28.29,2.47,,,,
4129,聯合骨科,635619248,19515375,9574,32.57,36.45,27.5,31.09,29.4,NA,0,46.07,2.31,,,,
4131,晶宇生技,234314903,6751711,4097,34.7,41.9,29.1,33.93,31.6,NA,0,14.87,4.51,,,,
8908,欣雄    ,942666,76506,75,12.32,13,11.65,12.44,12.95,34.08,4.63,0.1,1.17,,,,
8917,欣泰    ,2940601,70423,60,41.75,45.35,39,41.1,41.25,17.19,2.18,0.08,2.52,,,,
8927,北基加油,8630682,590015,241,14.62,16.05,12.3,14.56,14.55,90.94,3.43,0.65,1.31,,,,
8931,大園汽電,111257416,9465256,3178,11.75,12.7,10.55,11.33,11.15,111.5,6.27,8.88,0.83,,,,
3073,普格    ,346206114,8904533,2098,38.87,43,36,38.72,38.25,83.15,5.22,24.7,2.63,,,,
3087,翔準    ,53243497,6905361,1742,7.71,8.37,6.99,7.5,7.07,19.64,1.41,2.42,0.54,,,,
3188,安茂    ,121063071,8539724,3713,14.17,17.15,11.65,13.73,12.85,58.41,11.82,17.84,1.03,,,,
3219,倚強科技,44249645,2725311,1528,16.23,18.7,14,15.89,16.1,NA,6.21,6.86,1.7,,,,
3227,原相科技,33392881059,136436621,90055,244.75,344.5,202,243.3,223,23.38,3.67,109.31,5.28,,,,
3228,金麗科  ,426471065,6380951,4426,66.83,77,58.4,64.09,60.5,NA,3.93,11.24,4.59,,,,
3252,海灣科技,997139,684284,145,1.45,1.78,0.92,1.42,1.67,NA,0,0.5,167,,,,
3259,鑫創科技,165986493,5975546,2747,27.77,30.6,25.3,27.41,25.8,NA,0,9.81,1.51,,,,
3260,威剛科技,5969415779,140733140,51432,42.41,46.45,35.6,41.69,44.6,NA,0.58,66.36,1.89,,,,
3264,欣銓科技,2651274585,165132497,41268,16.05,17.4,14.2,15.36,14.9,12.74,11.74,39.95,0.93,,,,
3265,台星科  ,568014360,59469275,12418,9.55,10.4,7.85,9.08,8.63,35.96,11.58,21.82,0.65,,,,
3268,海德威  ,63095004,2473632,1673,25.5,28.4,22,24.95,23.45,NA,4.94,8.07,2.27,,,,
3291,遠翔科技,60000214,2067341,1331,29.02,33,24,27.68,27.2,24.29,6.83,6.47,2.03,,,,
3317,尼克森  ,456240310,13637992,7818,33.45,38,28.6,32.63,30.75,20.1,13,24.64,1.09,,,,
3372,典範    ,197024258,22670083,6071,8.69,9.6,7.62,8.36,8.05,NA,16.39,7.49,0.68,,,,
3438,類比科  ,1788541346,25304859,15903,70.67,78.5,59.7,67.53,60.1,11.13,8.31,63.54,2.3,,,,
3527,聚積    ,4350981954,29936875,21233,145.33,195,117.5,147.28,130.5,16.97,4.58,97.51,3.1,,,,
3553,力積電子,169433986,5175081,2624,32.74,37.8,26.4,31.45,28.85,35.62,12.13,11.92,2,,,,
3556,禾瑞亞  ,1043157434,23379192,14142,44.61,51,37.5,43.4,40.5,25.16,5.55,54.54,2.01,,,,
5302,太欣半導,168346874,9390323,4001,17.92,20.95,15.55,17.32,16.3,NA,0,5.79,1.81,,,,
5314,世紀民生,22792753,4347493,1407,5.24,6.28,4.4,5.09,4.87,NA,0,3.9,0.57,,,,
5324,德豐    ,9863023,547826,384,18,20.5,15.1,17.17,17.15,NA,0,1.15,1.84,,,,
5326,漢磊科技,379180573,44189052,11186,8.58,10.5,7.05,8.31,7.69,NA,13,13.53,0.81,,,,
5344,立衛科技,27816189,1602682,793,17.35,18.8,15,17.05,15.75,9.49,0,2.15,1.39,,,,
5346,力晶    ,4921357661,1222970467,121731,4.02,4.72,2.79,3.76,2.79,NA,0,15.62,0.55,,,,
5347,世界先進,2440847121,179508457,38689,13.59,14.75,12.2,13.3,13,NA,13.61,10.7,1.12,,,,
5351,鈺創科技,1024692776,79112294,22039,12.95,14.85,10.7,12.59,12,NA,16.58,18.93,0.93,,,,
5387,茂德科技,342798767,350744650,10324,0.97,1.18,0.81,1.03,1.1,NA,0,4.83,0.22,,,,
5425,台半    ,959311577,54343877,18662,17.65,20.3,15.4,17.05,16.9,130,4.14,22.28,0.97,,,,
