櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
03月 Mar. 08,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 364,128,386,063元",,,,,,4. 加權平均本益比：14.74,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Weighted Average P/E Ratio,,,,,,,
"2. 櫃檯買賣股票月總成交量： 10,069,402,673股",,,,,,5. 加權平均殖利率： 6.09%,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Weighted Average Yield,,,,,,,
"3. 櫃檯買賣月總成交筆數： 3,316,682筆",,,,,,6. 成交量週轉率： 15.04%（以上櫃股數計算）,,,,,,,
     Number of Transactions,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
8043,蜜望實  ,194903365,8703145,3890,22.39,24,20.35,22.1,23.5,7.86,9.36,10.7,1.32
8074,鉅橡    ,95473760,6993242,1902,13.65,14.55,11.2,12.93,13.15,NA,8.21,15.49,1.02
8080,奧斯特  ,136247380,4825277,2687,28.23,30.2,26.5,27.85,29,9.8,5.86,10.55,2.09
8091,翔名科技,26049980,858309,495,30.35,33,27,29.78,28.55,9.45,7,2.45,1.98
8093,保銳科技,41220764,1837331,926,22.43,23.4,21.1,22.42,22.6,8.73,13.27,3,1.63
8103,瀚荃    ,745463929,15081727,7399,49.42,56.9,43,49.64,49.9,11.09,6.31,27.98,2.31
8109,博大科技,29185999,846019,450,34.49,35.9,33.2,34.5,34.6,9.15,8.58,2.1,2.58
8121,越峰電子,300128987,9565460,4867,31.37,34.8,28,30.95,30.15,83.75,1.99,9,1.91
8182,加高電子,127306818,4364272,2330,29.17,30.7,27.1,29.1,29.6,10.1,6.08,5.4,1.4
8287,英格爾  ,63665300,1815037,1058,35.07,37.4,32,34.82,34.05,14.61,4.4,4.66,1.81
3209,全科科技,133074250,6880495,3073,19.34,20.35,16.9,18.75,19.15,10.76,7.93,12.32,1.32
3224,三顧    ,24831777,2079874,1267,11.93,13.45,10.75,11.59,11.3,9.74,17.69,4.92,0.93
3232,昱捷    ,47508305,3280165,415,14.48,15.1,13.7,14.42,14.35,27.6,1.25,10.5,1.15
3312,弘憶股  ,32601427,2613830,698,12.47,13,12,12.41,12.15,18.41,4.11,4.58,0.97
3360,尚立    ,15514435,1222866,472,12.68,13.3,12,12.77,13.25,11.13,7.54,3.09,0.88
5467,聯福生  ,926270,126028,71,7.34,7.85,6.75,7.34,7.3,0,0,0.11,2.5
5498,凱崴    ,55426641,5778841,1707,9.59,10,8.5,9.57,9.75,13.18,10.25,4.03,0.76
6113,亞矽科技,20126941,2693192,726,7.47,7.99,6.84,7.49,7.08,NA,11.29,4.14,0.64
6118,建達國際,924568782,40670232,17247,22.73,25.25,19.5,22.33,22.25,148.33,2.24,48.43,1.98
6135,佳營電子,15075844,2082326,664,7.23,7.99,6.82,7.35,7.25,45.31,0,2.73,0.76
6154,順發電腦,571505141,12361341,6627,46.23,49.2,43.5,46.1,48.2,8.75,7.26,17.66,2.9
6159,詮鼎科技,1291102281,60691642,20848,21.27,22.9,18.9,20.71,19.7,9.47,4.51,24.93,1.21
6171,亞銳士  ,19782625,2316181,846,8.54,9.45,7.23,8.03,7.76,48.5,3.22,7.63,0.7
6177,十全企業,44897675,1772815,562,25.32,26.25,23.8,25.18,25.6,NA,2.81,3.6,2.42
6195,旭展電子,9451143,743454,392,12.71,13.95,11.3,12.59,12.9,NA,0,3.24,1.96
6227,茂綸    ,42480243,2700157,1066,15.73,16.3,15,15.69,16.2,7.79,9.87,3.59,1.05
6259,百徽    ,11136802,1405724,537,7.92,8.8,7,7.91,7.37,NA,27.13,2.61,1.35
6265,方土昶  ,531416602,21738804,4707,24.44,26.8,20.05,23.52,26.6,47.5,1.5,24.52,1.91
6270,倍微科技,157869803,5169495,2733,30.53,32.6,28.4,30.38,31.5,7.54,8.57,5.88,1.14
8032,光菱電子,54973810,3594729,1419,15.29,16.1,14.7,15.35,15.35,8.3,4.56,6.94,0.89
8067,志旭國際,31879394,2445564,1291,13.03,14.25,11.25,12.73,12.3,16.85,4.39,6.14,1.15
8068,全達國際,256655587,3629755,3031,70.7,83,60.1,69.48,68.5,31.86,1.27,11.84,6.7
8096,擎亞國際,163386031,9754761,3527,16.74,17.95,15.1,16.39,17.35,8.55,6.22,11.06,1.11
3083,中華網龍,1347652585,12713404,7871,106,117,93,105.56,107,11.18,3.55,15.61,4.58
3085,久大資訊,228825808,6686005,3361,34.22,37.25,30.2,33.06,30.6,15.07,5.26,16.57,2.37
3086,華義國際,66898918,5397585,2027,12.39,14,10.4,12.17,12.1,NA,0,8.9,1.31
3293,鈊象電子,3374825726,14040431,10237,240.36,260,208,237.71,254,16.64,3.93,25.69,7.04
5201,凱衛資訊,60410739,1313106,637,46,50,42,45.44,42.95,85.9,0,5.11,7
5202,力新國際,21662175,3105601,1036,6.97,7.5,6.4,6.83,6.74,NA,5.93,5.12,0.63
5205,漢康科技,3155320,161618,130,19.52,21,18.3,19.89,20.3,NA,0,0.8,3.54
5206,經緯科技,4623863,970958,414,4.76,5.24,4.32,4.76,4.75,NA,0,2.13,0.56
5209,新鼎系統,15167908,617725,417,24.55,26.4,23,24.57,26.3,12.83,9.12,2.96,1.71
5210,寶碩    ,19495576,1908883,837,10.21,10.7,9.52,10.14,10.25,23.84,5.85,2.66,0.8
5211,蒙恬科技,47739178,1345447,1003,35.48,38.95,32.85,34.76,35.9,17.95,3.78,4.35,2.43
5212,凌網科技,55304000,2514482,865,21.99,24.9,20,21.09,23.5,20.43,7.23,7.41,2.47
5213,捷鴻開發,29866215,1551726,873,19.24,20.55,17.35,19.03,19.7,15.51,0,2.64,1.32
5310,天剛資訊,875191,595242,187,1.47,1.8,1.18,1.44,1.57,NA,0,0.8,1.1
5403,中菲    ,63467847,4401717,1266,14.41,15.1,13.35,14.29,15,11.11,7.46,7.86,1.14
5410,國眾電腦,80034851,6383568,2648,12.53,13.55,10.1,12.1,12.45,31.13,0,7.63,1.2
5478,智冠    ,2200006962,24579723,14396,89.5,97.3,81.2,89.33,92.5,13.41,3.21,20.02,2.74
6110,艾群科技,1749035,832165,147,2.1,3.46,1.42,2.22,1.43,NA,0,1.66,0.43
6111,大宇資訊,5152433,377082,239,13.66,17.1,11.35,14.98,12.95,NA,0,1.46,4.2
6140,訊達電腦,48202612,3989403,1304,12.08,13.75,9.2,11.74,12.1,7.12,6.19,11.77,0.97
6148,和平資訊,10527470,2120633,669,4.96,5.3,4.5,4.95,4.7,156.67,48.93,1.41,0.74
6149,禾鴻科技,64430634,5004391,1549,12.87,15.55,11.4,12.54,11.4,NA,0,17.62,1.4
6169,昱泉國際,36645846,2171171,916,16.87,18.75,15.3,16.67,15.7,22.11,9.55,7.79,1.24
6180,橘子    ,334817084,11436265,5541,29.27,30.6,26.6,29.11,28.75,8.43,4.76,7.47,1.77
6183,關貿網路,410614871,25294664,5119,16.23,17.35,14.9,15.61,16.3,19.4,4.6,12.79,1.45
6214,精誠資訊,761433124,24376241,11022,31.23,34,29.8,31.23,31.2,9.57,3.2,7.61,0.67
6221,晉泰科技,37319550,2856097,704,13.06,13.6,12,12.71,12.95,8.69,4.86,8.39,0.94
6231,系微    ,210538845,2344029,1578,89.81,107,73,84.3,102.5,96.7,0.48,7.48,10.08
6240,統一元氣,317620,73000,21,4.35,4.91,4.1,4.46,4.22,NA,11.84,0.06,1.75
8044,網路家庭,79590701,2861576,1576,27.81,30.6,23.4,27.31,26.35,NA,1.4,5.11,2.98
8099,大世科  ,136067291,4912209,2449,27.69,29.4,25.6,27.11,27,11.44,8.88,7.64,2.01
1785,光洋科技,16096080335,113607293,58955,141.68,162.5,121.5,140.9,159,16.74,2.44,74.27,4.05
3064,泰偉電子,8546023666,63888433,42886,133.76,162,99.1,134.57,159,77.94,1.77,114.12,13.65
3067,全域    ,10195659,601313,148,16.95,19.9,15.1,16.84,16.9,20.86,8.87,2.07,1.35
3093,台灣港建,38095003,775214,567,49.14,53.5,43.9,48.41,50.4,11.53,12.89,2.24,2.61
3289,宜特科技,232652245,4787170,2961,48.59,53.6,45.5,48.41,53.6,11.6,6.43,9.39,2.34
3305,昇貿科技,226193093,4679586,2867,48.33,51.5,44.8,47.71,48.95,8.97,7.12,6.68,1.94
3324,雙鴻科技,39124165,2311405,957,16.92,18.9,14.6,16.57,17.05,NA,14.66,5.29,1.09
3373,熱映光電,37652525,1228191,820,30.65,32.1,28.6,29.93,30.55,10.29,12.43,6.08,2.04
3402,漢科    ,504932610,12375048,7026,40.8,44,35.45,39.43,42,8.06,8.02,29.84,2.42
3466,致振企業,75655670,1382877,870,54.7,59,50.6,54.2,51,11.86,8.43,2.34,1.83
3498,陽程    ,430414315,6644622,3643,64.77,69.8,59.6,62.85,60.5,8.45,6.61,13.45,2.31
3508,位速    ,374894318,2946191,2108,127.24,139,115.5,126.14,124.5,42.06,3.06,7.01,8.91
5383,金利    ,58270601,4366886,1591,13.34,14.5,12.5,13.25,13.1,9.1,7.48,6.93,0.96
5452,佶優科技,166304383,13286463,4363,12.51,13.45,11.5,12.31,12.6,23.33,5.39,10.01,1.03
5489,彩富電子,229166156,5113168,1931,44.81,47.4,42.3,44.96,46.2,12.87,5.36,5.8,3.22
5492,亞智科技,605301902,16768893,4233,36.09,36.9,35.4,35.97,36.15,13.59,6.08,27.14,2.59
5493,三聯科技,51094746,2855900,1169,17.89,19.85,15.2,17.38,19.2,12.89,3.12,7.5,1.25
6144,得利影視,2325616,194450,148,11.96,12.3,11.4,12,11.9,34,14.28,0.24,1.62
6146,耕興    ,157465181,3532712,2069,44.57,46.9,42.1,44.6,46.5,12.3,6.38,4.65,2.59
6151,晉倫科技,8342011,557128,332,14.97,15.5,14.35,15.06,15.05,12.24,10.96,1.29,1.21
6179,世仰科技,26962048,2043743,918,13.19,14.35,12.35,13.05,13,NA,4.61,2.8,1.05
6187,萬潤    ,363559731,12754154,4563,28.5,30.4,26.6,28.13,27.5,20.99,2.94,24.18,1.79
6212,理銘科技,2268614,277488,86,8.17,9,6.9,7.94,7.76,NA,19.32,0.2,1.98
6238,巨圖    ,1494139,557151,20,2.68,2.9,2.14,2.58,2.39,NA,0,0.59,5.69
6275,元山科技,42231556,2323730,1173,18.17,19.7,16.95,18.08,17.75,15.99,4.5,6.61,1.46
6276,名鐘科技,80006079,4728611,1292,16.91,17.8,16,16.84,16,NA,2.62,7.37,1.46
8047,星雲電腦,12562312,904957,460,13.88,15.15,12.8,13.56,12.9,20.48,1.55,2.1,1.13
8085,福華電子,811848820,41626887,14370,19.5,21.1,17.5,19.12,19.05,31.23,6.92,27.41,1.05
8092,建暐精密,9628410,768029,288,12.53,13.55,11.5,12.59,12.5,NA,3.2,2.71,0.9
8183,台灣精星,619152937,41026585,7918,15.09,16.6,12.3,13.96,16.1,30.38,2.04,33.84,0.92
8383,千附實業,337024420,9259082,4422,36.39,39.3,33,35.62,35.6,9.27,3.17,10.9,1.8
1107,建台水泥,38978259,19461224,1105,2,2.3,1.64,1.97,1.81,NA,0,6.2,-3.55
1807,羅馬磁磚,945198,1170239,94,0.8,0.98,0.71,0.8,0.96,0,0,0.86,6.86
2326,亞瑟科技,1130760,1142369,253,0.98,1.1,0.78,0.97,1,NA,0,1.9,-0.08
2410,鼎大科技,1021556,1121463,149,0.91,1.08,0.77,0.92,0.94,NA,0,0.46,-0.36
2479,和立聯合,192706,142067,72,1.35,1.84,1.22,1.41,1.36,NA,0,0.24,-0.21
3053,鼎營科技,2470,1000,1,2.47,2.47,2.47,2.47,2.47,NA,0,0,-3.43
4801,碼斯特  ,27600,2000,2,13.8,14.2,13.4,13.8,13.4,NA,0,0,2.21
5207,飛雅    ,28723,2200,6,13.06,13.9,13.9,13.9,13.9,NA,0,0.01,-141.11
5414,磐英科技,393084,719718,74,0.54,0.6,0.51,0.55,0.59,NA,0,1.05,-0.18
5501,金腦科技,437266,294304,53,1.48,1.69,1.38,1.54,1.48,NA,0,0.56,-0.23
