櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
"98年05月 May, 09",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 510,738,973,089元",,,,,4. 加權平均本益比：99.67,,,,,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 17,221,452,977股",,,,,5. 加權平均殖利率： 5.69%,,,,,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 4,668,186筆",,,,,6. 成交量週轉率： 24.84%（以上櫃股數計算）,,,,,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
5516,雙喜    ,6182306,814500,292,7.59,8.29,7,7.72,7.9,19.27,9.49,2.13,0.71,,,,
5519,隆大營造,36763229,1537617,733,23.9,26.3,17.3,23.85,25.9,20.23,9.11,2.52,1.98,,,,
5520,力泰建設,33276187,1414384,749,23.52,26.3,21.55,23.84,25.65,8.33,7.01,1.99,1.06,,,,
5521,工信    ,2296733633,207363164,32079,11.07,13.3,9.3,10.46,13.15,NA,6.08,59.67,1.19,,,,
5523,宏都建設,1030866709,60024841,16690,17.17,19.4,15,16.64,16.75,NA,9.13,54.91,1.45,,,,
5529,志嘉建設,98385795,9265183,2827,10.61,13.55,8.2,9.78,12,5.77,0,20.97,0.77,,,,
5530,大漢建設,166880054,16855285,4012,9.9,11.85,8.4,9.5,11.4,NA,0,5.49,1.74,,,,
6402,基泰營造,963632,2394918,107,0.4,0.47,0.37,0.42,,NA,123.07,2.72,0.04,,,,
2636,台驊國際,49766154,2695031,1379,18.46,19.5,17.9,18.32,18.05,9.26,6.64,5.5,1.05,,,,
5601,台聯貨櫃,11285284,786261,373,14.35,15.8,13.4,14.28,15.8,63.2,1.7,1.09,0.8,,,,
5603,陸海交通,122414607,13663679,2124,8.95,9.53,8.03,8.6,9.5,22.09,5.26,21.71,0.73,,,,
5604,中連貨運,111032317,5103085,2081,21.75,23.7,20.55,21.22,21.8,15.35,22.93,4.69,1.05,,,,
5609,中菲行  ,799419062,30507695,13335,26.2,27.9,24.2,25.96,26.3,14.29,7.56,26.3,1.88,,,,
5701,劍湖山  ,4331199704,337195672,64497,12.84,13.8,11.5,12.65,13.65,NA,0,81.12,1.22,,,,
5703,亞都麗緻,144084240,4313129,2472,33.4,37.8,28.4,32.58,33.95,NA,0,6.14,3.16,,,,
5704,老爺知  ,32993988,1456724,813,22.64,24.35,20.75,22.66,22.6,NA,1.32,2.44,1.99,,,,
5706,鳳凰國際,1364890120,17362410,11652,78.61,83.8,72,77.46,77,28.41,2.58,49.42,3.9,,,,
8940,新天地  ,72265798,2462099,1244,29.35,30.6,28,29.4,,33.74,0,4,1.86,,,,
5820,日盛金控,4632352115,829248593,77232,5.58,6.9,4.52,5.25,6.84,NA,0,18.34,0.76,,,,
6008,凱基證券,11300964454,730449259,114513,15.47,17.45,12.75,15.33,16.35,NA,6.11,28.78,1.26,,,,
6015,宏遠證券,1245977334,141494708,25391,8.8,9.79,7.45,8.75,9.52,NA,0,32.91,1.11,,,,
6016,康和證券,1878043970,182072486,30438,10.31,11.65,8.75,10.16,11.35,NA,5.9,27.78,0.99,,,,
6020,大展證券,97831024,6336387,2175,15.43,16.95,13.95,15.42,16.15,NA,7.49,2.72,1.19,,,,
6021,大慶證券,481603216,37825364,8773,12.73,14.1,10.7,12.65,13.65,NA,4.76,14.24,1.19,,,,
6022,大眾證  ,2236903061,146831498,26336,15.23,17.05,12.45,15.16,16.95,NA,6.96,48.96,1.42,,,,
6023,寶來期  ,638668458,13235657,6604,48.25,53.6,45,47.6,46.95,10.05,6.11,10.08,2.03,,,,
6024,群益期  ,870883357,20563042,10025,42.35,46.7,38.5,40.93,40.2,8.01,5.27,30.4,2.05,,,,
2916,滿心企業,18421618,1591506,579,11.57,12.7,10.7,11.54,12.55,73.82,9.56,3.77,0.79,,,,
2921,特力和樂,39850219,2003528,1063,19.89,20.5,19.2,19.9,20.35,17.7,10.76,4.75,1.25,,,,
