櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
99年03月 Mar. 10,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 580,681,925,366元",,,,,,"3. 櫃檯買賣月總成交筆數： 5,813,721筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Weighted Average P/E Ratio,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 16,162,582,471股",,,,,,4. 成交量週轉率： 22.13%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
3259,鑫創科技,449222631,13330022,5094,33.7,36.3,29.7,32.3,32.6,NA,0,21.53,1.9,,,,
3260,威剛科技,13849807565,158895887,82862,87.16,92.3,79.6,86.44,90.2,43.57,0.28,70.13,3.01,,,,
3264,欣銓科技,3583083954,147973104,40816,24.21,27,21.1,23.63,24.6,61.5,4.87,33.44,1.62,,,,
3265,台星科  ,3093155366,170468631,40911,18.14,20.8,15.25,17.56,18.8,NA,2.92,62.55,1.44,,,,
3268,海德威  ,72734181,2541638,1740,28.61,29.9,26.7,28.45,29,NA,4,8.29,2.88,,,,
3291,遠翔科技,576077748,10369998,5861,55.55,60.5,47,51.34,54,63.53,2.18,31.8,4.06,,,,
3317,尼克森  ,1850332869,33234794,18216,55.67,58.5,50.7,54.8,55.6,29.73,2.69,54.23,2.09,,,,
3372,典範    ,772890895,61941937,15762,12.47,13.25,11.1,12.19,12.6,NA,10.47,20.48,1.09,,,,
3438,類比科  ,1132801535,13572280,9312,83.46,87.5,77.8,83.08,83.4,29.16,5.99,34.08,3.59,,,,
3527,聚積    ,1155530046,9422035,7455,122.64,131.5,112,119.89,128,25,4.67,28.66,3.07,,,,
3553,力積電子,10249211798,83923478,47083,122.12,142.5,93.6,117.03,138,38.87,1.08,163.34,8.45,,,,
3556,禾瑞亞  ,3395431947,42141696,25810,80.57,87.1,74,79.33,82.1,42.1,2.07,95.91,4.2,,,,
5302,太欣半導,86906444,5234548,2582,16.6,17.25,15.8,16.54,16.6,NA,0,3.22,1.86,,,,
5314,世紀民生,115182739,10619255,3753,10.84,11.35,9.7,10.7,11.35,NA,0,9.49,1.33,,,,
5324,德豐    ,8183501,267248,290,30.62,32.3,29,30.74,30.85,NA,0,0.56,3.57,,,,
5326,漢磊科技,2340134334,147013882,37896,15.91,18.15,12.5,15.25,16.8,NA,5.95,45.01,1.94,,,,
5344,立衛科技,144214098,6742989,3048,21.38,23.7,18.1,19.75,22.5,15.52,3.73,8.49,2.01,,,,
5346,力晶    ,3507922833,759465658,50737,4.61,5.38,3.73,4.37,5.2,NA,0,8.65,1.72,,,,
5347,世界先進,2071188002,135028000,32474,15.33,16.4,13.8,15.23,16.3,NA,2.45,8.04,1.38,,,,
5351,鈺創科技,7346774092,282004565,83550,26.05,28.5,21.45,25.49,26.55,NA,7.49,67.5,1.99,,,,
5387,茂德科技,595119693,277588034,12391,2.14,2.44,1.87,1.99,2.32,NA,0,3.82,0.63,,,,
5425,台半    ,4496627757,145147264,50185,30.97,33.75,28.35,30.33,31.5,48.46,2.22,59.49,1.79,,,,
5455,訊利電業,223350744,16297432,5860,13.7,15.5,11.1,13.25,14.6,NA,10.61,44.65,1.79,,,,
5466,泰林科技,328549644,25506504,6886,12.88,13.8,11.4,12.62,13.1,NA,10,10.44,0.84,,,,
5468,凱鈺科技,78753629,5877202,2134,13.39,14.55,11.6,12.97,13.8,NA,0,7.48,1.93,,,,
5483,中美晶  ,8294701310,105696298,54730,78.47,83.2,73.8,77.38,81.1,54.43,5.54,35.29,2.52,,,,
5487,通泰    ,177957297,8213023,3284,21.66,22.8,18.8,21.19,22,17.32,4.54,18.16,1.37,,,,
6103,合邦電子,4615706,737667,435,6.25,7.37,5.66,6.32,5.92,NA,0,3.15,1.07,,,,
6104,創惟科技,1551897680,36109051,18508,42.97,46.1,39.4,41.66,43.35,NA,3.78,42.53,2.51,,,,
6129,普誠科技,2261128595,90039110,31552,25.11,27,22.05,24.46,25.55,62.32,2.34,50.03,2.05,,,,
6138,茂達電子,2357416055,53046059,25573,44.44,46.9,40,44.07,44.15,84.9,1.58,41.96,2.74,,,,
6147,頎邦科技,9792606406,265875332,76500,36.83,45.15,29,36.39,40,NA,6.25,79.76,2.13,,,,
6182,合晶科技,3530807784,69200354,39995,51.02,52.9,49,50.42,51.4,NA,4.47,25.3,2.15,,,,
6186,晶磊興業,436052124,16174076,8284,26.95,30,18.8,25.68,25.2,NA,0,80.15,2.36,,,,
6198,凌泰科技,82658224,6396153,2656,12.92,13.65,12.1,12.63,13.65,NA,0,18.37,1.55,,,,
6223,旺矽科技,5318297741,44763254,28459,118.8,134,109.5,117.17,113.5,315.28,0.52,58.23,4.4,,,,
6229,研通科技,64730007,3724600,1910,17.37,18.8,15.9,17.19,17.9,55.94,3.35,10.55,1.49,,,,
6233,旺玖科技,2652202711,63303536,30291,41.89,46.6,37.5,40.25,43.9,627.14,1.59,72.29,2.94,,,,
6236,凌越科技,116852,8481,22,13.77,15.8,12.4,14.71,13.05,NA,0,0.07,5.51,,,,
6237,驊訊電子,2796210297,41271188,21038,67.75,75,57.9,65.57,74.8,NA,0.33,64.23,4.23,,,,
6261,久元電子,1725297309,23032900,12639,74.9,78.8,69.6,74.32,77.6,21.74,3.99,24.33,2.46,,,,
6287,元隆電子,29375380,5203829,912,5.64,6.28,5.04,5.5,6.03,NA,0,2.03,1.52,,,,
6291,沛亨半導,126852724,7319105,3621,17.33,19.15,15.8,16.97,16.5,NA,5.27,14.84,1.96,,,,
8024,佑華微電,343963588,11864851,5891,28.99,31,27.3,28.31,28.65,26.05,5.79,20.91,1.81,,,,
8040,九暘    ,801965505,25373533,10902,31.6,33.6,28.2,30.58,30.95,NA,3.55,30.08,2.36,,,,
8054,安國國際,1166805249,20245357,11769,57.63,61.4,53.3,56.49,57.8,22.23,1.73,24.56,2.54,,,,
8066,福陞科技,851705,449416,117,1.89,2.4,1.74,1.98,1.82,NA,0,0.4,0.83,,,,
8079,誠遠科技,1697287849,67276672,21099,25.22,29,21,24.26,27.9,22.87,3.58,107.73,1.97,,,,
8084,巨虹電子,80377571,5639003,2090,14.25,15.25,13.1,13.92,14.55,NA,0,13.93,1.54,,,,
8086,宏捷科技,6104009283,117463995,50461,51.96,60,41.65,49.58,54.1,416.15,0.81,94.26,4.64,,,,
8088,品安科技,1640227428,54082567,22064,30.32,32.2,26.5,29.73,28.8,NA,0,129.19,2.09,,,,
8277,商丞科技,3355849735,33946955,22795,98.85,107.5,88.8,97.54,95,NA,0,67.84,6.65,,,,
1569,濱川企業,2561014434,42795126,20269,59.84,71.4,44,56.87,64.6,28.21,0.91,63.14,3.14,,,,
3069,寶晟科技,46467761,4387287,1905,10.59,11.6,9.67,10.45,11.05,NA,0,16.42,1.25,,,,
3071,協禧電機,344719322,21931457,6799,15.71,17,13.65,14.85,17,21.79,0,10.9,2.34,,,,
3088,艾訊    ,222169580,8061932,3352,27.55,28.6,25.6,27.04,27.2,17.78,7.35,10.23,1.83,,,,
3126,信億科技,27597769,1192853,795,23.13,25.35,20.5,22.47,22.65,NA,0,3.45,3.85,,,,
3171,天馳科技,462288069,25737551,10492,17.96,20,15.2,17.46,17.2,132.31,1.74,79.62,1.34,,,,
3211,順達科技,2347940906,24063759,15050,97.57,100,91.7,97.85,98.7,13.16,7.08,18.65,3.05,,,,
3213,茂訊電腦,298434760,3677438,2925,81.15,86.5,76.6,80.07,85.7,12.02,5.83,8.2,4.34,,,,
3217,優群科技,685967037,24586813,9955,27.89,29.8,25.2,27.61,28.45,NA,4.25,32.56,1.87,,,,
3287,廣寰科  ,277409501,10052590,4912,27.59,29.5,23.2,26.75,27.2,22.3,2.35,23.59,2.15,,,,
3323,加百裕  ,881250905,19556018,9937,45.06,48.35,39.9,43.97,45.5,14.09,5.47,19.99,1.84,,,,
3325,旭品    ,1436479945,34944127,14764,41.1,47.45,35.7,40.35,45.4,29.29,2.64,55.61,2.15,,,,
3416,融程電  ,217888575,3252058,2196,67,69.2,64.6,66.69,67.5,15.41,7.82,7.71,2.95,,,,
3483,力致科技,912491233,10696187,7647,85.3,90.2,76.2,83.8,87.3,16.79,3.43,26.62,2.13,,,,
3489,筌寶    ,202121245,8046119,4247,25.12,27.35,23.3,24.51,24.75,18.33,4.4,19.31,1.54,,,,
3521,鴻翊    ,38056830,1601050,896,23.76,25.25,21.4,23.27,23,NA,10,5.13,1.38,,,,
3540,曜越    ,624207604,14279847,7946,43.71,47.9,38.7,42.15,43.45,49.94,0,24.45,1.87,,,,
3577,泓格科技,5049545551,61203184,39428,82.5,90.5,71.9,81.41,82.2,82.2,1.82,142.37,5.69,,,,
3611,鼎翰科技,636168590,7815565,4841,81.39,87.3,75,79.14,82.6,13.59,3.63,29.31,3.84,,,,
3625,西勝    ,243831261,6774647,4051,35.99,39,32.15,35.22,36.9,16.7,2.71,19.22,3.05,,,,
3652,精聯電子,474513277,10707571,5711,44.31,49.2,37.1,41.39,43.6,92.77,5.96,22.49,1.73,,,,
5371,中強光電,5562343087,118774862,49233,46.83,48.75,44,46.83,45.05,21.98,4.95,16.4,1.75,,,,
5384,捷元    ,164697397,15429899,4628,10.67,11.3,10.2,10.54,10.45,NA,13.77,16.71,0.75,,,,
5386,青雲國際,7424726,170492,107,43.55,46.35,32.3,40.92,45.2,NA,0,1.95,20.73,,,,
5426,振發實業,368726277,19328103,6072,19.07,19.7,18.35,19.02,19.35,10.18,8.52,13.44,1.26,,,,
5438,東友    ,264349504,9592756,4182,27.55,29.15,25.4,27.23,27.7,13.65,2.16,8.52,1.83,,,,
5450,寶聯電腦,983957075,26846308,11762,36.65,42.3,31.6,36.53,38.2,NA,0,53.27,2.93,,,,
5465,富驊企業,44286082,6025882,1744,7.34,8.11,6.25,7.14,7.25,NA,0,2.53,1.19,,,,
5474,聰泰科技,706801178,25016647,11533,28.25,30.4,24.2,27.65,27.8,53.46,5.39,74.17,2.01,,,,
5490,同亨科技,607095392,23590970,9853,25.73,29,20.5,24.68,26.5,19.34,2.37,25,1.89,,,,
6105,瑞傳科技,682055950,21310380,9664,32,34.5,29.5,31.29,32.7,11.98,3.66,19.38,1.49,,,,
6121,新普科技,7330966932,41911138,28106,174.91,184.5,167,174.02,181,17.66,3.31,18.09,3.91,,,,
6123,上奇科技,1184815688,41788117,15599,28.35,32.1,21.55,24.89,29.1,21.88,4.77,98.22,2.32,,,,
6150,撼訊科技,6283417996,103857629,56407,60.5,64.2,57.2,59.8,59.9,32.55,0.83,161.58,4.85,,,,
6160,欣技資訊,370986404,8312881,4779,44.62,48,40.3,43.07,45,20.27,8.44,11.71,3.35,,,,
6161,捷波資訊,1221274541,52631505,21016,23.2,24.55,21.85,22.8,22.7,NA,3.43,52.06,1.49,,,,
6188,廣明光電,2978268606,53207756,25758,55.97,58,52.1,55.62,54.8,10.89,5.65,18.66,1.95,,,,
6199,精威科技,140496419,9499989,3163,14.78,15.55,12.25,13.99,14.5,NA,0,15.01,1.36,,,,
6219,富旺    ,69028620,2753617,1758,25.06,30.35,16.15,22.52,27.4,NA,0,1.67,4.63,,,,
6222,上揚科技,11182128,1115713,456,10.02,11.2,8.6,9.84,11.2,NA,0,3.24,1.44,,,,
6228,全譜科技,188855446,14556608,4553,12.97,14,10.3,12.25,12.3,NA,0,35.4,1.16,,,,
6230,超眾科技,989673836,20458044,9375,48.37,51.5,44.05,47.17,50.4,13.55,4.36,23.69,2.19,,,,
6247,淇譽電子,114064022,5471114,2579,20.84,22.2,18.7,20.37,20.8,26.33,0.96,9.07,1.36,,,,
6298,崴強科技,290242299,12624315,6007,22.99,23.7,22,22.83,22.4,106.67,3.12,7.56,1.59,,,,
8050,廣積    ,622242287,10976550,7392,56.68,59,53.9,56.37,56.5,22.24,0,15.99,2.73,,,,
8076,伍豐科技,3576334314,49942702,28432,71.6,76.5,60.5,70.87,69.9,NA,2.17,32.41,4.12,,,,
8114,振樺電  ,520371566,8240919,4865,63.14,68.1,55.8,60.38,62.3,20.49,7.2,15,4.03,,,,
8210,勤誠興業,505810833,18736277,7272,26.99,29.7,23.35,25.81,28.9,18.29,1.73,16.8,1.99,,,,
8234,新漢    ,455313754,15022147,7815,30.3,31.9,28,29.98,30.3,20.34,6.6,18.58,2.13,,,,
8299,群聯電子,17400075325,73893890,49130,235.47,261,202,229.86,257,25,1.45,50.14,5.22,,,,
3066,李洲科技,157626932,11221588,4803,14.04,16,11.75,13.38,14.3,NA,0,7.91,1.57,,,,
3128,昇銳電子,322676331,10899352,5642,29.6,32,25.4,29.03,30,23.81,3.33,25.95,1.79,,,,
3230,錦明實業,122382484,8714933,3015,14.04,14.9,12.8,13.97,14.2,NA,4.22,8.88,0.64,,,,
3297,杭特電子,591576816,16806190,7213,35.19,38.65,26.9,33.44,35.8,18.84,2.79,48.88,1.64,,,,
3339,泰谷光電,2471873423,67899050,30028,36.4,39,29.2,36.23,36.7,NA,0,30.46,2.6,,,,
3362,先進光  ,108933365,3006142,1337,36.23,38.5,35.3,36.08,36,360,0,3.89,3.51,,,,
3434,哲固資訊,50436808,3188260,1560,15.81,17.45,14.65,15.55,16,NA,1.56,9.72,1.29,,,,
3452,益通光能,8778767777,133025745,63893,65.99,71,63.1,64.87,66.5,NA,6.01,53.33,1.01,,,,
3455,由田新技,1894511903,49993562,23579,37.89,41,33.9,37.63,37.6,NA,5.31,97.58,1.54,,,,
3490,單井    ,1276962338,27957511,13589,45.67,52.2,37.7,43.82,47,NA,5.31,92.66,3.01,,,,
3516,亞帝歐  ,169237719,8850170,3700,19.12,19.9,18.1,18.89,18.6,NA,12.36,11.53,0.54,,,,
3520,振維    ,310746999,18235305,6827,17.04,18,15.4,16.54,16.9,NA,2.95,35.15,1.01,,,,
3522,宏森    ,1157568270,34218994,16428,33.82,37.3,30.3,32.95,34.5,NA,1.15,96.52,1.88,,,,
3523,迎輝科技,2298600852,31998891,15901,71.83,76.5,64.8,71.1,66.6,NA,2.89,31.63,2.3,,,,
3531,先益電子,107897999,2927609,1708,36.85,39.45,33,36.36,37.5,24.67,4,4.87,1.32,,,,
3562,頂晶科技,111817131,2949845,2071,37.9,40,35.2,37.52,38.6,NA,2.59,5.63,2.34,,,,
3615,安可光電,355130737,6521485,4189,54.45,59.3,47.1,52.23,57.5,479.17,0,18.32,2.68,,,,
4729,熒茂光學,414636556,14146589,6513,29.31,32.2,25.2,28.06,31.9,NA,1.56,22.14,1.54,,,,
5315,光聯科技,135027230,20805046,5401,6.49,6.96,6.04,6.44,6.64,NA,0,8.85,0.95,,,,
5392,應華精密,5101607552,32135653,21278,158.75,174,138,154.86,167.5,22.1,1.19,43.35,4.45,,,,
5395,普揚科技,1683736,275419,50,6.11,6.57,5.3,5.86,5.6,NA,0,0.27,2.5,,,,
5432,達威光電,861609,148239,147,5.81,6.9,5,5.81,0,NA,0,0.43,11.2,,,,
5443,均豪精密,2376124231,117070804,36549,20.29,21.2,18.8,19.94,19.3,NA,0,51.24,1.57,,,,
6125,廣運機械,1845324365,65011187,21541,28.38,29.9,26.7,28.11,29.2,30.42,8.45,30.64,1.17,,,,
6156,科橋電子,17180471,2560857,783,6.7,7.3,6.28,6.64,7,NA,0,1.95,0.97,,,,
6167,久正光電,101454478,17031523,4591,5.95,6.74,5.2,5.73,6.01,NA,6.65,10.5,1.12,,,,
6234,高僑    ,579658988,20439877,8737,28.35,30.3,26,27.94,28.2,NA,0.28,28.43,0.81,,,,
6244,茂迪    ,11248692127,90615119,52151,124.13,135,118,122.89,135,232.76,3.7,30.09,3.3,,,,
6246,臺龍電子,130457171,7402527,2667,17.62,18.95,15.75,17.05,17.85,NA,0,5,2.86,,,,
6278,台表科  ,4562101227,65261877,31792,69.9,73.2,64.2,69.79,70.2,13.74,3.11,32.83,2.2,,,,
6294,智基科技,2573976,78552,123,32.76,40.6,28.25,33.36,30.25,NA,0,1.47,252.08,,,,
8049,晶采光電,2011663485,89479295,25297,22.48,26.7,16.4,19.76,24.2,161.33,0,102.03,2.49,,,,
8053,巨擘科技,102667837,10354014,2673,9.91,10.45,9.29,9.79,10,NA,0,2.51,0.56,,,,
8064,東捷科技,1327863443,58843671,18413,22.56,23.9,18.95,21.77,21.7,NA,1.84,44.62,1.07,,,,
8069,元太科技,26910828864,434740412,184309,61.9,68.1,55,62.61,57.5,NA,0,40.59,5.15,,,,
8071,豐聲科技,307393052,6537511,3880,47.01,54,35.6,42.9,49.8,199.2,0,19.36,4.72,,,,
8077,冠華科技,37095687,2321445,1184,15.97,17,14.3,15.68,17,NA,0,6.21,3.1,,,,
8087,華鎂鑫  ,62163083,4636991,2106,13.4,14.5,12.05,13.13,13.6,NA,0,13.17,1.13,,,,
8107,大億科技,1147316098,52612769,18321,21.8,23,20,21.64,20.15,106.05,4.96,30.62,1.15,,,,
8111,立碁電子,2570239454,107119821,38006,23.99,26.8,19.45,23,24.7,NA,0,91.33,2.12,,,,
8240,華宏新技,1307007896,18842555,10460,69.36,72.6,62.2,68.27,69,37.7,0.71,24.76,1.87,,,,
8266,中日新  ,542820707,18889317,8474,28.73,30.75,25,28.2,29.35,NA,6.78,26.88,1.99,,,,
3068,美磊科技,3273794972,39556259,20619,82.76,91.5,71,81.8,83.9,26.81,1.07,55.88,4.49,,,,
3095,及成    ,1125243558,48872763,18492,23.02,24.5,21.1,22.5,22.9,NA,8.73,22.45,1.15,,,,
3152,璟德電子,3343799669,15792776,11314,211.72,233.5,191,210.52,223.5,43.48,1.34,25.17,6.6,,,,
3221,台灣嘉碩,326225875,10983848,4016,29.7,32,25.25,28.63,30,NA,2.73,15.46,1.75,,,,
3290,東浦    ,745200620,61244815,14047,12.16,13.15,10.3,12.07,13.15,82.19,3.8,82.41,1.19,,,,
3306,鼎天國際,1953981311,34451783,17944,56.71,59.4,52.5,55.87,56.3,281.5,0.88,47.59,2.28,,,,
3431,長天科技,254555694,12334195,5168,20.63,22.15,18.95,20.49,20.3,NA,4.77,25.4,2.66,,,,
3454,晶睿通訊,375313163,9574917,4827,39.19,42,35,38.98,40.5,43.09,3.8,16.53,2.5,,,,
3491,昇達科技,705343791,8967000,5334,78.65,83.8,69.6,75.66,78.2,20.05,5.75,22.23,3.78,,,,
3499,環天科技,678272294,19192446,8724,35.34,38.3,29.5,34.19,33.7,NA,3.56,39.73,2,,,,
4903,聯光通信,204981127,17464600,5913,11.73,12.7,10.75,11.62,12,40,0,23.17,1.11,,,,
4905,台聯電訊,36918112,1858602,601,19.86,20.3,19.1,19.82,19.8,NA,2.02,3.29,1.35,,,,
4907,正華通訊,21386860,2569140,519,8.32,10.55,5.95,7.56,7.71,NA,0,8.87,2.37,,,,
4908,前鼎光電,1748848758,29252951,16669,59.78,62,57.2,58.95,58.6,28.73,3.58,43.46,4.45,,,,
4909,新復興  ,1277345476,26033954,12302,49.06,52.2,45,47.88,50.5,17.24,2.07,32.09,2.4,,,,
5304,鼎創達  ,2673104,944660,633,2.82,3.38,2.48,2.8,3,NA,0,0.51,0.9,,,,
5306,訊康科技,30373459,5232819,1868,5.8,6.19,5.01,5.73,5.8,NA,0,6.51,1.01,,,,
5348,系通科技,43365563,2632164,1217,16.47,18.1,14.5,15.86,17,NA,0,12.1,1.71,,,,
5353,台林通信,101391307,8046155,3037,12.6,13.95,11.35,12.47,13.4,39.41,1.04,8.28,0.94,,,,
6109,亞元科技,342397512,17368392,6315,19.71,21.65,16.8,18.55,19.5,NA,0,32.97,1.89,,,,
6143,振曜科技,3222258751,31634320,19652,101.85,106.5,96.6,100.86,98.6,35.99,0.99,46.3,6.09,,,,
6163,華電聯網,688009419,29608928,11088,23.23,24.8,21.55,22.41,22.9,17.22,11.22,32.11,1.73,,,,
6170,統振    ,864783175,28822821,12859,30,31.9,26.7,29.72,30.35,58.37,5.6,32.1,2.06,,,,
6190,萬泰科技,612301778,35860529,10427,17.07,18.1,16.2,16.88,16.7,NA,8.32,31.74,1.41,,,,
6218,豪勉科技,99227465,4278942,1995,23.18,24.3,22.05,23.04,23.6,15.73,6.35,8.42,1.45,,,,
6241,易通展  ,5171379,246602,202,20.97,22.65,19.2,20.65,21,56.76,0,0.82,3.02,,,,
6245,立端科技,303008553,11331895,5114,26.73,29.4,23.9,26.38,27.7,NA,2.2,17.59,1.94,,,,
6263,普萊德  ,532108638,14537727,9254,36.6,38.8,32.8,35.08,35.75,17.19,6.43,25.74,2.48,,,,
6264,德士通  ,329636426,18636786,4734,17.68,19.05,16.35,17.13,16.5,NA,0,31.45,2.05,,,,
8034,榮群電訊,66982437,6952436,2178,9.63,10.3,8.92,9.51,10,NA,2,11.06,0.94,,,,
8048,德勝科技,1355078798,38948088,16176,34.79,38.9,25.45,31.03,33.7,25.92,3.26,88.73,2.7,,,,
8059,凱碩    ,746537504,26350935,12324,28.33,30.7,24,28.45,28.25,NA,2.47,28.46,2.25,,,,
8082,捷超通訊,81475221,4235675,2090,19.23,20.3,18.4,19.12,19.2,NA,0,8.72,2.2,,,,
8097,鴻松精密,47316274,6993719,2530,6.76,7.27,6,6.59,6.75,NA,0,17.33,1.15,,,,
1333,恩得利  ,262557003,14996792,5651,17.5,18.75,16.5,17.38,17.1,NA,1.46,14.63,1.99,,,,
1336,台翰    ,72433210,3785862,1515,19.13,20.3,17.75,18.62,19.2,NA,4.27,5.71,0.74,,,,
1815,富喬    ,6036700294,227746399,60549,26.5,31,21.85,26.19,29.5,NA,0.81,92.01,2.53,,,,
3078,僑威科技,2192581357,63695972,21023,34.42,38.25,27.1,32.68,37,28.91,2.27,34.25,2.54,,,,
3089,展成科技,423341286,35861544,9508,11.8,13.3,9.6,11.08,12.45,NA,0,68.73,1.11,,,,
3114,好德科技,112030280,7905271,3091,14.17,15,12.45,13.71,14.6,730,6.98,16.26,0.95,,,,
3115,寶島極光,68025289,4474695,1554,15.2,15.95,13.35,14.55,14.95,NA,0,11.87,1.6,,,,
3144,新揚科  ,85723495,5735225,2023,14.94,16.2,14.05,14.83,14.9,NA,0,8.3,2.6,,,,
3191,和進電子,94861934,7935469,2828,11.95,13.1,10.3,11.67,12.2,NA,4.09,14.65,0.93,,,,
3202,樺晟電子,1074143834,42946744,16297,25.01,27,23.5,24.71,24.95,15.5,3.24,57.58,1.32,,,,
3206,志豐電子,240217701,12830752,4231,18.72,20.8,14.8,16.73,20.1,NA,1.74,33.1,1.38,,,,
3207,耀勝電子,526164763,28463547,9867,18.48,19.65,17.05,18.24,17.75,136.54,2.81,78.92,1.3,,,,
3226,至寶電腦,304165685,18690239,3908,16.27,19.6,10.85,14.64,18.4,NA,5.43,50.21,2.63,,,,
3236,千如電機,291229605,16847244,4675,17.28,19.5,14.55,16.97,18.8,NA,4.68,38.77,1.35,,,,
3276,宇環科技,46409526,4875397,1574,9.51,10.3,8.8,9.44,9.8,NA,0,6.21,1.08,,,,
3288,點晶科技,359167975,10772056,5748,33.34,36,28.75,31.79,33.35,NA,0.65,21.64,3.11,,,,
3294,英濟    ,190692966,11043778,3760,17.26,18.15,15.8,17.09,17.25,NA,2.31,8.11,0.81,,,,
3299,帛漢    ,1640984431,46762894,17771,35.09,39,28.35,32.17,37.8,21.72,2.4,101.17,1.96,,,,
3310,佳穎精密,221430216,7110012,3279,31.14,37.95,27,29.54,37.95,NA,3.68,20.84,3.77,,,,
3313,斐成企業,387464269,24386906,8234,15.88,17.2,13.4,15.35,16.45,NA,0,40.32,1.06,,,,
3322,建舜電子,1647395160,63268458,23442,26.03,27.6,23.9,25.54,26.1,47.45,0,76.83,1.79,,,,
3332,幸康電子,87444039,2495423,1556,35.04,36.5,32.8,34.61,35.3,13.9,11.33,5.19,1.49,,,,
3354,律勝    ,127902981,6616174,2717,19.33,22.55,15.2,17.95,22.3,NA,2.82,8.92,1.33,,,,
3390,旭軟電子,367114922,10981947,4987,33.42,36.4,29.4,32.04,35.3,15.35,2.26,25.05,2.33,,,,
3465,祥業科技,239794501,16936861,6123,14.15,16.5,11.35,13.56,14.95,NA,4.94,58.8,2.13,,,,
3484,崧騰    ,1405950430,28679810,14511,49.02,53.5,41.8,45.45,51.7,16.9,0,60.01,2.5,,,,
3511,矽瑪科技,645130471,8235081,6001,78.33,83.8,71.8,77.49,79.3,17.47,2.64,26.5,3.06,,,,
3512,能緹    ,375024600,10705626,5026,35.03,40.3,29,32.3,38.5,NA,3.11,33.46,2.3,,,,
3526,凡甲科技,2570483856,26347352,15615,97.56,110,85.8,94.1,107,13.16,3.78,50.38,4.34,,,,
3537,堡達    ,1446325446,30762930,14028,47.01,75.3,26,43.14,65.5,37.43,1.98,79.6,3.76,,,,
3548,兆利科技,327732153,6690825,4103,48.98,51.9,44,48.19,48.8,16.94,2.04,13.37,1.18,,,,
5301,祥裕電子,18930214,2615847,885,7.23,7.87,6.37,6.94,7.87,NA,0,5.78,1,,,,
5309,系統電子,280241732,22827652,5467,12.27,13.8,10.9,12.11,13.45,NA,0,16.77,1.68,,,,
5317,凱美電機,492033097,52104191,11762,9.44,10.15,7.9,9.05,9.45,NA,3.17,38.2,0.8,,,,
5321,友銓電子,111974891,14273411,3485,7.84,8.49,6.75,7.75,8.15,NA,0,9.5,0.87,,,,
5328,華容    ,607823368,61181009,12576,9.93,10.7,8.8,9.62,10.05,NA,0,30.46,1,,,,
5340,建榮工業,513937674,58753988,11936,8.74,9.4,7.66,8.42,8.8,NA,0,35.42,1.01,,,,
5345,天揚    ,478766259,27956934,10367,17.12,19,15.5,16.75,16.4,NA,0,55.91,1.2,,,,
5349,先豐通訊,970735114,51997066,17326,18.66,19.75,17.6,18.32,17.65,29.92,0,25.84,1.37,,,,
5355,佳總興業,2317776767,85080559,28104,27.24,31.4,23,26.44,28.2,NA,0,60.07,3.34,,,,
5356,協益電子,1683969981,102572710,21078,16.41,20.5,9.92,13.14,18.65,29.14,0.53,73.27,0.95,,,,
5364,浩騰    ,473506809,30887657,8886,15.32,16.5,14.5,15.14,15.45,NA,9.83,14.59,1.78,,,,
5381,合正科技,958072646,129428759,24660,7.4,7.98,6.71,7.25,7.42,NA,0,44.04,0.69,,,,
5398,力瑋實業,40044198,3124360,1204,12.81,13.8,11.7,12.51,12.7,181.43,0,7.48,1.21,,,,
5439,高技企業,766198209,32677454,12744,23.44,27,21.25,23.42,25.1,62.75,3.18,43.16,1.93,,,,
5457,宣德    ,239129441,22925711,5818,10.43,11.25,9.95,10.29,11.25,NA,0,9.55,1.46,,,,
5460,同協電子,718527728,40805905,14050,17.6,19.95,15.2,17.08,18,27.27,4.16,56.65,1.42,,,,
5464,霖宏科技,183000791,5216531,3246,35.08,36.95,31.6,34.58,35.9,11.97,5.57,8.69,2.25,,,,
5475,德宏工業,2340547352,176793116,39043,13.23,16.4,10.15,12.4,15.7,NA,0,86.47,1.39,,,,
5480,統盟電子,698767954,19350364,7863,36.11,39.6,32.9,35.15,36.8,35.38,0,14.31,2.88,,,,
5481,華韡電子,444456716,27113141,8438,16.39,17.95,13.05,15.15,16.05,NA,4.67,26.51,0.85,,,,
