櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
02月Feb. 08,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 214,612,664,226元",,,,,,4. 加權平均本益比：14.44,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Weighted Average P/E Ratio,,,,,,,
"2. 櫃檯買賣股票月總成交量： 5,670,823,819股",,,,,,5. 加權平均殖利率： 6.25%,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Weighted Average Yield,,,,,,,
"3. 櫃檯買賣月總成交筆數： 1,973,597筆",,,,,,6. 成交量週轉率： 8.46%（以上櫃股數計算）,,,,,,,
     Number of Transactions,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
8080,奧斯特  ,72574230,2770043,1711,26.19,28.45,21.85,25.75,27.5,9.29,6.18,6.06,1.98
8091,翔名科技,19027347,636643,320,29.88,33,27.5,30.38,32.6,10.79,6.13,1.82,2.26
8093,保銳科技,44105836,2250913,1114,19.59,22.45,17.7,19.71,22.4,8.65,13.39,3.68,1.62
8103,瀚荃    ,192485301,4366706,2185,44.08,47.95,40.75,43.97,44.9,9.98,7.01,8.1,2.08
8109,博大科技,30582849,890375,393,34.34,36.3,31.7,34.45,35.3,9.34,8.41,2.21,2.63
8121,越峰電子,165940457,7001184,3149,23.7,29.7,18.6,24.1,29.7,82.5,2.02,6.59,1.88
8182,加高電子,65682200,2455000,1450,26.75,28.5,23.75,26.41,27.9,9.52,6.45,3.04,1.32
8287,英格爾  ,80312136,2245110,1043,35.77,39.2,32.7,35.24,36.3,15.58,4.13,5.77,1.93
3209,全科科技,25400945,1522729,734,16.68,17.4,15.2,16.62,17.25,9.69,8.81,2.73,1.19
3224,三顧    ,10978835,1041669,464,10.53,11.3,9.71,10.5,11.15,9.61,17.93,2.46,0.92
3232,昱捷    ,35688488,2471402,283,14.44,15.3,13.1,14.51,14.95,28.75,1.2,7.91,1.2
3312,弘憶股  ,15221943,1275100,556,11.93,12.5,10.9,11.91,12.5,18.94,4,2.23,1
3360,尚立    ,9086884,788588,392,11.52,12.5,10.7,11.53,12.25,10.29,8.16,1.99,0.82
5467,聯福生  ,1231178,166703,64,7.38,7.8,6.72,7.39,7.4,8.81,0,0.15,2.53
5498,凱崴    ,55834161,5856582,1637,9.53,10.05,8.55,9.31,9.7,13.11,10.3,4.09,0.75
6113,亞矽科技,14244638,2092999,576,6.8,7.49,5.3,6.57,7.3,NA,10.95,3.22,0.66
6118,建達國際,208684343,13031592,5492,16.01,19.35,10.85,14.75,19.35,129,2.58,15.52,1.72
6135,佳營電子,12171270,1892219,407,6.43,7.11,6.01,6.37,7.11,44.44,0,2.48,0.74
6154,順發電腦,240999760,5668612,3554,42.51,45.4,40,42.07,44.75,8.12,7.82,8.1,2.69
6159,詮鼎科技,1409319333,65699843,19813,21.45,23.2,18,20.53,21.8,10.48,4.08,27.03,1.33
6171,亞銳士  ,3805071,539443,191,7.05,7.45,6.29,7.12,7.23,45.19,3.45,1.78,0.66
6177,十全企業,78848874,3006877,1108,26.22,27.9,23.15,25.41,25.2,NA,2.85,6.1,2.38
6195,旭展電子,4913086,448643,237,10.95,12.3,9.29,10.87,12.1,NA,0,1.95,1.84
6227,茂綸    ,34133116,2282617,885,14.95,16.1,13.95,14.89,16,7.69,10,3.03,1.04
6259,百徽    ,2256224,271551,145,8.3,9.1,7.5,8.45,8.5,NA,23.52,0.5,1.56
6265,方土昶  ,86842723,4115383,1004,21.1,22.8,20.4,21.08,20.85,37.23,1.91,4.64,1.5
6270,倍微科技,79348432,2668743,1474,29.73,31.5,27.9,29.55,31.5,7.54,8.57,3.04,1.14
8032,光菱電子,20053436,1368630,570,14.65,15.6,13.95,14.58,15.4,8.32,4.54,2.64,0.89
8067,志旭國際,9391487,815829,511,11.51,12.5,9.37,10.8,12,16.44,4.5,2.05,1.12
8068,全達國際,104871200,1878000,1487,55.84,64,37,49.87,64,29.77,1.35,6.13,6.26
8096,擎亞國際,83559691,5533404,2269,15.1,16.7,13.3,14.9,16.7,8.23,6.46,6.27,1.06
3083,中華網龍,823573122,9081918,5630,90.68,98,80,89.47,95.6,9.99,3.97,11.15,4.09
3085,久大資訊,197472782,6767332,3593,29.18,36,19.7,27.48,34.65,17.07,4.64,16.77,2.68
3086,華義國際,24918501,2458621,877,10.13,11.2,9.01,10.19,10.6,NA,0,4.05,1.14
3293,鈊象電子,1192467036,5753242,4632,207.26,224,185.5,205.78,219,14.35,4.56,10.53,6.07
5201,凱衛資訊,89621306,1900548,817,47.15,50.8,39,45.15,49.95,99.9,0,7.4,8.14
5202,力新國際,11875794,1841776,635,6.44,7,6.02,6.35,7,NA,5.71,2.94,0.65
5205,漢康科技,2128479,112505,94,18.91,20.9,18.15,19.46,18.75,NA,0,0.56,3.27
5206,經緯科技,2225541,535924,237,4.15,4.66,3.7,4.17,4.59,NA,0,1.17,0.54
5209,新鼎系統,8279299,353086,258,23.44,25.2,22.2,23.46,25,12.2,9.6,1.69,1.62
5210,寶碩    ,10595046,1074753,318,9.85,10.2,9.55,9.87,9.9,23.02,6.06,1.5,0.77
5211,蒙恬科技,45408611,1346240,851,33.72,36.5,29.7,32.84,34.8,17.4,3.9,4.35,2.35
5212,凌網科技,32740545,1617377,381,20.24,21.35,18.5,19.92,20.85,18.13,8.15,4.77,2.19
5213,捷鴻開發,62022987,3159382,1465,19.63,21.5,16.3,19.1,19.8,15.59,0,5.38,1.33
5310,天剛資訊,1092414,648442,157,1.68,2,1.28,1.66,1.54,NA,0,0.87,1.08
5403,中菲    ,18258492,1381717,438,13.21,13.8,12.7,13.26,13.4,9.93,8.35,2.47,1.02
5410,國眾電腦,39304700,3904424,1553,10.06,11.15,7.8,9.48,10.6,26.5,0,4.67,1.02
5478,智冠    ,900041740,11762558,7329,76.51,82.2,70.1,75.79,82.2,11.91,3.61,9.58,2.43
6110,艾群科技,3348977,950057,119,3.52,3.85,3.17,3.56,3.46,NA,0,1.89,1.05
6111,大宇資訊,1358677,81945,82,16.59,17.65,15,16.73,16.2,NA,0,0.32,5.26
6140,訊達電腦,3958923,435511,254,9.09,9.77,8.6,9.16,9.4,5.53,7.97,1.29,0.75
6148,和平資訊,7662652,1553857,503,4.93,5.3,4.46,4.88,5.15,171.67,44.66,1.03,0.81
6149,禾鴻科技,13069639,1071926,499,12.19,13.25,11.25,12.42,12.75,NA,0,3.77,1.56
6169,昱泉國際,21908564,1481493,637,14.78,16.85,13.8,14.88,16.45,23.17,9.11,5.32,1.3
6180,橘子    ,275342693,10398411,4597,26.47,29,24.4,26.56,29,8.5,4.72,6.79,1.79
6183,關貿網路,133453347,8772883,1293,15.21,16,14.55,15.27,15.35,18.27,4.88,4.44,1.36
6214,精誠資訊,470195553,14938618,7093,31.47,33,28.95,31.17,32.25,9.89,3.1,4.66,0.7
6221,晉泰科技,16465719,1343573,389,12.25,12.9,11,11.94,12.65,8.49,4.98,3.95,0.92
6231,系微    ,115941728,1544838,980,75.05,80.5,66.2,75.04,78,73.58,0.64,4.93,7.67
6240,統一元氣,631404,135524,31,4.65,5.28,4.21,4.65,4.4,NA,11.36,0.12,1.83
8044,網路家庭,13317667,553689,334,24.05,25.4,23.2,24.23,25,NA,1.48,0.99,2.83
8099,大世科  ,77352200,3038496,1530,25.45,27.95,22.1,24.95,27.95,11.84,8.58,4.73,2.08
1785,光洋科技,9795138973,85990642,42109,113.9,129.5,87,111.1,127.5,13.42,3.05,56.28,3.25
3064,泰偉電子,2270142238,26315776,16272,86.26,101,69,84.2,101,49.51,2.8,47.01,8.67
3067,全域    ,560150,35000,32,16,17.85,14.65,16.68,15.9,19.63,9.43,0.12,1.27
3093,台灣港建,12604739,298190,235,42.27,45,37,42.32,45,10.3,14.44,0.86,2.33
3289,宜特科技,197365388,4381256,2729,45.04,48.6,40.1,44.45,47.5,10.28,7.26,8.62,2.08
3305,昇貿科技,214913200,4591652,2763,46.8,50.8,40.3,45.82,49.45,9.06,7.05,6.56,1.96
3324,雙鴻科技,15911648,1134096,650,14.03,15.4,11.5,13.55,14.6,NA,17.12,2.6,0.94
3373,熱映光電,14794954,480240,337,30.8,32.5,29.7,30.98,30.4,10.24,12.5,2.38,2.03
3402,漢科    ,93630840,2645501,1673,35.39,37.3,33.7,35.36,36.65,7.03,9.19,6.38,2.11
3466,致振企業,97775568,1818935,1121,53.75,59,46.55,53.08,57,13.26,7.54,3.08,2.05
3498,陽程    ,126584370,1995630,1216,63.43,67,58,62.55,63.8,8.91,6.26,4.04,2.44
3508,位速    ,164449413,1375294,961,119.57,131,105,119.5,122,41.22,3.13,3.27,8.73
5383,金利    ,39539536,2957566,1158,13.36,14.45,12.4,13.26,14.4,10,6.8,4.69,1.05
5452,佶優科技,57690805,4950668,2005,11.65,12.3,11,11.57,12.1,22.41,5.61,3.73,0.99
5489,彩富電子,234918543,5805213,2181,40.46,45,36,41.9,44.1,12.28,5.62,6.6,3.07
5492,亞智科技,674330912,19309876,5048,34.92,36.2,33.5,35.01,35.85,13.48,6.13,31.34,2.57
5493,三聯科技,10834600,706000,326,15.34,16.45,14.8,15.42,15.9,10.67,3.77,1.85,1.03
6144,得利影視,934345,77347,69,12.07,13.45,11.3,12.55,12,34.29,14.16,0.09,1.63
6146,耕興    ,99752978,2328879,1438,42.83,44.4,40.1,42.42,43.1,11.4,6.89,3.06,2.4
6151,晉倫科技,9808727,693042,238,14.15,15.5,13.35,14.81,14.9,12.11,11.07,1.6,1.2
6179,世仰科技,10434318,836680,454,12.47,13.1,11.5,12.53,12.7,NA,4.72,1.15,1.02
6187,萬潤    ,200820180,7735375,2036,25.96,27.35,23.7,25.03,26.8,20.46,3.02,14.66,1.75
6212,理銘科技,646909,80954,20,7.99,8.34,6.76,7.63,8.34,NA,17.98,0.06,2.13
6238,巨圖    ,43278,16883,10,2.56,3.16,2.36,2.72,2.65,NA,0,0.02,6.31
6275,元山科技,44100271,2350626,1199,18.76,19.8,16.5,18.42,19.75,17.79,4.05,6.68,1.63
6276,名鐘科技,78215597,4922746,1257,15.88,17.75,14.65,15.42,17.4,NA,2.41,10.38,1.59
8047,星雲電腦,3778444,296929,168,12.72,13.3,12,12.85,13.05,20.71,1.53,0.69,1.14
8085,福華電子,552220657,33656254,11203,16.4,19,13,16.01,18.75,30.74,7.04,21.05,1.03
8092,建暐精密,6261655,549390,205,11.39,12.5,9.5,11.53,12,NA,3.33,1.94,0.86
8183,台灣精星,78296271,6605954,1340,11.85,13.25,10,11.65,12.7,23.96,2.59,5.45,0.72
8383,千附實業,259728007,7688046,3482,33.78,36.7,30.2,33.26,35.6,9.27,3.17,9.05,1.8
1107,建台水泥,20540378,12519693,746,1.64,2.06,1.3,1.55,2,NA,0,3.99,-3.92
1807,羅馬磁磚,300715,442509,59,0.67,0.76,0.63,0.7,0.7,2.26,0,0.33,5
2326,亞瑟科技,370853,398577,121,0.93,1.09,0.75,0.96,0.83,NA,0,0.66,-0.07
2410,鼎大科技,317035,326240,59,0.97,1.14,0.83,0.97,1.08,NA,0,0.13,-0.42
2479,和立聯合,881,390,1,2.25,0,0,0,0,NA,0,0,-0.33
3053,鼎營科技,0,0,0,0,0,0,0,0,NA,0,0,-3.21
3142,遠茂光電,478804,685600,58,0.69,0.79,0.62,0.7,0.66,NA,0,0.29,-0.16
4801,碼斯特  ,0,0,0,0,0,0,0,0,NA,0,0,2.5
5207,飛雅    ,112562,81621,20,1.37,1.4,1.31,1.34,1.31,NA,0,0.03,-14.56
5414,磐英科技,507651,830145,72,0.61,0.79,0.52,0.65,0.58,NA,0,1.21,-0.18
5501,金腦科技,599866,433508,49,1.38,1.62,1.27,1.44,1.48,NA,0,0.82,-0.23
