櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
100年07月 Jul. 11,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 353,599,920,958元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,448,634筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,295,407,222股",,,,,,4. 成交量週轉率： 12.59%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,週轉率（%）　　Turnover Rate,淨值比  （%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
5398,力瑋實業,258579843,15187661,4549,17.02,19.3,13.8,16.65,19.2,112.94,1.04,36.38,1.8
5439,高技企業,225907296,7408394,3761,30.49,34.3,26.45,28.88,26.9,7.06,11.15,9.79,1.58
5457,宣德    ,126141875,12835473,3321,9.82,11.05,8.7,9.83,8.71,N/A,0,5.49,1.31
5460,同協電子,51767747,4290507,1324,12.06,12.7,11.2,12.03,11.95,13.90,4.35,5.96,0.95
5464,霖宏科技,19315487,889225,574,21.72,23.1,20.8,21.79,21.7,19.91,9.22,1.48,1.36
5475,德宏工業,398338438,28792802,8129,13.83,15.3,12.1,13.93,13.8,8.31,0,14.08,1.15
5480,統盟電子,90132287,7335877,3160,12.28,14.15,10.55,12,11.8,10.63,9.32,4.1,0.77
5481,華韡電子,15902977,1202790,505,13.22,14.1,12.5,13.3,12.9,N/A,0,1.18,0.73
5488,松普科技,38761169,4110830,1416,9.42,10.3,8.51,9.31,8.89,N/A,3.37,4.49,0.6
5491,連展科技,278666960,21312392,7253,13.07,14.2,11.9,12.86,13.7,N/A,8.39,11.25,0.79
5498,凱崴    ,77560690,7703756,2355,10.06,11.3,8.84,10.11,10.7,97.27,0,4.84,1.08
6101,弘捷    ,8771894,421146,202,20.82,23.2,19.6,20.88,20.95,72.24,0,0.74,2.11
6107,華美電子,222948043,5521805,3387,40.37,50.5,34,39.44,38,1266.67,0,10.03,7.13
6114,翔昇電子,291501,107278,42,2.71,3.27,2,2.52,2,N/A,0,0.23,1.49
6124,業強科技,54426721,1374347,462,39.6,40.75,38.45,39.5,39.6,264.00,0,0.75,2.78
6126,信音企業,200672399,6693335,2872,29.98,32.15,26.8,29.91,28.8,10.40,8.68,6.48,1.68
6127,九豪精密,244706504,11852880,5136,20.64,24.3,18.5,20.47,19.45,13.51,0,13.21,1.27
6134,萬旭電業,68262532,3772502,2130,18.09,20.2,16.75,18.22,17.7,46.58,2.82,4.56,0.87
6158,禾昌興業,239889156,7749123,3991,30.95,34.8,28.1,30.75,28.3,9.31,8.48,6.76,0.97
6173,信昌電陶,329894356,15850391,7874,20.81,24.5,17.7,20.76,20.2,17.12,3.47,9.45,1.33
6174,安碁科技,35990298,2980753,1334,12.07,12.95,11.25,12.12,11.9,17.50,0,5.96,1.14
6175,立敦科技,1031671554,31615430,13137,32.63,35,29.15,31.8,32.7,15.42,0,29.25,2.71
6185,幃翔精密,109087507,4505750,1572,24.21,26.8,20,23.54,20.2,7.11,13.32,4.54,1.05
6194,育富電子,95873679,4260739,2049,22.5,25.2,20.25,21.45,21,12.88,9.52,3.82,0.83
6203,海韻電子,139490695,3252702,2361,42.88,47,38.05,41.34,44.6,13.52,13.81,4.21,2.7
6204,台灣艾華,28424505,944507,580,30.09,31.05,29.1,30.13,29.7,8.14,6.73,2.57,1.4
6207,雷科    ,549085135,11651523,5487,47.12,48.75,44,46.86,46.2,13.51,3.57,15.38,2.52
6208,日揚科技,1112332742,62534716,16166,17.78,20.4,15.05,16.55,19.05,11.41,0,55.84,1.37
6210,慶生電子,103240172,2268496,1080,45.51,50.7,41.65,46.84,42.6,8.80,9.39,6.47,2.36
6211,福登    ,17745249,827718,544,21.43,22.65,19.05,20.78,19.9,12.92,0,1.95,0.71
6217,中國探針,63395028,2023606,1439,31.32,34.2,29.8,31.24,29.9,19.80,0,4.64,2.29
6220,岳豐科技,1232737953,61782481,22098,19.95,21.2,17.25,19.18,20.1,43.70,1.24,54,1.24
6242,聯豪科技,214398,92143,47,2.32,2.66,2.12,2.34,2.45,N/A,0,0.13,1.79
6248,沛波國際,64692105,7760978,2819,8.33,9.89,6.3,7.97,9.4,N/A,0,16.01,0.95
6250,宇加科技,8028373,289994,152,27.68,29.5,26.5,27.97,26.7,30.00,0,1.59,5.15
6266,泰詠電子,68558384,5777686,1154,11.86,13.3,10,11.85,10.8,11.25,11.67,7.79,0.67
6274,台燿科技,155549330,10807469,3436,14.39,15,13.6,14.45,14.35,8.49,1.39,4.62,0.76
6279,胡連精密,1020551395,14673094,9378,69.55,74.7,65.7,69.88,67.4,14.28,5.19,17.82,2.47
6284,佳邦科技,193883454,6003910,2827,32.29,34.9,30.4,32.27,33.2,17.85,1.54,6.04,1.15
6290,良維科技,220905251,6583271,3109,33.55,34.95,32,33.5,34.1,10.62,8.74,5.32,1.46
6292,迅德興業,49269197,1459155,854,33.76,35.9,31.9,33.96,34.25,8.52,4.67,2.99,1.71
8042,金山電子,563119248,11012931,4564,51.13,54.8,49.1,51.38,49.8,10.16,6.02,11.92,1.88
8043,蜜望實  ,52452789,2834565,1331,18.5,19.15,17.65,18.4,18.3,10.11,3.83,3.09,0.85
8074,鉅橡    ,24238332,1795724,757,13.49,14.25,12.95,13.31,13.2,11.79,7.58,3.36,0.93
8080,奧斯特  ,94465521,7985810,2570,11.82,13.45,9.64,10.96,12.7,211.67,0,15.98,1.08
8091,翔名科技,288498435,4704423,3022,61.32,70.3,55.4,60.88,57.2,8.59,9.39,11.35,2.48
8093,保銳科技,22253144,2488727,909,8.94,9.8,8.05,8.85,8.26,N/A,8.47,3.88,0.71
8109,博大科技,514330405,9199257,6032,55.9,62.5,48,55.97,48,10.74,7.25,15.32,2.72
8121,越峰電子,5663754730,65991166,41708,85.82,101,72.8,84.36,83.2,9.08,0,56.92,3.55
8182,加高電子,84360728,4194959,1634,20.11,21.7,18.9,20.18,18.9,11.67,6.35,3.92,0.78
8287,英格爾  ,2145615454,17977502,11288,119.35,128.5,105,118.11,110,26.07,3.55,19.6,3.53
8289,泰藝電子,64250041,3116497,970,20.61,21.4,19,20.71,20.3,10.05,4.14,4.18,1.01
8358,金居    ,149157299,8261605,2706,18.05,19.45,16.8,17.75,17.2,6.54,2.91,3.9,1.27
3224,三顧    ,4227420,492171,273,8.58,9.03,8.12,8.57,8.29,13.59,0,1.17,0.96
3232,昱捷    ,43141076,2894971,1194,14.9,16.45,13.4,14.67,13.8,10.87,0,6.96,1.34
3360,尚立    ,28245514,2120641,1049,13.31,14.7,12.5,13.36,12.9,34.86,3.88,4.22,0.85
3389,志遠    ,336107133,11285825,5277,29.78,31.45,27.6,29.15,30.9,9.57,6.8,15.57,1.83
3444,利機企業,30751762,1018544,557,30.19,32.7,27.3,29.59,28.4,11.01,7.04,2.73,1.75
3528,安馳    ,59901867,1723587,952,34.75,39.4,29.65,33.98,30,6.06,8.9,3.68,1.5
5467,聯福生  ,269174,65379,61,4.11,4.99,3.43,4.18,3.89,129.67,0,0.06,1.01
6113,亞矽科技,66020675,4608882,1913,14.32,15.1,12.8,14.1,14.3,8.83,0,8.29,1.08
6118,建達國際,42591994,3112146,1511,13.68,15.2,12.7,13.67,14.4,160.00,4.17,3.43,1.28
6135,佳營電子,40497873,4417525,1701,9.16,10.7,8.1,9.07,8.15,9.94,0,5.8,0.84
6154,順發電腦,203224747,7474532,3169,27.18,28.9,25.3,26.84,26.6,10.23,7.52,9.33,1.62
6171,亞銳士  ,32079029,2959428,1069,10.83,12,10,10.57,11.7,1170.00,0,10.82,1
6227,茂綸    ,41497736,2879387,1356,14.41,15.25,13.35,13.95,13.8,13.53,7.25,3.78,0.86
6259,百徽    ,6817369,775129,333,8.79,9.39,8.2,8.8,8.57,25.97,0,1.11,1.21
6265,方土昶  ,24784849,2972334,1044,8.33,9.03,7.85,8.26,8.18,58.43,0,2.44,0.64
6270,倍微科技,59156198,2690480,1324,21.98,23.05,19.7,22.13,19.9,8.43,10.05,3.58,0.59
8032,光菱電子,37018847,1616493,748,22.9,23.6,22.1,23.01,22.95,6.43,4.36,3.12,1.09
8067,志旭國際,31111070,2682578,1146,11.59,12.6,10,10.68,10.2,N/A,0,5.99,1.17
8068,全達國際,103748900,2332000,1246,44.48,48.5,39.9,43.67,43,N/A,0,7.61,6.56
8096,擎亞國際,3540510471,63609771,32505,55.65,60.5,47.9,55.01,56.7,12.35,0,63.95,2.85
3083,中華網龍,2621751491,15226082,12542,172.18,198,147,169.9,154,17.46,6.88,17.22,4.75
3085,久大資訊,1074042022,55830407,22997,19.23,21,17.3,18.85,18.6,88.57,0,80.43,1.87
3086,華義國際,431412195,15187655,8471,28.4,31.6,25.05,27.45,25.75,12.88,0,21.61,2.47
3293,鈊象電子,623986992,4477885,3873,139.34,151.5,126,139.26,139,13.14,6.83,6.36,2.98
3546,宇峻奧汀,1035730801,7116736,6355,145.53,171,115,144.35,115.5,16.06,7.35,20.8,3.15
3570,大塚資訊,625026542,10574807,6513,59.1,66.6,48.5,57.41,60.3,17.08,2.32,63.25,2.44
3664,KY安瑞  ,36104670,1348710,941,26.76,28.35,25,26.64,25.75,18.13,0,1.95,1.42
3687,歐買尬  ,1837044280,7141684,6029,257.22,285,230,257.45,253,55.48,2.57,34.23,6.73
4946,紅心辣椒,1173100113,7411057,6392,158.29,191.5,113.5,151.54,113.5,30.35,1.76,39.92,4.04
4965,商店街  ,138415731,908108,793,152.42,167.5,133,149.35,154,54.61,1.14,6.42,6.16
5201,凱衛資訊,12163223,898683,431,13.53,13.95,12.8,13.54,13.5,24.55,0,2.93,1.43
5202,力新國際,49143632,4898042,1924,10.03,10.9,9.38,9.92,9.93,19.86,0,8.07,0.94
5206,經緯科技,20527647,2496545,503,8.22,9.3,6.7,7.76,8.8,N/A,0,2.5,8.63
5209,新鼎系統,253776814,3581411,2305,70.85,74.5,65.3,69.4,71.2,13.54,5.58,16.4,3.37
5210,寶碩    ,54719087,5076192,1695,10.77,11.4,10.25,10.72,10.8,20.00,4.63,7.37,0.88
5211,蒙恬科技,282662891,5834759,3964,48.44,60.8,41.7,50.06,45.8,15.68,6.44,18.22,2.48
5212,凌網科技,14494120,755800,362,19.17,20.05,18.4,18.97,19.4,27.71,1.44,2.18,1.8
5310,天剛資訊,13187863,319443,303,41.28,43.9,39.7,41.62,40.2,23.10,3.73,1.64,1.65
5403,中菲    ,53471462,2322368,1102,23.02,24.3,22.35,23.04,22.35,13.46,7.92,4.21,1.67
5410,國眾電腦,140777761,8747932,4109,16.09,17,15.15,16,15.55,9.15,1.93,10.33,1.29
5478,智冠    ,2766138812,23377639,16413,118.32,128,106.5,115.45,110,12.91,5.64,18.33,2.52
6111,大宇資訊,1624860,79767,57,20.36,23.55,18.3,20.48,18.3,N/A,0,0.22,3.7
6140,訊達電腦,58516458,4397863,2066,13.3,14.05,11.8,12.48,14.05,15.61,3.56,11.86,1.17
6148,驊宏資通,41339496,5732605,1970,7.21,7.89,6.8,7.1,6.93,N/A,0,6.51,0.79
6169,昱泉國際,325793862,5357151,4294,60.81,70,49,58.83,49.6,115.35,17.94,19,2.11
6180,橘子    ,1007637920,22063031,13537,45.67,50.3,40.3,44.8,40.5,26.64,2.96,14.1,2.2
6183,關貿網路,102016563,5511253,1271,18.51,19.3,17.5,18.15,17.7,15.26,5.71,3.67,1.39
6221,晉泰科技,71497688,3945993,1823,18.11,19.5,17.3,17.89,17.7,9.32,0,12.11,1.21
6231,系微    ,2040216290,14033616,11013,145.38,166.5,126,145.54,139,17.31,3.96,37.15,6.18
6240,松崗    ,6664140,249890,202,26.66,29.5,24,26.83,25.8,N/A,0,1.97,5.1
8044,網路家庭,2553753307,13656423,10000,187,202,165,186.85,189,26.43,2.86,19.79,9.23
8099,大世科  ,1162840294,37437189,19653,31.06,34.5,28.1,30.43,28.4,13.65,6.06,55.71,1.95
1785,光洋科技,4590199735,63809774,32087,71.93,75.6,68.6,71.24,71.6,13.28,5.56,21.27,2.39
3064,泰偉電子,808500601,12504477,6761,64.65,68.1,60,62.58,64.7,N/A,0,18.81,4.7
3067,全域    ,7420917,267660,236,27.72,29.95,25.85,27.75,28,11.16,0,0.92,1.94
3093,台灣港建,110807489,1856248,1311,59.69,66.9,49,55.72,49,6.29,12.24,5.12,1.85
3131,弘塑科技,254627298,3090926,2268,82.37,99.5,67.2,81.86,67.9,5.82,12.52,14.05,2.44
3289,宜特科技,438195497,13790304,5837,31.77,34,28.2,31.65,32.5,21.96,0,20.09,1.73
3303,岱稜    ,110368464,6240932,2774,17.68,20.55,16,17.86,17.55,N/A,4.67,7.78,0.92
3324,雙鴻科技,450916893,17302653,8205,26.06,28.15,23,25.78,24.9,23.06,0,27.66,2.03
3373,熱映光電,29071217,1454873,778,19.98,21.8,18.3,19.45,18.7,11.61,7.86,4.79,1.18
3402,漢科    ,149345928,5868422,2295,25.44,27.95,23.6,25.2,24.4,7.37,2.58,9.02,1.26
3466,致振企業,39361596,1623864,952,24.23,26.45,21.7,23.89,23.75,17.72,4.21,2.6,0.91
3498,陽程    ,42486098,1999490,1365,21.24,22.8,19.5,20.85,19.55,N/A,3.84,2.92,0.89
3508,位速    ,2833440809,33986880,17960,83.36,94,72,79.24,89.6,91.43,0,36.61,3.02
3541,西柏科技,48278702,1577344,700,30.6,33.4,26.9,29.58,28.2,8.55,7.62,4.78,1.65
3551,世禾科技,86597190,2277528,1309,38.02,39.65,36.35,38.1,36.8,10.31,5.43,4.76,0.98
3552,同致電子,142404364,1717324,1226,82.92,89.8,77,83.48,82.3,14.00,2.92,2.83,2.68
3563,牧德科技,738831215,10902393,7686,67.76,71.5,62.3,66.82,67.9,21.22,0.74,42.66,3.88
3580,友威科  ,78967908,4354261,2148,18.13,20.45,16.15,17.84,16.5,N/A,3.64,9.74,0.79
3587,閎康科技,152854153,4934284,2479,30.97,31.95,29.3,30.57,30.7,12.18,0,12.11,1.53
3628,盈正    ,771112421,6312963,5271,122.14,158.5,97.5,126.66,97.5,6.80,12.31,14.03,2.2
4415,美嘉生電,66864370,2312471,1650,28.91,35.55,24.1,28.81,27.3,N/A,0,8.35,3
5205,漢康科技,860896086,11529495,4889,74.66,78.8,70,74.83,75.2,341.82,1.46,46.59,4.49
5383,金利    ,41700768,3038435,1343,13.72,15.45,12,13.93,13.3,14.62,3.76,4.38,1
5452,佶優科技,91877642,6367015,2393,14.43,15.2,13.4,14.37,14.15,11.50,3.89,4.93,1.01
5489,彩富電子,44625145,1534506,1239,29.08,31.2,26.95,28.78,29,13.12,6.83,1.47,1.96
5493,三聯科技,306036838,8351513,4455,36.64,39.3,34.4,36.22,35.2,6.39,8.52,21.8,1.64
5536,聖暉    ,1840083561,10836826,8394,169.79,181.5,159.5,168.42,162,9.19,6.17,26.09,3.19
6144,得利影視,2655469,236883,176,11.21,12.3,10.4,11.36,11,N/A,0,0.49,1.68
6146,耕興    ,325958053,4727925,3069,68.94,73.1,64.7,69.39,68.8,11.51,7.25,5.92,2.83
6151,晉倫科技,686739738,16080462,8313,42.7,47,36.6,42.16,40.65,19.27,4.92,32.94,2.32
6179,世仰科技,43772218,4061104,1875,10.77,12.2,10.2,10.86,10.75,N/A,0,7.27,1.16
6187,萬潤    ,282516017,14092682,6247,20.04,21.75,17.8,19.73,19.5,6.35,5.08,21.98,0.94
6238,勝麗國際,342806,29564,15,11.57,12.8,10.3,12.16,12.1,33.61,0,0.14,2.65
6275,元山科技,108457495,5846576,2631,18.55,19.55,17.05,18.22,17.8,27.81,0,12.27,1.45
6276,名鐘科技,37841219,3292959,1240,11.49,12.15,10.1,11.07,11.35,N/A,0,7.49,1.87
8047,星雲電腦,22605103,1910214,919,11.83,12.8,10.5,11.76,11.65,32.36,0,3.76,1.1
8085,福華電子,46959626,6322237,1853,7.42,8.1,7.02,7.4,7.21,N/A,0,4.02,0.55
8092,建暐精密,19923529,1607237,563,12.39,13.2,11.9,12.35,12.1,40.33,0,5.67,1.02
8183,台灣精星,49048158,6237059,2074,7.86,8.38,7.41,7.74,7.7,64.17,0,5.37,0.58
8383,千附實業,431544946,16078184,7634,26.84,30.8,24.4,27.41,27,14.14,4.44,13.61,1.26
1107,建台水泥,16706080,7268056,781,2.29,2.72,1.8,2.09,2.63,N/A,0,2.31,-0.54
2341,英群    ,101146,62056,25,1.63,1.63,1.63,1.63,1.63,N/A,0,0.03,-9.06
2381,華宇光能,7360980,5289868,898,1.39,1.53,1.24,1.37,1.36,6.80,0,1.02,0.3
4801,高盛電子,0,0,0,0,0,0,0,74.9,N/A,0,0,9.18
5204,得捷    ,2209655,474267,156,4.65,7.62,2.79,5.45,2.79,12.13,0,1.24,0.47
5318,佳鼎科技,357235,74057,124,4.83,5.37,4.3,4.91,5.18,N/A,0,0.64,-0.35
