櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
99年1月 Jan. 2010,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 634,665,897,804元",,,,,,"3. 櫃檯買賣月總成交筆數： 6,047,741筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 17,662,926,769股",,,,,,4. 成交量週轉率： 24.41%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
5364,浩騰    ,1353534162,76547048,18407,17.68,19.9,14.8,17.26,15.2,NA,10,39.45,1.76,,,,
5381,合正科技,1402613067,180283375,34872,7.78,8.64,6.6,7.5,6.81,NA,0,66.95,0.63,,,,
5398,力瑋實業,115214806,8346721,2789,13.8,15.3,11.5,13.31,12.25,175,0,19.99,1.17,,,,
5439,高技企業,148070908,8119926,3122,18.23,19.3,16.7,18.01,16.95,42.37,4.71,10.73,1.3,,,,
5457,宣德    ,434751644,36409587,9301,11.94,12.95,9.8,11.67,10.15,NA,0,15.17,1.32,,,,
5460,同協電子,391141194,25323399,8274,15.44,16.25,14.1,15.31,15.1,22.88,4.96,35.16,1.19,,,,
5464,霖宏科技,241401730,6502308,3999,37.12,40.4,30.6,36.63,30.8,10.27,6.49,10.84,1.93,,,,
5475,德宏工業,923089644,89333349,19204,10.33,11.4,8.8,10.03,9.45,NA,0,43.69,0.84,,,,
5480,統盟電子,645986905,18612861,7709,34.7,37.7,30.05,34.04,31.9,30.67,0,13.77,2.5,,,,
5481,華韡電子,246937726,16739696,4413,14.75,15.65,13.3,14.32,13.8,NA,5.43,16.37,0.73,,,,
5488,松普科技,825246092,50565921,13236,16.32,18.8,14.05,15.29,16,NA,1.87,55.21,0.99,,,,
5491,連展科技,5376741857,208347407,67202,25.8,28.3,23.1,25.27,23.5,12.57,2.21,119.87,1.23,,,,
6101,弘捷    ,22539011,6185746,686,3.64,4.35,2.65,3.49,4.35,NA,0,5.93,1.31,,,,
6107,華美電子,84569425,8337183,2938,10.14,11.75,8.2,9.69,10.1,126.25,0,23.8,1.79,,,,
6114,翔昇電子,1963675,365555,131,5.37,5.95,4.56,5.36,4.6,NA,0,1.03,1.27,,,,
6124,業強科技,540481002,14949941,5237,36.15,37.7,33.8,35.9,37.1,NA,2.69,7.77,2.65,,,,
6126,信音企業,2367187111,50391643,17630,46.97,51.9,40.3,45.26,42.6,16.38,1.83,63.08,2.5,,,,
6127,九豪精密,913881265,52015537,14377,17.56,19.6,14.2,16.93,14.6,NA,3.08,64.1,1.16,,,,
6134,萬旭電業,2007282258,23950128,13226,83.81,95.2,73.3,82.26,78.1,13.17,1.92,34.72,2.99,,,,
6158,禾昌興業,4239914202,60023417,29910,70.63,75.5,59,69.37,63.3,13.5,3.23,52.35,2.19,,,,
6173,信昌電陶,1350356870,53615968,17659,25.18,27.1,22.05,24.83,24,160,0.83,32.81,1.68,,,,
6174,安碁科技,101918707,9171345,2593,11.11,13.2,9.3,10.58,11.25,NA,0,12.79,1.66,,,,
6175,立敦科技,82029058,9939668,2598,8.25,9.2,6.82,8.04,7.19,NA,0,10.61,0.7,,,,
6185,幃翔精密,789480846,23782523,9499,33.19,35.6,27.5,32.01,27.75,22.56,2.52,26.34,1.66,,,,
6194,育富電子,918132000,21789067,10099,42.13,44.25,37.6,41.6,40.6,14.6,5.41,19.32,1.46,,,,
6203,海韻電子,1185778555,15675815,9047,75.64,85,65,71.7,70.2,12.06,7.25,26.3,4.12,,,,
6204,台灣艾華,148269429,4803362,2589,30.86,32.7,27.1,30.15,27.8,12.99,4.85,13.09,1.46,,,,
6207,雷科    ,1384732000,42193108,15418,32.81,37.05,28.3,31.93,31.5,30.29,1.65,58.94,2.01,,,,
6208,日揚科技,336100283,24092476,6187,13.95,15,12.55,13.71,12.8,NA,2.42,24.84,0.99,,,,
6210,慶生電子,198062993,10379336,4032,19.08,20.5,16.5,18.54,16.9,40.24,4.14,29.61,1.4,,,,
6211,福登    ,242532515,11103716,3741,21.84,24.3,18.15,20.63,18.8,14.03,0,23.76,0.68,,,,
6217,中國探針,225803887,10051121,3845,22.46,24,20.4,22.06,20.8,297.14,0,25.46,2.2,,,,
6220,岳豐科技,422669240,20314947,7345,20.8,22.7,17.75,20.32,18.7,NA,2.67,19.92,1.11,,,,
6242,聯豪科技,9410182,2866637,177,3.28,4.24,3.08,3.76,3.19,NA,0,8.48,0.73,,,,
6248,沛波電子,2190000105,85552199,22378,25.59,31.75,19.45,24.25,24.85,NA,0.4,169.53,2.33,,,,
6250,宇加科技,4884886,303891,195,16.07,17.7,14.9,16.08,17.2,NA,0,3.79,3.18,,,,
6266,泰詠電子,111157146,11096215,2542,10.01,10.85,8.61,9.74,8.83,NA,12.57,16.23,0.6,,,,
6274,台燿科技,1975003497,129928083,29497,15.2,16.8,13.25,14.75,13.9,NA,1.43,55.79,0.79,,,,
6279,胡連精密,1276405067,19116177,11182,66.77,71,59,65.95,60.7,25.5,3.29,25.94,3.39,,,,
6284,佳邦科技,397071514,13046540,5747,30.43,32.8,26.8,29.87,26.9,NA,1.78,12.67,0.94,,,,
6290,良維科技,2863102865,55104894,23343,51.95,56,48,51.21,49.9,17.63,1.5,45.45,2.25,,,,
6292,迅德興業,194615652,7211001,2867,26.98,29.15,24.5,26.13,25.4,NA,1.61,14.09,1.48,,,,
8042,金山電子,1298981416,24845888,10634,52.28,57.9,44.8,51.28,45,10.23,3.08,28.31,2.11,,,,
8043,蜜望實  ,257765602,11959798,4516,21.55,22.9,19.3,21.14,19.5,13.36,1.02,13.02,1,,,,
8074,鉅橡    ,189783927,10132854,3697,18.72,19.7,17,18.52,18.1,17.24,2.09,21.27,1.27,,,,
8080,奧斯特  ,434201065,24436120,9073,17.76,20.5,14.65,16.41,15.1,NA,5.96,48.91,1.17,,,,
8091,翔名科技,181666225,5501893,2618,33.01,35.5,29.6,31.84,30.8,32.08,6,14.87,2.32,,,,
8093,保銳科技,644129864,32909496,11658,19.57,21.9,15.55,18.51,16.1,14.91,2.48,51.25,1.26,,,,
8109,博大科技,100567721,2747293,1479,36.6,38.5,34,36.32,34.6,10.71,7.16,6.16,2.39,,,,
8121,越峰電子,2786262109,61753287,27872,45.11,48.7,37.5,43.53,37.8,NA,2.19,53.68,2.7,,,,
8182,加高電子,256935386,10088678,3495,25.46,26.9,22.65,25.14,23.3,26.18,3,12.3,1,,,,
8287,英格爾  ,1195804143,31092064,12027,38.46,46.2,28.5,37.65,42.15,135.97,1.85,65.5,2.56,,,,
8289,泰藝電子,373149228,20571521,5485,18.13,21.6,14.5,16.76,15.3,102,5.88,28.27,0.84,,,,
3224,三顧    ,90925058,9702323,3133,9.37,10.4,7.9,8.74,8.65,NA,7.86,22.4,1.07,,,,
3232,昱捷    ,22918893,2051733,797,11.17,12.5,10.1,10.86,11,NA,1.81,6.5,1.36,,,,
3312,弘憶股  ,1221433769,45673588,15327,26.74,29.35,23.2,25.73,24.4,12.84,3.27,63.3,1.96,,,,
3360,尚立    ,985420479,42210633,13433,23.34,28,15.9,21.32,25.25,120.24,3.16,106.59,1.67,,,,
3389,志遠    ,1157892857,42312358,14295,27.36,29.3,25.6,26.72,28.7,12.99,3.48,61.28,2.18,,,,
3444,利機企業,499651054,15345471,6717,32.56,39.4,28.7,31.22,30.9,28.61,6.47,49.84,2.04,,,,
5467,聯福生  ,2602238,479082,188,5.43,6.04,4.83,5.45,5.37,28.26,0,0.43,1.43,,,,
5498,凱崴    ,352564572,36941377,7916,9.54,10.4,7.57,9.37,8.81,NA,0,23.22,0.9,,,,
6113,亞矽科技,223780854,15496091,4202,14.44,15.5,12.2,14.18,12.85,11.58,0,27.87,1.24,,,,
6118,建達國際,2070639222,79564577,28323,26.02,30.8,20.3,25.12,22.85,32.18,1.75,90.19,2.04,,,,
6135,佳營電子,94243108,10878824,2829,8.66,9.3,7.56,8.43,7.9,NA,0,14.28,0.93,,,,
6154,順發電腦,598824315,19145041,9264,31.27,34.95,25.5,29.62,26.55,20.91,5.64,23.91,1.88,,,,
6171,亞銳士  ,61685639,4759195,1677,12.96,13.9,11.35,12.47,11.9,170,2.52,17.4,1.02,,,,
6177,達麗建設,337581544,12576452,4850,26.84,29.45,21.8,24.42,23.55,NA,3.77,22.15,2.1,,,,
6195,旭展電子,160133270,6306480,2646,25.39,28.1,19,24.09,24.25,NA,2.06,27.46,2.56,,,,
6227,茂綸    ,305498863,18119736,4149,16.86,17.7,15.75,16.79,16.85,17.37,5.93,23.81,1.12,,,,
6259,百徽    ,24192969,1717035,604,14.08,14.85,13.25,14.18,14.4,NA,0,2.85,2.34,,,,
6265,方土昶  ,405683499,27607738,7769,14.69,15.6,12.8,14.4,13,NA,11.84,22.68,0.99,,,,
6270,倍微科技,2267417195,69350663,25882,32.69,36.4,27.55,31.39,28.4,15.19,7,93.12,0.93,,,,
8032,光菱電子,454101864,21545465,7076,21.07,23.2,17,19.23,18,17.14,2.77,41.59,1.04,,,,
8067,志旭國際,108664440,7649570,3120,14.2,16.6,11.6,13.35,11.85,15.8,5.06,17.09,1.2,,,,
8068,全達國際,149360699,2458718,1928,60.74,69.2,50.6,58.89,54.4,NA,0,8.02,7.23,,,,
8096,擎亞國際,584601824,23792439,9521,24.57,28.7,19.5,24.31,21.4,17.98,3.59,25.45,1.36,,,,
3083,中華網龍,10797354916,27051631,22573,399.13,439,327,401.67,334,26.55,1.9,30.83,12.73,,,,
3085,久大資訊,303886392,15185912,5620,20.01,22.9,15.9,19.4,16.45,NA,0.72,34.98,1.63,,,,
3086,華義國際,3010157373,117385050,46388,25.64,30.7,19.1,24.41,26,NA,0,167.01,3.08,,,,
3293,鈊象電子,4488497562,17414382,14426,257.74,281,220,252.52,228,13.84,4.81,26.05,5.94,,,,
3546,宇峻奧汀,7843180014,26520439,22332,295.74,341,246,291.42,279,29.78,1.67,88.36,9.39,,,,
3570,大塚資訊,329275760,8422249,4052,39.09,45.15,31.25,35.63,35.1,35.1,4.21,51.09,1.63,,,,
5201,凱衛資訊,58060740,3224321,1762,18,20.3,14.75,17.25,14.75,30.1,0,12.56,2.3,,,,
5202,力新國際,105949772,11462188,3328,9.24,10.3,7.65,8.85,8.12,203,0,18.89,0.83,,,,
5206,經緯科技,3282877,1380321,250,2.37,2.85,1.6,2.14,2.3,NA,0,3.02,0.82,,,,
5209,新鼎系統,624721994,11215907,5035,55.69,66.3,35.6,47.96,64.4,41.02,1.55,52.55,3.98,,,,
5210,寶碩    ,569174974,44399494,12639,12.81,14.6,10.7,12.29,11.7,NA,7.26,66.86,0.95,,,,
5211,蒙恬科技,611177518,12660495,6773,48.27,55,41,47.45,41.95,20.27,4.55,39.53,2.6,,,,
5212,凌網科技,111407700,5450802,2180,20.43,22.45,18.3,19.75,18.3,13.97,4.64,16.04,1.82,,,,
5310,天剛資訊,240396974,3554994,2610,67.62,71.8,60.4,66.45,61,19.93,0,32.2,5.03,,,,
5403,中菲    ,1676228075,64078478,21668,26.15,28.9,23.1,25.71,25.7,15.48,4.66,116.28,1.94,,,,
5410,國眾電腦,3984205808,86131073,34627,46.25,53,37.75,45.5,38.15,NA,0,104.81,3.88,,,,
5478,智冠    ,17914084543,94804754,65587,188.95,214,150,185.65,161,19.9,3.85,74.71,4.4,,,,
6111,大宇資訊,33552597,864715,414,38.8,40.5,35,38.63,36,58.06,0,3.37,12,,,,
6140,訊達電腦,153608065,9973479,3378,15.4,17.2,12.9,14.87,13.35,NA,4.86,27.98,1.19,,,,
6148,驊宏資通,331897117,41738810,10791,7.95,10,6.5,7.52,6.88,NA,0,47.43,0.78,,,,
6169,昱泉國際,7609486938,46313334,30954,164.3,195,122.5,148.82,183.5,7.99,2.15,165.75,5.7,,,,
6180,橘子    ,10884418647,189267512,99449,57.5,62.8,47.9,56.25,53.4,27.96,1.87,117.87,3.14,,,,
6183,關貿網路,265732489,13400259,3101,19.83,20.7,18.2,19.66,18.65,17.11,4.18,8.93,1.55,,,,
6214,精誠資訊,2027796420,42474760,20509,47.74,52,42.2,47.5,42.65,30.04,2.34,16.01,0.8,,,,
6221,晉泰科技,143119521,11577451,3616,12.36,13.45,10.75,12.13,11.8,NA,5.93,36.52,0.91,,,,
6231,系微    ,2651029214,17770469,12605,149.18,166,128,145.27,129,19.85,1.54,53.64,7.46,,,,
6240,松崗    ,5132998,1778651,266,2.88,3.39,2.02,2.59,2.36,NA,0,1.07,2.99,,,,
8044,網路家庭,738480326,9839016,5747,75.05,83,61.1,74.22,65,33.85,0.81,17.58,5.53,,,,
8099,大世科  ,1022553696,24902982,12325,41.06,45.1,35.4,39.51,41.7,19.04,5.63,37.06,3.07,,,,
1785,光洋科技,14290977055,169358607,78567,84.38,89,73,82.95,74.7,102.33,2.94,67.85,2.66,,,,
3064,泰偉電子,3150932206,39894058,21061,78.98,86.7,65.4,75.22,67,335,0,60.03,3.75,,,,
3067,全域    ,14501401,761460,527,19.04,21.65,17.4,18.99,20.9,NA,7.41,2.62,1.85,,,,
3093,台灣港建,232081357,4131256,2724,56.17,59.9,51.5,53.79,53.1,48.72,11.29,11.38,2.58,,,,
3289,宜特科技,534792527,17465755,7954,30.61,34.45,25.9,29.61,26.2,NA,8.39,25.45,1.37,,,,
3303,岱稜    ,2104332403,62204765,24861,33.82,38,29.1,32.73,30.3,25.25,4.02,81.44,1.23,,,,
3324,雙鴻科技,768967562,32377086,12176,23.75,27,18.5,23.19,21.4,NA,0,66.68,2.19,,,,
3373,熱映光電,95080988,3061851,1716,31.05,32.9,27.2,30.88,28.5,16.76,5.26,10.85,1.85,,,,
3402,漢科    ,440854519,15216478,6499,28.97,31,25.55,28.72,28.6,NA,14.47,32.49,1.86,,,,
3466,致振企業,204277579,4213465,2306,48.48,52,43.1,47.8,44.9,23.03,2.22,6.75,1.72,,,,
3498,陽程    ,496785247,13679323,6431,36.31,40.25,29.6,36.65,30,9.43,6.43,20.81,1.18,,,,
3508,位速    ,1882442870,22355701,12059,84.2,95,65.3,80.9,67.2,156.28,2.23,24.08,2.34,,,,
3541,西柏科技,228150368,5740470,3567,39.74,44.5,33.5,38.75,35,16.51,8,17.41,2.83,,,,
3551,世禾科技,487664702,10645916,6033,45.8,48.85,42,45.1,42.55,19.52,5.8,22.35,1.28,,,,
3552,同致電子,283984077,2476627,1646,114.66,129.5,100,114.75,107.5,32.28,0.93,5.09,4.98,,,,
3587,閎康科技,164753406,6272571,3020,26.26,28.95,23.1,25.4,24.35,NA,3.73,15.92,1.45,,,,
4415,美嘉生電,295217444,4641119,3540,63.6,70.8,56,61.6,56.2,89.21,0,26.21,7.89,,,,
5205,漢康科技,559423308,6973611,3061,80.22,86.1,65,79.67,69.1,32.59,0,29.1,6.07,,,,
5383,金利    ,339787618,19417618,6510,17.49,18.35,15.05,16.98,15.5,NA,9.67,28.01,1.21,,,,
5452,佶優科技,2956711191,149056158,45956,19.83,23.9,15.5,18.66,19.5,121.88,1.28,117.5,1.52,,,,
5489,彩富電子,160408747,4191426,2122,38.27,40.2,35,37.67,35.4,20.11,4.12,4.18,2.52,,,,
5493,三聯科技,223910107,10132637,4016,22.09,24.8,19.2,21.2,20.1,36.55,3.48,26.45,1.25,,,,
6144,得利影視,34541819,4547832,1544,7.59,9.09,6.3,7.27,7,NA,0,7.28,1.4,,,,
6146,耕興    ,402444345,6377542,3928,63.1,66.5,58.5,62.85,59.6,11.92,5.87,8.19,2.98,,,,
6151,晉倫科技,852024113,26128114,9729,32.6,35.3,27.1,31.05,28.5,29.08,2.35,58.63,2.14,,,,
6179,世仰科技,411965782,23971412,9410,17.18,18.95,13,16.47,14.05,NA,3.55,32.88,1.66,,,,
6187,萬潤    ,1096059144,26940476,12486,40.68,47.5,32.5,40.5,33,25.38,3.78,44.12,1.91,,,,
6212,理銘科技,140143265,8864469,3304,15.8,16.95,13,15.44,13.2,9.04,0,8.69,1.82,,,,
6238,勝麗國際,630889,48884,41,12.92,15.3,11,12.28,12.5,21.93,0,0.14,7.81,,,,
6275,元山科技,146456145,9609904,3328,15.24,16.8,12.65,14.58,12.65,NA,7.9,25.96,1.17,,,,
6276,名鐘科技,30575694,4254721,1352,7.18,8.1,6.51,7.22,7.2,NA,0,9.67,0.83,,,,
8047,星雲電腦,48299590,3990838,1572,12.1,13.05,10.3,11.68,10.75,NA,3.72,8.03,1.01,,,,
8085,福華電子,564539414,43571328,11670,12.95,14.2,11,12.55,11.65,NA,6,27.71,0.77,,,,
8092,建暐精密,237965538,14922345,5085,15.94,17.85,11.3,15.08,11.4,NA,0,52.65,0.96,,,,
8183,台灣精星,1899860866,133877391,30300,14.19,16.25,11.9,13.7,12.15,NA,2.3,116.29,0.89,,,,
8383,千附實業,765775909,22768309,10626,33.63,35.8,29.05,32.44,29.9,NA,2.57,24.32,1.61,,,,
1107,建台水泥,2002865,2140644,494,0.93,0.98,0.85,0.93,0.91,NA,0,0.68,-0.28,,,,
2381,華宇光能,21423911,7404163,1573,2.89,3,2.65,2.86,2.82,NA,0,1.43,0.45,,,,
2396,精碟科技,31502409,46552436,1919,0.67,0.79,0.56,0.65,0.63,NA,0,3.65,0.79,,,,
4801,碼斯特  ,0,0,0,0,0,0,0,9.3,NA,0,0,2.27,,,,
5204,得捷    ,1460120,200329,116,7.28,9.34,4.8,6.86,8.58,1.81,0,1.1,6.17,,,,
5318,佳鼎科技,7030510,467181,628,15.05,18.9,12,14.72,13,NA,0,4.05,-28.89,,,,
