櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
100年08月 Aug. 11,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 344,867,404,777元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,701,055筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 9,265,894,136股",,,,,,4. 成交量週轉率： 13.94%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
6101,弘捷    ,9999242,516724,205,19.35,21,17.45,19.42,19.3,160.83,0,0.91,1.93
6107,華美電子,129740300,3250417,1703,39.91,45.4,35.5,40.69,41.3,N/A,0,5.91,6.33
6114,翔昇電子,27493,13801,9,1.99,2,2,2,1.99,N/A,0,0.03,8.65
6124,業強科技,38568473,1068040,548,36.11,39.5,33.25,36.66,35,437.5,0,0.59,2.45
6126,信音企業,158012075,6823982,2670,23.15,28.8,19.55,23.28,21.9,8.9,11.41,6.6,1.37
6127,九豪精密,184594333,12377123,4369,14.91,19.7,12.1,15.3,14,9.15,3.71,13.8,0.94
6134,萬旭電業,67767789,4345957,2082,15.59,18.6,14.1,15.55,15.1,N/A,3.31,5.25,0.81
6158,禾昌興業,230395323,9994676,4969,23.05,28.8,20.6,23.15,22.45,10.49,10.69,8.72,0.84
6173,信昌電陶,385841824,23831979,9848,16.19,21.2,13.1,16.41,14.95,16.61,9.29,12.8,0.99
6174,安碁科技,98454037,8522842,2622,11.55,12.5,10.4,11.39,10.85,23.59,0,17.05,1.06
6175,立敦科技,3513872572,103566915,40446,33.92,37.2,30,33.14,32.15,11.05,0,95.83,2.5
6185,幃翔精密,37221640,2152910,1125,17.28,20.45,15.95,17.83,17,8.72,15.82,2.17,0.98
6194,育富電子,67807386,3557972,1595,19.05,21.15,16.5,19.54,20.1,12.18,9.95,3.19,0.84
6203,海韻電子,89787890,2314170,1570,38.79,45.5,35.35,38.79,38.55,13.67,15.97,3.04,2.82
6204,台灣艾華,42269348,1676742,791,25.2,30.15,22.2,24.97,24.4,8.68,9.01,4.57,1.24
6207,雷科    ,609077952,13717907,6479,44.4,47,40.2,44.25,45.45,12.45,3.63,17.91,2.37
6208,日揚科技,1451125734,79212193,26499,18.31,19.5,15.7,18.26,19.2,9.8,2.6,69.01,1.35
6210,慶生電子,82624603,2363906,1259,34.95,42.5,30.5,35.75,34.6,7.99,11.56,6.74,2.3
6211,福登    ,18824087,1064398,605,17.68,20.05,15.55,17.83,17.7,N/A,0,2.51,0.66
6217,中國探針,171716971,6319890,3432,27.17,32.2,22.2,26.65,31.1,32.4,1.28,14.05,2.36
6220,岳豐科技,2206687419,106198084,37577,20.77,22.9,17.25,20.15,20.05,28.64,1.24,92.82,1.24
6242,聯豪科技,582093,213423,59,2.72,3,2.44,2.73,2.76,N/A,0,0.31,2.28
6248,沛波國際,59273846,6214256,2056,9.53,11.05,7.7,8.89,7.94,N/A,0,12.82,0.87
6250,宇加科技,6704900,254773,180,26.31,28.9,24,26.22,25.55,17.26,0,1.4,4.67
6266,泰詠電子,32280411,3542278,1030,9.11,10.9,8.22,9.2,9.49,13.37,13.27,4.76,0.61
6274,台燿科技,212068932,17356320,4139,12.21,14.6,10.85,12.42,12.05,11.7,6.63,7.42,0.66
6279,胡連精密,835801551,15351995,8766,54.44,68.5,40.2,54.14,46.3,10.55,8.61,17.75,1.88
6284,佳邦科技,247143418,9228247,3977,26.78,33.2,22.5,26.5,23.55,15.19,6.79,9.29,0.86
6290,良維科技,1329620659,37764554,14917,35.2,39.2,27.1,34.68,38.6,15.08,6.47,30.46,1.83
6292,迅德興業,42743837,1536024,904,27.82,34.85,23.1,26.14,25.35,6.43,11.43,3.19,1.44
8042,金山電子,809578760,22101372,8314,36.63,47,30.4,36.62,38.95,7.85,10.26,23.91,1.67
8043,蜜望實  ,100348655,6273946,2666,15.99,18.55,14.5,16.34,15.65,10.57,5.43,6.83,0.75
8074,鉅橡    ,27945805,2517772,1065,11.09,13.35,10.1,11.03,10.6,14.93,9.43,4.72,0.82
8080,奧斯特  ,35259573,3114710,1232,11.32,12.85,9.85,11.03,11,183.33,0,6.23,0.94
8091,翔名科技,513727394,9148194,4197,56.15,61.3,47,55.41,58.8,9.29,9.13,22.08,3.01
8093,保銳科技,19596040,2643361,930,7.41,8.57,6.56,7.51,8.1,N/A,8.64,4.12,0.72
8109,博大科技,330989919,7482356,4939,44.23,50.7,39.55,44.15,43.2,9.47,8.05,12.46,2.55
8121,越峰電子,6638317139,95054519,55006,69.83,90.7,50,70.38,56.6,6.1,8.71,57.91,2.43
8182,加高電子,80964934,5123573,1805,15.8,19.2,14.2,15.93,15.45,12.56,7.76,4.79,0.67
8287,英格爾  ,2867228047,33358087,18789,85.95,113,65.8,86.92,75.6,20.49,5.15,36.36,2.47
8289,泰藝電子,86097891,4955527,1636,17.37,20.8,15.35,17.42,15.5,10.76,9.67,6.52,0.82
8358,金居    ,268298069,17774983,5443,15.09,17.4,12.7,14.94,13.15,9.96,10.64,8.4,1.08
3224,三顧    ,4058700,573162,302,7.08,8.3,6.22,7.26,7.05,N/A,0,1.36,0.84
3232,昱捷    ,46370299,3935850,1648,11.78,13.85,10.5,11.82,11.65,13.55,0,9.47,1.11
3360,尚立    ,36755310,3545519,1503,10.36,13.1,9.05,10.53,10.25,36.61,4.87,7.05,0.7
3389,志遠    ,684646004,24089208,10453,28.42,32.6,24.25,26.6,25.25,9.53,10.69,32.58,1.66
3444,利機企業,19672042,808374,481,24.33,28,21.35,24.54,25.3,9.55,7.9,2.17,1.6
3528,安馳    ,104642833,3017121,1799,34.68,38.4,30,34.31,37.2,8.77,7.17,6.44,1.78
5467,聯福生  ,135165,35265,28,3.83,4.18,3.5,3.82,3.7,N/A,0,0.03,0.97
6113,亞矽科技,51513809,4304797,1772,11.96,14.9,10.05,12.08,12.9,10.75,0,7.74,0.94
6118,建達國際,107031995,7613649,3530,14.05,16.3,11.65,13.22,13.55,96.79,4.42,8.38,1.22
6135,佳營電子,49369257,6136777,1897,8.04,9.22,6.56,7.85,7.7,N/A,0,8.05,0.82
6154,順發電腦,137965091,5558469,2719,24.82,27.5,22.2,24.6,24.8,8.95,8.06,6.94,1.66
6171,亞銳士  ,142436316,11290211,3303,12.61,13.9,10.3,12.25,12.2,N/A,0,41.28,1.05
6227,茂綸    ,26031676,2122221,866,12.26,14,11.4,12.47,12.4,14.59,8.06,2.79,0.8
6259,百徽    ,5200481,710404,318,7.32,8.7,6.41,7.33,6.6,26.4,0,1.02,0.93
6265,方土昶  ,26185694,3724352,1131,7.03,8.22,6.45,7.07,7.04,N/A,0,3.06,0.57
6270,倍微科技,65796002,3980014,1623,16.53,19.75,14.7,16.44,16.05,9.67,12.46,5.3,0.52
8032,光菱電子,352061666,13352982,5206,26.36,31,19.5,25.64,30.95,9.41,3.87,25.77,1.51
8067,志旭國際,5654098,618079,334,9.14,10.3,8.35,9.21,9.2,N/A,0,1.38,1.1
8068,全達國際,51979968,1463052,961,35.52,44,29.2,35.26,32.3,N/A,0,4.77,5.19
8096,擎亞國際,3583512427,67488207,34766,53.09,59.4,45.05,53.12,49.5,9.86,0,67.84,2.41
3083,中華網龍,1861551963,15707755,12166,118.51,157,96.1,118.43,104.5,13.45,10.14,17.76,4.57
3085,久大資訊,357948936,22152763,8173,16.15,18.95,13.95,15.96,15.4,44,0,31.91,1.54
3086,華義國際,236207197,11564781,5168,20.42,26.35,16.1,20.34,19.35,9,0,16.45,1.75
3293,鈊象電子,590554839,4827517,3912,122.33,139,109.5,123.15,127,11.59,7.48,6.85,3.15
3546,宇峻奧汀,938645319,11707757,8996,80.17,117.5,60.1,77.54,69.4,16.21,12.23,34.22,2.39
3570,大塚資訊,234248885,4508632,2966,51.95,61.9,44,50.93,53.8,12.28,3.68,26.68,2.23
3662,樂陞    ,570546052,8939902,5938,63.82,77.1,50.8,62.23,58.9,N/A,2.03,37.84,2.86
3664,KY安瑞  ,76631000,3904955,2175,19.62,25.5,17.6,20.12,18.7,13.17,0,5.63,1.03
3687,歐買尬  ,1604147701,6622028,4620,242.24,262,209.5,241.43,245,33.89,1.02,31.74,5.99
4946,紅心辣椒,422896301,4813309,3776,87.85,117,66.3,82.77,77.8,39.9,3.85,23.57,2.19
4965,商店街  ,95882083,663838,596,144.43,160,128.5,142.47,137,36.24,1.28,4.69,5.58
5201,凱衛資訊,10741043,973177,410,11.03,13.5,9.53,11.21,10.7,20.19,0,3.17,1.09
5202,力新國際,94664635,10360833,2532,9.13,10.6,6.98,8.14,7.6,24.52,0,17.07,0.73
5206,坤悅開發,48994716,4550138,879,10.76,13,8.9,10.74,11.2,N/A,0,4.55,12.73
5209,新鼎系統,114550818,1808315,1296,63.34,72.4,56.2,62.41,64.1,10.06,6.19,8.28,3.21
5210,寶碩    ,85734473,8974586,2530,9.55,10.85,8.41,9.48,10.05,16.48,4.97,13.02,0.85
5211,蒙恬科技,136324555,3813356,2578,35.74,47.4,30.5,36.25,33.6,13.66,8.77,11.91,2.08
5212,凌網科技,17084844,982520,433,17.38,20.15,16.1,17.73,17,11.97,1.64,2.84,1.6
5310,天剛資訊,16627249,523123,425,31.78,40,28,31.35,29.55,17.08,5.07,2.34,1.21
5403,中菲    ,51584372,2602535,1463,19.82,21.3,17.9,19.8,20.4,12.67,9.75,4.63,1.71
5410,國眾電腦,210405870,15674324,6596,13.42,16.4,11.3,13.33,12.25,8.75,9.55,17.47,1.06
5478,智冠    ,1230186995,13631947,10539,90.24,111,77.6,89.74,84.3,10.82,7.35,10.69,2.23
6111,大宇資訊,972327,48624,50,20.01,23.5,16.85,20.68,21,N/A,0,0.13,5.34
6140,訊達電腦,120132416,9020092,3808,13.31,15.75,10.25,12.08,12.15,11.15,4.11,24.33,0.99
6148,驊宏資通,43465234,7724985,2170,5.62,7,4.9,5.63,5.43,N/A,0,8.78,0.62
6169,昱泉國際,202436669,5128877,3543,39.46,50.9,32.05,39.4,37.95,28.97,23.45,18.18,1.59
6180,橘子    ,566563102,15198117,9425,37.27,41.1,32.55,37.14,37.3,24.54,3.21,9.72,2.15
6183,關貿網路,119139480,7011951,1206,16.99,18,16.3,17.03,17,14.41,5.94,4.67,1.41
6221,晉泰科技,103723673,6439476,2764,16.1,18,13.65,16.15,17,7.36,4.64,19.34,1.17
6231,系微    ,1571278334,13710913,10103,114.6,142,97.2,116.06,115,13.26,4.78,36.3,5.97
6240,松崗    ,8160778,302545,239,26.97,29.5,22.9,26.92,25.7,N/A,0,2.38,10.71
8044,網路家庭,5443556457,25845848,18802,210.61,240,177.5,211.28,215,29.61,2.51,37.46,11.74
8099,大世科  ,388805741,15314125,8233,25.38,30.9,20.6,24.58,22,10.95,4.54,22.79,1.57
1785,光洋科技,4337855015,77492096,38262,55.97,74.5,42.15,52.91,44.5,8.97,10.06,20.7,1.54
3064,泰偉電子,382096821,7098526,4620,53.82,65.3,45.95,53.48,51.3,N/A,0,10.68,3.75
3067,全域    ,11691390,430025,312,27.18,29.45,22.25,25.87,23.75,10.89,8.84,1.48,1.89
3093,台灣港建,20167986,444265,385,45.39,50,40.55,46.42,48.95,8.57,12.25,1.22,2.29
3131,弘塑科技,211464742,3484804,2449,60.68,68.5,52.5,59.22,62.8,6.26,13.53,15.84,2.96
3289,宜特科技,255559914,8815583,4063,28.98,32.7,26.45,29.11,28.9,15.79,0,12.84,1.5
3303,岱稜    ,76020184,5410048,2352,14.05,17.45,11.9,14.31,13.9,N/A,5.89,6.74,0.77
3324,雙鴻科技,3353618573,110839717,49534,30.25,34,25.3,29.21,31,20.39,0,177.18,2.49
3373,熱映光電,85577779,4299474,1958,19.9,22.35,16.65,19.24,19.7,15.76,7.46,14.15,1.35
3402,漢科    ,207582585,9876741,4295,21.01,24.7,16.05,20.54,17.6,5.85,15.45,13.41,0.95
3466,致振企業,20673041,954112,554,21.66,24.35,19.95,21.96,23.15,21.05,4.31,1.53,0.91
3498,陽程    ,37566872,2292676,1168,16.38,19.9,14.4,16.44,15.15,N/A,4.95,3.35,0.71
3508,位速    ,4792070137,58188215,31523,82.35,96,63,81.27,74.8,28.33,0.97,62.68,2.43
3541,西柏科技,30933103,1297030,650,23.84,28.2,20.9,24.52,24.25,8.48,12.98,3.58,1.58
3551,世禾科技,266671645,6979684,3626,38.2,41.2,31.45,37.03,40.3,8.56,4.96,14.58,1.07
3552,同致電子,293339430,4636978,2684,63.26,82.7,49.3,64.55,58.9,12.12,4.07,7.65,2.06
3563,牧德科技,789814410,13020988,8458,60.65,70.4,54.5,59.76,57.7,13.42,4.07,42.46,3.03
3580,友威科  ,46324421,3413617,1497,13.57,16.65,12.1,13.72,13.5,N/A,4.44,7.64,0.66
3587,閎康科技,92937346,3341324,1692,27.81,31,24.8,27.44,26.45,10.5,7.33,7.75,1.37
3628,盈正    ,968133914,12033470,8568,80.45,98.7,67.7,79.57,79.8,6.56,15.03,26.74,2.34
4415,美嘉生電,43730311,1974258,1193,22.15,27.5,19.1,21.87,25.1,N/A,0,7.13,2.47
5205,漢康科技,1235098428,16902841,6961,73.07,78,65.3,73.48,75.4,N/A,0.35,68.3,4.59
5383,金利    ,71664068,6054205,2129,11.83,13.4,10.65,12.05,12.25,15.91,4.08,8.73,0.97
5452,佶優科技,375321668,27017136,8202,13.89,16.25,11.35,13.26,13.95,11.34,7.16,19.63,0.99
5489,彩富電子,75515592,2819502,1042,26.78,29.2,25.15,27.08,25.5,14.83,9.13,2.71,2
5493,三聯科技,501638994,14312748,7942,35.04,37.8,29.3,34.08,36.95,9.43,8.11,37.37,1.87
5536,聖暉    ,1553921892,10820598,8347,143.6,164.5,124.5,141.84,138,7.82,7.24,26.05,3.22
6144,得利影視,1316007,129461,112,10.16,11.35,9.12,10.22,10.65,N/A,0,0.27,1.65
6146,耕興    ,153488513,2381513,1753,64.45,69.5,58.5,64.64,64.5,11.5,7.73,2.98,3.07
6151,晉倫科技,411674205,13395355,6297,30.73,42.8,23.8,31.13,28.55,15.95,7,27.44,1.78
6179,世仰科技,18176671,1869929,947,9.72,10.7,8.29,9.81,9.9,N/A,0,3.35,1.13
6187,萬潤    ,805826860,40029687,12111,20.13,22.7,14.5,19.65,22.7,N/A,4.36,62.35,1.3
6238,勝麗國際,174950,16000,6,10.93,11.25,10.5,10.52,10.5,N/A,0,0.08,2.72
6275,元山科技,120633382,8202961,2389,14.7,18.1,13.15,15.08,14.8,32.17,3.37,17.22,1.24
6276,名鐘科技,34697354,3643391,1010,9.52,11.8,8.55,9.72,8.87,N/A,0,8.28,1.64
8047,星雲電腦,19272734,1760936,801,10.94,12.2,9.55,10.84,10.45,38.7,0,3.47,0.99
8085,福華電子,55948673,9242225,2418,6.05,7.45,4.84,5.96,5.2,N/A,0,5.88,0.43
8092,建暐精密,16591550,1533314,465,10.82,12.1,10.1,10.82,11.3,41.85,0,5.41,0.95
8183,台灣精星,42470800,6353753,2070,6.68,8.04,5.56,6.59,6.32,N/A,0,5.47,0.47
8383,千附實業,475986848,19401812,8800,24.53,29.25,21.25,24.55,22.5,12.3,5.33,16.42,1.07
1107,建台水泥,7305680,3467398,425,2.1,2.6,1.92,2.14,2.05,N/A,0,1.1,-0.38
2341,英群    ,35796288,9627832,1644,3.71,6.07,1.74,3.58,4.26,8.69,0,4.63,-21.3
2381,華宇光能,12415615,7513917,884,1.65,1.97,1.34,1.66,1.65,0.9,0,1.45,0.37
4801,高盛電子,0,0,0,0,0,0,0,64.1,N/A,0,0,8.15
5204,得捷    ,295767,124000,47,2.38,2.98,2.26,2.52,2.26,N/A,0,0.32,0.38
5318,佳鼎科技,282125,65625,99,4.31,5.23,3.37,4.46,3.6,0.38,0,0.57,-0.59
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
