櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
"101年6月 Jun., 12",,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 183,475,481,610元",,,,,,"3. 櫃檯買賣月總成交筆數： 2,126,927筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 4,415,241,305股",,,,,,4. 成交量週轉率： 6.59%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
（ 筆 ）　　
Total Transactions",       成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield, 週轉率（%）　 　Turnover Rate, 淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
3646,艾恩特  ,100225835,3719497,1775,26.94,29,23.55,26.77,26.1,18.38,5.74,9.67,1.48
4912,F-聯德  ,201635016,2986523,2203,67.51,77.9,61,67.96,61.8,12.88,1.61,10.74,2.48
4927,F-泰鼎  ,476128768,11322256,5329,42.05,45.3,39.85,42.15,44.9,8.03,3,12.18,1.83
4939,亞電    ,183200149,7690593,4168,23.82,26.5,21,23.26,21.35,12.49,9.83,9.15,1.37
4974,亞泰    ,440929660,13061054,7100,33.75,36.2,29.9,33.28,36,10.5,7.22,25.45,1.9
5301,祥裕電子,186164,46524,23,4,4.52,3.9,4.04,4.52,N/A,0,0.2,9.22
5309,系統電子,42116824,6668027,2267,6.31,6.9,5.49,6.15,6.48,N/A,0,4.37,0.75
5317,凱美電機,8906059,1567605,601,5.68,6,5.32,5.75,5.7,N/A,8.77,1.15,0.49
5321,友銓電子,807929,499984,126,1.61,2,1.3,1.61,2,N/A,0,0.28,0.63
5328,華容    ,22472331,3339287,1070,6.72,7.39,6.01,6.65,7.35,N/A,4.08,1.53,0.7
5340,建榮工業,6346227,1239681,356,5.11,5.38,5,5.11,5.03,N/A,0,0.75,0.58
5345,天揚    ,4182774,1091429,507,3.83,4.18,3.62,3.83,3.87,N/A,0,2.18,0.6
5349,先豐通訊,380563690,20103741,8914,18.92,21,17.85,18.73,18.6,8.57,5.69,9.73,1.22
5355,佳總興業,12495472,1863992,786,6.7,7.08,6.21,6.71,6.81,52.38,0,1.2,0.83
5364,浩騰    ,1708151,1257782,206,1.35,1.7,1.12,1.43,1.14,N/A,0,0.62,1.5
5381,合正科技,13074342,5696800,1637,2.29,2.53,2.19,2.28,2.24,N/A,0,1.89,0.32
5398,力瑋實業,22589530,1075213,631,21,22.35,19.6,20.88,20.4,N/A,0.98,2.58,1.96
5439,高技企業,51031171,2193245,1139,23.26,23.85,22.4,23.28,23.4,8.13,12.82,2.9,1.38
5457,宣德    ,14977111,2495650,884,6,6.57,5.66,6.04,5.81,N/A,0,1.07,1.04
5460,同協電子,16248811,1526143,812,10.64,10.9,10.25,10.68,10.65,11.97,5.63,2.12,0.82
5464,霖宏科技,7372685,343984,208,21.43,22.5,20.95,21.56,22.5,11.97,4.44,0.57,1.32
5475,德宏工業,160159521,17953570,4076,8.92,9.49,8.41,8.88,9,25,5.55,8.36,0.75
5480,統盟電子,990025604,53358495,18203,18.55,21.1,17,18,17.2,14.45,6.39,29.79,1.08
5481,華韡電子,10148206,995783,209,10.19,10.5,9.85,10.23,10.15,N/A,0,1.02,0.58
5488,松普科技,10768413,1762008,759,6.11,6.8,5.73,6.24,6.72,N/A,0,1.92,0.48
5491,連展科技,24171080,3091614,1409,7.81,8.19,7.43,7.8,7.75,N/A,3.22,1.61,0.45
5498,凱崴    ,76806989,7322262,2215,10.48,11.25,9.4,10.37,10.3,N/A,0,4.56,1.02
6101,弘捷    ,1741159,129117,102,13.48,14.3,12.65,13.51,13.5,N/A,0,0.23,1.41
6107,華美電子,18738924,380774,152,49.21,59,38.5,49.13,54,N/A,0,0.69,9.52
6114,翔昇電子,61930,21000,4,2.94,2.95,2.93,2.94,2.9,N/A,0,0.05,4.26
6124,業強科技,8467181,344533,232,24.57,25.9,22.7,24.48,24.55,N/A,0,0.19,1.73
6126,信音企業,91385156,3773497,1695,24.21,25.4,22.65,24.27,25.2,12.92,9.92,3.65,1.52
6127,九豪精密,19562286,2103365,1027,9.3,9.95,9.06,9.29,9.2,N/A,5.65,2.47,0.63
6134,萬旭電業,10735310,941904,577,11.39,11.9,11,11.4,11.3,N/A,4.42,1.14,0.75
6158,禾昌興業,42997253,2368908,1554,18.15,19,17.25,18.09,18.85,17.62,12.73,2.07,0.65
6173,信昌電陶,35514135,3778490,1680,9.39,9.89,8.9,9.41,9.78,326,14.21,2.03,0.73
6174,安碁科技,28072199,3974935,1953,7.06,7.42,6.71,6.99,6.87,62.45,3.63,7.95,0.67
6175,立敦科技,63705948,4029052,1734,15.81,17.2,14.8,16.01,16.5,9.88,3.15,3.73,1.06
6185,幃翔精密,11158761,834406,291,13.37,14,12.6,13.2,13.55,15.06,19.85,0.85,0.78
6194,育富電子,48970058,2197904,1241,22.28,22.9,21.05,22.35,22.9,9.09,8.73,1.97,0.86
6203,海韻電子,17995106,524923,465,34.28,35.3,32.55,34.48,34.85,7.48,10.04,0.69,1.96
6204,台灣艾華,9156101,407143,235,22.48,23.2,21.8,22.51,22.8,9.27,9.64,1.11,1.05
6207,雷科    ,60100597,2303310,1237,26.09,27.35,24.8,25.93,25.85,11.44,11.41,2.98,1.5
6208,日揚科技,54574253,4407198,2023,12.38,13.1,11.6,12.34,12.5,9.92,4,3.83,0.85
6210,慶生電子,46356304,1066006,618,43.48,46.6,39.4,42.92,42.25,11.8,9.46,3.04,2.4
6211,福登    ,1806769,160688,138,11.24,11.95,10.1,11.22,11.5,N/A,0,0.39,0.44
6217,中國探針,433651266,10304035,6215,42.08,45.5,37.15,40.32,44,53.66,0.9,22.81,3.11
6220,岳豐科技,19576672,1780897,858,10.99,11.45,10.5,10.99,11,68.75,2.27,1.57,0.67
6242,亨豐科技,573991,43071,44,13.32,14.75,11.65,13.56,14.5,N/A,0,0.23,2.38
6248,沛波國際,6579292,1592470,588,4.13,4.46,3.78,4.2,4.01,N/A,0,3.36,0.7
6250,宇加科技,2241181,137756,122,16.26,18.9,14.4,16.97,15,53.57,0,0.75,2.73
6266,泰詠電子,6937319,704248,296,9.85,10.1,9.3,9.89,9.95,14.01,12.66,0.94,0.64
6274,台燿科技,709004272,46404192,14628,15.27,16.2,14.45,15.09,15.15,16.12,5.28,19.71,0.78
6279,胡連精密,82797745,1710134,1297,48.41,50.5,46,48.53,50.1,10.8,7.96,1.97,1.81
6284,佳邦科技,18496450,1055038,629,17.53,18.6,16.1,17.63,17.7,65.56,9.03,1.06,0.64
6290,良維科技,509990862,16817219,7217,30.32,32,28.1,30.3,30.6,13.25,8.16,13.36,1.29
6292,迅德興業,6924719,318309,229,21.75,22.85,21,21.88,21.8,8.55,13.3,0.68,1.14
8042,金山電子,234554912,7084250,4008,33.1,35.5,31.65,33.2,34.2,7.22,11.69,7.67,1.25
8043,蜜望實  ,11951721,815709,373,14.65,15.15,14.2,14.66,15,8.38,5.66,0.89,0.68
8074,鉅橡    ,182125230,12874737,4892,14.14,15.65,10.75,13.92,15.05,13.81,6.64,24.11,1.06
8080,奧斯特  ,12368276,1811775,771,6.82,7.59,6,6.67,6.9,N/A,0,3.63,0.6
8091,翔名科技,274261269,4809490,2735,57.02,59.9,53.8,57.72,59.9,9.74,8.96,10.76,2.28
8093,保銳科技,3156165,511736,233,6.16,6.47,5.83,6.14,6.19,N/A,0,0.8,0.59
8109,博大科技,43205645,1193268,851,36.2,38.6,33.45,36.25,34.2,10.82,8.77,1.99,2.1
8121,越峰電子,1503756428,29931352,19574,50.24,53.9,47.25,49.66,49.55,47.19,9.94,18.2,2.86
8182,加高電子,23164825,1930266,695,12,12.35,11.7,12.01,12.05,21.14,9.95,1.8,0.51
8287,英格爾  ,1307419031,24546049,13623,53.26,58.3,50.5,52.88,52.3,12,0,21.81,2.07
8289,泰藝電子,20703943,1870316,609,11.06,11.85,10.45,11.18,11.4,39.31,13.15,2.46,0.6
8291,尚茂    ,2713533,466096,230,5.82,6.38,5.4,5.95,6,N/A,11.16,0.61,0.6
8358,金居    ,14579353,1599891,672,9.11,9.5,8.5,9.13,9.4,N/A,14.89,0.76,0.85
3224,三顧    ,976245,184063,301,5.3,5.63,5.05,5.36,5.44,N/A,0,0.44,0.73
3232,昱捷    ,425698882,27251763,13770,15.62,18.65,11.5,15.3,17.25,N/A,0,65.56,1.72
3360,尚立    ,7576482,928211,391,8.16,8.59,7.58,8.21,8.28,82.8,5.91,1.85,0.56
3444,利機企業,19349163,919497,442,21.04,22.3,20.4,21.08,21.3,10.14,9.38,2.47,1.34
3528,安馳    ,11695119,415362,344,28.15,28.85,27.1,28.25,28.8,11.38,9.27,0.88,1.39
5467,聯福生  ,476402,132449,94,3.59,3.95,3.43,3.65,3.73,46.63,0,0.12,0.96
6113,亞矽科技,29656046,3174662,1290,9.34,10.15,7.65,8.66,9.9,90,0,5.71,0.73
6118,建達國際,13478267,1298536,689,10.37,10.9,9.8,10.3,10.35,28.75,2.41,1.43,0.9
6135,佳營電子,9770372,964933,246,10.12,10.8,9.6,10.06,9.85,N/A,0,1.27,1.07
6154,順發電腦,36358221,1383909,768,26.27,26.7,25.35,26.28,26.65,11.54,7.5,1.73,1.6
6171,亞銳士  ,11701772,658497,303,17.77,19.5,16.55,17.98,16.95,84.75,0,2.41,1.43
6227,茂綸    ,9882990,862072,343,11.46,11.9,10.95,11.44,11.6,16.57,6.89,1.13,0.73
6259,百徽    ,1101678,181047,126,6.08,6.45,5.75,6.24,5.98,N/A,0,0.26,0.9
6265,方土昶  ,10830617,1807116,654,5.99,6.24,5.65,6.03,6.2,N/A,0,1.48,0.49
6270,倍微科技,35515100,2573506,1257,13.8,14.5,13.1,13.78,13.2,N/A,7.57,3.42,0.44
8032,光菱電子,3636544,142349,119,25.54,27.55,24.85,26.12,26.6,10.56,4.51,0.27,1.19
8067,志旭國際,1001481,146512,121,6.83,7.37,6.48,6.94,7.11,N/A,0,0.33,1.01
8068,全達國際,2609709,231546,143,11.27,13.4,9.95,11.28,12.15,N/A,0,0.76,2.61
8096,擎亞國際,1868315544,51847616,29100,36.03,38.7,32.05,35.68,37.15,10.38,6.62,47.05,1.58
3083,中華網龍,608284311,7424326,6284,81.93,86.9,76.9,81.41,84.8,45.35,11.02,8.49,3.57
3085,久大資訊,9260893,977368,548,9.47,10.1,8.85,9.53,9.51,N/A,0,1.37,1
3086,華義國際,88005160,4406963,2538,19.96,20.8,18.9,19.93,20.5,16.4,0,6.27,1.74
3293,鈊象電子,1534712574,11100647,9287,138.25,148.5,126,137.16,145,11.3,6.55,15.98,2.9
3546,宇峻奧汀,304985676,4101245,3348,74.36,79.5,70.5,74.19,75.4,63.9,11.25,11.93,2.64
3570,大塚資訊,18180278,510013,267,35.64,38.4,33.1,35.77,37.45,10.67,5.28,2.98,1.43
3662,樂陞    ,28409134,527595,378,53.84,55.9,52.2,53.7,52.8,N/A,2.02,2.04,2.16
3687,歐買尬  ,1058066544,5222246,4500,202.6,212,190,200.76,212,18.65,4.74,20.86,5.01
4946,紅心辣椒,368024249,4333688,3745,84.92,91,73,84.27,85.4,54.39,3.51,21,2.5
4965,商店街  ,20262537,206093,192,98.31,105,90.9,98.77,99,20.97,1.77,1.46,3.45
4994,傳奇    ,668109054,1887306,1941,354,375,326,351.52,357,25.46,1.09,8.02,7.9
5201,凱衛資訊,1916750,232161,128,8.25,9,7.71,8.42,8.03,18.67,0,0.76,0.82
5202,力新國際,7784558,1362218,778,5.71,6.17,5.54,5.73,5.72,95.33,0,2.24,0.55
5206,坤悅開發,2955590,152244,98,19.41,20,18.2,19.56,19.25,12.5,0,0.2,3.05
5209,新鼎系統,29574587,429244,303,68.89,70.4,64.3,69.03,70,11.74,5.67,1.93,3
5210,寶碩    ,14371894,1844234,848,7.79,8.35,6.95,7.6,7.9,N/A,6.32,2.67,0.69
5211,蒙恬科技,92325831,2553492,1859,36.15,38.4,34.35,36.06,36.2,16.23,5.91,7.97,1.93
5212,凌網科技,5352953,349871,249,15.29,16.2,14.8,15.41,15.15,N/A,1.84,1.01,1.44
5310,天剛資訊,21779005,516132,256,42.19,44.95,38,42.41,38.6,87.73,3.88,2.31,1.79
5403,中菲    ,30544974,1635211,420,18.67,19,18.1,18.58,18.85,10.24,10.55,2.91,1.48
5410,國眾電腦,103414688,9203524,3012,11.23,11.7,10.8,11.19,11.2,13.49,10.44,10.26,0.97
5478,智冠    ,3578378909,46095068,32496,77.63,81.2,70.6,77.16,78.8,63.04,8.31,36.16,2.13
6111,大宇資訊,3304788,196911,144,16.78,20.2,15.3,17.59,19.4,N/A,0,0.53,5.29
6140,訊達電腦,2402672,228112,183,10.53,11,10.3,10.6,10.85,18.71,4.6,0.51,0.88
6148,驊宏資通,6505237,1276795,519,5.09,5.38,4.94,5.12,5.04,36,0,1.45,0.55
6169,昱泉國際,46570533,1611608,1495,28.89,30.55,27,28.31,29.95,N/A,0,5.68,1.3
6180,橘子    ,150844204,5096018,3715,29.6,30.7,28.15,29.39,29.9,43.97,4.01,3.25,1.66
6221,晉泰科技,294611945,13572827,6573,21.7,23.05,18.75,21.46,22.7,9.12,3.48,40.01,1.41
6231,系微    ,281517760,2101295,1930,133.97,138.5,127,133.88,133,16.86,4.13,5.55,5.29
6240,松崗    ,14186,2001,3,7.09,7.09,7.09,7.09,6.6,N/A,0,0,3.88
8044,網路家庭,619519594,3825003,3241,161.96,170,155,162.33,168,29.47,3.22,5.46,8.19
8099,大世科  ,20275316,1126028,668,18,19.1,17.6,17.96,18,12.59,5.55,1.68,1.17
1785,光洋科技,939864462,24836564,13209,37.84,40.9,34.15,36.7,40.3,20.25,11.11,6.68,1.59
3064,泰偉電子,229562941,6065526,4041,37.84,42.6,34.65,37.22,39.6,16.71,0,9.16,2.47
3067,全域    ,190090,10335,16,18.39,18.85,17.5,18.8,18.7,45.61,11.22,0.04,1.43
3093,台灣港建,3637387,79531,86,45.73,47.4,44.15,46,46.5,13.06,12.9,0.22,1.97
3131,弘塑科技,52194692,699040,525,74.66,79,69,74.52,77.8,9.59,10.92,3.18,2.83
3289,宜特科技,87518483,4730160,2000,18.5,20.35,17.95,18.42,18.2,11.74,2.47,6.76,0.92
3303,岱稜    ,37449551,3339990,1692,11.21,11.95,10.25,11.11,11.4,N/A,0,3.7,0.65
3324,雙鴻科技,930395020,25287177,14005,36.79,39.5,33.25,36.63,36.75,13.56,0,40.66,2.22
3373,熱映光電,75283374,2487887,1482,30.25,33.35,26.6,29.08,28.2,53.21,5.21,8.14,1.88
3402,漢科    ,36473435,2663282,969,13.69,14.3,12.65,13.78,14.3,31.78,19.02,3.62,0.87
3498,陽程    ,14883769,1046308,404,14.22,15,13.05,14.08,13.9,N/A,0,1.54,0.66
3508,位速    ,3288021857,44733798,30401,73.5,83.7,67.3,73.18,74.4,7.43,0.98,48.18,1.88
3541,西柏科技,21897440,725513,452,30.18,31.7,29.4,30.22,30.65,8.66,10.27,2,1.8
3551,世禾科技,81903419,2130804,1185,38.43,39.85,37,38.62,39.1,8.59,5.11,3.75,0.98
3552,同致電子,181533957,3005517,2048,60.4,66.5,57.8,59.98,62.2,16.33,5.72,4.19,2.17
3563,牧德科技,272984952,5319948,3609,51.31,54.3,49.1,51.08,51.4,8.83,4.57,17.35,2.55
3580,友威科  ,8336235,905680,507,9.2,9.9,9,9.24,9.12,N/A,3.28,2.03,0.47
3587,閎康科技,56669620,1992018,1141,28.44,30.2,26.15,29.07,30,9.97,6.46,4.62,1.45
3628,盈正    ,77601410,1252068,1076,61.97,67.4,59.6,61.89,63.3,11.51,18.95,2.78,1.66
3642,駿熠電  ,179318605,6497329,3964,27.59,29.4,25.15,27.44,28.1,6.55,5.33,19.25,0.9
5205,漢康科技,31454516,2519654,1629,12.48,13.55,11.5,12.2,11.7,N/A,2.3,10.18,1.25
5383,金利    ,23548438,2101992,1001,11.2,12,9.9,11.12,11.1,N/A,9,2.94,0.86
5452,佶優科技,472444449,26334733,5841,17.93,18.7,16,17.6,18.15,21.61,5.5,19.14,1.29
5489,彩富電子,55384753,1753356,979,31.58,32.8,29.95,31.84,32.5,14.91,7.16,1.68,2.21
5493,三聯科技,24742279,1049353,500,23.57,24.55,22.4,23.71,24.05,10.74,12.47,2.74,1.15
5536,聖暉    ,360528656,2982873,2491,120.86,124.5,116,121.11,123.5,12.16,8.09,6.47,2.2
6144,得利影視,4273502,382519,265,11.17,12.45,9.54,10.57,11.05,N/A,0,0.79,1.74
6146,耕興    ,131351206,1855748,1656,70.78,72.6,68,71,72,12.86,6.93,2.33,2.9
6151,晉倫科技,33487842,1630658,1249,20.53,21.7,19.8,20.51,20.7,14.79,9.66,3.41,1.2
6179,世仰科技,12407121,1389713,242,8.92,9.24,8.42,8.72,8.8,N/A,0,2.49,1.14
6187,萬潤    ,19529102,1301092,949,15,16,14.5,14.93,15,N/A,0,2.03,0.83
6238,勝麗國際,6,2,2,-,-,-,-,3.22,N/A,0,0,1.26
6247,淇譽電子,20864194,1725008,877,12.09,12.4,11.75,12.12,12.4,N/A,3.62,2.86,0.87
6275,元山科技,17015571,1007778,524,16.88,18.15,15.8,16.92,16.9,80.48,2.95,2.12,1.39
6276,名鐘科技,266409928,12715430,5772,20.95,23.8,17.5,20.03,18.45,N/A,0,15.14,3.53
8047,星雲電腦,3478829,386779,164,8.99,9.27,8.8,9.08,9,75,0,0.76,0.84
8085,福華電子,17579476,4395322,1374,3.99,4.49,3.87,3.97,3.92,N/A,0,2.79,0.34
8092,建暐精密,9543808,967798,329,9.86,10.7,9.6,9.93,9.78,61.13,0,3.21,0.82
8183,台灣精星,19216945,3755482,1368,5.11,5.79,4.9,5.09,5,N/A,0,3.23,0.38
8383,千附實業,135679428,8284933,4098,16.37,18.2,15,16.65,18,42.86,6.66,7.01,0.89
1107,建台水泥,14922179,21857944,761,0.68,0.75,0.62,0.7,0.7,N/A,0,6.96,-0.12
2341,英群    ,768245,585210,293,1.31,1.57,1.16,1.38,1.48,N/A,0,0.28,-9.25
2381,華宇光能,4828271,879097,426,5.49,6,5.01,5.45,5.8,4.03,0,0.45,0.43
4801,高盛電子,188446,5789,7,32.64,34.2,32,33.06,32,20.75,0,0.01,3.11
5318,佳鼎科技,224309,24222,44,9.31,9.7,8.65,9.37,9,0.91,0,0.13,-3.96
,,,,,,,,,,,,,
