櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年08月 Aug. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 405,663,273,980元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,892,380筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 11,802,443,930股",,,,,,4. 成交量週轉率： 16.32%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
5491,連展科技,2069674027,101656378,28213,20.35,23.95,17.15,19.84,18.1,6.22,2.87,60.99,0.9,,,,
6101,弘捷    ,3199741,1642124,196,1.94,2.35,1.12,1.65,2.35,NA,0,1.57,0.61,,,,
6107,華美電子,495504,103370,59,4.79,5,4.39,4.8,4.88,16.27,0,0.3,0.86,,,,
6114,翔昇電子,30235019,4554405,315,6.63,9,5.56,6.56,6.27,NA,0,12.84,1.38,,,,
6124,業強科技,63125353,3928600,1374,16.06,17.35,14.8,15.91,15.1,NA,6.62,2.04,1.07,,,,
6126,信音企業,1299136499,50704604,17152,25.62,29.6,20.8,25.21,28.35,15.84,2.75,63.47,1.69,,,,
6127,九豪精密,76233027,8692797,1965,8.76,9.46,7.45,8.64,7.53,NA,5.97,10.71,0.59,,,,
6134,萬旭電業,2387835050,38830953,18904,61.49,73,49.5,58.74,72.5,13.84,2.06,56.29,2.81,,,,
6158,禾昌興業,5298046275,110674105,44317,47.87,54.6,40.15,46.41,54.2,14.53,3.78,96.56,2,,,,
6173,信昌電陶,955228084,53108722,13966,17.98,20.15,15.9,17.91,19.05,NA,1.04,32.11,1.37,,,,
6174,安碁科技,5297065,1033914,355,5.12,5.74,4.56,4.98,5.06,NA,0,1.44,0.74,,,,
6175,立敦科技,19282936,3831614,844,5.03,5.38,4.61,5.03,4.93,NA,0,4.09,0.47,,,,
6185,幃翔精密,183388893,11605509,3687,15.8,17.15,13.85,15.29,15.15,15.78,4.62,12.85,0.94,,,,
6194,育富電子,1146278544,31181546,13683,36.76,39.85,33.05,36.53,36.9,13.67,5.96,27.64,1.39,,,,
6203,海韻電子,563182084,8104492,5278,69.49,76.5,65,68.42,72.5,11.21,7.02,13.6,4.59,,,,
6204,台灣艾華,62994102,2892454,1436,21.77,24.1,19.4,21.68,22.4,10.62,6.02,7.88,1.22,,,,
6207,雷科    ,656332433,35324795,12343,18.57,19.95,15.7,18.02,19.35,25.8,2.68,49.34,1.23,,,,
6208,日揚科技,214112698,19066453,4986,11.22,12.55,9.71,10.58,10.45,NA,2.96,19.78,0.75,,,,
6210,慶生電子,215016103,13425199,4352,16.01,17.25,14.5,15.51,16.5,58.93,4.24,38.31,1.44,,,,
6211,福登    ,24767709,1825094,639,13.57,14.5,12.45,13.38,12.65,13.04,0,3.91,0.46,,,,
6217,中國探針,228694090,13988570,5048,16.34,19.65,12.8,15.67,14.75,NA,0,35.44,1.6,,,,
6220,岳豐科技,175585911,14266029,4203,12.3,13.6,11.4,12.01,12,NA,4.16,13.99,0.68,,,,
6224,聚鼎科技,650899129,19356343,7956,33.62,37.05,28.95,32.4,33,15.14,6.21,26.87,2.59,,,,
6242,聯豪科技,181631,35874,21,5.06,5.4,4.65,5.13,5.2,NA,0,0.11,1,,,,
6248,沛波電子,49239250,4506569,917,10.92,11.3,10,10.81,11,NA,0.9,8.93,0.97,,,,
6250,宇加科技,299349,85437,18,3.5,4.7,3.07,3.97,3.28,NA,0,0.34,1.74,,,,
6266,泰詠電子,49985197,6722225,1604,7.43,8,6.37,7.19,6.45,NA,17.2,9.83,0.44,,,,
6274,台燿科技,1252883488,92634074,22495,13.52,14.6,12.15,13.28,13.6,NA,1.47,39.88,0.77,,,,
6279,胡連精密,1607859097,29434870,15243,54.62,61.4,49,53.6,52.3,23.99,3.82,39.95,2.95,,,,
6284,佳邦科技,168645541,9710664,3420,17.36,18.8,15.35,16.88,16.8,NA,25.05,9.88,0.6,,,,
6290,良維科技,5640160070,135384828,51030,41.66,47.15,33.05,41.36,47.15,19.98,1.59,119.52,2.21,,,,
6292,迅德興業,37060480,2211588,994,16.75,17.7,16.05,16.6,16.8,NA,2.44,4.32,1.02,,,,
8039,台虹科技,2437711111,62803852,22459,38.81,43.35,33.4,38.09,36.1,20.4,3.32,38.41,1.72,,,,
8042,金山電子,1876507531,39089701,15038,48,53.5,39.4,48.24,52.6,16.86,2.64,44.55,2.64,,,,
8043,蜜望實  ,163373181,10051705,3828,16.25,18.1,15,15.82,15.75,8.7,1.26,10.94,0.83,,,,
8074,鉅橡    ,42926785,2866615,1401,14.97,16.1,14.3,14.87,14.5,20.42,2.62,6.02,1.02,,,,
8080,奧斯特  ,75742847,5186177,1870,14.6,15.8,12.65,13.97,13,21.31,16.92,10.87,0.99,,,,
8091,翔名科技,19478417,1067548,670,18.24,19.2,17,18.04,17.5,18.82,10.57,2.89,1.34,,,,
8093,保銳科技,81418640,5683173,2295,14.32,15.7,12.05,14.07,14.2,17.75,2.81,8.85,1.15,,,,
8103,瀚荃    ,710181972,23027614,10000,30.84,33.9,27.2,30.52,29.35,15.13,8.41,36.41,1.52,,,,
8109,博大科技,233762487,6822828,3716,34.26,36.4,30.3,32.92,33,8.4,7.51,15.37,2.38,,,,
8121,越峰電子,447558080,16854129,8233,26.55,30.15,21.8,25.76,22.5,NA,3.68,14.67,1.58,,,,
8182,加高電子,122772618,6193876,2298,19.82,21.9,17.15,19.19,17.2,13.33,4.06,7.58,0.75,,,,
8287,英格爾  ,160691485,7132331,2682,22.53,23.8,19.8,22.43,20.4,33.44,3.82,15.14,1.28,,,,
8289,泰藝電子,18321366,1285866,497,14.24,15.4,12.4,13.69,12.7,17.16,7.08,1.77,0.68,,,,
3224,三顧    ,4422708,1089291,349,4.06,4.3,3.85,4.05,4.1,NA,16.58,2.51,0.52,,,,
3232,昱捷    ,22401645,2587826,832,8.65,9.9,7.23,7.88,7.36,NA,2.71,8.2,0.93,,,,
3312,弘憶股  ,415829431,18885503,6670,22.01,23.75,20.1,21.55,23,11.92,3.47,26.17,1.93,,,,
3360,尚立    ,20263694,2378148,838,8.52,9.1,7.93,8.53,8.23,20.57,9.72,6.01,0.56,,,,
3389,志遠    ,595534331,28170050,9023,21.14,23.2,18.4,20.78,19.45,11.72,5.14,47.71,1.62,,,,
3444,利機企業,46137367,2069386,1062,22.29,25.5,19.05,20.41,19.35,14.33,10.33,6.72,1.2,,,,
5467,聯福生  ,330134,57432,49,5.74,6.26,5.25,5.83,6.06,18.36,0,0.05,1.63,,,,
5498,凱崴    ,73213076,16142367,2855,4.53,5,4.22,4.44,4.37,NA,0,11.27,0.41,,,,
6113,亞矽科技,58517406,7128218,2110,8.2,9.12,6.95,7.86,7.26,12.1,0,12.82,0.73,,,,
6118,建達國際,123508949,8090353,3444,15.26,16.65,13.2,14.65,14,73.68,4.28,9.35,1.27,,,,
6135,佳營電子,14333945,2676188,571,5.35,5.78,4.71,5.34,5.63,NA,0,3.51,0.69,,,,
6154,順發電腦,134459831,5283300,2540,25.44,26.8,21.8,25.34,22,13.1,6.81,6.6,1.44,,,,
6171,亞銳士  ,39929601,4809501,1739,8.3,9.5,7.18,8,7.97,72.45,3.76,17.58,0.69,,,,
6177,達麗建設,69087576,3113715,1203,22.18,25,17.9,21.29,18.5,NA,4.81,5.7,1.5,,,,
6195,旭展電子,25987994,1506454,821,17.25,18.35,16.45,17.28,17.15,6.45,2.91,6.56,1.77,,,,
6227,茂綸    ,47511018,3474405,1326,13.67,14.3,12.4,13.46,12.4,11.81,8.06,4.58,0.82,,,,
6259,百徽    ,11305877,1535158,407,7.36,7.88,6.77,7.31,7.53,NA,0,3.45,1.28,,,,
6265,方土昶  ,169579388,10247443,3829,16.54,17.75,15.6,16.31,15.85,10.71,3.47,10.64,1.05,,,,
6270,倍微科技,128679544,5880405,2820,21.88,23.3,20.2,21.56,20.6,10.46,9.7,6.71,0.73,,,,
8032,光菱電子,109315872,8311506,3151,13.15,14.2,11.7,12.62,12.4,11.59,11.29,16.04,0.74,,,,
8067,志旭國際,13604887,1469486,623,9.25,9.75,8.69,9.12,9.1,6.95,6.59,3.48,0.89,,,,
8068,全達國際,121865384,2085578,1736,58.43,68.9,50.1,56.76,51.8,NA,0,6.8,6.5,,,,
8096,擎亞國際,406859567,25899236,7121,15.7,17.7,14.05,15.36,14.8,21.45,5.2,27.79,0.99,,,,
3083,中華網龍,20521918304,49667520,39578,413.18,476,361,410.85,406,37.38,1.41,57.64,17.92,,,,
3085,久大資訊,39596975,2840075,1069,13.94,14.75,13,13.86,13.4,NA,0.89,6.54,1.29,,,,
3086,華義國際,346313679,18243653,8449,18.98,21,16.5,18.62,16.65,NA,0,25.96,1.98,,,,
3293,鈊象電子,7888710309,28385976,23997,277.9,298,255,273.05,266.5,16.37,4.11,42.46,7.22,,,,
3546,宇峻奧汀,5293275386,18871604,14349,280.48,346,214,277.45,221,24.02,2.11,62.88,7.05,,,,
3570,大塚資訊,95078485,3961150,1919,24,25.6,20.6,22.87,24.2,21.61,6.11,24.03,1.16,,,,
5201,凱衛資訊,17290740,804004,556,21.5,23.5,18.85,20.59,20,25.97,0,3.13,3.19,,,,
5202,力新國際,16433041,2919628,887,5.62,6,5.21,5.53,5.5,91.67,0,4.81,0.57,,,,
5209,新鼎系統,15091851,584158,367,25.83,27.9,24.05,25.77,25,15.92,4,2.74,1.62,,,,
5210,寶碩    ,45068620,5511530,1435,8.17,8.62,6.98,7.39,8.62,NA,9.86,8.3,0.69,,,,
5211,蒙恬科技,60690427,2090720,1198,29.02,31.7,26.4,28.6,28.5,13.07,6.7,6.53,1.8,,,,
5212,凌網科技,49918500,2586527,981,19.29,20.7,16.6,17.45,19.1,15.92,4.45,7.49,1.88,,,,
5310,天剛資訊,353049833,5709511,3733,61.83,69,52,63.07,61.9,43.59,0,51.71,5.99,,,,
5403,中菲    ,153514741,11842133,3102,12.96,13.95,11.65,12.18,13,10.92,9.23,21.49,1.07,,,,
5410,國眾電腦,129827540,14368779,4088,9.03,10.45,7.3,8.48,8.51,NA,0,17.48,0.84,,,,
5478,智冠    ,13110306061,78801880,54961,166.37,191,143.5,166.02,156,17.83,3.53,62.7,4.49,,,,
6111,大宇資訊,21303349,666564,263,31.95,37,28,32.13,31.8,NA,0,2.67,9.33,,,,
6140,訊達電腦,10422886,1256865,461,8.29,8.9,7.6,8.22,8.48,NA,7.66,3.53,0.72,,,,
6148,驊宏資通,72644295,19878678,3512,3.65,4.03,2.71,3.41,3.47,NA,0,13.19,0.67,,,,
6169,昱泉國際,3053850951,24098464,18541,126.72,139.5,112,124.95,139.5,6.95,2.83,86.25,4.98,,,,
6180,橘子    ,6075610164,111111770,60297,54.68,61.6,47,54.56,50.4,21.27,1.98,69.92,2.98,,,,
6183,關貿網路,112105139,7251975,1557,15.45,16,15,15.48,15.25,19.06,5.11,3.67,1.35,,,,
6214,精誠資訊,194660854,6233053,3100,31.23,33.3,29.75,31.03,33.3,NA,3,2.33,0.64,,,,
6221,晉泰科技,19703693,2278950,822,8.64,9.7,7.32,8.38,7.7,256.67,9.09,7.19,0.57,,,,
6231,系微    ,2211441971,13935660,10195,158.68,170,142,158.47,160.5,27.07,1.23,42.08,10.27,,,,
6240,統一元氣,279880,138000,45,2.02,2.62,1.62,2.06,1.77,NA,0,0.08,1.54,,,,
8044,網路家庭,371315447,7865961,4662,47.2,52.9,42.5,46.11,47.6,27.84,1.11,14.05,4.24,,,,
8099,大世科  ,113528095,4531913,2107,25.05,26.8,23,24.46,23.3,10.45,10.08,6.74,1.8,,,,
1785,光洋科技,5326291949,73036594,40277,72.92,81.4,64.6,71.45,66.4,60.92,3.31,29.26,2.42,,,,
3064,泰偉電子,1109971883,16819138,11027,65.99,75.5,55,63.14,58.3,NA,0,25.31,3.27,,,,
3067,全域    ,2623948,192637,131,13.62,14.65,12.5,13.29,14.6,NA,10.61,0.66,1.45,,,,
3093,台灣港建,38809902,776438,666,49.98,52.8,48,49.47,48,13.91,12.5,2.14,2.35,,,,
3289,宜特科技,155622998,4994845,2681,31.15,34.3,28,31.49,29.75,63.3,7.39,8.24,1.38,,,,
3303,岱稜    ,480737365,18387652,7423,26.14,31.4,20.8,25.17,22.8,11.12,9.03,27.46,0.95,,,,
3324,雙鴻科技,76669602,8430020,2261,9.09,10.25,7.39,8.52,9,NA,0,17.15,0.94,,,,
3373,熱映光電,203849111,6956889,3402,29.3,32.15,24.8,26.71,31.75,15.88,4.72,24.95,1.84,,,,
3402,漢科    ,58035188,4237243,1528,13.69,14.95,12.9,13.41,14.1,NA,29.36,9.05,0.94,,,,
3466,致振企業,287447522,6270589,3829,45.84,49.1,41.1,44.37,44.2,37.46,2.26,10.05,1.73,,,,
3498,陽程    ,618862578,16590699,8663,37.3,43,29.35,35.19,34.3,7.51,5.62,25.35,1.3,,,,
3508,位速    ,299032188,5015998,3387,59.61,67.3,52,58.1,52.3,63.01,2.86,5.73,1.64,,,,
3551,世禾科技,202863157,5072252,2711,39.99,47.7,37.2,39.16,38.25,8.32,6.45,13.03,1.04,,,,
3552,同致電子,171067433,1934288,1159,88.43,93.5,82.8,89.44,92,43.81,1.08,4.34,4.18,,,,
3587,閎康科技,96830535,3908955,2408,24.77,28,21.6,23.2,22.4,NA,4.46,10.56,1.27,,,,
4415,美嘉生電,754079454,9665761,7407,78.01,111,57.7,76.25,75,NA,0,54.59,11.52,,,,
5205,漢康科技,1282821757,27285977,11818,47.01,55,35.1,47.43,53.5,13.86,2,135.16,4.89,,,,
5383,金利    ,378652251,24379351,5945,15.53,17.3,13.05,15.4,14.75,NA,10.16,35.16,1.17,,,,
5452,佶優科技,65319762,9187116,2327,7.1,7.53,6.7,7.01,6.85,20.15,3.64,7.24,0.54,,,,
5489,彩富電子,41589899,1298083,726,32.03,34.3,29.3,31.65,29.7,16.78,4.91,1.29,2.11,,,,
5492,亞智科技,57152055,4781764,1350,11.95,12.7,11.4,11.95,11.9,NA,15.12,5.15,0.98,,,,
5493,三聯科技,236027571,14327548,4787,16.47,19.15,11.9,14.85,17.85,105,3.92,37.4,1.16,,,,
6144,得利影視,3241517,386360,181,8.38,10.3,6.31,8.33,9.53,NA,0,0.62,1.48,,,,
6146,耕興    ,1553895819,24775075,13217,62.72,68.5,56.3,61.21,58.6,12.16,5.97,31.81,3.15,,,,
6151,晉倫科技,51894183,3497159,1181,14.83,15.85,13.2,14.4,14.5,17.9,4.62,7.85,1.15,,,,
6179,世仰科技,10735023,1542365,688,6.96,7.71,6.07,6.55,6.4,NA,7.81,2.12,0.71,,,,
6187,萬潤    ,515593787,23922311,8294,21.55,23.3,19,20.88,23,9.02,5.43,40.11,1.29,,,,
6212,理銘科技,35799236,3011892,1118,11.88,13.7,10.5,11.19,13.7,9.65,0,2.95,1.9,,,,
6238,巨圖科技,719647,114211,74,6.3,9.2,3.7,5.96,9.2,NA,0,0.33,12.6,,,,
6275,元山科技,32950305,2938194,941,11.21,12.65,10.1,10.8,11.15,NA,8.96,8.02,1.08,,,,
6276,名鐘科技,2639033,857143,231,3.07,3.26,2.8,3.1,3.08,NA,0,1.27,0.46,,,,
8047,星雲電腦,9381978,1003728,496,9.34,10,7.72,8.5,7.91,NA,5.05,2.05,0.7,,,,
8085,福華電子,684009585,54723808,12747,12.49,13.6,10.85,11.99,11.05,NA,6.33,34.8,0.69,,,,
8092,建暐精密,17178229,1894528,890,9.06,9.5,8.7,9.11,8.93,NA,0,6.68,0.74,,,,
8183,台灣精星,99765995,13436987,3371,7.42,8.04,6.8,7.28,7.44,NA,3.76,11.67,0.54,,,,
8383,千附實業,1422639223,38583271,17845,36.87,41,30,34.7,31.2,NA,6.41,45.87,1.66,,,,
1107,建台水泥,2581651,2634502,312,0.97,1.14,0.87,0.95,0.9,NA,0,0.84,-0.31,,,,
2381,華宇光能,12531151,6850796,2591,1.82,2,1.52,1.76,1.66,NA,0,1.32,0.26,,,,
2396,精碟科技,11199354,16991124,1011,0.65,0.75,0.53,0.62,0.58,NA,0,1.33,0.41,,,,
4801,碼斯特  ,0,0,0,0,0,0,0,0,NA,0,0,2.53,,,,
5204,得捷    ,716917,187652,37,3.82,4.4,3.12,3.75,3.63,1.95,0,0.54,4.17,,,,
