櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
100年06月 Jun. 11,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 370,341,054,350元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,553,086筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,178,032,248股",,,,,,4. 成交量週轉率： 12.61%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,週轉率（%）　　Turnover Rate,淨值比  （%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
5464,霖宏科技,27055032,1118186,740,24.19,25.6,22,24.04,22.3,20.46,8.88,1.86,1.39
5475,德宏工業,567082056,35267361,10364,16.07,18.25,14.3,15.71,14.9,8.98,0,17.25,1.24
5480,統盟電子,84487330,5902706,2540,14.31,15.45,13.05,14.17,13.55,12.21,9.24,3.3,0.88
5481,華韡電子,93966906,6072302,1645,15.47,16.3,13.5,14.89,13.85,N/A,0,5.94,0.78
5488,松普科技,161575013,14587696,5206,11.07,12.05,9.55,10.48,10.05,N/A,2.98,15.93,0.68
5491,連展科技,173245552,11875180,4985,14.58,15.6,13.4,14.24,13.7,N/A,8.48,6.27,0.79
5498,凱崴    ,160917177,13957658,3643,11.52,12.6,10.2,11.46,10.8,98.18,0,8.77,1.09
6101,弘捷    ,15524237,687890,289,22.56,25.5,20.3,22.96,20.75,71.55,0,1.2,2.09
6107,華美電子,168057298,5390240,2831,31.17,41.55,24.9,30.32,41.55,1385.00,0,15.39,7.8
6114,翔昇電子,97108,32068,25,3.03,3.4,2.62,3.04,2.9,N/A,0,0.07,2.16
6124,業強科技,36810142,924914,382,39.79,40.9,38.5,39.9,39.8,265.33,0,0.51,2.8
6126,信音企業,641722042,18920394,7229,33.91,37.55,29,32.73,30.65,11.06,10.85,20.14,1.79
6127,九豪精密,421974185,17592811,7272,23.98,25.55,21.6,23.17,23.2,16.11,0,19.61,1.51
6134,萬旭電業,122265542,5579814,2989,21.91,24.4,18.7,21.45,20,52.63,2.52,6.74,0.98
6158,禾昌興業,479244685,12962046,7834,36.97,42.1,32.5,35.74,33.8,11.12,11.97,11.31,1.16
6173,信昌電陶,516132655,21099538,10143,24.46,29.6,20.4,25.15,23.75,20.13,3.24,12.58,1.56
6174,安碁科技,23739878,1897371,1036,12.51,13.55,11.25,12.65,12.65,18.60,0,3.79,1.22
6175,立敦科技,761324759,24161617,9424,31.5,33.7,28.15,31,29.55,13.94,0,22.36,2.45
6185,幃翔精密,63046316,2441347,1030,25.82,26.8,25,25.87,26.3,9.26,6.01,2.63,1.37
6194,育富電子,62474855,2592342,1344,24.09,24.95,23.35,24.05,24.55,15.06,12.44,2.3,0.97
6203,海韻電子,64443071,1521301,1169,42.36,44.7,39.95,42.46,40.5,12.27,14.84,1.97,2.45
6204,台灣艾華,25086670,800960,489,31.32,32.3,30.35,31.36,30.6,8.38,6.42,2.18,1.44
6207,雷科    ,752222908,15512829,6557,48.49,54,42.7,48.82,44.3,12.95,3.79,20.47,2.42
6208,日揚科技,682788789,42013382,10618,16.25,17.25,14.75,15.75,15.15,9.07,0,37.52,1.09
6210,慶生電子,75533468,1573562,989,48,52.5,43.35,48.6,47.9,9.90,2.22,4.49,2.65
6211,福登    ,18527151,782874,502,23.66,25,21,22.29,21.3,13.83,0,1.84,0.76
6217,中國探針,137758927,3958875,2670,34.79,40.9,29.8,35.77,34.05,22.55,0,9.07,2.61
6220,岳豐科技,870512312,46982920,17508,18.52,19.8,16.3,18.09,19.4,42.17,8.04,41.06,1.2
6242,聯豪科技,2397939,1184603,134,2.02,2.38,1.69,2.05,2,N/A,0,1.72,1.46
6248,沛波國際,14255452,1668836,851,8.54,8.99,7.81,8.42,8.05,N/A,0,3.44,0.82
6250,宇加科技,20055598,671942,351,29.84,32.35,27.6,29.79,28.1,31.57,0,3.68,5.42
6266,泰詠電子,30307823,2241497,595,13.52,14.3,12.85,13.44,13.15,13.70,0,3.21,0.81
6274,台燿科技,169340394,11098791,3558,15.25,15.85,14.6,15.17,14.8,8.76,1.35,4.75,0.78
6279,胡連精密,1023322693,13659670,8862,74.91,82.2,68.5,73.71,70.9,15.02,4.94,16.58,2.6
6284,佳邦科技,251962147,7493903,3296,33.62,35.5,29.35,33.79,34,18.28,1.58,7.28,1.18
6290,良維科技,324536736,8863510,4525,36.61,40.2,33,35.95,34.2,10.65,8.94,7.16,1.46
6292,迅德興業,63322330,1806041,1026,35.06,37,33.1,34.8,34.55,8.59,4.76,3.7,1.73
8042,金山電子,1522086769,27951159,10483,54.45,57.6,50.3,53.76,54,11.02,5.87,30.24,2.03
8043,蜜望實  ,63813545,3305371,1588,19.3,20.25,18.1,19.08,18.45,10.19,3.76,3.6,0.86
8074,鉅橡    ,75243320,5202075,2327,14.46,15.65,13,14.11,13.1,11.70,7.46,9.74,0.93
8080,奧斯特  ,18858867,1836908,629,10.26,10.9,9.9,10.24,10.1,168.33,0,3.68,0.86
8091,翔名科技,350883507,5147164,2766,68.17,72.4,64,67.94,67.4,10.12,3.21,12.64,2.92
8093,保銳科技,9130303,912420,411,10,10.45,9.52,9.98,9.66,N/A,7.23,1.42,0.83
8109,博大科技,939958338,14375692,9330,65.38,73.4,57,62.42,59.6,13.33,5.8,28.21,3.38
8121,越峰電子,6902650121,72996742,45072,94.56,106.5,84.6,92.68,97,10.59,0,62.96,4.14
8182,加高電子,74902312,3397303,1471,22.04,23.4,20.85,22.03,21.9,13.52,4.73,3.17,0.91
8287,英格爾  ,4269512140,30715821,17296,139,154.5,115.5,141.78,125.5,29.74,2.73,33.48,4.02
8289,泰藝電子,127234582,5637019,2105,22.57,24.2,20.6,22.07,21.1,10.45,4,7.57,1.05
8358,金居    ,269060449,13166218,5027,20.43,22.4,17.65,19.28,18.2,6.92,2.74,6.22,1.34
3224,三顧    ,6105793,702651,467,8.68,9.35,8,8.62,8.65,14.18,0,1.67,1
3232,昱捷    ,44846630,2626700,1420,17.07,19,15.85,16.92,16,12.60,0,8.32,1.56
3360,尚立    ,40117629,2713397,1348,14.78,15.7,13.6,14.45,13.8,37.30,3.67,5.4,0.91
3389,志遠    ,536098104,17959566,8561,29.85,31,28.25,29.23,29.9,9.26,7.02,24.77,1.78
3444,利機企業,29360034,933759,462,31.44,32.4,29.55,31.14,31,12.02,6.6,2.76,1.91
3528,安馳    ,130886910,3260021,1948,40.14,43.5,37,39.42,38.05,7.69,7.88,7.59,1.9
5467,聯福生  ,558569,113566,84,4.91,5.37,4.36,5.06,4.65,155.00,0,0.1,1.2
6113,亞矽科技,50624857,3167668,1361,15.98,17.5,13.2,15.67,14,8.64,0,5.7,1.06
6118,建達國際,26612202,1730313,1114,15.37,16.7,14.25,15.26,14.75,163.89,4.16,1.9,1.31
6135,佳營電子,103594914,8530749,2780,12.14,13.95,10.4,11.8,10.75,13.11,0,11.2,1.11
6154,順發電腦,84991385,3166818,1614,26.83,27.7,26.1,26.79,27.1,10.42,5.55,3.95,1.65
6171,亞銳士  ,22348831,2157989,766,10.35,10.8,9.4,10.31,10.6,1060.00,0,7.89,0.91
6195,詩肯    ,1367909513,21896299,14395,62.47,69.5,51.1,59.44,55,20.45,0,57.67,3.6
6227,茂綸    ,17878049,1276582,637,14,15.3,13.05,14.35,13.45,13.19,7.35,1.68,0.83
6259,百徽    ,11159607,1154988,514,9.66,10.3,8.51,9.68,9.2,27.88,0,1.65,1.3
6265,方土昶  ,72055218,8363480,2615,8.61,9.29,7.89,8.49,9.06,64.71,0,6.87,0.71
6270,倍微科技,47030821,2019552,1002,23.28,23.9,22.6,23.2,22.9,9.70,8.76,2.69,0.68
8032,光菱電子,45836634,1949888,1094,23.5,24.95,22.15,23.46,23.15,6.48,4.31,3.76,1.1
8067,志旭國際,2637861,249020,165,10.59,11.45,9.54,10.6,10.55,N/A,0,0.56,1.21
8068,全達國際,76436025,1556133,1127,49.11,55.6,43,50.74,45.5,N/A,0,5.08,6.95
8096,擎亞國際,4660452959,71315790,36226,65.34,72.7,54.8,64.5,56.3,12.27,2.78,79.7,2.83
3083,中華網龍,3141191308,16289830,13843,192.83,211,175.5,188.14,183,20.75,5.82,18.42,5.64
3085,久大資訊,1497341044,83343245,29739,17.96,20.1,14,16.75,20,95.24,0,120.06,2.01
3086,華義國際,948159109,30013234,14986,31.59,34.3,28.25,30.27,29.25,14.63,0,42.7,2.8
3293,鈊象電子,1917623988,11836330,9321,162.01,175,141,156.21,144.5,13.66,6.64,16.8,3.1
3546,宇峻奧汀,1492045594,8682843,7842,171.83,192,152,167.66,160,22.25,4.66,26.73,4.37
3570,大塚資訊,386810291,7369497,4941,52.48,60.2,44,51.13,49.7,14.08,2.9,44.08,2.01
3664,KY安瑞  ,149614025,4717022,2739,31.71,36.4,26.55,30.33,27.55,19.40,0,6.81,1.52
3687,歐買尬  ,2386621482,9723153,8355,245.45,277.5,205,243.07,229.5,50.33,2.82,46.61,6.1
4946,紅心辣椒,1870910392,10426540,8765,179.43,200,160,180.33,185,49.47,1.91,56.17,6.59
4965,商店街  ,69309713,440281,387,157.42,184,143.5,164.11,152,53.90,0,3.11,6.08
5201,凱衛資訊,15001431,1132813,536,13.24,14.15,12.5,13.16,12.7,23.09,0,3.69,1.34
5202,力新國際,93543761,8453497,2949,11.06,11.95,10.2,10.83,10.5,21.00,0,13.93,0.99
5206,經緯科技,19111964,2752186,592,6.94,8.9,5,6.63,7,N/A,0,6.03,6.86
5209,新鼎系統,81280402,1228087,819,66.18,68.5,63.1,65.64,65.3,12.41,4.56,5.63,3.09
5210,寶碩    ,63000186,5432336,2147,11.59,12.3,10.8,11.4,11.15,20.65,4.52,7.88,0.91
5211,蒙恬科技,464622601,7054555,5166,65.86,73.4,54.4,62.92,56.1,19.21,5.19,22.03,3.04
5212,凌網科技,27659985,1418441,775,19.5,20.3,18.5,19.04,18.95,27.07,0,4.1,1.75
5310,天剛資訊,59924425,1318876,898,45.43,48.7,42.95,44.82,43.1,24.77,3.34,6.78,1.77
5403,中菲    ,81490174,3366009,1479,24.2,25.5,22.6,23.79,23.6,14.22,7.5,6.11,1.76
5410,國眾電腦,366422536,20808189,8752,17.6,18.95,15.8,16.84,16.35,9.62,1.85,24.56,1.36
5478,智冠    ,1674574431,14392903,10873,116.34,122,109.5,114.92,114.5,13.44,5.53,11.29,2.62
6111,大宇資訊,1203244,56205,56,21.41,25.35,18.1,21.27,20.6,N/A,0,0.15,4.17
6140,訊達電腦,65377338,4865847,2240,13.43,14.4,11.85,12.79,12.3,13.67,0,13.65,1.02
6148,驊宏資通,130924530,15922981,5834,8.22,9.2,7.26,7.99,7.75,N/A,0,18.09,0.89
6169,昱泉國際,628603041,9002831,7272,69.82,76,60,66.9,62.5,145.35,14.59,31.93,2.66
6180,橘子    ,1535631725,31122472,18043,49.34,52.4,45.6,48.2,46.95,30.89,2.82,18.51,2.56
6183,關貿網路,56830523,2987097,751,19.02,19.3,18.8,19.06,18.95,16.34,3.92,1.99,1.49
6221,晉泰科技,99976654,5327218,2370,18.76,20.4,17.15,18.52,18.1,9.53,0,16.35,1.24
6231,系微    ,3047306633,18709657,14100,162.87,179,145,159.45,158.5,19.74,3.65,49.53,7.05
6240,松崗    ,22957240,759581,619,30.22,34.9,27.3,29.58,28.95,N/A,0,5.98,5.72
8044,網路家庭,1347363203,7607367,5794,177.11,189,165.5,176.71,180.5,25.24,1.16,12.91,8.81
8099,大世科  ,952293880,32563283,15978,29.24,31.95,24.55,27.91,30.2,14.52,5.69,48.46,2.07
1785,光洋科技,2471570806,35164072,20067,70.28,72.8,67.4,69.66,68.9,12.78,5.81,11.72,2.3
3064,泰偉電子,1207961501,18036237,9296,66.97,70.5,60.3,64.38,60.8,N/A,0,27.14,4.42
3067,全域    ,2886316,106115,97,27.19,29.75,25.35,27.71,27.7,11.04,0,0.37,1.92
3093,台灣港建,65854802,1020525,736,64.53,67.4,60,64.54,65.8,8.45,4.83,2.81,2.49
3131,弘塑科技,232148002,2344308,1760,99.02,103,94,97.91,96.6,8.28,2.6,10.66,3.47
3289,宜特科技,174883834,5541590,2795,31.55,34,29,31.47,30.6,20.68,0,8.07,1.63
3303,岱稜    ,114112315,5455267,2577,20.91,22.6,19.55,20.31,20,N/A,4.11,6.8,1.05
3324,雙鴻科技,1381050828,47031041,19332,29.36,31.4,25.1,28.02,26.8,24.81,0,84.66,2.19
3373,熱映光電,22418112,1050455,655,21.34,21.95,20.7,21.28,20.9,12.98,9.11,3.46,1.32
3402,漢科    ,166740543,6026529,2582,27.66,29,26.3,27.21,26.8,8.10,2.35,9.26,1.38
3466,致振企業,118633455,4302040,2347,27.57,29.35,25,26.33,26.2,19.55,3.93,6.9,1.01
3498,陽程    ,74210521,3244063,1757,22.87,24.25,21.2,22.37,21.75,N/A,3.45,4.74,0.99
3508,位速    ,1264285581,16262931,8958,77.74,82.4,69.1,75.88,77.5,79.08,0,17.52,2.61
3541,西柏科技,39780092,1183524,643,33.61,35.95,31.55,33.37,32.8,9.94,5.48,3.59,1.92
3551,世禾科技,50026332,1294578,765,38.64,39.8,37.75,38.65,38.95,10.91,5.22,2.7,1.04
3552,同致電子,556534063,6386197,4172,87.14,100.5,80.6,86.6,89.5,15.22,2.75,10.54,2.92
3563,牧德科技,721993832,10936297,7845,66.01,69.9,60.7,64.55,66,20.63,0.78,42.79,3.77
3580,友威科  ,388749772,16593490,7981,23.42,26.85,19.3,22.3,20,N/A,2.97,37.12,0.96
3587,閎康科技,233063055,7166821,3728,32.51,34.7,29.6,31.61,30.4,12.06,0,17.59,1.52
3628,盈正    ,656490978,4081127,3610,160.86,179,145,158.8,150.5,10.50,2,9.07,3.4
4415,美嘉生電,62893050,1685227,1299,37.32,40.7,33.2,36.89,35.15,N/A,0,6.08,3.86
5205,漢康科技,561310466,8080927,3735,69.46,75.3,64.7,70.74,69.9,317.73,1.58,32.65,4.17
5383,金利    ,50352296,3056912,1264,16.47,17.5,14.65,16.48,14.7,16.15,3.12,4.41,1.1
5452,佶優科技,138966798,9035001,3656,15.38,16.25,14.3,15.09,14.95,12.15,3.67,6.99,1.07
5489,彩富電子,51798661,1819284,884,28.47,30.75,26.05,28.95,27.25,12.33,7.07,1.75,1.84
5493,三聯科技,347794408,8895299,4925,39.09,41.4,36.4,38.45,38.7,7.02,3.18,23.22,1.8
5536,聖暉    ,2882185228,16106252,12473,178.94,185,170.5,176.97,174.5,9.90,2.83,38.78,3.44
6144,得利影視,3643906,308911,182,11.79,12.55,10.6,11.47,11.3,N/A,0,0.63,1.73
6146,耕興    ,286572173,4056886,2674,70.63,75.4,67.1,70.8,71,11.87,5.91,5.1,2.92
6151,晉倫科技,1153863786,23294198,9316,49.53,61.7,45.05,52.44,45.5,21.56,4.21,46.76,2.6
6179,世仰科技,119598397,9664891,4369,12.37,14,10.05,11.96,11.9,N/A,0,17.29,1.29
6187,萬潤    ,1081140289,45032530,16849,24,38.1,19.4,25.84,21.35,6.95,4.34,70.25,1.03
6238,勝麗國際,22806,2134,5,0,0,0,0,11,30.56,0,0.01,2.41
6275,元山科技,111682120,5743244,1945,19.44,20.45,17.5,18.8,17.75,27.73,0,12.05,1.45
6276,名鐘科技,79256002,6488068,2072,12.21,13.9,10.5,11.84,11,N/A,0,14.75,1.81
8047,星雲電腦,3792736,332260,226,11.41,11.8,11,11.55,11.35,31.53,0,0.65,1.07
8085,福華電子,40354614,4865535,1548,8.29,9,7.77,8.29,8.03,N/A,0,3.09,0.61
8092,建暐精密,14696310,1183440,431,12.41,12.9,12.1,12.36,12.4,41.33,0,4.18,1.05
8183,台灣精星,41652454,5235877,1707,7.95,8.4,7.51,7.86,7.85,65.42,0,4.51,0.59
8383,千附實業,583825844,19101103,9837,30.56,32.7,27.8,30.03,29,15.18,1.76,16.81,1.35
1107,建台水泥,10334456,4659481,556,2.21,2.5,1.91,2.26,1.98,N/A,0,1.48,-0.4
2381,華宇光能,4808638,3911417,871,1.22,1.34,1.09,1.22,1.28,6.40,0,0.76,0.28
4801,碼斯特  ,18229,1092,4,16.69,16.85,16.85,16.85,16,N/A,0,0,1.96
5204,得捷    ,283299,32944,14,8.59,8.74,8.18,8.56,8.18,35.57,0,0.09,1.38
5318,佳鼎科技,246255,53301,121,4.62,4.96,4.22,4.65,4.88,N/A,0,0.46,-0.33
,,,,,,,,,,,,,
