公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1476,儒鴻,1212040,884111,37.09 ,1020310,18.79 ,5750689,4734577,21.46 ,50.20 ,20.80 ,141.35 
1477,聚陽實業,1250996,880991,42.00 ,1278784,-2.17 ,7872191,7517557,4.72 ,71.30 ,72.30 ,-1.38 
1503,士電,1532999,1386838,10.54 ,1266558,21.04 ,9465547,8539465,10.84 ,36.00 ,34.55 ,4.20 
1504,東元電機,2224113,2308527,-3.66 ,2202146,1.00 ,14695027,13745698,6.91 ,20.60 ,15.40 ,33.77 
1506,正道,83365,88952,-6.28 ,71155,17.16 ,576664,442568,30.30 ,23.80 ,16.25 ,46.46 
1507,永大機電,303168,301424,0.58 ,290249,4.45 ,2160317,2097845,2.98 ,54.90 ,35.15 ,56.19 
1512,瑞利,229009,209127,9.51 ,230023,-0.44 ,1520867,1376388,10.50 ,11.30 ,8.73 ,29.44 
1513,中興電,601432,1180827,-49.07 ,517007,16.33 ,4462167,4487020,-0.55 ,17.85 ,18.05 ,-1.11 
1514,亞力電機,183386,346943,-47.14 ,252232,-27.29 ,1779913,1457280,22.14 ,10.80 ,14.00 ,-22.86 
1515,力山,176824,203296,-13.02 ,291644,-39.37 ,1268458,1845154,-31.25 ,5.66 ,11.25 ,-49.69 
1516,川飛,1480,7923,-81.32 ,7329,-79.81 ,9430,166892,-94.35 ,2.37 ,10.65 ,-77.75 
1517,利奇機械,181187,175136,3.46 ,194147,-6.68 ,1132291,1256339,-9.87 ,13.20 ,17.55 ,-24.79 
1519,華城電機,369483,618473,-40.26 ,347097,6.45 ,2563745,2459172,4.25 ,21.90 ,27.80 ,-21.22 
1521,大億,358849,300460,19.43 ,362922,-1.12 ,2300121,2246641,2.38 ,70.60 ,52.80 ,33.71 
1522,堤維西,630207,750059,-15.98 ,651850,-3.32 ,4745299,4716498,0.61 ,14.10 ,21.15 ,-33.33 
1524,耿鼎公司,242503,239969,1.06 ,259826,-6.67 ,1822435,1891236,-3.64 ,8.45 ,12.05 ,-29.88 
1525,江申工業,133944,116798,14.68 ,102342,30.88 ,795715,661437,20.30 ,58.50 ,52.90 ,10.59 
1526,日馳,49460,66234,-25.33 ,50143,-1.36 ,367129,346583,5.93 ,7.60 ,7.41 ,2.56 
1527,鑽全,226266,243068,-6.91 ,292626,-22.68 ,1616111,1706387,-5.29 ,20.60 ,29.10 ,-29.21 
1528,恩德,233531,301814,-22.62 ,275332,-15.18 ,1654545,1586529,4.29 ,18.70 ,15.20 ,23.03 
1529,樂士,18503,4198,340.76 ,10807,71.21 ,73191,84808,-13.70 ,4.45 ,8.50 ,-47.65 
1530,亞崴機電,281703,258060,9.16 ,260097,8.31 ,1672855,1375619,21.61 ,34.20 ,35.10 ,-2.56 
1531,高林股,262037,340944,-23.14 ,421088,-37.77 ,2388374,2219618,7.60 ,32.50 ,29.45 ,10.36 
1532,勤美,417135,400321,4.20 ,372313,12.04 ,2735892,2421474,12.98 ,28.50 ,43.80 ,-34.93 
1533,車王電,132759,110450,20.20 ,142945,-7.13 ,850376,761647,11.65 ,29.60 ,23.70 ,24.89 
1535,中宇,660715,792542,-16.63 ,448033,47.47 ,4608573,4467713,3.15 ,61.20 ,47.30 ,29.39 
1536,和大工業,232226,212780,9.14 ,217404,6.82 ,1472339,1285506,14.53 ,13.40 ,15.35 ,-12.70 
1537,廣隆光電,332163,325247,2.13 ,257946,28.77 ,2228854,1915329,16.37 ,57.30 ,54.00 ,6.11 
1538,正峰新,83292,72225,15.32 ,89935,-7.39 ,571034,700116,-18.44 ,33.45 ,36.55 ,-8.48 
1539,巨庭機械,84823,100445,-15.55 ,83041,2.15 ,636696,598179,6.44 ,7.32 ,9.66 ,-24.22 
1540,喬福機械,132518,96996,36.62 ,67821,95.39 ,693343,692721,0.09 ,20.45 ,29.00 ,-29.48 
1541,錩泰,89314,66736,33.83 ,139067,-35.78 ,522835,740606,-29.40 ,11.75 ,22.60 ,-48.01 
1560,中砂,350047,362473,-3.43 ,268754,30.25 ,2311937,1835251,25.97 ,49.25 ,41.70 ,18.11 
1582,信錦,115748,131058,-11.68 ,120646,-4.06 ,856298,636572,34.52 ,45.20 ,68.50 ,-34.01 
1583,程泰,235966,254656,-7.34 ,182026,29.63 ,1339601,1028232,30.28 ,38.60 ,34.60 ,11.56 
1603,華電,257645,253229,1.74 ,177956,44.78 ,1639170,1490160,10.00 ,10.75 ,11.60 ,-7.33 
1604,聲寶,770808,1046482,-26.34 ,922340,-16.43 ,5432306,5275556,2.97 ,10.25 ,5.08 ,101.77 
1605,華新,5933521,6102858,-2.77 ,6734251,-11.89 ,44965880,47053423,-4.44 ,13.70 ,14.05 ,-2.49 
1608,華榮,897956,683095,31.45 ,681576,31.75 ,5650458,5947371,-4.99 ,10.50 ,10.95 ,-4.11 
1609,大亞電線,826140,787308,4.93 ,697883,18.38 ,5233340,4737769,10.46 ,9.59 ,8.80 ,8.98 
1611,中電,569080,578602,-1.65 ,557952,1.99 ,3798226,3497977,8.58 ,24.85 ,29.00 ,-14.31 
1612,宏泰,508667,436908,16.42 ,484971,4.89 ,3520582,3272642,7.58 ,13.25 ,13.40 ,-1.12 
1613,台一,541761,614568,-11.85 ,521239,3.94 ,3723101,3171857,17.38 ,8.51 ,6.12 ,39.05 
1614,三洋電,631649,781126,-19.14 ,966217,-34.63 ,4050940,4485626,-9.69 ,35.50 ,30.45 ,16.58 
1615,大山,474863,421325,12.71 ,336573,41.09 ,2534985,2220096,14.18 ,14.35 ,17.20 ,-16.57 
1616,億泰,341718,420717,-18.78 ,356851,-4.24 ,2433048,1902605,27.88 ,6.19 ,7.30 ,-15.21 
1617,榮星電線,415074,393431,5.50 ,445137,-6.75 ,3063901,2890094,6.01 ,12.60 ,10.15 ,24.14 
1618,合機公司,407735,287646,41.75 ,256216,59.14 ,2099884,1817378,15.54 ,15.20 ,17.80 ,-14.61 
1701,中化,236962,298899,-20.72 ,213302,11.09 ,1768751,1636262,8.10 ,23.35 ,23.10 ,1.08 
1702,南僑化工,185988,173398,7.26 ,163726,13.60 ,1310368,1093308,19.85 ,36.25 ,38.10 ,-4.86 
1704,榮化,2896222,2308381,25.47 ,2564232,12.95 ,18590496,17064821,8.94 ,71.50 ,40.40 ,76.98 
1707,葡萄王,186545,188607,-1.09 ,184866,0.91 ,1381920,1171524,17.96 ,52.70 ,48.10 ,9.56 
1708,東鹼,230244,220060,4.63 ,197061,16.84 ,1536065,1636887,-6.16 ,36.55 ,32.55 ,12.29 
1709,和益化工,812257,868480,-6.47 ,953677,-14.83 ,6262842,5397950,16.02 ,23.75 ,16.95 ,40.12 
1710,東聯,968763,1176698,-17.67 ,1060163,-8.62 ,8021445,7514757,6.74 ,51.90 ,23.95 ,116.70 
1711,永光化學,423078,457101,-7.44 ,471920,-10.35 ,3312972,3715917,-10.84 ,24.40 ,29.75 ,-17.98 
1712,興農,597116,630381,-5.28 ,546298,9.30 ,4174047,3745758,11.43 ,13.40 ,13.70 ,-2.19 
1713,國化,50302,40475,24.28 ,43868,14.67 ,340908,307679,10.80 ,13.75 ,12.30 ,11.79 
1714,和桐化學,923187,853096,8.22 ,1197803,-22.93 ,7398553,7003157,5.65 ,20.80 ,16.20 ,28.40 
1715,亞洲化學,370506,359819,2.97 ,369769,0.20 ,2502145,2346372,6.64 ,16.95 ,19.10 ,-11.26 
1717,長興化學,1601294,1490341,7.44 ,1557384,2.82 ,10998741,10882994,1.06 ,30.45 ,31.90 ,-4.55 
1718,中纖,1258211,1294659,-2.82 ,1355550,-7.18 ,10094331,8929849,13.04 ,13.70 ,11.00 ,24.55 
1720,生達化學,161526,170496,-5.26 ,184634,-12.52 ,1192372,1198851,-0.54 ,29.90 ,29.70 ,0.67 
1721,三晃,146421,138730,5.54 ,149169,-1.84 ,1010526,1015556,-0.50 ,9.86 ,14.50 ,-32.00 
1722,台肥,1410160,1301784,8.33 ,1240513,13.68 ,9456066,8134008,16.25 ,103.00 ,88.60 ,16.25 
1723,中碳,730115,663321,10.07 ,734914,-0.65 ,5366580,4466142,20.16 ,164.00 ,96.30 ,70.30 
1724,台硝,203771,223205,-8.71 ,158822,28.30 ,1475670,983116,50.10 ,34.20 ,13.25 ,158.11 
1725,元禎,822618,732751,12.26 ,834192,-1.39 ,5837573,5861232,-0.40 ,23.00 ,25.40 ,-9.45 
1726,永記造漆,507467,504707,0.55 ,479078,5.93 ,3603264,3412334,5.60 ,47.30 ,43.60 ,8.49 
1727,中華化學,179777,193951,-7.31 ,162012,10.97 ,1191262,992850,19.98 ,24.50 ,29.00 ,-15.52 
1729,必翔實業,131358,117286,12.00 ,167217,-21.44 ,716071,766835,-6.62 ,43.20 ,53.50 ,-19.25 
1730,花仙子,80579,84527,-4.67 ,78157,3.10 ,567774,535585,6.01 ,19.25 ,18.85 ,2.12 
1731,美吾華,170067,174289,-2.42 ,149501,13.76 ,1327189,1304241,1.76 ,15.80 ,17.70 ,-10.73 
1732,毛寶,59000,57098,3.33 ,67688,-12.84 ,440428,453090,-2.79 ,16.80 ,15.85 ,5.99 
1733,五鼎,171071,165573,3.32 ,151686,12.78 ,1013976,1011901,0.21 ,66.00 ,63.10 ,4.60 
1734,杏輝藥品,119059,119227,-0.14 ,133668,-10.93 ,912911,910192,0.30 ,30.95 ,37.40 ,-17.25 
1735,日勝化,129305,134129,-3.60 ,202644,-36.19 ,1148105,1424335,-19.39 ,12.25 ,17.95 ,-31.75 
1736,喬山健康,657009,564886,16.31 ,662553,-0.84 ,3710981,3490061,6.33 ,66.90 ,44.00 ,52.05 
1737,臺鹽,164190,173860,-5.56 ,165871,-1.01 ,1384326,1229159,12.62 ,28.80 ,20.70 ,39.13 
1762,中化合成,96601,90689,6.52 ,142032,-31.99 ,663047,732990,-9.54 ,78.90 ,0.00 ,NA
1773,勝一化工,516647,512190,0.87 ,525877,-1.76 ,3876418,3603862,7.56 ,41.15 ,39.70 ,3.65 
1802,台玻,1278456,1244646,2.72 ,1307646,-2.23 ,8758974,9576509,-8.54 ,44.65 ,30.95 ,44.26 
1805,寶徠,87223,252622,-65.47 ,5190,1580.60 ,364190,155356,134.42 ,12.05 ,6.57 ,83.41 
1806,冠軍,243460,254143,-4.20 ,212437,14.60 ,1593532,1417949,12.38 ,22.85 ,27.10 ,-15.68 
1808,潤隆,227033,203832,11.38 ,84781,167.79 ,747921,887105,-15.69 ,30.65 ,25.90 ,18.34 
1809,中釉,166791,145933,14.29 ,131083,27.24 ,915989,871199,5.14 ,19.00 ,27.70 ,-31.41 
1810,和成,243735,253277,-3.77 ,222660,9.47 ,1669997,1557329,7.23 ,10.90 ,11.70 ,-6.84 
1902,台紙,401569,379758,5.74 ,411401,-2.39 ,2937123,2937574,-0.02 ,14.20 ,14.10 ,0.71 
1903,士紙,189919,219217,-13.36 ,190958,-0.54 ,1381527,1195713,15.54 ,65.30 ,65.30 ,0.00 
1904,正隆,1994455,1877101,6.25 ,1917612,4.01 ,13639703,13029852,4.68 ,13.00 ,11.90 ,9.24 
1905,華紙,432047,520177,-16.94 ,479501,-9.90 ,3757920,4126392,-8.93 ,14.90 ,14.70 ,1.36 
1906,寶隆,43406,41264,5.19 ,21343,103.37 ,214121,211722,1.13 ,8.01 ,7.64 ,4.84 
1907,永豐餘,1476449,1518894,-2.79 ,1458899,1.20 ,10602520,10314044,2.80 ,14.35 ,13.10 ,9.54 
1909,榮成,594502,582163,2.12 ,553059,7.49 ,4056115,3590681,12.96 ,10.70 ,10.05 ,6.47 
2002,中鋼,20681002,21355208,-3.16 ,22021578,-6.09 ,140815318,134530197,4.67 ,30.10 ,30.35 ,-0.82 
2006,東和鋼鐵,3009661,2634117,14.26 ,2415710,24.59 ,22446672,18338149,22.40 ,32.80 ,28.10 ,16.73 
2007,燁興公司,850345,798905,6.44 ,736482,15.46 ,6888509,6537834,5.36 ,7.61 ,7.89 ,-3.55 
2008,高興昌,431274,401781,7.34 ,454764,-5.17 ,3265322,4053890,-19.45 ,5.20 ,8.80 ,-40.91 
2009,第一伸銅,453917,429708,5.63 ,625225,-27.40 ,3521775,4053518,-13.12 ,12.60 ,13.55 ,-7.01 
2010,春源鋼鐵,1515295,1568700,-3.40 ,1187400,27.61 ,10056410,8406623,19.62 ,15.10 ,13.00 ,16.15 
2012,春雨,363548,365839,-0.63 ,283099,28.42 ,2746362,2041405,34.53 ,10.10 ,10.00 ,1.00 
2013,中鋼構,1466862,1406961,4.26 ,741538,97.81 ,7770123,5063331,53.46 ,27.90 ,22.35 ,24.83 
2014,中鴻,3517240,2939140,19.67 ,2769875,26.98 ,26850296,25044955,7.21 ,13.65 ,13.15 ,3.80 
2015,豐興鋼鐵,3221983,3363978,-4.22 ,2821803,14.18 ,22311973,18400219,21.26 ,53.30 ,45.85 ,16.25 
2017,官田鋼,512838,537782,-4.64 ,434397,18.06 ,3841550,3124589,22.95 ,10.30 ,9.76 ,5.53 
2020,美亞鋼管,544142,423424,28.51 ,378518,43.76 ,3306116,3125305,5.79 ,20.50 ,26.15 ,-21.61 
2022,聚亨,136047,178988,-23.99 ,130113,4.56 ,1610928,1327251,21.37 ,8.02 ,5.79 ,38.51 
2023,燁輝,2605249,2628955,-0.90 ,2595862,0.36 ,19792183,20290692,-2.46 ,11.50 ,11.90 ,-3.36 
2024,志聯工業,136925,158792,-13.77 ,130576,4.86 ,1246828,1084132,15.01 ,8.10 ,6.37 ,27.16 
2025,千興,480042,394211,21.77 ,208628,130.09 ,4596417,2748792,67.22 ,5.61 ,5.60 ,0.18 
2027,大成鋼,714505,1338879,-46.63 ,845011,-15.44 ,6475969,5661989,14.38 ,18.80 ,22.25 ,-15.51 
2028,威致鋼鐵,827293,826175,0.14 ,403664,104.95 ,6563253,3621176,81.25 ,7.91 ,8.02 ,-1.37 
2029,盛餘,1407634,1382413,1.82 ,1438030,-2.11 ,10479424,9691428,8.13 ,19.65 ,21.00 ,-6.43 
2030,彰源,1350130,1186343,13.81 ,998503,35.22 ,9164387,6809008,34.59 ,15.25 ,14.95 ,2.01 
2031,新光鋼,678933,575403,17.99 ,781321,-13.10 ,4477433,5042506,-11.21 ,28.00 ,27.45 ,2.00 
2032,新鋼工業,511446,392803,30.20 ,441085,15.95 ,3042233,2931523,3.78 ,15.50 ,18.65 ,-16.89 
2033,佳大世界,91530,85481,7.08 ,73275,24.91 ,643885,652463,-1.31 ,14.30 ,18.10 ,-20.99 
2034,允強,2328163,2599239,-10.43 ,1681476,38.46 ,15933849,12289766,29.65 ,21.10 ,22.20 ,-4.95 
2038,海光企業,1134088,1114249,1.78 ,891794,27.17 ,8431767,6996743,20.51 ,15.65 ,16.85 ,-7.12 
2049,上銀科技,1234246,1259024,-1.97 ,688741,79.20 ,7649492,4006406,90.93 ,349.00 ,80.70 ,332.47 
2059,川湖,145547,142822,1.91 ,163890,-11.19 ,1009746,1179989,-14.43 ,122.50 ,163.50 ,-25.08 
2062,橋椿,361578,366926,-1.46 ,390060,-7.30 ,2389333,2551407,-6.35 ,33.40 ,38.15 ,-12.45 
2101,南港輪胎,580017,530205,9.39 ,510027,13.72 ,3688415,3155634,16.88 ,59.00 ,42.70 ,38.17 
2102,泰豐輪胎,580146,640870,-9.48 ,479953,20.88 ,4157091,3409665,21.92 ,20.20 ,20.50 ,-1.46 
2103,台橡,1601568,1965801,-18.53 ,1135584,41.03 ,11800096,8465221,39.40 ,78.10 ,46.55 ,67.78 
2104,中橡,520094,534315,-2.66 ,496611,4.73 ,3430082,3307758,3.70 ,29.25 ,30.95 ,-5.49 
2105,正新,1704323,2293302,-25.68 ,1667655,2.20 ,13417836,11600769,15.66 ,86.50 ,81.90 ,5.62 
2106,建大,511195,552003,-7.39 ,483446,5.74 ,3602795,3028235,18.97 ,43.95 ,34.15 ,28.70 
2107,厚生,218300,342110,-36.19 ,298379,-26.84 ,2408577,2325376,3.58 ,28.45 ,23.55 ,20.81 
2108,南帝化工,600373,629649,-4.65 ,369695,62.40 ,3876418,2650011,46.28 ,33.60 ,20.90 ,60.77 
