公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1466,聚隆,588669,586980,0.29 ,525772,11.96 ,4053601,3410877,18.84 ,29.10 ,20.40 ,42.65 
1467,南緯實業,427253,296487,44.11 ,419357,1.88 ,2308191,2551641,-9.54 ,9.76 ,11.55 ,-15.50 
1468,昶和纖維,35920,44145,-18.63 ,40027,-10.26 ,504986,448699,12.54 ,10.15 ,16.90 ,-39.94 
1469,理隆纖維,67849,86555,-21.61 ,63850,6.26 ,657930,536018,22.74 ,9.85 ,13.00 ,-24.23 
1470,大統染,53308,47810,11.50 ,56262,-5.25 ,558899,519475,7.59 ,12.10 ,10.00 ,21.00 
1471,首利,609996,523104,16.61 ,721705,-15.48 ,4335592,5821745,-25.53 ,11.10 ,21.05 ,-47.27 
1472,三洋纖,98249,103758,-5.31 ,78164,25.70 ,910563,552112,64.92 ,9.70 ,5.73 ,69.28 
1473,台南企業,595181,672923,-11.55 ,557877,6.69 ,5005119,4763592,5.07 ,39.55 ,44.60 ,-11.32 
1474,弘裕,305006,277337,9.98 ,253533,20.30 ,2564128,2051760,24.97 ,10.70 ,9.84 ,8.74 
1475,本盟光電,19674,25742,-23.57 ,77863,-74.73 ,293255,526767,-44.33 ,7.04 ,14.45 ,-51.28 
1476,儒鴻,958215,1212040,-20.94 ,715504,33.92 ,6708904,5450082,23.10 ,48.90 ,35.30 ,38.53 
1477,聚陽實業,1298971,1250996,3.83 ,1471380,-11.72 ,9171162,8988937,2.03 ,68.40 ,75.50 ,-9.40 
1503,士電,1543464,1532999,0.68 ,1153879,33.76 ,11009011,9693344,13.57 ,33.30 ,35.40 ,-5.93 
1504,東元電機,2596117,2224113,16.73 ,1962442,32.29 ,17291144,15708140,10.08 ,18.80 ,15.45 ,21.68 
1506,正道,76182,83365,-8.62 ,61656,23.56 ,652846,504224,29.48 ,22.90 ,16.30 ,40.49 
1507,永大機電,316335,303168,4.34 ,347152,-8.88 ,2476652,2444997,1.29 ,51.70 ,38.40 ,34.64 
1512,瑞利,224404,229009,-2.01 ,201380,11.43 ,1745271,1577768,10.62 ,8.89 ,8.05 ,10.43 
1513,中興電,526653,601432,-12.43 ,413906,27.24 ,4988820,4900926,1.79 ,15.45 ,17.40 ,-11.21 
1514,亞力電機,279605,183386,52.47 ,205758,35.89 ,2059518,1663038,23.84 ,9.04 ,11.40 ,-20.70 
1515,力山,179801,176824,1.68 ,370758,-51.50 ,1448259,2215911,-34.64 ,5.07 ,9.75 ,-48.00 
1516,川飛,762,1480,-48.51 ,6977,-89.08 ,10165,173869,-94.15 ,1.81 ,9.07 ,-80.04 
1517,利奇機械,205068,181187,13.18 ,184398,11.21 ,1337359,1440737,-7.18 ,10.85 ,14.60 ,-25.68 
1519,華城電機,396364,369483,7.28 ,238817,65.97 ,2960109,2697989,9.72 ,15.85 ,24.95 ,-36.47 
1521,大億,347183,358849,-3.25 ,306364,13.32 ,2647304,2553005,3.69 ,58.90 ,57.60 ,2.26 
1522,堤維西,674912,630207,7.09 ,663444,1.73 ,5420211,5379941,0.75 ,12.95 ,20.25 ,-36.05 
1524,耿鼎公司,256521,242503,5.78 ,272022,-5.70 ,2044451,2163258,-5.49 ,7.08 ,11.25 ,-37.07 
1525,江申工業,95848,133944,-28.44 ,105586,-9.22 ,891563,767023,16.24 ,49.10 ,50.30 ,-2.39 
1526,日馳,61970,49460,25.29 ,43963,40.96 ,429099,390546,9.87 ,7.45 ,6.48 ,14.97 
1527,鑽全,265122,226266,17.17 ,210369,26.03 ,1881233,1916756,-1.85 ,15.45 ,29.95 ,-48.41 
1528,恩德,279457,233531,19.67 ,311024,-10.15 ,1934002,1897553,1.92 ,15.50 ,15.10 ,2.65 
1529,樂士,7039,18503,-61.96 ,10547,-33.26 ,80230,93735,-14.41 ,4.88 ,8.70 ,-43.91 
1530,亞崴機電,280127,281703,-0.56 ,235030,19.19 ,1952982,1610650,21.25 ,27.30 ,31.20 ,-12.50 
1531,高林股,266511,262037,1.71 ,321066,-16.99 ,2654884,2540684,4.49 ,27.40 ,30.35 ,-9.72 
1532,勤美,447884,417135,7.37 ,362496,23.56 ,3183776,2783970,14.36 ,23.90 ,33.20 ,-28.01 
1533,車王電,143524,132759,8.11 ,155701,-7.82 ,993900,917348,8.34 ,21.00 ,23.00 ,-8.70 
1535,中宇,502807,660715,-23.90 ,459912,9.33 ,5111380,4927625,3.73 ,61.20 ,48.30 ,26.71 
1536,和大工業,285352,232226,22.88 ,230440,23.83 ,1757691,1515946,15.95 ,11.95 ,13.80 ,-13.41 
1537,廣隆光電,362737,332163,9.20 ,256829,41.24 ,2591592,2172158,19.31 ,50.90 ,50.00 ,1.80 
1538,正峰新,70329,83292,-15.56 ,96342,-27.00 ,641363,796458,-19.47 ,26.80 ,39.70 ,-32.49 
1539,巨庭機械,69173,84823,-18.45 ,89819,-22.99 ,705869,687998,2.60 ,6.77 ,9.32 ,-27.36 
1540,喬福機械,106217,132518,-19.85 ,41123,158.29 ,799560,733844,8.96 ,19.50 ,25.10 ,-22.31 
1541,錩泰,107351,89314,20.20 ,162845,-34.08 ,630186,903451,-30.25 ,9.89 ,23.00 ,-57.00 
1560,中砂,311142,350047,-11.11 ,277166,12.26 ,2623079,2112417,24.17 ,42.40 ,38.65 ,9.70 
1582,信錦,115269,115748,-0.41 ,149602,-22.95 ,971567,786174,23.58 ,34.70 ,60.10 ,-42.26 
1583,程泰,229762,235966,-2.63 ,164701,39.50 ,1569363,1192933,31.55 ,37.10 ,31.90 ,16.30 
1603,華電,408995,257645,58.74 ,191649,113.41 ,2048165,1681809,21.78 ,9.22 ,10.90 ,-15.41 
1604,聲寶,622576,770808,-19.23 ,646442,-3.69 ,6054882,5921998,2.24 ,9.07 ,4.88 ,85.86 
1605,華新,6489981,5933521,9.38 ,6909858,-6.08 ,51455861,53963281,-4.65 ,11.20 ,15.10 ,-25.83 
1608,華榮,906614,897956,0.96 ,895926,1.19 ,6557072,6843297,-4.18 ,9.93 ,10.25 ,-3.12 
1609,大亞電線,772062,826140,-6.55 ,752587,2.59 ,6005402,5490356,9.38 ,8.55 ,8.30 ,3.01 
1611,中電,549241,569080,-3.49 ,518110,6.01 ,4347467,4016087,8.25 ,20.45 ,23.95 ,-14.61 
1612,宏泰,546626,508667,7.46 ,453713,20.48 ,4067208,3726356,9.15 ,10.25 ,14.45 ,-29.07 
1613,台一,567464,541761,4.74 ,518631,9.42 ,4290565,3690488,16.26 ,8.15 ,5.55 ,46.85 
1614,三洋電,516272,631649,-18.27 ,542117,-4.77 ,4567213,5027743,-9.16 ,30.40 ,30.25 ,0.50 
1615,大山,333115,474863,-29.85 ,241403,37.99 ,2868100,2461499,16.52 ,13.50 ,14.60 ,-7.53 
1616,億泰,317948,341718,-6.96 ,293370,8.38 ,2750995,2195975,25.27 ,5.40 ,6.74 ,-19.88 
1617,榮星電線,355479,415074,-14.36 ,485008,-26.71 ,3419380,3375102,1.31 ,12.50 ,10.80 ,15.74 
1618,合機公司,319520,407735,-21.64 ,443968,-28.03 ,2419404,2261346,6.99 ,12.15 ,18.80 ,-35.37 
1701,中化,297285,236962,25.46 ,219734,35.29 ,2066036,1855996,11.32 ,19.60 ,25.00 ,-21.60 
1702,南僑化工,200352,185988,7.72 ,179087,11.87 ,1510720,1272395,18.73 ,30.00 ,33.35 ,-10.04 
1704,榮化,2462952,2896222,-14.96 ,2560845,-3.82 ,21053448,19625666,7.28 ,63.10 ,62.10 ,1.61 
1707,葡萄王,194068,186545,4.03 ,181044,7.19 ,1575989,1352569,16.52 ,50.20 ,44.30 ,13.32 
1708,東鹼,252548,230244,9.69 ,236839,6.63 ,1788613,1873726,-4.54 ,31.60 ,35.95 ,-12.10 
1709,和益化工,808376,812257,-0.48 ,632721,27.76 ,7071218,6030671,17.25 ,19.40 ,16.20 ,19.75 
1710,東聯,1238695,968763,27.86 ,1095727,13.05 ,9260140,8610484,7.54 ,46.50 ,24.30 ,91.36 
1711,永光化學,395252,423078,-6.58 ,497990,-20.63 ,3708224,4213907,-12.00 ,19.00 ,29.80 ,-36.24 
1712,興農,685390,597116,14.78 ,612018,11.99 ,4859437,4357776,11.51 ,12.20 ,13.75 ,-11.27 
1713,國化,46798,50302,-6.97 ,57127,-18.08 ,387705,364806,6.28 ,12.00 ,12.40 ,-3.23 
1714,和桐化學,1284602,923187,39.15 ,1035113,24.10 ,8683155,8038270,8.02 ,19.20 ,16.10 ,19.25 
1715,亞洲化學,470610,370506,27.02 ,356230,32.11 ,2972755,2702602,10.00 ,15.80 ,20.70 ,-23.67 
1717,長興化學,1538937,1601294,-3.89 ,1652916,-6.90 ,12537678,12535910,0.01 ,25.70 ,31.30 ,-17.89 
1718,中纖,1550445,1258211,23.23 ,2832112,-45.25 ,11644776,11761961,-1.00 ,11.90 ,10.65 ,11.74 
1720,生達化學,164278,161526,1.70 ,180913,-9.20 ,1356650,1379764,-1.68 ,25.10 ,28.10 ,-10.68 
1721,三晃,146895,146421,0.32 ,145206,1.16 ,1157421,1160762,-0.29 ,8.26 ,13.25 ,-37.66 
1722,台肥,1473277,1410160,4.48 ,1279339,15.16 ,10929343,9413347,16.10 ,90.20 ,98.00 ,-7.96 
1723,中碳,758207,730115,3.85 ,574871,31.89 ,6124787,5041013,21.50 ,145.00 ,99.80 ,45.29 
1724,台硝,254769,203771,25.03 ,191441,33.08 ,1730440,1174557,47.33 ,32.40 ,13.50 ,140.00 
1725,元禎,688927,822618,-16.25 ,1028786,-33.03 ,6526500,6890018,-5.28 ,17.75 ,21.80 ,-18.58 
1726,永記造漆,697542,507467,37.46 ,546860,27.55 ,4300806,3959194,8.63 ,45.00 ,42.90 ,4.90 
1727,中華化學,188046,179777,4.60 ,155304,21.08 ,1379308,1148155,20.13 ,19.60 ,27.75 ,-29.37 
1729,必翔實業,118132,131358,-10.07 ,160607,-26.45 ,834203,927442,-10.05 ,39.35 ,48.00 ,-18.02 
1730,花仙子,94468,80579,17.24 ,87408,8.08 ,662242,622993,6.30 ,18.65 ,18.60 ,0.27 
1731,美吾華,177692,170067,4.48 ,142258,24.91 ,1504881,1446500,4.04 ,14.20 ,16.00 ,-11.25 
1732,毛寶,56404,59000,-4.40 ,49147,14.77 ,496832,502237,-1.08 ,16.40 ,15.25 ,7.54 
1733,五鼎,172136,171071,0.62 ,149408,15.21 ,1186112,1161309,2.14 ,61.50 ,68.60 ,-10.35 
1734,杏輝藥品,132336,119059,11.15 ,123449,7.20 ,1045247,1033641,1.12 ,28.15 ,36.55 ,-22.98 
1735,日勝化,168543,129305,30.35 ,178475,-5.56 ,1316648,1602810,-17.85 ,10.20 ,16.15 ,-36.84 
1736,喬山健康,850548,657009,29.46 ,961294,-11.52 ,4561529,4451356,2.48 ,59.50 ,42.80 ,39.02 
1737,臺鹽,195847,164190,19.28 ,185467,5.60 ,1580173,1414626,11.70 ,29.80 ,21.00 ,41.90 
1762,中化合成,97439,96601,0.87 ,100476,-3.02 ,760486,833366,-8.75 ,54.00 ,0.00 ,NA
1773,勝一化工,576965,516647,11.67 ,545030,5.86 ,4453383,4148892,7.34 ,39.75 ,38.50 ,3.25 
1802,台玻,1222859,1278456,-4.35 ,1375437,-11.09 ,9981833,10951946,-8.86 ,37.50 ,31.00 ,20.97 
1805,寶徠,431471,87223,394.68 ,1554,27665.19 ,795661,156910,407.08 ,16.35 ,11.00 ,48.64 
1806,冠軍,263153,243460,8.09 ,224975,16.97 ,1856685,1642924,13.01 ,17.60 ,25.15 ,-30.02 
1808,潤隆,295000,227033,29.94 ,123959,137.98 ,1042921,1011064,3.15 ,31.00 ,29.80 ,4.03 
1809,中釉,147243,166791,-11.72 ,128345,14.72 ,1063231,999544,6.37 ,16.30 ,27.15 ,-39.96 
1810,和成,251381,243735,3.14 ,229923,9.33 ,1921378,1787252,7.50 ,9.50 ,10.85 ,-12.44 
1902,台紙,346182,401569,-13.79 ,405066,-14.54 ,3283305,3342640,-1.78 ,11.00 ,14.80 ,-25.68 
1903,士紙,224778,189919,18.35 ,187915,19.62 ,1606305,1383628,16.09 ,54.50 ,65.00 ,-16.15 
1904,正隆,2146516,1994455,7.62 ,1945972,10.31 ,15786219,14975824,5.41 ,12.05 ,12.80 ,-5.86 
1905,華紙,441182,432047,2.11 ,506479,-12.89 ,4199102,4632871,-9.36 ,11.10 ,14.30 ,-22.38 
1906,寶隆,31020,43406,-28.54 ,13324,132.81 ,245141,225046,8.93 ,7.05 ,7.34 ,-3.95 
1907,永豐餘,1439954,1476449,-2.47 ,1475564,-2.41 ,12042473,11789608,2.14 ,11.90 ,12.85 ,-7.39 
1909,榮成,598093,594502,0.60 ,536443,11.49 ,4654208,4127124,12.77 ,9.50 ,10.30 ,-7.77 
2002,中鋼,20695928,20681002,0.07 ,22232265,-6.91 ,161511247,156762462,3.03 ,31.50 ,30.30 ,3.96 
2006,東和鋼鐵,3190615,3009661,6.01 ,2884156,10.63 ,25637287,21222305,20.80 ,31.00 ,27.70 ,11.91 
2007,燁興公司,756617,850345,-11.02 ,864845,-12.51 ,7645126,7402679,3.28 ,6.55 ,7.90 ,-17.09 
2008,高興昌,516119,431274,19.67 ,583533,-11.55 ,3781441,4637423,-18.46 ,4.86 ,8.80 ,-44.77 
2009,第一伸銅,585383,453917,28.96 ,608009,-3.72 ,4107158,4661527,-11.89 ,10.85 ,12.90 ,-15.89 
2010,春源鋼鐵,1547477,1515295,2.12 ,1255682,23.24 ,11603886,9662305,20.09 ,13.60 ,14.60 ,-6.85 
2012,春雨,360527,363548,-0.83 ,299332,20.44 ,3106889,2340737,32.73 ,9.72 ,9.58 ,1.46 
2013,中鋼構,1221262,1466862,-16.74 ,724951,68.46 ,8991385,5788282,55.34 ,27.50 ,22.85 ,20.35 
2014,中鴻,3900062,3517240,10.88 ,2978033,30.96 ,30750358,28022988,9.73 ,12.45 ,14.30 ,-12.94 
2015,豐興鋼鐵,3023840,3221983,-6.15 ,3164957,-4.46 ,25335813,21565176,17.48 ,56.30 ,49.20 ,14.43 
2017,官田鋼,552348,512838,7.70 ,468073,18.00 ,4393898,3592662,22.30 ,8.90 ,10.30 ,-13.59 
2020,美亞鋼管,481031,544142,-11.60 ,482212,-0.24 ,3787147,3607517,4.98 ,17.70 ,22.15 ,-20.09 
2022,聚亨,171695,136047,26.20 ,188852,-9.08 ,1782623,1516103,17.58 ,7.53 ,6.03 ,24.88 
2023,燁輝,2465431,2605249,-5.37 ,2503573,-1.52 ,22257614,22794265,-2.35 ,11.35 ,11.90 ,-4.62 
2024,志聯工業,163191,136925,19.18 ,127810,27.68 ,1410019,1211942,16.34 ,8.39 ,6.50 ,29.08 
2025,千興,487989,480042,1.66 ,342044,42.67 ,5084406,3090837,64.50 ,5.49 ,6.26 ,-12.30 
2027,大成鋼,855753,714505,19.77 ,695264,23.08 ,7331722,6357253,15.33 ,17.30 ,20.10 ,-13.93 
2028,威致鋼鐵,744092,827293,-10.06 ,605015,22.99 ,7307345,4226191,72.91 ,7.40 ,9.50 ,-22.11 
2029,盛餘,1556889,1407634,10.60 ,1282028,21.44 ,12036314,10973455,9.69 ,19.70 ,21.60 ,-8.80 
2030,彰源,1373573,1350130,1.74 ,1177115,16.69 ,10537960,7986123,31.95 ,14.10 ,15.05 ,-6.31 
2031,新光鋼,725804,678933,6.90 ,882855,-17.79 ,5203237,5925361,-12.19 ,25.75 ,27.00 ,-4.63 
2032,新鋼工業,372931,511446,-27.08 ,499581,-25.35 ,3415163,3431105,-0.46 ,13.85 ,17.50 ,-20.86 
2033,佳大世界,77359,91530,-15.48 ,69175,11.83 ,721244,721638,-0.05 ,12.25 ,17.15 ,-28.57 
2034,允強,2575682,2328163,10.63 ,1815035,41.91 ,18509531,14104801,31.23 ,19.70 ,22.20 ,-11.26 
2038,海光企業,1270154,1134088,12.00 ,843214,50.63 ,9701921,7839957,23.75 ,15.65 ,15.30 ,2.29 
2049,上銀科技,1335939,1234246,8.24 ,754035,77.17 ,8985431,4760441,88.75 ,298.00 ,72.20 ,312.74 
2059,川湖,159563,145547,9.63 ,150188,6.24 ,1169309,1330177,-12.09 ,104.00 ,142.00 ,-26.76 
2062,橋椿,432374,361578,19.58 ,359897,20.14 ,2821707,2911304,-3.08 ,29.40 ,37.60 ,-21.81 
2101,南港輪胎,572114,580017,-1.36 ,519629,10.10 ,4260528,3675262,15.92 ,48.60 ,42.20 ,15.17 
2102,泰豐輪胎,651296,580146,12.26 ,517553,25.84 ,4808387,3927218,22.44 ,17.05 ,19.85 ,-14.11 
2103,台橡,1805633,1601568,12.74 ,1185851,52.26 ,13605729,9651072,40.98 ,73.30 ,46.75 ,56.79 
2104,中橡,586113,520094,12.69 ,499273,17.39 ,4016195,3807031,5.49 ,28.90 ,29.30 ,-1.37 
2105,正新,2158867,1704323,26.67 ,1755025,23.01 ,15576704,13355794,16.63 ,67.30 ,65.10 ,3.38 
2106,建大,493394,511195,-3.48 ,464656,6.18 ,4096188,3492891,17.27 ,37.60 ,33.50 ,12.24 
2107,厚生,195185,218300,-10.59 ,311483,-37.34 ,2603762,2636859,-1.26 ,24.00 ,23.50 ,2.13 
2108,南帝化工,620894,600373,3.42 ,344835,80.06 ,4497312,2994846,50.17 ,30.35 ,21.00 ,44.52 
